AREA_NM,SGG_NM,SGG_CD,PTL_SIDO_CD,SRCH_CNT,SPPY_SRCH_CNT,GROW_RATE_SPPY_SRCH_CNT,_YEAR
통영시,통영시,48220,KR-48,918983,0,0.0,2026
사천시,사천시,48240,KR-48,678644,0,0.0,2026
김해시,김해시,48250,KR-48,2386578,0,0.0,2026
밀양시,밀양시,48270,KR-48,700277,0,0.0,2026
거제시,거제시,48310,KR-48,1534433,0,0.0,2026
양산시,양산시,48330,KR-48,1660984,0,0.0,2026
의령군,의령군,48720,KR-48,178996,0,0.0,2026
함안군,함안군,48730,KR-48,300067,0,0.0,2026
창녕군,창녕군,48740,KR-48,307562,0,0.0,2026
고성군,고성군,48820,KR-48,252162,0,0.0,2026
남해군,남해군,48840,KR-48,779977,0,0.0,2026
하동군,하동군,48850,KR-48,345224,0,0.0,2026
산청군,산청군,48860,KR-48,245235,0,0.0,2026
함양군,함양군,48870,KR-48,154629,0,0.0,2026
거창군,거창군,48880,KR-48,251100,0,0.0,2026
합천군,합천군,48890,KR-48,279404,0,0.0,2026
제주시,제주시,50110,KR-50,4867823,0,0.0,2026
서귀포시,서귀포시,50130,KR-50,3444551,0,0.0,2026
춘천시,춘천시,51110,KR-51,2517070,0,0.0,2026
원주시,원주시,51130,KR-51,2273279,0,0.0,2026
강릉시,강릉시,51150,KR-51,4442164,0,0.0,2026
동해시,동해시,51170,KR-51,863887,0,0.0,2026
태백시,태백시,51190,KR-51,310139,0,0.0,2026
속초시,속초시,51210,KR-51,3767892,0,0.0,2026
삼척시,삼척시,51230,KR-51,982374,0,0.0,2026
홍천군,홍천군,51720,KR-51,1323174,0,0.0,2026
횡성군,횡성군,51730,KR-51,669803,0,0.0,2026
영월군,영월군,51750,KR-51,645048,0,0.0,2026
평창군,평창군,51760,KR-51,1552745,0,0.0,2026
정선군,정선군,51770,KR-51,945016,0,0.0,2026
철원군,철원군,51780,KR-51,402144,0,0.0,2026
화천군,화천군,51790,KR-51,176152,0,0.0,2026
양구군,양구군,51800,KR-51,129168,0,0.0,2026
인제군,인제군,51810,KR-51,401278,0,0.0,2026
고성군,고성군,51820,KR-51,1705054,0,0.0,2026
양양군,양양군,51830,KR-51,1747046,0,0.0,2026
전주시,전주시,52110,KR-52,2772240,0,0.0,2026
군산시,군산시,52130,KR-52,1839309,0,0.0,2026
익산시,익산시,52140,KR-52,954045,0,0.0,2026
정읍시,정읍시,52180,KR-52,345110,0,0.0,2026
남원시,남원시,52190,KR-52,427316,0,0.0,2026
김제시,김제시,52210,KR-52,338694,0,0.0,2026
완주군,완주군,52710,KR-52,503074,0,0.0,2026
진안군,진안군,52720,KR-52,167340,0,0.0,2026
무주군,무주군,52730,KR-52,368398,0,0.0,2026
장수군,장수군,52740,KR-52,58541,0,0.0,2026
임실군,임실군,52750,KR-52,216699,0,0.0,2026
순창군,순창군,52770,KR-52,143951,0,0.0,2026
고창군,고창군,52790,KR-52,424796,0,0.0,2026
부안군,부안군,52800,KR-52,652732,0,0.0,2026
