DPTR_REGN_NM,DPTR_REGN_DTL_NM,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE,_YEAR
강원특별자치도,강릉시,15871510,3984.0,8.3,3144642,1773.0,19.8,2018
강원특별자치도,고성군,15871510,3984.0,8.3,683747,827.0,4.3,2018
강원특별자치도,동해시,15871510,3984.0,8.3,366828,606.0,2.3,2018
강원특별자치도,삼척시,15871510,3984.0,8.3,734041,857.0,4.6,2018
강원특별자치도,속초시,15871510,3984.0,8.3,2578137,1606.0,16.2,2018
강원특별자치도,양구군,15871510,3984.0,8.3,62594,250.0,0.4,2018
강원특별자치도,양양군,15871510,3984.0,8.3,999931,1000.0,6.3,2018
강원특별자치도,영월군,15871510,3984.0,8.3,275489,525.0,1.7,2018
강원특별자치도,원주시,15871510,3984.0,8.3,1346713,1160.0,8.5,2018
강원특별자치도,인제군,15871510,3984.0,8.3,278541,528.0,1.8,2018
강원특별자치도,정선군,15871510,3984.0,8.3,791980,890.0,5.0,2018
강원특별자치도,철원군,15871510,3984.0,8.3,216281,465.0,1.4,2018
강원특별자치도,춘천시,15871510,3984.0,8.3,1651673,1285.0,10.4,2018
강원특별자치도,태백시,15871510,3984.0,8.3,172507,415.0,1.1,2018
강원특별자치도,평창군,15871510,3984.0,8.3,1163189,1079.0,7.3,2018
강원특별자치도,홍천군,15871510,3984.0,8.3,946832,973.0,6.0,2018
강원특별자치도,화천군,15871510,3984.0,8.3,68661,262.0,0.4,2018
강원특별자치도,횡성군,15871510,3984.0,8.3,389724,624.0,2.5,2018
경기도,가평군,52585490,7252.0,27.6,1448230,1203.0,2.8,2018
경기도,고양시,52585490,7252.0,27.6,5620452,2371.0,10.7,2018
경기도,과천시,52585490,7252.0,27.6,683317,827.0,1.3,2018
경기도,광명시,52585490,7252.0,27.6,1046446,1023.0,2.0,2018
경기도,광주시,52585490,7252.0,27.6,1423857,1193.0,2.7,2018
경기도,구리시,52585490,7252.0,27.6,872344,934.0,1.7,2018
경기도,군포시,52585490,7252.0,27.6,250690,501.0,0.5,2018
경기도,김포시,52585490,7252.0,27.6,1596309,1263.0,3.0,2018
경기도,남양주시,52585490,7252.0,27.6,2327678,1526.0,4.4,2018
경기도,동두천시,52585490,7252.0,27.6,163982,405.0,0.3,2018
경기도,부천시,52585490,7252.0,27.6,1697179,1303.0,3.2,2018
경기도,성남시,52585490,7252.0,27.6,3468593,1862.0,6.6,2018
경기도,수원시,52585490,7252.0,27.6,4262623,2065.0,8.1,2018
경기도,시흥시,52585490,7252.0,27.6,1567108,1252.0,3.0,2018
경기도,안산시,52585490,7252.0,27.6,1676172,1295.0,3.2,2018
경기도,안성시,52585490,7252.0,27.6,921990,960.0,1.8,2018
경기도,안양시,52585490,7252.0,27.6,1192121,1092.0,2.3,2018
경기도,양주시,52585490,7252.0,27.6,795478,892.0,1.5,2018
경기도,양평군,52585490,7252.0,27.6,1377558,1174.0,2.6,2018
경기도,여주시,52585490,7252.0,27.6,1293497,1137.0,2.5,2018
경기도,연천군,52585490,7252.0,27.6,307829,555.0,0.6,2018
경기도,오산시,52585490,7252.0,27.6,478347,692.0,0.9,2018
경기도,용인시,52585490,7252.0,27.6,4407024,2099.0,8.4,2018
경기도,의왕시,52585490,7252.0,27.6,571061,756.0,1.1,2018
경기도,의정부시,52585490,7252.0,27.6,910352,954.0,1.7,2018
경기도,이천시,52585490,7252.0,27.6,1541213,1241.0,2.9,2018
경기도,파주시,52585490,7252.0,27.6,3126239,1768.0,5.9,2018
경기도,평택시,52585490,7252.0,27.6,1108778,1053.0,2.1,2018
경기도,포천시,52585490,7252.0,27.6,1383181,1176.0,2.6,2018
경기도,하남시,52585490,7252.0,27.6,2020882,1422.0,3.8,2018
경기도,화성시,52585490,7252.0,27.6,3044960,1745.0,5.8,2018
경상남도,거제시,8880757,2980.0,4.7,987693,994.0,11.1,2018
경상남도,거창군,8880757,2980.0,4.7,70271,265.0,0.8,2018
경상남도,고성군,8880757,2980.0,4.7,135741,368.0,1.5,2018
경상남도,김해시,8880757,2980.0,4.7,1160344,1077.0,13.1,2018
경상남도,남해군,8880757,2980.0,4.7,463184,681.0,5.2,2018
경상남도,밀양시,8880757,2980.0,4.7,311899,558.0,3.5,2018
경상남도,사천시,8880757,2980.0,4.7,430621,656.0,4.8,2018
경상남도,산청군,8880757,2980.0,4.7,98746,314.0,1.1,2018
경상남도,양산시,8880757,2980.0,4.7,850496,922.0,9.6,2018
경상남도,의령군,8880757,2980.0,4.7,65151,255.0,0.7,2018
경상남도,진주시,8880757,2980.0,4.7,616201,785.0,6.9,2018
경상남도,창녕군,8880757,2980.0,4.7,152917,391.0,1.7,2018
경상남도,창원시,8880757,2980.0,4.7,2114395,1454.0,23.8,2018
경상남도,통영시,8880757,2980.0,4.7,889473,943.0,10.0,2018
경상남도,하동군,8880757,2980.0,4.7,194192,441.0,2.2,2018
경상남도,함안군,8880757,2980.0,4.7,107587,328.0,1.2,2018
경상남도,함양군,8880757,2980.0,4.7,79920,283.0,0.9,2018
경상남도,합천군,8880757,2980.0,4.7,151926,390.0,1.7,2018
경상북도,경산시,8187696,2861.0,4.3,280556,530.0,3.4,2018
경상북도,경주시,8187696,2861.0,4.3,2616275,1617.0,32.0,2018
경상북도,고령군,8187696,2861.0,4.3,45250,213.0,0.6,2018
경상북도,구미시,8187696,2861.0,4.3,567600,753.0,6.9,2018
경상북도,김천시,8187696,2861.0,4.3,318481,564.0,3.9,2018
경상북도,문경시,8187696,2861.0,4.3,277580,527.0,3.4,2018
경상북도,봉화군,8187696,2861.0,4.3,67887,261.0,0.8,2018
경상북도,상주시,8187696,2861.0,4.3,142225,377.0,1.7,2018
경상북도,성주군,8187696,2861.0,4.3,56878,238.0,0.7,2018
경상북도,안동시,8187696,2861.0,4.3,430821,656.0,5.3,2018
경상북도,영덕군,8187696,2861.0,4.3,352834,594.0,4.3,2018
경상북도,영양군,8187696,2861.0,4.3,6279,79.0,0.1,2018
경상북도,영주시,8187696,2861.0,4.3,241559,491.0,3.0,2018
경상북도,영천시,8187696,2861.0,4.3,205640,453.0,2.5,2018
경상북도,예천군,8187696,2861.0,4.3,108010,329.0,1.3,2018
경상북도,울릉군,8187696,2861.0,4.3,16667,129.0,0.2,2018
경상북도,울진군,8187696,2861.0,4.3,345822,588.0,4.2,2018
경상북도,의성군,8187696,2861.0,4.3,62974,251.0,0.8,2018
경상북도,청도군,8187696,2861.0,4.3,267444,517.0,3.3,2018
경상북도,청송군,8187696,2861.0,4.3,131181,362.0,1.6,2018
경상북도,칠곡군,8187696,2861.0,4.3,207466,455.0,2.5,2018
경상북도,포항시,8187696,2861.0,4.3,1438267,1199.0,17.6,2018
대구광역시,군위군,4715327,2171.0,2.5,97800,313.0,2.1,2018
대구광역시,남구,4715327,2171.0,2.5,271943,521.0,5.8,2018
대구광역시,달서구,4715327,2171.0,2.5,661947,814.0,14.0,2018
대구광역시,달성군,4715327,2171.0,2.5,395988,629.0,8.4,2018
대구광역시,동구,4715327,2171.0,2.5,1115560,1056.0,23.7,2018
대구광역시,북구,4715327,2171.0,2.5,536697,733.0,11.4,2018
대구광역시,서구,4715327,2171.0,2.5,134143,366.0,2.8,2018
대구광역시,수성구,4715327,2171.0,2.5,878947,938.0,18.6,2018
대구광역시,중구,4715327,2171.0,2.5,622302,789.0,13.2,2018
대전광역시,대덕구,3537293,1881.0,1.9,259533,509.0,7.3,2018
대전광역시,동구,3537293,1881.0,1.9,597952,773.0,16.9,2018
대전광역시,서구,3537293,1881.0,1.9,948924,974.0,26.8,2018
대전광역시,유성구,3537293,1881.0,1.9,1166035,1080.0,33.0,2018
대전광역시,중구,3537293,1881.0,1.9,564849,752.0,16.0,2018
부산광역시,강서구,10091197,3177.0,5.3,899740,949.0,8.9,2018
부산광역시,금정구,10091197,3177.0,5.3,347996,590.0,3.4,2018
부산광역시,기장군,10091197,3177.0,5.3,1877322,1370.0,18.6,2018
부산광역시,남구,10091197,3177.0,5.3,349255,591.0,3.5,2018
부산광역시,동구,10091197,3177.0,5.3,413499,643.0,4.1,2018
부산광역시,동래구,10091197,3177.0,5.3,461681,679.0,4.6,2018
부산광역시,부산진구,10091197,3177.0,5.3,795165,892.0,7.9,2018
부산광역시,북구,10091197,3177.0,5.3,195256,442.0,1.9,2018
부산광역시,사상구,10091197,3177.0,5.3,368370,607.0,3.7,2018
부산광역시,사하구,10091197,3177.0,5.3,359043,599.0,3.6,2018
부산광역시,서구,10091197,3177.0,5.3,221037,470.0,2.2,2018
부산광역시,수영구,10091197,3177.0,5.3,546295,739.0,5.4,2018
부산광역시,연제구,10091197,3177.0,5.3,138970,373.0,1.4,2018
부산광역시,영도구,10091197,3177.0,5.3,282257,531.0,2.8,2018
부산광역시,중구,10091197,3177.0,5.3,557239,746.0,5.5,2018
부산광역시,해운대구,10091197,3177.0,5.3,2278072,1509.0,22.6,2018
서울특별시,강남구,33102441,5753.0,17.4,4919299,2218.0,14.9,2018
서울특별시,강동구,33102441,5753.0,17.4,605819,778.0,1.8,2018
서울특별시,강북구,33102441,5753.0,17.4,428990,655.0,1.3,2018
서울특별시,강서구,33102441,5753.0,17.4,2673596,1635.0,8.1,2018
서울특별시,관악구,33102441,5753.0,17.4,446704,668.0,1.3,2018
서울특별시,광진구,33102441,5753.0,17.4,1381127,1175.0,4.2,2018
서울특별시,구로구,33102441,5753.0,17.4,525038,725.0,1.6,2018
서울특별시,금천구,33102441,5753.0,17.4,469871,685.0,1.4,2018
서울특별시,노원구,33102441,5753.0,17.4,676516,823.0,2.0,2018
서울특별시,도봉구,33102441,5753.0,17.4,231625,481.0,0.7,2018
서울특별시,동대문구,33102441,5753.0,17.4,489101,699.0,1.5,2018
서울특별시,동작구,33102441,5753.0,17.4,529613,728.0,1.6,2018
서울특별시,마포구,33102441,5753.0,17.4,1600871,1265.0,4.8,2018
서울특별시,서대문구,33102441,5753.0,17.4,585278,765.0,1.8,2018
서울특별시,서초구,33102441,5753.0,17.4,2876283,1696.0,8.7,2018
서울특별시,성동구,33102441,5753.0,17.4,561641,749.0,1.7,2018
서울특별시,성북구,33102441,5753.0,17.4,497381,705.0,1.5,2018
서울특별시,송파구,33102441,5753.0,17.4,3254223,1804.0,9.8,2018
서울특별시,양천구,33102441,5753.0,17.4,743700,862.0,2.2,2018
서울특별시,영등포구,33102441,5753.0,17.4,2168405,1473.0,6.6,2018
서울특별시,용산구,33102441,5753.0,17.4,1865943,1366.0,5.6,2018
서울특별시,은평구,33102441,5753.0,17.4,528446,727.0,1.6,2018
서울특별시,종로구,33102441,5753.0,17.4,1763016,1328.0,5.3,2018
서울특별시,중구,33102441,5753.0,17.4,3009485,1735.0,9.1,2018
서울특별시,중랑구,33102441,5753.0,17.4,270470,520.0,0.8,2018
세종특별자치시,세종특별자치시,1078700,1039.0,0.6,1078700,1039.0,100.0,2018
울산광역시,남구,2397584,1548.0,1.3,848284,921.0,35.4,2018
울산광역시,동구,2397584,1548.0,1.3,217486,466.0,9.1,2018
울산광역시,북구,2397584,1548.0,1.3,294153,542.0,12.3,2018
울산광역시,울주군,2397584,1548.0,1.3,841710,917.0,35.1,2018
울산광역시,중구,2397584,1548.0,1.3,195951,443.0,8.2,2018
인천광역시,강화군,12571808,3546.0,6.6,1421816,1192.0,11.3,2018
인천광역시,계양구,12571808,3546.0,6.6,449015,670.0,3.6,2018
인천광역시,남동구,12571808,3546.0,6.6,1438163,1199.0,11.4,2018
인천광역시,동구,12571808,3546.0,6.6,87403,296.0,0.7,2018
인천광역시,미추홀구,12571808,3546.0,6.6,696774,835.0,5.5,2018
인천광역시,부평구,12571808,3546.0,6.6,539471,734.0,4.3,2018
인천광역시,서구,12571808,3546.0,6.6,1045025,1022.0,8.3,2018
인천광역시,연수구,12571808,3546.0,6.6,2329885,1526.0,18.5,2018
인천광역시,옹진군,12571808,3546.0,6.6,251127,501.0,2.0,2018
인천광역시,중구,12571808,3546.0,6.6,4313129,2077.0,34.3,2018
전남광주통합특별시,강진군,9188297,3031.0,4.8,121258,348.0,1.3,2018
전남광주통합특별시,고흥군,9188297,3031.0,4.8,134242,366.0,1.5,2018
전남광주통합특별시,곡성군,9188297,3031.0,4.8,97749,313.0,1.1,2018
전남광주통합특별시,광산구,9188297,3031.0,4.8,747179,864.0,8.1,2018
전남광주통합특별시,광양시,9188297,3031.0,4.8,295115,543.0,3.2,2018
전남광주통합특별시,구례군,9188297,3031.0,4.8,173338,416.0,1.9,2018
전남광주통합특별시,나주시,9188297,3031.0,4.8,314058,560.0,3.4,2018
전남광주통합특별시,남구,9188297,3031.0,4.8,185938,431.0,2.0,2018
전남광주통합특별시,담양군,9188297,3031.0,4.8,533203,730.0,5.8,2018
전남광주통합특별시,동구,9188297,3031.0,4.8,322706,568.0,3.5,2018
전남광주통합특별시,목포시,9188297,3031.0,4.8,614981,784.0,6.7,2018
전남광주통합특별시,무안군,9188297,3031.0,4.8,180629,425.0,2.0,2018
전남광주통합특별시,보성군,9188297,3031.0,4.8,191264,437.0,2.1,2018
전남광주통합특별시,북구,9188297,3031.0,4.8,469297,685.0,5.1,2018
전남광주통합특별시,서구,9188297,3031.0,4.8,1028922,1014.0,11.2,2018
전남광주통합특별시,순천시,9188297,3031.0,4.8,881229,939.0,9.6,2018
전남광주통합특별시,신안군,9188297,3031.0,4.8,82124,287.0,0.9,2018
전남광주통합특별시,여수시,9188297,3031.0,4.8,1571224,1253.0,17.1,2018
전남광주통합특별시,영광군,9188297,3031.0,4.8,191761,438.0,2.1,2018
전남광주통합특별시,영암군,9188297,3031.0,4.8,85779,293.0,0.9,2018
전남광주통합특별시,완도군,9188297,3031.0,4.8,189299,435.0,2.1,2018
전남광주통합특별시,장성군,9188297,3031.0,4.8,169330,411.0,1.8,2018
전남광주통합특별시,장흥군,9188297,3031.0,4.8,93216,305.0,1.0,2018
전남광주통합특별시,진도군,9188297,3031.0,4.8,71476,267.0,0.8,2018
전남광주통합특별시,함평군,9188297,3031.0,4.8,86559,294.0,0.9,2018
전남광주통합특별시,해남군,9188297,3031.0,4.8,164727,406.0,1.8,2018
전남광주통합특별시,화순군,9188297,3031.0,4.8,191694,438.0,2.1,2018
전북특별자치도,고창군,5587302,2364.0,2.9,230710,480.0,4.1,2018
전북특별자치도,군산시,5587302,2364.0,2.9,1182783,1088.0,21.2,2018
전북특별자치도,김제시,5587302,2364.0,2.9,146454,383.0,2.6,2018
전북특별자치도,남원시,5587302,2364.0,2.9,242498,492.0,4.3,2018
전북특별자치도,무주군,5587302,2364.0,2.9,271090,521.0,4.9,2018
전북특별자치도,부안군,5587302,2364.0,2.9,446309,668.0,8.0,2018
전북특별자치도,순창군,5587302,2364.0,2.9,64236,253.0,1.1,2018
전북특별자치도,완주군,5587302,2364.0,2.9,280045,529.0,5.0,2018
전북특별자치도,익산시,5587302,2364.0,2.9,431462,657.0,7.7,2018
전북특별자치도,임실군,5587302,2364.0,2.9,79359,282.0,1.4,2018
전북특별자치도,장수군,5587302,2364.0,2.9,34925,187.0,0.6,2018
전북특별자치도,전주시,5587302,2364.0,2.9,1880973,1371.0,33.7,2018
전북특별자치도,정읍시,5587302,2364.0,2.9,204884,453.0,3.7,2018
전북특별자치도,진안군,5587302,2364.0,2.9,91574,303.0,1.6,2018
제주특별자치도,서귀포시,8053232,2838.0,4.2,3580327,1892.0,44.5,2018
제주특별자치도,제주시,8053232,2838.0,4.2,4472905,2115.0,55.5,2018
충청남도,계룡시,9396548,3065.0,4.9,75680,275.0,0.8,2018
충청남도,공주시,9396548,3065.0,4.9,623625,790.0,6.6,2018
충청남도,금산군,9396548,3065.0,4.9,139462,373.0,1.5,2018
충청남도,논산시,9396548,3065.0,4.9,293548,542.0,3.1,2018
충청남도,당진시,9396548,3065.0,4.9,667359,817.0,7.1,2018
충청남도,보령시,9396548,3065.0,4.9,815016,903.0,8.7,2018
충청남도,부여군,9396548,3065.0,4.9,355689,596.0,3.8,2018
충청남도,서산시,9396548,3065.0,4.9,597214,773.0,6.4,2018
충청남도,서천군,9396548,3065.0,4.9,321084,567.0,3.4,2018
충청남도,아산시,9396548,3065.0,4.9,1415191,1190.0,15.1,2018
충청남도,예산군,9396548,3065.0,4.9,365185,604.0,3.9,2018
충청남도,천안시,9396548,3065.0,4.9,2302286,1517.0,24.5,2018
충청남도,청양군,9396548,3065.0,4.9,81897,286.0,0.9,2018
충청남도,태안군,9396548,3065.0,4.9,1109489,1053.0,11.8,2018
충청남도,홍성군,9396548,3065.0,4.9,233823,484.0,2.5,2018
충청북도,괴산군,5487149,2342.0,2.9,170382,413.0,3.1,2018
충청북도,단양군,5487149,2342.0,2.9,566524,753.0,10.3,2018
충청북도,보은군,5487149,2342.0,2.9,142737,378.0,2.6,2018
충청북도,영동군,5487149,2342.0,2.9,80679,284.0,1.5,2018
충청북도,옥천군,5487149,2342.0,2.9,78587,280.0,1.4,2018
충청북도,음성군,5487149,2342.0,2.9,272699,522.0,5.0,2018
충청북도,제천시,5487149,2342.0,2.9,510163,714.0,9.3,2018
충청북도,증평군,5487149,2342.0,2.9,72729,270.0,1.3,2018
충청북도,진천군,5487149,2342.0,2.9,332555,577.0,6.1,2018
충청북도,청주시,5487149,2342.0,2.9,2445623,1564.0,44.6,2018
충청북도,충주시,5487149,2342.0,2.9,814471,902.0,14.8,2018
강원특별자치도,강릉시,21765462,4665.0,7.9,4166327,2041.0,19.1,2019
강원특별자치도,고성군,21765462,4665.0,7.9,1046121,1023.0,4.8,2019
강원특별자치도,동해시,21765462,4665.0,7.9,518195,720.0,2.4,2019
강원특별자치도,삼척시,21765462,4665.0,7.9,941330,970.0,4.3,2019
강원특별자치도,속초시,21765462,4665.0,7.9,3407217,1846.0,15.7,2019
강원특별자치도,양구군,21765462,4665.0,7.9,90703,301.0,0.4,2019
강원특별자치도,양양군,21765462,4665.0,7.9,1441815,1201.0,6.6,2019
강원특별자치도,영월군,21765462,4665.0,7.9,390244,625.0,1.8,2019
강원특별자치도,원주시,21765462,4665.0,7.9,1820295,1349.0,8.4,2019
강원특별자치도,인제군,21765462,4665.0,7.9,406137,637.0,1.9,2019
강원특별자치도,정선군,21765462,4665.0,7.9,1080566,1040.0,5.0,2019
강원특별자치도,철원군,21765462,4665.0,7.9,288092,537.0,1.3,2019
강원특별자치도,춘천시,21765462,4665.0,7.9,2318781,1523.0,10.7,2019
강원특별자치도,태백시,21765462,4665.0,7.9,233687,483.0,1.1,2019
강원특별자치도,평창군,21765462,4665.0,7.9,1724262,1313.0,7.9,2019
강원특별자치도,홍천군,21765462,4665.0,7.9,1249545,1118.0,5.7,2019
강원특별자치도,화천군,21765462,4665.0,7.9,102703,320.0,0.5,2019
강원특별자치도,횡성군,21765462,4665.0,7.9,539442,734.0,2.5,2019
경기도,가평군,76278576,8734.0,27.6,2122136,1457.0,2.8,2019
경기도,고양시,76278576,8734.0,27.6,7630133,2762.0,10.0,2019
경기도,과천시,76278576,8734.0,27.6,920179,959.0,1.2,2019
경기도,광명시,76278576,8734.0,27.6,1776507,1333.0,2.3,2019
경기도,광주시,76278576,8734.0,27.6,2022314,1422.0,2.7,2019
경기도,구리시,76278576,8734.0,27.6,1204455,1097.0,1.6,2019
경기도,군포시,76278576,8734.0,27.6,381929,618.0,0.5,2019
경기도,김포시,76278576,8734.0,27.6,2487519,1577.0,3.3,2019
경기도,남양주시,76278576,8734.0,27.6,3337336,1827.0,4.4,2019
경기도,동두천시,76278576,8734.0,27.6,238324,488.0,0.3,2019
경기도,부천시,76278576,8734.0,27.6,2504643,1583.0,3.3,2019
경기도,성남시,76278576,8734.0,27.6,4664087,2160.0,6.1,2019
경기도,수원시,76278576,8734.0,27.6,6164090,2483.0,8.1,2019
경기도,시흥시,76278576,8734.0,27.6,2285755,1512.0,3.0,2019
경기도,안산시,76278576,8734.0,27.6,2456291,1567.0,3.2,2019
경기도,안성시,76278576,8734.0,27.6,1400303,1183.0,1.8,2019
경기도,안양시,76278576,8734.0,27.6,1680993,1297.0,2.2,2019
경기도,양주시,76278576,8734.0,27.6,1185696,1089.0,1.6,2019
경기도,양평군,76278576,8734.0,27.6,1932975,1390.0,2.5,2019
경기도,여주시,76278576,8734.0,27.6,1928858,1389.0,2.5,2019
경기도,연천군,76278576,8734.0,27.6,431753,657.0,0.6,2019
경기도,오산시,76278576,8734.0,27.6,753123,868.0,1.0,2019
경기도,용인시,76278576,8734.0,27.6,7211804,2685.0,9.5,2019
경기도,의왕시,76278576,8734.0,27.6,833220,913.0,1.1,2019
경기도,의정부시,76278576,8734.0,27.6,1358994,1166.0,1.8,2019
경기도,이천시,76278576,8734.0,27.6,2068686,1438.0,2.7,2019
경기도,파주시,76278576,8734.0,27.6,4239150,2059.0,5.6,2019
경기도,평택시,76278576,8734.0,27.6,1868282,1367.0,2.4,2019
경기도,포천시,76278576,8734.0,27.6,1801111,1342.0,2.4,2019
경기도,하남시,76278576,8734.0,27.6,2943542,1716.0,3.9,2019
경기도,화성시,76278576,8734.0,27.6,4444388,2108.0,5.8,2019
경상남도,거제시,13203965,3634.0,4.8,1559870,1249.0,11.8,2019
경상남도,거창군,13203965,3634.0,4.8,103581,322.0,0.8,2019
경상남도,고성군,13203965,3634.0,4.8,200957,448.0,1.5,2019
경상남도,김해시,13203965,3634.0,4.8,1731775,1316.0,13.1,2019
경상남도,남해군,13203965,3634.0,4.8,666958,817.0,5.1,2019
경상남도,밀양시,13203965,3634.0,4.8,482030,694.0,3.7,2019
경상남도,사천시,13203965,3634.0,4.8,634975,797.0,4.8,2019
경상남도,산청군,13203965,3634.0,4.8,151859,390.0,1.2,2019
경상남도,양산시,13203965,3634.0,4.8,1333364,1155.0,10.1,2019
경상남도,의령군,13203965,3634.0,4.8,93254,305.0,0.7,2019
경상남도,진주시,13203965,3634.0,4.8,915975,957.0,6.9,2019
경상남도,창녕군,13203965,3634.0,4.8,219792,469.0,1.7,2019
경상남도,창원시,13203965,3634.0,4.8,3212873,1792.0,24.3,2019
경상남도,통영시,13203965,3634.0,4.8,1073595,1036.0,8.1,2019
경상남도,하동군,13203965,3634.0,4.8,305830,553.0,2.3,2019
경상남도,함안군,13203965,3634.0,4.8,168306,410.0,1.3,2019
경상남도,함양군,13203965,3634.0,4.8,114385,338.0,0.9,2019
경상남도,합천군,13203965,3634.0,4.8,234586,484.0,1.8,2019
경상북도,경산시,12172548,3489.0,4.4,455999,675.0,3.7,2019
경상북도,경주시,12172548,3489.0,4.4,3963957,1991.0,32.6,2019
경상북도,고령군,12172548,3489.0,4.4,74677,273.0,0.6,2019
경상북도,구미시,12172548,3489.0,4.4,849647,922.0,7.0,2019
경상북도,김천시,12172548,3489.0,4.4,463722,681.0,3.8,2019
경상북도,문경시,12172548,3489.0,4.4,402291,634.0,3.3,2019
경상북도,봉화군,12172548,3489.0,4.4,99617,316.0,0.8,2019
경상북도,상주시,12172548,3489.0,4.4,211378,460.0,1.7,2019
경상북도,성주군,12172548,3489.0,4.4,85971,293.0,0.7,2019
경상북도,안동시,12172548,3489.0,4.4,657410,811.0,5.4,2019
경상북도,영덕군,12172548,3489.0,4.4,466221,683.0,3.8,2019
경상북도,영양군,12172548,3489.0,4.4,11444,107.0,0.1,2019
경상북도,영주시,12172548,3489.0,4.4,346712,589.0,2.8,2019
경상북도,영천시,12172548,3489.0,4.4,303939,551.0,2.5,2019
경상북도,예천군,12172548,3489.0,4.4,158476,398.0,1.3,2019
경상북도,울릉군,12172548,3489.0,4.4,36556,191.0,0.3,2019
경상북도,울진군,12172548,3489.0,4.4,469320,685.0,3.9,2019
경상북도,의성군,12172548,3489.0,4.4,83923,290.0,0.7,2019
경상북도,청도군,12172548,3489.0,4.4,357733,598.0,2.9,2019
경상북도,청송군,12172548,3489.0,4.4,165543,407.0,1.4,2019
경상북도,칠곡군,12172548,3489.0,4.4,347015,589.0,2.9,2019
경상북도,포항시,12172548,3489.0,4.4,2160997,1470.0,17.8,2019
대구광역시,군위군,7149158,2674.0,2.6,150076,387.0,2.1,2019
대구광역시,남구,7149158,2674.0,2.6,384850,620.0,5.4,2019
대구광역시,달서구,7149158,2674.0,2.6,992145,996.0,13.9,2019
대구광역시,달성군,7149158,2674.0,2.6,635128,797.0,8.9,2019
대구광역시,동구,7149158,2674.0,2.6,1784367,1336.0,25.0,2019
대구광역시,북구,7149158,2674.0,2.6,841741,917.0,11.8,2019
대구광역시,서구,7149158,2674.0,2.6,198921,446.0,2.8,2019
대구광역시,수성구,7149158,2674.0,2.6,1334977,1155.0,18.7,2019
대구광역시,중구,7149158,2674.0,2.6,826953,909.0,11.6,2019
대전광역시,대덕구,5212052,2283.0,1.9,398782,631.0,7.7,2019
대전광역시,동구,5212052,2283.0,1.9,950027,975.0,18.2,2019
대전광역시,서구,5212052,2283.0,1.9,1381993,1176.0,26.5,2019
대전광역시,유성구,5212052,2283.0,1.9,1712558,1309.0,32.9,2019
대전광역시,중구,5212052,2283.0,1.9,768692,877.0,14.7,2019
부산광역시,강서구,14744428,3840.0,5.3,1383545,1176.0,9.4,2019
부산광역시,금정구,14744428,3840.0,5.3,554440,745.0,3.8,2019
부산광역시,기장군,14744428,3840.0,5.3,2531928,1591.0,17.2,2019
부산광역시,남구,14744428,3840.0,5.3,597849,773.0,4.1,2019
부산광역시,동구,14744428,3840.0,5.3,575113,758.0,3.9,2019
부산광역시,동래구,14744428,3840.0,5.3,682354,826.0,4.6,2019
부산광역시,부산진구,14744428,3840.0,5.3,1218012,1104.0,8.3,2019
부산광역시,북구,14744428,3840.0,5.3,323556,569.0,2.2,2019
부산광역시,사상구,14744428,3840.0,5.3,578620,761.0,3.9,2019
부산광역시,사하구,14744428,3840.0,5.3,562059,750.0,3.8,2019
부산광역시,서구,14744428,3840.0,5.3,294698,543.0,2.0,2019
부산광역시,수영구,14744428,3840.0,5.3,784637,886.0,5.3,2019
부산광역시,연제구,14744428,3840.0,5.3,222573,472.0,1.5,2019
부산광역시,영도구,14744428,3840.0,5.3,430320,656.0,2.9,2019
부산광역시,중구,14744428,3840.0,5.3,783898,885.0,5.3,2019
부산광역시,해운대구,14744428,3840.0,5.3,3220826,1795.0,21.8,2019
서울특별시,강남구,46010088,6783.0,16.6,6913338,2629.0,15.0,2019
서울특별시,강동구,46010088,6783.0,16.6,892276,945.0,1.9,2019
서울특별시,강북구,46010088,6783.0,16.6,613717,783.0,1.3,2019
서울특별시,강서구,46010088,6783.0,16.6,3789569,1947.0,8.2,2019
서울특별시,관악구,46010088,6783.0,16.6,630760,794.0,1.4,2019
서울특별시,광진구,46010088,6783.0,16.6,1837930,1356.0,4.0,2019
서울특별시,구로구,46010088,6783.0,16.6,690063,831.0,1.5,2019
서울특별시,금천구,46010088,6783.0,16.6,605691,778.0,1.3,2019
서울특별시,노원구,46010088,6783.0,16.6,971586,986.0,2.1,2019
서울특별시,도봉구,46010088,6783.0,16.6,325313,570.0,0.7,2019
서울특별시,동대문구,46010088,6783.0,16.6,676701,823.0,1.5,2019
서울특별시,동작구,46010088,6783.0,16.6,705574,840.0,1.5,2019
서울특별시,마포구,46010088,6783.0,16.6,2203455,1484.0,4.8,2019
서울특별시,서대문구,46010088,6783.0,16.6,818725,905.0,1.8,2019
서울특별시,서초구,46010088,6783.0,16.6,3986391,1997.0,8.7,2019
서울특별시,성동구,46010088,6783.0,16.6,846497,920.0,1.8,2019
서울특별시,성북구,46010088,6783.0,16.6,687715,829.0,1.5,2019
서울특별시,송파구,46010088,6783.0,16.6,4455786,2111.0,9.7,2019
서울특별시,양천구,46010088,6783.0,16.6,976752,988.0,2.1,2019
서울특별시,영등포구,46010088,6783.0,16.6,2991194,1730.0,6.5,2019
