DPTR_REGN_NM,DPTR_REGN_DTL_NM,TMAP_CATE_MCLS_NM,SRCH_CNT,SPPY_SRCH_CNT,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE
가평군,기타관광,기타관광,2441507,0,26104441,5109.0,0.8,2441507,1563.0,9.4
가평군,레저스포츠,레저스포츠,3988539,0,26104441,5109.0,0.8,3988539,1997.0,15.3
가평군,문화관광,문화관광,2738519,0,26104441,5109.0,0.8,2738519,1655.0,10.5
가평군,쇼핑,쇼핑,66754,0,26104441,5109.0,0.8,66754,258.0,0.3
가평군,숙박,숙박,6620062,0,26104441,5109.0,0.8,6620062,2573.0,25.4
가평군,역사관광,역사관광,121881,0,26104441,5109.0,0.8,121881,349.0,0.5
가평군,음식,음식,8197540,0,26104441,5109.0,0.8,8197540,2863.0,31.4
가평군,자연관광,자연관광,1911304,0,26104441,5109.0,0.8,1911304,1382.0,7.3
가평군,체험관광,체험관광,18335,0,26104441,5109.0,0.8,18335,135.0,0.1
강남구,기타관광,기타관광,6610205,0,75058519,8664.0,2.2,6610205,2571.0,8.8
강남구,레저스포츠,레저스포츠,405859,0,75058519,8664.0,2.2,405859,637.0,0.5
강남구,문화관광,문화관광,12175436,0,75058519,8664.0,2.2,12175436,3489.0,16.2
강남구,쇼핑,쇼핑,8808970,0,75058519,8664.0,2.2,8808970,2968.0,11.7
강남구,숙박,숙박,10769297,0,75058519,8664.0,2.2,10769297,3282.0,14.3
강남구,역사관광,역사관광,979674,0,75058519,8664.0,2.2,979674,990.0,1.3
강남구,음식,음식,35232109,0,75058519,8664.0,2.2,35232109,5936.0,46.9
강남구,자연관광,자연관광,432,0,75058519,8664.0,2.2,432,21.0,0.0
강남구,체험관광,체험관광,76537,0,75058519,8664.0,2.2,76537,277.0,0.1
강동구,기타관광,기타관광,21777,0,11354293,3370.0,0.3,21777,148.0,0.2
강동구,레저스포츠,레저스포츠,135024,0,11354293,3370.0,0.3,135024,367.0,1.2
강동구,문화관광,문화관광,1694719,0,11354293,3370.0,0.3,1694719,1302.0,14.9
강동구,쇼핑,쇼핑,2408672,0,11354293,3370.0,0.3,2408672,1552.0,21.2
강동구,숙박,숙박,449137,0,11354293,3370.0,0.3,449137,670.0,4.0
강동구,역사관광,역사관광,220028,0,11354293,3370.0,0.3,220028,469.0,1.9
강동구,음식,음식,6402827,0,11354293,3370.0,0.3,6402827,2530.0,56.4
강동구,자연관광,자연관광,313,0,11354293,3370.0,0.3,313,18.0,0.0
강동구,체험관광,체험관광,21796,0,11354293,3370.0,0.3,21796,148.0,0.2
강릉시,기타관광,기타관광,2604459,0,46497286,6819.0,1.4,2604459,1614.0,5.6
강릉시,레저스포츠,레저스포츠,1077683,0,46497286,6819.0,1.4,1077683,1038.0,2.3
강릉시,문화관광,문화관광,3105596,0,46497286,6819.0,1.4,3105596,1762.0,6.7
강릉시,쇼핑,쇼핑,2844034,0,46497286,6819.0,1.4,2844034,1686.0,6.1
강릉시,숙박,숙박,8349602,0,46497286,6819.0,1.4,8349602,2890.0,18.0
강릉시,역사관광,역사관광,1344853,0,46497286,6819.0,1.4,1344853,1160.0,2.9
강릉시,음식,음식,18538413,0,46497286,6819.0,1.4,18538413,4306.0,39.9
강릉시,자연관광,자연관광,8541870,0,46497286,6819.0,1.4,8541870,2923.0,18.4
강릉시,체험관광,체험관광,90776,0,46497286,6819.0,1.4,90776,301.0,0.2
강북구,기타관광,기타관광,101282,0,7490074,2737.0,0.2,101282,318.0,1.4
강북구,레저스포츠,레저스포츠,56515,0,7490074,2737.0,0.2,56515,238.0,0.8
강북구,문화관광,문화관광,1412948,0,7490074,2737.0,0.2,1412948,1189.0,18.9
강북구,쇼핑,쇼핑,1413974,0,7490074,2737.0,0.2,1413974,1189.0,18.9
강북구,숙박,숙박,619545,0,7490074,2737.0,0.2,619545,787.0,8.3
강북구,역사관광,역사관광,937341,0,7490074,2737.0,0.2,937341,968.0,12.5
강북구,음식,음식,2902883,0,7490074,2737.0,0.2,2902883,1704.0,38.8
강북구,자연관광,자연관광,30984,0,7490074,2737.0,0.2,30984,176.0,0.4
강북구,체험관광,체험관광,14602,0,7490074,2737.0,0.2,14602,121.0,0.2
강서구,기타관광,기타관광,23831342,0,61443603,7839.0,1.8,23831342,4882.0,38.8
강서구,레저스포츠,레저스포츠,1425260,0,61443603,7839.0,1.8,1425260,1194.0,2.3
강서구,문화관광,문화관광,5609011,0,61443603,7839.0,1.8,5609011,2368.0,9.1
강서구,쇼핑,쇼핑,9037195,0,61443603,7839.0,1.8,9037195,3006.0,14.7
강서구,숙박,숙박,3327428,0,61443603,7839.0,1.8,3327428,1824.0,5.4
강서구,역사관광,역사관광,268606,0,61443603,7839.0,1.8,268606,518.0,0.4
강서구,음식,음식,16919567,0,61443603,7839.0,1.8,16919567,4113.0,27.5
강서구,자연관광,자연관광,936575,0,61443603,7839.0,1.8,936575,968.0,1.5
강서구,체험관광,체험관광,88619,0,61443603,7839.0,1.8,88619,298.0,0.1
강진군,기타관광,기타관광,328964,0,2137436,1462.0,0.1,328964,574.0,15.4
강진군,레저스포츠,레저스포츠,138920,0,2137436,1462.0,0.1,138920,373.0,6.5
강진군,문화관광,문화관광,280214,0,2137436,1462.0,0.1,280214,529.0,13.1
강진군,쇼핑,쇼핑,62512,0,2137436,1462.0,0.1,62512,250.0,2.9
강진군,숙박,숙박,170207,0,2137436,1462.0,0.1,170207,413.0,8.0
강진군,역사관광,역사관광,363258,0,2137436,1462.0,0.1,363258,603.0,17.0
강진군,음식,음식,515524,0,2137436,1462.0,0.1,515524,718.0,24.1
강진군,자연관광,자연관광,264665,0,2137436,1462.0,0.1,264665,514.0,12.4
강진군,체험관광,체험관광,13172,0,2137436,1462.0,0.1,13172,115.0,0.6
강화군,기타관광,기타관광,1585495,0,23089712,4805.0,0.7,1585495,1259.0,6.9
강화군,레저스포츠,레저스포츠,1333012,0,23089712,4805.0,0.7,1333012,1155.0,5.8
강화군,문화관광,문화관광,1164168,0,23089712,4805.0,0.7,1164168,1079.0,5.0
강화군,쇼핑,쇼핑,2172921,0,23089712,4805.0,0.7,2172921,1474.0,9.4
강화군,숙박,숙박,2836795,0,23089712,4805.0,0.7,2836795,1684.0,12.3
강화군,역사관광,역사관광,2646085,0,23089712,4805.0,0.7,2646085,1627.0,11.5
강화군,음식,음식,7412567,0,23089712,4805.0,0.7,7412567,2723.0,32.1
강화군,자연관광,자연관광,3552777,0,23089712,4805.0,0.7,3552777,1885.0,15.4
강화군,체험관광,체험관광,385892,0,23089712,4805.0,0.7,385892,621.0,1.7
거제시,기타관광,기타관광,1682429,0,17672221,4204.0,0.5,1682429,1297.0,9.5
거제시,레저스포츠,레저스포츠,610739,0,17672221,4204.0,0.5,610739,781.0,3.5
거제시,문화관광,문화관광,2367772,0,17672221,4204.0,0.5,2367772,1539.0,13.4
거제시,쇼핑,쇼핑,547575,0,17672221,4204.0,0.5,547575,740.0,3.1
거제시,숙박,숙박,3699817,0,17672221,4204.0,0.5,3699817,1923.0,20.9
거제시,역사관광,역사관광,1047101,0,17672221,4204.0,0.5,1047101,1023.0,5.9
거제시,음식,음식,4985208,0,17672221,4204.0,0.5,4985208,2233.0,28.2
거제시,자연관광,자연관광,2610527,0,17672221,4204.0,0.5,2610527,1616.0,14.8
거제시,체험관광,체험관광,121053,0,17672221,4204.0,0.5,121053,348.0,0.7
거창군,기타관광,기타관광,557108,0,2348882,1533.0,0.1,557108,746.0,23.7
거창군,레저스포츠,레저스포츠,200539,0,2348882,1533.0,0.1,200539,448.0,8.5
거창군,문화관광,문화관광,345638,0,2348882,1533.0,0.1,345638,588.0,14.7
거창군,쇼핑,쇼핑,70788,0,2348882,1533.0,0.1,70788,266.0,3.0
거창군,숙박,숙박,199483,0,2348882,1533.0,0.1,199483,447.0,8.5
거창군,역사관광,역사관광,66186,0,2348882,1533.0,0.1,66186,257.0,2.8
거창군,음식,음식,602571,0,2348882,1533.0,0.1,602571,776.0,25.7
거창군,자연관광,자연관광,172028,0,2348882,1533.0,0.1,172028,415.0,7.3
거창군,체험관광,체험관광,134541,0,2348882,1533.0,0.1,134541,367.0,5.7
검단구,기타관광,기타관광,6393,0,186481,432.0,0.0,6393,80.0,3.4
검단구,레저스포츠,레저스포츠,14213,0,186481,432.0,0.0,14213,119.0,7.6
검단구,문화관광,문화관광,26837,0,186481,432.0,0.0,26837,164.0,14.4
검단구,쇼핑,쇼핑,671,0,186481,432.0,0.0,671,26.0,0.4
검단구,숙박,숙박,10512,0,186481,432.0,0.0,10512,103.0,5.6
검단구,역사관광,역사관광,1021,0,186481,432.0,0.0,1021,32.0,0.5
검단구,음식,음식,125573,0,186481,432.0,0.0,125573,354.0,67.3
검단구,자연관광,자연관광,1175,0,186481,432.0,0.0,1175,34.0,0.6
검단구,체험관광,체험관광,86,0,186481,432.0,0.0,86,9.0,0.0
경산시,기타관광,기타관광,792249,0,7691333,2773.0,0.2,792249,890.0,10.3
경산시,레저스포츠,레저스포츠,597300,0,7691333,2773.0,0.2,597300,773.0,7.8
경산시,문화관광,문화관광,640531,0,7691333,2773.0,0.2,640531,800.0,8.3
경산시,쇼핑,쇼핑,417192,0,7691333,2773.0,0.2,417192,646.0,5.4
경산시,숙박,숙박,456289,0,7691333,2773.0,0.2,456289,675.0,5.9
경산시,역사관광,역사관광,432092,0,7691333,2773.0,0.2,432092,657.0,5.6
경산시,음식,음식,4094539,0,7691333,2773.0,0.2,4094539,2023.0,53.2
경산시,자연관광,자연관광,221745,0,7691333,2773.0,0.2,221745,471.0,2.9
경산시,체험관광,체험관광,39396,0,7691333,2773.0,0.2,39396,198.0,0.5
경주시,기타관광,기타관광,3484654,0,43686467,6610.0,1.3,3484654,1867.0,8.0
경주시,레저스포츠,레저스포츠,1965720,0,43686467,6610.0,1.3,1965720,1402.0,4.5
경주시,문화관광,문화관광,5615175,0,43686467,6610.0,1.3,5615175,2370.0,12.9
경주시,쇼핑,쇼핑,797491,0,43686467,6610.0,1.3,797491,893.0,1.8
경주시,숙박,숙박,7814503,0,43686467,6610.0,1.3,7814503,2795.0,17.9
경주시,역사관광,역사관광,7919198,0,43686467,6610.0,1.3,7919198,2814.0,18.1
경주시,음식,음식,14764522,0,43686467,6610.0,1.3,14764522,3842.0,33.8
경주시,자연관광,자연관광,1227736,0,43686467,6610.0,1.3,1227736,1108.0,2.8
경주시,체험관광,체험관광,97468,0,43686467,6610.0,1.3,97468,312.0,0.2
계룡시,기타관광,기타관광,229659,0,1787824,1337.0,0.1,229659,479.0,12.8
계룡시,레저스포츠,레저스포츠,426161,0,1787824,1337.0,0.1,426161,653.0,23.8
계룡시,문화관광,문화관광,75820,0,1787824,1337.0,0.1,75820,275.0,4.2
계룡시,쇼핑,쇼핑,138766,0,1787824,1337.0,0.1,138766,373.0,7.8
계룡시,숙박,숙박,136161,0,1787824,1337.0,0.1,136161,369.0,7.6
계룡시,역사관광,역사관광,24275,0,1787824,1337.0,0.1,24275,156.0,1.4
계룡시,음식,음식,730138,0,1787824,1337.0,0.1,730138,854.0,40.8
계룡시,자연관광,자연관광,25657,0,1787824,1337.0,0.1,25657,160.0,1.4
계룡시,체험관광,체험관광,1187,0,1787824,1337.0,0.1,1187,34.0,0.1
계양구,기타관광,기타관광,148239,0,8452328,2907.0,0.2,148239,385.0,1.8
계양구,레저스포츠,레저스포츠,197480,0,8452328,2907.0,0.2,197480,444.0,2.3
계양구,문화관광,문화관광,1673043,0,8452328,2907.0,0.2,1673043,1293.0,19.8
계양구,쇼핑,쇼핑,574304,0,8452328,2907.0,0.2,574304,758.0,6.8
계양구,숙박,숙박,430628,0,8452328,2907.0,0.2,430628,656.0,5.1
계양구,역사관광,역사관광,40748,0,8452328,2907.0,0.2,40748,202.0,0.5
계양구,음식,음식,4986876,0,8452328,2907.0,0.2,4986876,2233.0,59.0
계양구,자연관광,자연관광,290664,0,8452328,2907.0,0.2,290664,539.0,3.4
계양구,체험관광,체험관광,110346,0,8452328,2907.0,0.2,110346,332.0,1.3
고령군,기타관광,기타관광,141806,0,1331973,1154.0,0.0,141806,377.0,10.6
고령군,레저스포츠,레저스포츠,430388,0,1331973,1154.0,0.0,430388,656.0,32.3
고령군,문화관광,문화관광,242642,0,1331973,1154.0,0.0,242642,493.0,18.2
고령군,쇼핑,쇼핑,78991,0,1331973,1154.0,0.0,78991,281.0,5.9
고령군,숙박,숙박,87244,0,1331973,1154.0,0.0,87244,295.0,6.5
고령군,역사관광,역사관광,26740,0,1331973,1154.0,0.0,26740,164.0,2.0
고령군,음식,음식,275914,0,1331973,1154.0,0.0,275914,525.0,20.7
고령군,자연관광,자연관광,28256,0,1331973,1154.0,0.0,28256,168.0,2.1
고령군,체험관광,체험관광,19992,0,1331973,1154.0,0.0,19992,141.0,1.5
고성군,기타관광,기타관광,833559,0,18513727,4303.0,0.5,833559,913.0,4.5
고성군,레저스포츠,레저스포츠,1090952,0,18513727,4303.0,0.5,1090952,1044.0,5.9
고성군,문화관광,문화관광,1686615,0,18513727,4303.0,0.5,1686615,1299.0,9.1
고성군,쇼핑,쇼핑,245225,0,18513727,4303.0,0.5,245225,495.0,1.3
고성군,숙박,숙박,5576960,0,18513727,4303.0,0.5,5576960,2362.0,30.1
고성군,역사관광,역사관광,948019,0,18513727,4303.0,0.5,948019,974.0,5.1
고성군,음식,음식,4923548,0,18513727,4303.0,0.5,4923548,2219.0,26.6
고성군,자연관광,자연관광,3119491,0,18513727,4303.0,0.5,3119491,1766.0,16.8
고성군,체험관광,체험관광,89358,0,18513727,4303.0,0.5,89358,299.0,0.5
고양시,기타관광,기타관광,3933137,0,90681073,9523.0,2.7,3933137,1983.0,4.3
고양시,레저스포츠,레저스포츠,4074516,0,90681073,9523.0,2.7,4074516,2019.0,4.5
고양시,문화관광,문화관광,14622529,0,90681073,9523.0,2.7,14622529,3824.0,16.1
고양시,쇼핑,쇼핑,20610155,0,90681073,9523.0,2.7,20610155,4540.0,22.7
고양시,숙박,숙박,2370371,0,90681073,9523.0,2.7,2370371,1540.0,2.6
고양시,역사관광,역사관광,1816728,0,90681073,9523.0,2.7,1816728,1348.0,2.0
고양시,음식,음식,42832263,0,90681073,9523.0,2.7,42832263,6545.0,47.2
고양시,자연관광,자연관광,64013,0,90681073,9523.0,2.7,64013,253.0,0.1
고양시,체험관광,체험관광,357361,0,90681073,9523.0,2.7,357361,598.0,0.4
고창군,기타관광,기타관광,215291,0,4144113,2036.0,0.1,215291,464.0,5.2
고창군,레저스포츠,레저스포츠,394263,0,4144113,2036.0,0.1,394263,628.0,9.5
고창군,문화관광,문화관광,314173,0,4144113,2036.0,0.1,314173,561.0,7.6
고창군,쇼핑,쇼핑,42408,0,4144113,2036.0,0.1,42408,206.0,1.0
고창군,숙박,숙박,352293,0,4144113,2036.0,0.1,352293,594.0,8.5
고창군,역사관광,역사관광,833862,0,4144113,2036.0,0.1,833862,913.0,20.1
고창군,음식,음식,1002711,0,4144113,2036.0,0.1,1002711,1001.0,24.2
고창군,자연관광,자연관광,453220,0,4144113,2036.0,0.1,453220,673.0,10.9
고창군,체험관광,체험관광,535892,0,4144113,2036.0,0.1,535892,732.0,12.9
고흥군,기타관광,기타관광,489559,0,2933519,1713.0,0.1,489559,700.0,16.7
고흥군,레저스포츠,레저스포츠,48997,0,2933519,1713.0,0.1,48997,221.0,1.7
고흥군,문화관광,문화관광,372609,0,2933519,1713.0,0.1,372609,610.0,12.7
고흥군,쇼핑,쇼핑,70616,0,2933519,1713.0,0.1,70616,266.0,2.4
고흥군,숙박,숙박,318777,0,2933519,1713.0,0.1,318777,565.0,10.9
고흥군,역사관광,역사관광,43878,0,2933519,1713.0,0.1,43878,209.0,1.5
고흥군,음식,음식,446346,0,2933519,1713.0,0.1,446346,668.0,15.2
고흥군,자연관광,자연관광,1133335,0,2933519,1713.0,0.1,1133335,1065.0,38.6
고흥군,체험관광,체험관광,9402,0,2933519,1713.0,0.1,9402,97.0,0.3
곡성군,기타관광,기타관광,543762,0,1713058,1309.0,0.1,543762,737.0,31.7
곡성군,레저스포츠,레저스포츠,208580,0,1713058,1309.0,0.1,208580,457.0,12.2
곡성군,문화관광,문화관광,183494,0,1713058,1309.0,0.1,183494,428.0,10.7
곡성군,쇼핑,쇼핑,63219,0,1713058,1309.0,0.1,63219,251.0,3.7
곡성군,숙박,숙박,123600,0,1713058,1309.0,0.1,123600,352.0,7.2
곡성군,역사관광,역사관광,80634,0,1713058,1309.0,0.1,80634,284.0,4.7
곡성군,음식,음식,471986,0,1713058,1309.0,0.1,471986,687.0,27.6
곡성군,자연관광,자연관광,36371,0,1713058,1309.0,0.1,36371,191.0,2.1
곡성군,체험관광,체험관광,1412,0,1713058,1309.0,0.1,1412,38.0,0.1
공주시,기타관광,기타관광,1171940,0,11899622,3450.0,0.3,1171940,1083.0,9.8
공주시,레저스포츠,레저스포츠,380532,0,11899622,3450.0,0.3,380532,617.0,3.2
공주시,문화관광,문화관광,1001746,0,11899622,3450.0,0.3,1001746,1001.0,8.4
공주시,쇼핑,쇼핑,288489,0,11899622,3450.0,0.3,288489,537.0,2.4
공주시,숙박,숙박,1118458,0,11899622,3450.0,0.3,1118458,1058.0,9.4
공주시,역사관광,역사관광,2913013,0,11899622,3450.0,0.3,2913013,1707.0,24.5
공주시,음식,음식,4707977,0,11899622,3450.0,0.3,4707977,2170.0,39.6
공주시,자연관광,자연관광,217686,0,11899622,3450.0,0.3,217686,467.0,1.8
공주시,체험관광,체험관광,99781,0,11899622,3450.0,0.3,99781,316.0,0.8
과천시,기타관광,기타관광,53064,0,10493386,3239.0,0.3,53064,230.0,0.5
과천시,레저스포츠,레저스포츠,1121598,0,10493386,3239.0,0.3,1121598,1059.0,10.7
과천시,문화관광,문화관광,5973702,0,10493386,3239.0,0.3,5973702,2444.0,56.9
과천시,쇼핑,쇼핑,69449,0,10493386,3239.0,0.3,69449,264.0,0.7
과천시,숙박,숙박,93077,0,10493386,3239.0,0.3,93077,305.0,0.9
과천시,역사관광,역사관광,109645,0,10493386,3239.0,0.3,109645,331.0,1.0
과천시,음식,음식,3010363,0,10493386,3239.0,0.3,3010363,1735.0,28.7
과천시,자연관광,자연관광,45170,0,10493386,3239.0,0.3,45170,213.0,0.4
과천시,체험관광,체험관광,17318,0,10493386,3239.0,0.3,17318,132.0,0.2
관악구,기타관광,기타관광,2510,0,6363844,2523.0,0.2,2510,50.0,0.0
관악구,레저스포츠,레저스포츠,64772,0,6363844,2523.0,0.2,64772,255.0,1.0
관악구,문화관광,문화관광,533740,0,6363844,2523.0,0.2,533740,731.0,8.4
관악구,쇼핑,쇼핑,1915648,0,6363844,2523.0,0.2,1915648,1384.0,30.1
관악구,숙박,숙박,453041,0,6363844,2523.0,0.2,453041,673.0,7.1
관악구,역사관광,역사관광,90236,0,6363844,2523.0,0.2,90236,300.0,1.4
관악구,음식,음식,3132710,0,6363844,2523.0,0.2,3132710,1770.0,49.2
관악구,자연관광,자연관광,152588,0,6363844,2523.0,0.2,152588,391.0,2.4
관악구,체험관광,체험관광,18599,0,6363844,2523.0,0.2,18599,136.0,0.3
광명시,기타관광,기타관광,9473823,0,22503357,4744.0,0.7,9473823,3078.0,42.1
광명시,레저스포츠,레저스포츠,778159,0,22503357,4744.0,0.7,778159,882.0,3.5
광명시,문화관광,문화관광,778676,0,22503357,4744.0,0.7,778676,882.0,3.5
광명시,쇼핑,쇼핑,2980899,0,22503357,4744.0,0.7,2980899,1727.0,13.2
광명시,숙박,숙박,652706,0,22503357,4744.0,0.7,652706,808.0,2.9
광명시,역사관광,역사관광,81113,0,22503357,4744.0,0.7,81113,285.0,0.4
광명시,음식,음식,6673030,0,22503357,4744.0,0.7,6673030,2583.0,29.7
광명시,자연관광,자연관광,1056991,0,22503357,4744.0,0.7,1056991,1028.0,4.7
광명시,체험관광,체험관광,27960,0,22503357,4744.0,0.7,27960,167.0,0.1
광산구,기타관광,기타관광,1843347,0,14207694,3769.0,0.4,1843347,1358.0,13.0
광산구,레저스포츠,레저스포츠,405005,0,14207694,3769.0,0.4,405005,636.0,2.9
광산구,문화관광,문화관광,1431447,0,14207694,3769.0,0.4,1431447,1196.0,10.1
광산구,쇼핑,쇼핑,1157668,0,14207694,3769.0,0.4,1157668,1076.0,8.1
광산구,숙박,숙박,1127659,0,14207694,3769.0,0.4,1127659,1062.0,7.9
광산구,역사관광,역사관광,39200,0,14207694,3769.0,0.4,39200,198.0,0.3
광산구,음식,음식,8147837,0,14207694,3769.0,0.4,8147837,2854.0,57.3
광산구,자연관광,자연관광,25726,0,14207694,3769.0,0.4,25726,160.0,0.2
광산구,체험관광,체험관광,29805,0,14207694,3769.0,0.4,29805,173.0,0.2
광양시,기타관광,기타관광,426486,0,5352193,2313.0,0.2,426486,653.0,8.0
광양시,레저스포츠,레저스포츠,88023,0,5352193,2313.0,0.2,88023,297.0,1.6
광양시,문화관광,문화관광,483860,0,5352193,2313.0,0.2,483860,696.0,9.0
광양시,쇼핑,쇼핑,1023792,0,5352193,2313.0,0.2,1023792,1012.0,19.1
광양시,숙박,숙박,689688,0,5352193,2313.0,0.2,689688,830.0,12.9
광양시,역사관광,역사관광,53853,0,5352193,2313.0,0.2,53853,232.0,1.0
광양시,음식,음식,2173142,0,5352193,2313.0,0.2,2173142,1474.0,40.6
광양시,자연관광,자연관광,323745,0,5352193,2313.0,0.2,323745,569.0,6.0
광양시,체험관광,체험관광,89604,0,5352193,2313.0,0.2,89604,299.0,1.7
광주시,기타관광,기타관광,307333,0,26873341,5184.0,0.8,307333,554.0,1.1
광주시,레저스포츠,레저스포츠,4106463,0,26873341,5184.0,0.8,4106463,2026.0,15.3
광주시,문화관광,문화관광,3561122,0,26873341,5184.0,0.8,3561122,1887.0,13.3
광주시,쇼핑,쇼핑,387289,0,26873341,5184.0,0.8,387289,622.0,1.4
광주시,숙박,숙박,1692535,0,26873341,5184.0,0.8,1692535,1301.0,6.3
광주시,역사관광,역사관광,1109026,0,26873341,5184.0,0.8,1109026,1053.0,4.1
광주시,음식,음식,15180991,0,26873341,5184.0,0.8,15180991,3896.0,56.5
광주시,자연관광,자연관광,465688,0,26873341,5184.0,0.8,465688,682.0,1.7
광주시,체험관광,체험관광,62894,0,26873341,5184.0,0.8,62894,251.0,0.2
광진구,기타관광,기타관광,3193389,0,18644380,4318.0,0.5,3193389,1787.0,17.1
광진구,레저스포츠,레저스포츠,115169,0,18644380,4318.0,0.5,115169,339.0,0.6
광진구,문화관광,문화관광,5202930,0,18644380,4318.0,0.5,5202930,2281.0,27.9
광진구,쇼핑,쇼핑,1814819,0,18644380,4318.0,0.5,1814819,1347.0,9.7
광진구,숙박,숙박,3000427,0,18644380,4318.0,0.5,3000427,1732.0,16.1
광진구,역사관광,역사관광,173382,0,18644380,4318.0,0.5,173382,416.0,0.9
광진구,음식,음식,4984252,0,18644380,4318.0,0.5,4984252,2233.0,26.7
광진구,자연관광,자연관광,59615,0,18644380,4318.0,0.5,59615,244.0,0.3
광진구,체험관광,체험관광,100397,0,18644380,4318.0,0.5,100397,317.0,0.5
괴산군,기타관광,기타관광,641668,0,3225419,1796.0,0.1,641668,801.0,19.9
괴산군,레저스포츠,레저스포츠,66172,0,3225419,1796.0,0.1,66172,257.0,2.1
괴산군,문화관광,문화관광,221247,0,3225419,1796.0,0.1,221247,470.0,6.9
괴산군,쇼핑,쇼핑,105741,0,3225419,1796.0,0.1,105741,325.0,3.3
괴산군,숙박,숙박,717360,0,3225419,1796.0,0.1,717360,847.0,22.2
괴산군,역사관광,역사관광,108617,0,3225419,1796.0,0.1,108617,330.0,3.4
괴산군,음식,음식,659044,0,3225419,1796.0,0.1,659044,812.0,20.4
괴산군,자연관광,자연관광,674027,0,3225419,1796.0,0.1,674027,821.0,20.9
괴산군,체험관광,체험관광,31543,0,3225419,1796.0,0.1,31543,178.0,1.0
구례군,기타관광,기타관광,203698,0,3475665,1864.0,0.1,203698,451.0,5.9
구례군,레저스포츠,레저스포츠,31483,0,3475665,1864.0,0.1,31483,177.0,0.9
구례군,문화관광,문화관광,294279,0,3475665,1864.0,0.1,294279,542.0,8.5
구례군,쇼핑,쇼핑,113395,0,3475665,1864.0,0.1,113395,337.0,3.3
구례군,숙박,숙박,379599,0,3475665,1864.0,0.1,379599,616.0,10.9
구례군,역사관광,역사관광,1064847,0,3475665,1864.0,0.1,1064847,1032.0,30.6
구례군,음식,음식,969153,0,3475665,1864.0,0.1,969153,984.0,27.9
구례군,자연관광,자연관광,325042,0,3475665,1864.0,0.1,325042,570.0,9.4
구례군,체험관광,체험관광,94169,0,3475665,1864.0,0.1,94169,307.0,2.7
구로구,기타관광,기타관광,5769,0,8401763,2899.0,0.2,5769,76.0,0.1
구로구,레저스포츠,레저스포츠,85948,0,8401763,2899.0,0.2,85948,293.0,1.0
구로구,문화관광,문화관광,1932457,0,8401763,2899.0,0.2,1932457,1390.0,23.0
구로구,쇼핑,쇼핑,2399981,0,8401763,2899.0,0.2,2399981,1549.0,28.6
구로구,숙박,숙박,1061578,0,8401763,2899.0,0.2,1061578,1030.0,12.6
구로구,역사관광,역사관광,19986,0,8401763,2899.0,0.2,19986,141.0,0.2
구로구,음식,음식,2645479,0,8401763,2899.0,0.2,2645479,1626.0,31.5
구로구,자연관광,자연관광,244285,0,8401763,2899.0,0.2,244285,494.0,2.9
구로구,체험관광,체험관광,6280,0,8401763,2899.0,0.2,6280,79.0,0.1
구리시,기타관광,기타관광,61478,0,13930342,3732.0,0.4,61478,248.0,0.4
구리시,레저스포츠,레저스포츠,340646,0,13930342,3732.0,0.4,340646,584.0,2.4
구리시,문화관광,문화관광,1582724,0,13930342,3732.0,0.4,1582724,1258.0,11.4
구리시,쇼핑,쇼핑,5411174,0,13930342,3732.0,0.4,5411174,2326.0,38.8
구리시,숙박,숙박,508831,0,13930342,3732.0,0.4,508831,713.0,3.7
구리시,역사관광,역사관광,314778,0,13930342,3732.0,0.4,314778,561.0,2.3
구리시,음식,음식,5673492,0,13930342,3732.0,0.4,5673492,2382.0,40.7
구리시,자연관광,자연관광,385,0,13930342,3732.0,0.4,385,20.0,0.0
구리시,체험관광,체험관광,36834,0,13930342,3732.0,0.4,36834,192.0,0.3
구미시,기타관광,기타관광,1782775,0,12224314,3496.0,0.4,1782775,1335.0,14.6
구미시,레저스포츠,레저스포츠,629999,0,12224314,3496.0,0.4,629999,794.0,5.2
구미시,문화관광,문화관광,1322177,0,12224314,3496.0,0.4,1322177,1150.0,10.8
구미시,쇼핑,쇼핑,486226,0,12224314,3496.0,0.4,486226,697.0,4.0
구미시,숙박,숙박,1064420,0,12224314,3496.0,0.4,1064420,1032.0,8.7
구미시,역사관광,역사관광,330720,0,12224314,3496.0,0.4,330720,575.0,2.7
구미시,음식,음식,6115660,0,12224314,3496.0,0.4,6115660,2473.0,50.0
구미시,자연관광,자연관광,468063,0,12224314,3496.0,0.4,468063,684.0,3.8
구미시,체험관광,체험관광,24274,0,12224314,3496.0,0.4,24274,156.0,0.2
군산시,기타관광,기타관광,2232023,0,17906229,4232.0,0.5,2232023,1494.0,12.5
군산시,레저스포츠,레저스포츠,519302,0,17906229,4232.0,0.5,519302,721.0,2.9
군산시,문화관광,문화관광,1392479,0,17906229,4232.0,0.5,1392479,1180.0,7.8
군산시,쇼핑,쇼핑,1334608,0,17906229,4232.0,0.5,1334608,1155.0,7.5
군산시,숙박,숙박,1870529,0,17906229,4232.0,0.5,1870529,1368.0,10.4
군산시,역사관광,역사관광,357830,0,17906229,4232.0,0.5,357830,598.0,2.0
군산시,음식,음식,8293148,0,17906229,4232.0,0.5,8293148,2880.0,46.3
