DPTR_REGN_NM,DPTR_REGN_DTL_NM,TMAP_CATE_MCLS_NM,SRCH_CNT,SPPY_SRCH_CNT,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE,_YEAR
군위군,레저스포츠,레저스포츠,25536,0,97800,313.0,0.1,25536,160.0,26.1,2018
군위군,문화관광,문화관광,7572,0,97800,313.0,0.1,7572,87.0,7.7,2018
군위군,쇼핑,쇼핑,582,0,97800,313.0,0.1,582,24.0,0.6,2018
군위군,숙박,숙박,5690,0,97800,313.0,0.1,5690,75.0,5.8,2018
군위군,역사관광,역사관광,14057,0,97800,313.0,0.1,14057,119.0,14.4,2018
군위군,음식,음식,22067,0,97800,313.0,0.1,22067,149.0,22.6,2018
군위군,자연관광,자연관광,7543,0,97800,313.0,0.1,7543,87.0,7.7,2018
군위군,체험관광,체험관광,6,0,97800,313.0,0.1,6,2.0,0.0,2018
군포시,기타관광,기타관광,1649,0,250690,501.0,0.1,1649,41.0,0.7,2018
군포시,레저스포츠,레저스포츠,15011,0,250690,501.0,0.1,15011,123.0,6.0,2018
군포시,문화관광,문화관광,34450,0,250690,501.0,0.1,34450,186.0,13.7,2018
군포시,쇼핑,쇼핑,60058,0,250690,501.0,0.1,60058,245.0,24.0,2018
군포시,숙박,숙박,8500,0,250690,501.0,0.1,8500,92.0,3.4,2018
군포시,역사관광,역사관광,2520,0,250690,501.0,0.1,2520,50.0,1.0,2018
군포시,음식,음식,101275,0,250690,501.0,0.1,101275,318.0,40.4,2018
군포시,자연관광,자연관광,27227,0,250690,501.0,0.1,27227,165.0,10.9,2018
금산군,기타관광,기타관광,10399,0,139462,373.0,0.1,10399,102.0,7.5,2018
금산군,레저스포츠,레저스포츠,19040,0,139462,373.0,0.1,19040,138.0,13.7,2018
금산군,문화관광,문화관광,4957,0,139462,373.0,0.1,4957,70.0,3.6,2018
금산군,쇼핑,쇼핑,16141,0,139462,373.0,0.1,16141,127.0,11.6,2018
금산군,숙박,숙박,10659,0,139462,373.0,0.1,10659,103.0,7.6,2018
금산군,역사관광,역사관광,7012,0,139462,373.0,0.1,7012,84.0,5.0,2018
금산군,음식,음식,27769,0,139462,373.0,0.1,27769,167.0,19.9,2018
금산군,자연관광,자연관광,8534,0,139462,373.0,0.1,8534,92.0,6.1,2018
금산군,체험관광,체험관광,34951,0,139462,373.0,0.1,34951,187.0,25.1,2018
금정구,기타관광,기타관광,80729,0,347996,590.0,0.2,80729,284.0,23.2,2018
금정구,레저스포츠,레저스포츠,25873,0,347996,590.0,0.2,25873,161.0,7.4,2018
금정구,문화관광,문화관광,35512,0,347996,590.0,0.2,35512,188.0,10.2,2018
금정구,쇼핑,쇼핑,39252,0,347996,590.0,0.2,39252,198.0,11.3,2018
금정구,숙박,숙박,2371,0,347996,590.0,0.2,2371,49.0,0.7,2018
금정구,역사관광,역사관광,47416,0,347996,590.0,0.2,47416,218.0,13.6,2018
금정구,음식,음식,110655,0,347996,590.0,0.2,110655,333.0,31.8,2018
금정구,자연관광,자연관광,5072,0,347996,590.0,0.2,5072,71.0,1.5,2018
금정구,체험관광,체험관광,1116,0,347996,590.0,0.2,1116,33.0,0.3,2018
금천구,기타관광,기타관광,2903,0,469871,685.0,0.2,2903,54.0,0.6,2018
금천구,레저스포츠,레저스포츠,720,0,469871,685.0,0.2,720,27.0,0.2,2018
금천구,문화관광,문화관광,32606,0,469871,685.0,0.2,32606,181.0,6.9,2018
금천구,쇼핑,쇼핑,354252,0,469871,685.0,0.2,354252,595.0,75.4,2018
금천구,숙박,숙박,13423,0,469871,685.0,0.2,13423,116.0,2.9,2018
금천구,역사관광,역사관광,7536,0,469871,685.0,0.2,7536,87.0,1.6,2018
금천구,음식,음식,53931,0,469871,685.0,0.2,53931,232.0,11.5,2018
금천구,자연관광,자연관광,4468,0,469871,685.0,0.2,4468,67.0,1.0,2018
금천구,체험관광,체험관광,32,0,469871,685.0,0.2,32,6.0,0.0,2018
기장군,기타관광,기타관광,16884,0,1877322,1370.0,1.0,16884,130.0,0.9,2018
기장군,레저스포츠,레저스포츠,91813,0,1877322,1370.0,1.0,91813,303.0,4.9,2018
기장군,문화관광,문화관광,278675,0,1877322,1370.0,1.0,278675,528.0,14.8,2018
기장군,쇼핑,쇼핑,432003,0,1877322,1370.0,1.0,432003,657.0,23.0,2018
기장군,숙박,숙박,132614,0,1877322,1370.0,1.0,132614,364.0,7.1,2018
기장군,역사관광,역사관광,179989,0,1877322,1370.0,1.0,179989,424.0,9.6,2018
기장군,음식,음식,591948,0,1877322,1370.0,1.0,591948,769.0,31.5,2018
기장군,자연관광,자연관광,142495,0,1877322,1370.0,1.0,142495,377.0,7.6,2018
기장군,체험관광,체험관광,10901,0,1877322,1370.0,1.0,10901,104.0,0.6,2018
김제시,기타관광,기타관광,34459,0,146454,383.0,0.1,34459,186.0,23.5,2018
김제시,레저스포츠,레저스포츠,19627,0,146454,383.0,0.1,19627,140.0,13.4,2018
김제시,문화관광,문화관광,13523,0,146454,383.0,0.1,13523,116.0,9.2,2018
김제시,쇼핑,쇼핑,4226,0,146454,383.0,0.1,4226,65.0,2.9,2018
김제시,숙박,숙박,3142,0,146454,383.0,0.1,3142,56.0,2.1,2018
김제시,역사관광,역사관광,24211,0,146454,383.0,0.1,24211,156.0,16.5,2018
김제시,음식,음식,40409,0,146454,383.0,0.1,40409,201.0,27.6,2018
김제시,자연관광,자연관광,6346,0,146454,383.0,0.1,6346,80.0,4.3,2018
김제시,체험관광,체험관광,511,0,146454,383.0,0.1,511,23.0,0.3,2018
김천시,기타관광,기타관광,147396,0,318481,564.0,0.2,147396,384.0,46.3,2018
김천시,레저스포츠,레저스포츠,6422,0,318481,564.0,0.2,6422,80.0,2.0,2018
김천시,문화관광,문화관광,17270,0,318481,564.0,0.2,17270,131.0,5.4,2018
김천시,쇼핑,쇼핑,16677,0,318481,564.0,0.2,16677,129.0,5.2,2018
김천시,숙박,숙박,21824,0,318481,564.0,0.2,21824,148.0,6.9,2018
김천시,역사관광,역사관광,33075,0,318481,564.0,0.2,33075,182.0,10.4,2018
김천시,음식,음식,60335,0,318481,564.0,0.2,60335,246.0,18.9,2018
김천시,자연관광,자연관광,15345,0,318481,564.0,0.2,15345,124.0,4.8,2018
김천시,체험관광,체험관광,137,0,318481,564.0,0.2,137,12.0,0.0,2018
김포시,기타관광,기타관광,17093,0,1596309,1263.0,0.8,17093,131.0,1.1,2018
김포시,레저스포츠,레저스포츠,56747,0,1596309,1263.0,0.8,56747,238.0,3.6,2018
김포시,문화관광,문화관광,166869,0,1596309,1263.0,0.8,166869,408.0,10.5,2018
김포시,쇼핑,쇼핑,553760,0,1596309,1263.0,0.8,553760,744.0,34.7,2018
김포시,숙박,숙박,74168,0,1596309,1263.0,0.8,74168,272.0,4.6,2018
김포시,역사관광,역사관광,12115,0,1596309,1263.0,0.8,12115,110.0,0.8,2018
김포시,음식,음식,593210,0,1596309,1263.0,0.8,593210,770.0,37.2,2018
김포시,자연관광,자연관광,121140,0,1596309,1263.0,0.8,121140,348.0,7.6,2018
김포시,체험관광,체험관광,1207,0,1596309,1263.0,0.8,1207,35.0,0.1,2018
김해시,기타관광,기타관광,80244,0,1160344,1077.0,0.6,80244,283.0,6.9,2018
김해시,레저스포츠,레저스포츠,71219,0,1160344,1077.0,0.6,71219,267.0,6.1,2018
김해시,문화관광,문화관광,203640,0,1160344,1077.0,0.6,203640,451.0,17.5,2018
김해시,쇼핑,쇼핑,315058,0,1160344,1077.0,0.6,315058,561.0,27.2,2018
김해시,숙박,숙박,54193,0,1160344,1077.0,0.6,54193,233.0,4.7,2018
김해시,역사관광,역사관광,33824,0,1160344,1077.0,0.6,33824,184.0,2.9,2018
김해시,음식,음식,373508,0,1160344,1077.0,0.6,373508,611.0,32.2,2018
김해시,자연관광,자연관광,14716,0,1160344,1077.0,0.6,14716,121.0,1.3,2018
김해시,체험관광,체험관광,13942,0,1160344,1077.0,0.6,13942,118.0,1.2,2018
나주시,기타관광,기타관광,59395,0,314058,560.0,0.2,59395,244.0,18.9,2018
나주시,레저스포츠,레저스포츠,27110,0,314058,560.0,0.2,27110,165.0,8.6,2018
나주시,문화관광,문화관광,38651,0,314058,560.0,0.2,38651,197.0,12.3,2018
나주시,쇼핑,쇼핑,6721,0,314058,560.0,0.2,6721,82.0,2.1,2018
나주시,숙박,숙박,27904,0,314058,560.0,0.2,27904,167.0,8.9,2018
나주시,역사관광,역사관광,7029,0,314058,560.0,0.2,7029,84.0,2.2,2018
나주시,음식,음식,140226,0,314058,560.0,0.2,140226,374.0,44.6,2018
나주시,자연관광,자연관광,3404,0,314058,560.0,0.2,3404,58.0,1.1,2018
나주시,체험관광,체험관광,3618,0,314058,560.0,0.2,3618,60.0,1.2,2018
남구,기타관광,기타관광,169932,0,1655420,1287.0,0.9,169932,412.0,10.3,2018
남구,레저스포츠,레저스포츠,15708,0,1655420,1287.0,0.9,15708,125.0,0.9,2018
남구,문화관광,문화관광,359579,0,1655420,1287.0,0.9,359579,600.0,21.7,2018
남구,쇼핑,쇼핑,272039,0,1655420,1287.0,0.9,272039,522.0,16.4,2018
남구,숙박,숙박,104440,0,1655420,1287.0,0.9,104440,323.0,6.3,2018
남구,역사관광,역사관광,36912,0,1655420,1287.0,0.9,36912,192.0,2.2,2018
남구,음식,음식,645944,0,1655420,1287.0,0.9,645944,804.0,39.0,2018
남구,자연관광,자연관광,50823,0,1655420,1287.0,0.9,50823,225.0,3.1,2018
남구,체험관광,체험관광,43,0,1655420,1287.0,0.9,43,7.0,0.0,2018
남동구,레저스포츠,레저스포츠,24644,0,1438163,1199.0,0.8,24644,157.0,1.7,2018
남동구,문화관광,문화관광,265979,0,1438163,1199.0,0.8,265979,516.0,18.5,2018
남동구,쇼핑,쇼핑,388783,0,1438163,1199.0,0.8,388783,624.0,27.0,2018
남동구,숙박,숙박,65427,0,1438163,1199.0,0.8,65427,256.0,4.5,2018
남동구,역사관광,역사관광,5150,0,1438163,1199.0,0.8,5150,72.0,0.4,2018
남동구,음식,음식,492521,0,1438163,1199.0,0.8,492521,702.0,34.2,2018
남동구,자연관광,자연관광,183875,0,1438163,1199.0,0.8,183875,429.0,12.8,2018
남동구,체험관광,체험관광,11784,0,1438163,1199.0,0.8,11784,109.0,0.8,2018
남양주시,기타관광,기타관광,306582,0,2327678,1526.0,1.2,306582,554.0,13.2,2018
남양주시,레저스포츠,레저스포츠,86549,0,2327678,1526.0,1.2,86549,294.0,3.7,2018
남양주시,문화관광,문화관광,324819,0,2327678,1526.0,1.2,324819,570.0,14.0,2018
남양주시,쇼핑,쇼핑,5272,0,2327678,1526.0,1.2,5272,73.0,0.2,2018
남양주시,숙박,숙박,58318,0,2327678,1526.0,1.2,58318,241.0,2.5,2018
남양주시,역사관광,역사관광,101651,0,2327678,1526.0,1.2,101651,319.0,4.4,2018
남양주시,음식,음식,1384757,0,2327678,1526.0,1.2,1384757,1177.0,59.5,2018
남양주시,자연관광,자연관광,54868,0,2327678,1526.0,1.2,54868,234.0,2.4,2018
남양주시,체험관광,체험관광,4862,0,2327678,1526.0,1.2,4862,70.0,0.2,2018
남원시,기타관광,기타관광,81180,0,242498,492.0,0.1,81180,285.0,33.5,2018
남원시,레저스포츠,레저스포츠,14458,0,242498,492.0,0.1,14458,120.0,6.0,2018
남원시,문화관광,문화관광,13786,0,242498,492.0,0.1,13786,117.0,5.7,2018
남원시,쇼핑,쇼핑,4542,0,242498,492.0,0.1,4542,67.0,1.9,2018
남원시,숙박,숙박,38953,0,242498,492.0,0.1,38953,197.0,16.1,2018
남원시,역사관광,역사관광,7234,0,242498,492.0,0.1,7234,85.0,3.0,2018
남원시,음식,음식,65590,0,242498,492.0,0.1,65590,256.0,27.0,2018
남원시,자연관광,자연관광,16714,0,242498,492.0,0.1,16714,129.0,6.9,2018
남원시,체험관광,체험관광,41,0,242498,492.0,0.1,41,6.0,0.0,2018
남해군,기타관광,기타관광,131618,0,463184,681.0,0.2,131618,363.0,28.4,2018
남해군,레저스포츠,레저스포츠,15684,0,463184,681.0,0.2,15684,125.0,3.4,2018
남해군,문화관광,문화관광,15870,0,463184,681.0,0.2,15870,126.0,3.4,2018
남해군,쇼핑,쇼핑,7287,0,463184,681.0,0.2,7287,85.0,1.6,2018
남해군,숙박,숙박,51079,0,463184,681.0,0.2,51079,226.0,11.0,2018
남해군,역사관광,역사관광,67799,0,463184,681.0,0.2,67799,260.0,14.6,2018
남해군,음식,음식,92249,0,463184,681.0,0.2,92249,304.0,19.9,2018
남해군,자연관광,자연관광,80597,0,463184,681.0,0.2,80597,284.0,17.4,2018
남해군,체험관광,체험관광,1001,0,463184,681.0,0.2,1001,32.0,0.2,2018
노원구,기타관광,기타관광,8078,0,676516,823.0,0.4,8078,90.0,1.2,2018
노원구,레저스포츠,레저스포츠,74821,0,676516,823.0,0.4,74821,274.0,11.1,2018
노원구,문화관광,문화관광,102406,0,676516,823.0,0.4,102406,320.0,15.1,2018
노원구,쇼핑,쇼핑,263215,0,676516,823.0,0.4,263215,513.0,38.9,2018
노원구,숙박,숙박,12877,0,676516,823.0,0.4,12877,113.0,1.9,2018
노원구,역사관광,역사관광,5005,0,676516,823.0,0.4,5005,71.0,0.7,2018
노원구,음식,음식,184650,0,676516,823.0,0.4,184650,430.0,27.3,2018
노원구,자연관광,자연관광,11424,0,676516,823.0,0.4,11424,107.0,1.7,2018
노원구,체험관광,체험관광,14040,0,676516,823.0,0.4,14040,118.0,2.1,2018
논산시,기타관광,기타관광,89215,0,293548,542.0,0.2,89215,299.0,30.4,2018
논산시,레저스포츠,레저스포츠,16210,0,293548,542.0,0.2,16210,127.0,5.5,2018
논산시,문화관광,문화관광,46687,0,293548,542.0,0.2,46687,216.0,15.9,2018
논산시,쇼핑,쇼핑,17487,0,293548,542.0,0.2,17487,132.0,6.0,2018
논산시,숙박,숙박,19796,0,293548,542.0,0.2,19796,141.0,6.7,2018
논산시,역사관광,역사관광,18212,0,293548,542.0,0.2,18212,135.0,6.2,2018
논산시,음식,음식,65962,0,293548,542.0,0.2,65962,257.0,22.5,2018
논산시,자연관광,자연관광,16666,0,293548,542.0,0.2,16666,129.0,5.7,2018
논산시,체험관광,체험관광,3313,0,293548,542.0,0.2,3313,58.0,1.1,2018
단양군,기타관광,기타관광,129294,0,566524,753.0,0.3,129294,360.0,22.8,2018
단양군,레저스포츠,레저스포츠,18273,0,566524,753.0,0.3,18273,135.0,3.2,2018
단양군,문화관광,문화관광,103517,0,566524,753.0,0.3,103517,322.0,18.3,2018
단양군,쇼핑,쇼핑,46581,0,566524,753.0,0.3,46581,216.0,8.2,2018
단양군,숙박,숙박,92872,0,566524,753.0,0.3,92872,305.0,16.4,2018
단양군,역사관광,역사관광,17940,0,566524,753.0,0.3,17940,134.0,3.2,2018
단양군,음식,음식,103931,0,566524,753.0,0.3,103931,322.0,18.3,2018
단양군,자연관광,자연관광,54074,0,566524,753.0,0.3,54074,233.0,9.5,2018
단양군,체험관광,체험관광,42,0,566524,753.0,0.3,42,6.0,0.0,2018
달서구,레저스포츠,레저스포츠,9124,0,661947,814.0,0.3,9124,96.0,1.4,2018
달서구,문화관광,문화관광,179367,0,661947,814.0,0.3,179367,424.0,27.1,2018
달서구,쇼핑,쇼핑,120156,0,661947,814.0,0.3,120156,347.0,18.2,2018
달서구,숙박,숙박,36467,0,661947,814.0,0.3,36467,191.0,5.5,2018
달서구,역사관광,역사관광,4165,0,661947,814.0,0.3,4165,65.0,0.6,2018
달서구,음식,음식,259365,0,661947,814.0,0.3,259365,509.0,39.2,2018
달서구,자연관광,자연관광,39661,0,661947,814.0,0.3,39661,199.0,6.0,2018
달서구,체험관광,체험관광,13642,0,661947,814.0,0.3,13642,117.0,2.1,2018
달성군,기타관광,기타관광,13337,0,395988,629.0,0.2,13337,115.0,3.4,2018
달성군,레저스포츠,레저스포츠,11127,0,395988,629.0,0.2,11127,105.0,2.8,2018
달성군,문화관광,문화관광,129893,0,395988,629.0,0.2,129893,360.0,32.8,2018
달성군,쇼핑,쇼핑,5609,0,395988,629.0,0.2,5609,75.0,1.4,2018
달성군,숙박,숙박,22441,0,395988,629.0,0.2,22441,150.0,5.7,2018
달성군,역사관광,역사관광,22391,0,395988,629.0,0.2,22391,150.0,5.7,2018
달성군,음식,음식,170011,0,395988,629.0,0.2,170011,412.0,42.9,2018
달성군,자연관광,자연관광,20997,0,395988,629.0,0.2,20997,145.0,5.3,2018
달성군,체험관광,체험관광,182,0,395988,629.0,0.2,182,13.0,0.0,2018
담양군,기타관광,기타관광,56975,0,533203,730.0,0.3,56975,239.0,10.7,2018
담양군,레저스포츠,레저스포츠,16279,0,533203,730.0,0.3,16279,128.0,3.1,2018
담양군,문화관광,문화관광,59027,0,533203,730.0,0.3,59027,243.0,11.1,2018
담양군,쇼핑,쇼핑,6370,0,533203,730.0,0.3,6370,80.0,1.2,2018
담양군,숙박,숙박,37679,0,533203,730.0,0.3,37679,194.0,7.1,2018
담양군,역사관광,역사관광,28973,0,533203,730.0,0.3,28973,170.0,5.4,2018
담양군,음식,음식,214375,0,533203,730.0,0.3,214375,463.0,40.2,2018
담양군,자연관광,자연관광,104483,0,533203,730.0,0.3,104483,323.0,19.6,2018
담양군,체험관광,체험관광,9042,0,533203,730.0,0.3,9042,95.0,1.7,2018
당진시,기타관광,기타관광,123932,0,667359,817.0,0.3,123932,352.0,18.6,2018
당진시,레저스포츠,레저스포츠,42634,0,667359,817.0,0.3,42634,206.0,6.4,2018
당진시,문화관광,문화관광,145056,0,667359,817.0,0.3,145056,381.0,21.7,2018
당진시,쇼핑,쇼핑,19739,0,667359,817.0,0.3,19739,140.0,3.0,2018
당진시,숙박,숙박,24386,0,667359,817.0,0.3,24386,156.0,3.7,2018
당진시,역사관광,역사관광,13633,0,667359,817.0,0.3,13633,117.0,2.0,2018
당진시,음식,음식,154991,0,667359,817.0,0.3,154991,394.0,23.2,2018
당진시,자연관광,자연관광,142695,0,667359,817.0,0.3,142695,378.0,21.4,2018
당진시,체험관광,체험관광,293,0,667359,817.0,0.3,293,17.0,0.0,2018
대덕구,기타관광,기타관광,52180,0,259533,509.0,0.1,52180,228.0,20.1,2018
대덕구,레저스포츠,레저스포츠,5546,0,259533,509.0,0.1,5546,74.0,2.1,2018
대덕구,문화관광,문화관광,34596,0,259533,509.0,0.1,34596,186.0,13.3,2018
대덕구,쇼핑,쇼핑,43687,0,259533,509.0,0.1,43687,209.0,16.8,2018
대덕구,숙박,숙박,12585,0,259533,509.0,0.1,12585,112.0,4.8,2018
대덕구,역사관광,역사관광,1192,0,259533,509.0,0.1,1192,35.0,0.5,2018
대덕구,음식,음식,88410,0,259533,509.0,0.1,88410,297.0,34.1,2018
대덕구,자연관광,자연관광,21334,0,259533,509.0,0.1,21334,146.0,8.2,2018
대덕구,체험관광,체험관광,3,0,259533,509.0,0.1,3,2.0,0.0,2018
도봉구,기타관광,기타관광,863,0,231625,481.0,0.1,863,29.0,0.4,2018
도봉구,레저스포츠,레저스포츠,5241,0,231625,481.0,0.1,5241,72.0,2.3,2018
도봉구,문화관광,문화관광,40398,0,231625,481.0,0.1,40398,201.0,17.4,2018
도봉구,쇼핑,쇼핑,42144,0,231625,481.0,0.1,42144,205.0,18.2,2018
도봉구,숙박,숙박,10642,0,231625,481.0,0.1,10642,103.0,4.6,2018
도봉구,역사관광,역사관광,7526,0,231625,481.0,0.1,7526,87.0,3.2,2018
도봉구,음식,음식,113277,0,231625,481.0,0.1,113277,337.0,48.9,2018
도봉구,자연관광,자연관광,10438,0,231625,481.0,0.1,10438,102.0,4.5,2018
도봉구,체험관광,체험관광,1096,0,231625,481.0,0.1,1096,33.0,0.5,2018
동구,기타관광,기타관광,867221,0,2754606,1660.0,1.4,867221,931.0,31.5,2018
동구,레저스포츠,레저스포츠,22377,0,2754606,1660.0,1.4,22377,150.0,0.8,2018
동구,문화관광,문화관광,289582,0,2754606,1660.0,1.4,289582,538.0,10.5,2018
동구,쇼핑,쇼핑,627192,0,2754606,1660.0,1.4,627192,792.0,22.8,2018
동구,숙박,숙박,127091,0,2754606,1660.0,1.4,127091,356.0,4.6,2018
동구,역사관광,역사관광,53828,0,2754606,1660.0,1.4,53828,232.0,2.0,2018
동구,음식,음식,638987,0,2754606,1660.0,1.4,638987,799.0,23.2,2018
동구,자연관광,자연관광,119297,0,2754606,1660.0,1.4,119297,345.0,4.3,2018
동구,체험관광,체험관광,9031,0,2754606,1660.0,1.4,9031,95.0,0.3,2018
동대문구,기타관광,기타관광,22046,0,489101,699.0,0.3,22046,148.0,4.5,2018
동대문구,레저스포츠,레저스포츠,3527,0,489101,699.0,0.3,3527,59.0,0.7,2018
동대문구,문화관광,문화관광,33544,0,489101,699.0,0.3,33544,183.0,6.9,2018
동대문구,쇼핑,쇼핑,217051,0,489101,699.0,0.3,217051,466.0,44.4,2018
동대문구,숙박,숙박,16103,0,489101,699.0,0.3,16103,127.0,3.3,2018
동대문구,역사관광,역사관광,4627,0,489101,699.0,0.3,4627,68.0,0.9,2018
동대문구,음식,음식,184044,0,489101,699.0,0.3,184044,429.0,37.6,2018
동대문구,자연관광,자연관광,5261,0,489101,699.0,0.3,5261,73.0,1.1,2018
동대문구,체험관광,체험관광,2898,0,489101,699.0,0.3,2898,54.0,0.6,2018
동두천시,기타관광,기타관광,6312,0,163982,405.0,0.1,6312,79.0,3.8,2018
동두천시,레저스포츠,레저스포츠,21107,0,163982,405.0,0.1,21107,145.0,12.9,2018
동두천시,문화관광,문화관광,17938,0,163982,405.0,0.1,17938,134.0,10.9,2018
동두천시,쇼핑,쇼핑,7649,0,163982,405.0,0.1,7649,87.0,4.7,2018
동두천시,숙박,숙박,7741,0,163982,405.0,0.1,7741,88.0,4.7,2018
동두천시,역사관광,역사관광,521,0,163982,405.0,0.1,521,23.0,0.3,2018
동두천시,음식,음식,86868,0,163982,405.0,0.1,86868,295.0,53.0,2018
동두천시,자연관광,자연관광,15632,0,163982,405.0,0.1,15632,125.0,9.5,2018
동두천시,체험관광,체험관광,214,0,163982,405.0,0.1,214,15.0,0.1,2018
동래구,기타관광,기타관광,4365,0,461681,679.0,0.2,4365,66.0,0.9,2018
동래구,레저스포츠,레저스포츠,2936,0,461681,679.0,0.2,2936,54.0,0.6,2018
동래구,문화관광,문화관광,79894,0,461681,679.0,0.2,79894,283.0,17.3,2018
동래구,쇼핑,쇼핑,119776,0,461681,679.0,0.2,119776,346.0,25.9,2018
동래구,숙박,숙박,32129,0,461681,679.0,0.2,32129,179.0,7.0,2018
동래구,역사관광,역사관광,10852,0,461681,679.0,0.2,10852,104.0,2.4,2018
동래구,음식,음식,173097,0,461681,679.0,0.2,173097,416.0,37.5,2018
동래구,자연관광,자연관광,29,0,461681,679.0,0.2,29,5.0,0.0,2018
동래구,체험관광,체험관광,38603,0,461681,679.0,0.2,38603,196.0,8.4,2018
동작구,기타관광,기타관광,84,0,529613,728.0,0.3,84,9.0,0.0,2018
동작구,레저스포츠,레저스포츠,61,0,529613,728.0,0.3,61,8.0,0.0,2018
