시군,연월,방문
이천시,202509,3070982.0
이천시,202510,3487960.0
이천시,202511,3174648.0
이천시,202512,2849644.0
이천시,202601,2853860.0
이천시,202602,3024593.0
이천시,202603,3561642.0
이천시,202604,2965059.0
이천시,202605,3309440.0
이천시,202606,3136433.0
이천시,202607,3163425.0
이천시,202608,3291020.0
익산시,201901,1595891.0
익산시,201902,1862062.0
익산시,201903,2183187.0
익산시,201904,1651987.0
익산시,201905,1879186.0
익산시,201906,1662052.0
익산시,201907,1784265.0
익산시,201908,1880751.0
익산시,201909,2320549.0
익산시,201910,1972860.0
익산시,201911,1911623.0
익산시,201912,1837667.0
익산시,202001,1972181.0
익산시,202002,1470475.0
익산시,202003,1599334.0
익산시,202004,1564162.0
익산시,202005,1878108.0
익산시,202006,1687349.0
익산시,202007,1829970.0
익산시,202008,1755271.0
익산시,202009,1685802.0
익산시,202010,2031389.0
익산시,202011,1744606.0
익산시,202012,1464290.0
익산시,202101,1406160.0
익산시,202102,1643492.0
익산시,202103,2022044.0
익산시,202104,1613832.0
익산시,202105,1858867.0
익산시,202106,1681270.0
익산시,202107,1728162.0
익산시,202108,1765840.0
익산시,202109,2007849.0
익산시,202110,1959680.0
익산시,202111,1784580.0
익산시,202112,1696282.0
익산시,202201,1733304.0
익산시,202202,1465432.0
익산시,202203,1910155.0
익산시,202204,1653551.0
익산시,202205,1784851.0
익산시,202206,1823786.0
익산시,202207,2512667.0
익산시,202208,1853076.0
익산시,202209,2268431.0
익산시,202210,2049071.0
익산시,202211,1827788.0
익산시,202212,1684093.0
익산시,202301,1977193.0
익산시,202302,1643269.0
익산시,202303,2212813.0
익산시,202304,1847083.0
익산시,202305,2020715.0
익산시,202306,1830668.0
익산시,202307,1905222.0
익산시,202308,2051287.0
익산시,202309,2341764.0
익산시,202310,2248164.0
익산시,202311,1899389.0
익산시,202312,1866724.0
익산시,202401,1784957.0
익산시,202402,2074209.0
익산시,202403,2311405.0
익산시,202404,1886708.0
익산시,202405,2111673.0
익산시,202406,1876809.0
익산시,202407,1890798.0
익산시,202408,1960348.0
익산시,202409,2389088.0
익산시,202410,2314634.0
익산시,202411,2151965.0
익산시,202412,2001131.0
익산시,202501,2251722.0
익산시,202502,1779594.0
익산시,202503,2463790.0
익산시,202504,2004638.0
익산시,202505,2509294.0
익산시,202506,2114264.0
익산시,202507,2209448.0
익산시,202508,2266301.0
익산시,202509,2304670.0
익산시,202510,2784690.0
익산시,202511,2300920.0
익산시,202512,2124814.0
익산시,202601,2032745.0
익산시,202602,2215369.0
익산시,202603,2523235.0
익산시,202604,2065441.0
익산시,202605,2399250.0
익산시,202606,2047735.0
익산시,202607,2127752.0
익산시,202608,2234547.0
인제군,201901,690014.0
인제군,201902,583530.0
인제군,201903,619772.0
인제군,201904,550371.0
인제군,201905,755493.0
인제군,201906,786801.0
인제군,201907,953982.0
인제군,201908,1427417.0
인제군,201909,753643.0
인제군,201910,1060379.0
인제군,201911,713389.0
인제군,201912,607801.0
인제군,202001,709297.0
인제군,202002,478975.0
인제군,202003,485550.0
인제군,202004,534268.0
인제군,202005,750679.0
인제군,202006,812266.0
인제군,202007,1008648.0
인제군,202008,1120155.0
인제군,202009,624926.0
인제군,202010,1080112.0
인제군,202011,565563.0
인제군,202012,521701.0
인제군,202101,427301.0
인제군,202102,528239.0
인제군,202103,515018.0
인제군,202104,601833.0
인제군,202105,798765.0
인제군,202106,748198.0
인제군,202107,967597.0
인제군,202108,1071602.0
인제군,202109,777089.0
인제군,202110,1021975.0
인제군,202111,610540.0
인제군,202112,547861.0
인제군,202201,637267.0
인제군,202202,504188.0
인제군,202203,449682.0
인제군,202204,627581.0
인제군,202205,839707.0
인제군,202206,850749.0
인제군,202207,1025601.0
인제군,202208,1156141.0
인제군,202209,817894.0
인제군,202210,1225098.0
인제군,202211,611348.0
인제군,202212,531565.0
인제군,202301,638758.0
인제군,202302,516366.0
인제군,202303,543901.0
인제군,202304,603939.0
인제군,202305,799615.0
인제군,202306,817107.0
인제군,202307,948329.0
인제군,202308,1170542.0
인제군,202309,885429.0
인제군,202310,1205729.0
인제군,202311,581915.0
인제군,202312,584250.0
인제군,202401,494495.0
인제군,202402,540688.0
인제군,202403,534610.0
인제군,202404,570996.0
인제군,202405,789006.0
인제군,202406,830845.0
인제군,202407,805117.0
인제군,202408,1243254.0
인제군,202409,780658.0
인제군,202410,1115465.0
인제군,202411,652121.0
인제군,202412,482069.0
인제군,202501,573168.0
인제군,202502,428192.0
인제군,202503,572211.0
인제군,202504,543374.0
인제군,202505,878877.0
인제군,202506,788797.0
인제군,202507,957798.0
인제군,202508,1283821.0
인제군,202509,688331.0
인제군,202510,1469330.0
인제군,202511,944728.0
인제군,202512,752555.0
인제군,202601,812260.0
인제군,202602,822317.0
인제군,202603,671534.0
인제군,202604,752075.0
인제군,202605,1144678.0
인제군,202606,997628.0
인제군,202607,1247790.0
인제군,202608,1587170.0
임실군,201901,319383.0
임실군,201902,436191.0
임실군,201903,411573.0
임실군,201904,434071.0
임실군,201905,505875.0
임실군,201906,572190.0
임실군,201907,555829.0
임실군,201908,705113.0
임실군,201909,714310.0
임실군,201910,712908.0
임실군,201911,585432.0
임실군,201912,487230.0
임실군,202001,598729.0
임실군,202002,337789.0
임실군,202003,436138.0
임실군,202004,548560.0
임실군,202005,652886.0
임실군,202006,548263.0
임실군,202007,545102.0
임실군,202008,649329.0
임실군,202009,527658.0
임실군,202010,685909.0
임실군,202011,458558.0
임실군,202012,423189.0
임실군,202101,379702.0
임실군,202102,531723.0
임실군,202103,573069.0
임실군,202104,609119.0
임실군,202105,690969.0
임실군,202106,596647.0
임실군,202107,616357.0
임실군,202108,677367.0
임실군,202109,762945.0
임실군,202110,784521.0
임실군,202111,616199.0
임실군,202112,490810.0
임실군,202201,547498.0
임실군,202202,466843.0
임실군,202203,531378.0
임실군,202204,685033.0
임실군,202205,739835.0
임실군,202206,598951.0
임실군,202207,777761.0
임실군,202208,779127.0
임실군,202209,815322.0
임실군,202210,947405.0
임실군,202211,741212.0
임실군,202212,462122.0
임실군,202301,606604.0
임실군,202302,458555.0
임실군,202303,715476.0
임실군,202304,778896.0
임실군,202305,802949.0
임실군,202306,688235.0
임실군,202307,649151.0
임실군,202308,726847.0
임실군,202309,872514.0
임실군,202310,1009878.0
임실군,202311,663436.0
임실군,202312,550236.0
임실군,202401,493257.0
임실군,202402,676080.0
임실군,202403,755340.0
임실군,202404,815227.0
임실군,202405,899015.0
임실군,202406,719231.0
임실군,202407,634838.0
임실군,202408,751136.0
임실군,202409,868373.0
임실군,202410,948442.0
임실군,202411,733870.0
임실군,202412,580939.0
임실군,202501,634573.0
임실군,202502,440754.0
임실군,202503,717893.0
임실군,202504,812736.0
임실군,202505,1021603.0
임실군,202506,746241.0
임실군,202507,666928.0
임실군,202508,772790.0
임실군,202509,690245.0
임실군,202510,1291291.0
임실군,202511,783681.0
임실군,202512,604378.0
임실군,202601,518628.0
임실군,202602,706934.0
임실군,202603,722245.0
임실군,202604,806052.0
임실군,202605,1076582.0
임실군,202606,713678.0
임실군,202607,672774.0
임실군,202608,738994.0
장성군,201901,522242.0
장성군,201902,616792.0
장성군,201903,738881.0
장성군,201904,640621.0
장성군,201905,750669.0
장성군,201906,703373.0
장성군,201907,716385.0
장성군,201908,770392.0
장성군,201909,788823.0
장성군,201910,1062722.0
장성군,201911,956884.0
장성군,201912,637538.0
장성군,202001,679902.0
장성군,202002,514521.0
장성군,202003,740736.0
장성군,202004,700968.0
장성군,202005,817289.0
장성군,202006,734357.0
장성군,202007,689194.0
장성군,202008,729980.0
장성군,202009,667495.0
장성군,202010,933415.0
장성군,202011,753879.0
장성군,202012,626456.0
장성군,202101,538108.0
장성군,202102,670701.0
장성군,202103,852963.0
장성군,202104,754277.0
장성군,202105,888650.0
장성군,202106,814113.0
장성군,202107,804251.0
장성군,202108,801979.0
장성군,202109,932044.0
장성군,202110,1054521.0
장성군,202111,923353.0
장성군,202112,680966.0
장성군,202201,694350.0
장성군,202202,613849.0
장성군,202203,772058.0
장성군,202204,807490.0
장성군,202205,899107.0
장성군,202206,748357.0
장성군,202207,975275.0
장성군,202208,870188.0
장성군,202209,943818.0
장성군,202210,1244898.0
장성군,202211,1016661.0
장성군,202212,691842.0
장성군,202301,749728.0
장성군,202302,668223.0
장성군,202303,908368.0
장성군,202304,870206.0
장성군,202305,996214.0
장성군,202306,901747.0
장성군,202307,841220.0
장성군,202308,921816.0
장성군,202309,919037.0
장성군,202310,1207214.0
장성군,202311,936652.0
장성군,202312,691943.0
장성군,202401,640330.0
장성군,202402,759966.0
장성군,202403,847766.0
장성군,202404,840526.0
장성군,202405,967950.0
장성군,202406,833741.0
장성군,202407,784864.0
장성군,202408,854289.0
장성군,202409,888648.0
장성군,202410,1054251.0
장성군,202411,1022656.0
장성군,202412,680646.0
장성군,202501,732875.0
장성군,202502,564881.0
장성군,202503,893854.0
장성군,202504,871749.0
장성군,202505,1033186.0
장성군,202506,868087.0
장성군,202507,867012.0
장성군,202508,921442.0
장성군,202509,815257.0
장성군,202510,1247378.0
장성군,202511,1152490.0
장성군,202512,745957.0
장성군,202601,681842.0
장성군,202602,772161.0
장성군,202603,909530.0
장성군,202604,853900.0
장성군,202605,1018778.0
장성군,202606,853661.0
장성군,202607,875897.0
장성군,202608,908551.0
장수군,201901,156926.0
장수군,201902,223137.0
장수군,201903,194577.0
장수군,201904,199914.0
장수군,201905,252348.0
장수군,201906,210663.0
장수군,201907,262570.0
장수군,201908,368376.0
장수군,201909,318843.0
장수군,201910,222644.0
장수군,201911,233312.0
장수군,201912,166042.0
장수군,202001,232464.0
장수군,202002,146624.0
장수군,202003,182932.0
장수군,202004,216257.0
장수군,202005,260283.0
장수군,202006,210025.0
장수군,202007,234555.0
장수군,202008,301325.0
장수군,202009,236703.0
장수군,202010,263586.0
장수군,202011,194593.0
장수군,202012,167209.0
장수군,202101,145950.0
장수군,202102,200423.0
장수군,202103,200551.0
장수군,202104,233751.0
장수군,202105,231018.0
장수군,202106,221498.0
장수군,202107,262425.0
장수군,202108,295492.0
장수군,202109,305900.0
장수군,202110,253228.0
장수군,202111,229889.0
장수군,202112,169690.0
장수군,202201,206602.0
장수군,202202,168717.0
장수군,202203,187850.0
장수군,202204,220530.0
장수군,202205,240739.0
장수군,202206,218590.0
장수군,202207,336368.0
장수군,202208,313341.0
장수군,202209,326421.0
장수군,202210,291774.0
장수군,202211,235526.0
장수군,202212,153166.0
장수군,202301,238508.0
장수군,202302,169510.0
장수군,202303,218423.0
장수군,202304,231189.0
장수군,202305,250074.0
장수군,202306,236923.0
장수군,202307,249427.0
장수군,202308,308606.0
장수군,202309,336822.0
장수군,202310,230907.0
장수군,202311,204336.0
장수군,202312,149983.0
장수군,202401,154141.0
장수군,202402,217990.0
장수군,202403,190703.0
장수군,202404,217013.0
장수군,202405,235737.0
장수군,202406,220696.0
장수군,202407,222550.0
장수군,202408,316752.0
장수군,202409,320568.0
장수군,202410,214273.0
장수군,202411,218879.0
장수군,202412,148853.0
장수군,202501,204897.0
장수군,202502,131662.0
장수군,202503,208073.0
장수군,202504,211929.0
장수군,202505,274329.0
장수군,202506,213871.0
장수군,202507,252142.0
장수군,202508,294327.0
장수군,202509,263018.0
장수군,202510,324268.0
장수군,202511,224896.0
장수군,202512,155605.0
장수군,202601,154760.0
장수군,202602,208189.0
장수군,202603,193639.0
장수군,202604,212177.0
장수군,202605,264669.0
장수군,202606,204648.0
장수군,202607,246476.0
장수군,202608,282894.0
장흥군,201901,337945.0
장흥군,201902,421783.0
장흥군,201903,369124.0
장흥군,201904,381501.0
장흥군,201905,416025.0
장흥군,201906,344836.0
장흥군,201907,410300.0
장흥군,201908,441571.0
장흥군,201909,425843.0
장흥군,201910,413778.0
장흥군,201911,385913.0
장흥군,201912,363592.0
장흥군,202001,456396.0
장흥군,202002,282933.0
장흥군,202003,317291.0
장흥군,202004,339919.0
장흥군,202005,418420.0
장흥군,202006,333725.0
장흥군,202007,344361.0
장흥군,202008,428233.0
장흥군,202009,355872.0
장흥군,202010,428210.0
장흥군,202011,326179.0
장흥군,202012,372561.0
장흥군,202101,309194.0
장흥군,202102,360879.0
장흥군,202103,354023.0
장흥군,202104,386662.0
장흥군,202105,419438.0
장흥군,202106,376346.0
장흥군,202107,401842.0
장흥군,202108,419786.0
장흥군,202109,461110.0
장흥군,202110,421210.0
장흥군,202111,391503.0
장흥군,202112,383857.0
장흥군,202201,441771.0
장흥군,202202,336850.0
장흥군,202203,340052.0
장흥군,202204,423234.0
장흥군,202205,423987.0
장흥군,202206,402319.0
장흥군,202207,586356.0
장흥군,202208,510931.0
장흥군,202209,512810.0
장흥군,202210,487223.0
장흥군,202211,430563.0
장흥군,202212,375332.0
장흥군,202301,493650.0
장흥군,202302,344184.0
장흥군,202303,430613.0
장흥군,202304,489588.0
장흥군,202305,470939.0
장흥군,202306,432188.0
장흥군,202307,475842.0
장흥군,202308,499349.0
장흥군,202309,527461.0
장흥군,202310,490414.0
장흥군,202311,403980.0
장흥군,202312,407966.0
장흥군,202401,375064.0
장흥군,202402,453669.0
장흥군,202403,406006.0
장흥군,202404,468233.0
장흥군,202405,478070.0
장흥군,202406,402642.0
장흥군,202407,465715.0
장흥군,202408,523323.0
장흥군,202409,531951.0
장흥군,202410,441325.0
장흥군,202411,427804.0
장흥군,202412,409270.0
장흥군,202501,512999.0
장흥군,202502,311898.0
장흥군,202503,420119.0
장흥군,202504,471146.0
장흥군,202505,541979.0
장흥군,202506,420349.0
장흥군,202507,480457.0
장흥군,202508,482423.0
장흥군,202509,402712.0
장흥군,202510,637095.0
장흥군,202511,437938.0
장흥군,202512,415618.0
장흥군,202601,393605.0
장흥군,202602,471407.0
장흥군,202603,424995.0
장흥군,202604,464745.0
장흥군,202605,514859.0
장흥군,202606,415562.0
장흥군,202607,485214.0
장흥군,202608,483325.0
전주시 덕진구,201901,2599464.0
전주시 덕진구,201902,2702230.0
전주시 덕진구,201903,3294577.0
전주시 덕진구,201904,2586184.0
전주시 덕진구,201905,2828492.0
전주시 덕진구,201906,2504987.0
전주시 덕진구,201907,2756522.0
전주시 덕진구,201908,2811588.0
전주시 덕진구,201909,3095440.0
전주시 덕진구,201910,2913050.0
전주시 덕진구,201911,2801382.0
전주시 덕진구,201912,2847503.0
전주시 덕진구,202001,2845512.0
전주시 덕진구,202002,2272297.0
전주시 덕진구,202003,2155060.0
전주시 덕진구,202004,2195143.0
전주시 덕진구,202005,2684405.0
전주시 덕진구,202006,2512263.0
전주시 덕진구,202007,2663515.0
전주시 덕진구,202008,2475097.0
전주시 덕진구,202009,2332172.0
전주시 덕진구,202010,2797701.0
전주시 덕진구,202011,2460418.0
전주시 덕진구,202012,2177582.0
전주시 덕진구,202101,2273391.0
전주시 덕진구,202102,2462990.0
전주시 덕진구,202103,2883423.0
전주시 덕진구,202104,2431507.0
전주시 덕진구,202105,2796138.0
전주시 덕진구,202106,2727651.0
전주시 덕진구,202107,2758401.0
전주시 덕진구,202108,2683088.0
전주시 덕진구,202109,2836154.0
전주시 덕진구,202110,2972703.0
전주시 덕진구,202111,2863576.0
전주시 덕진구,202112,2695377.0
전주시 덕진구,202201,2812102.0
전주시 덕진구,202202,2430165.0
전주시 덕진구,202203,2971011.0
전주시 덕진구,202204,2791584.0
전주시 덕진구,202205,2921691.0
전주시 덕진구,202206,2877512.0
전주시 덕진구,202207,3834924.0
전주시 덕진구,202208,3048627.0
전주시 덕진구,202209,3346819.0
전주시 덕진구,202210,3203940.0
전주시 덕진구,202211,3001849.0
전주시 덕진구,202212,2915158.0
전주시 덕진구,202301,3087965.0
전주시 덕진구,202302,2850446.0
전주시 덕진구,202303,3553232.0
전주시 덕진구,202304,3039476.0
전주시 덕진구,202305,3265061.0
전주시 덕진구,202306,3042739.0
전주시 덕진구,202307,3107559.0
전주시 덕진구,202308,3208426.0
전주시 덕진구,202309,3370883.0
전주시 덕진구,202310,3392806.0
전주시 덕진구,202311,3061093.0
전주시 덕진구,202312,3203707.0
전주시 덕진구,202401,3048869.0
전주시 덕진구,202402,3202824.0
전주시 덕진구,202403,3718812.0
전주시 덕진구,202404,3120797.0
전주시 덕진구,202405,3501081.0
전주시 덕진구,202406,3149663.0
전주시 덕진구,202407,3183685.0
전주시 덕진구,202408,3226723.0
전주시 덕진구,202409,3552824.0
전주시 덕진구,202410,3447679.0
전주시 덕진구,202411,3344025.0
전주시 덕진구,202412,3266059.0
전주시 덕진구,202501,3311758.0
전주시 덕진구,202502,3018606.0
전주시 덕진구,202503,3804364.0
전주시 덕진구,202504,3253022.0
전주시 덕진구,202505,3995950.0
전주시 덕진구,202506,3439685.0
전주시 덕진구,202507,3508287.0
전주시 덕진구,202508,3577604.0
전주시 덕진구,202509,3678283.0
전주시 덕진구,202510,3847960.0
전주시 덕진구,202511,3597982.0
전주시 덕진구,202512,3514688.0
전주시 덕진구,202601,3382032.0
전주시 덕진구,202602,3376039.0
전주시 덕진구,202603,4021218.0
전주시 덕진구,202604,3368568.0
전주시 덕진구,202605,3843697.0
전주시 덕진구,202606,3307601.0
전주시 덕진구,202607,3422797.0
전주시 덕진구,202608,3576936.0
전주시 완산구,201901,3164906.0
전주시 완산구,201902,3403776.0
전주시 완산구,201903,3703619.0
전주시 완산구,201904,3025458.0
전주시 완산구,201905,3397667.0
전주시 완산구,201906,2985624.0
전주시 완산구,201907,3169348.0
전주시 완산구,201908,3356046.0
전주시 완산구,201909,3483021.0
전주시 완산구,201910,3368347.0
전주시 완산구,201911,3284922.0
전주시 완산구,201912,3446605.0
전주시 완산구,202001,3365381.0
전주시 완산구,202002,2499056.0
전주시 완산구,202003,2339944.0
전주시 완산구,202004,2460108.0
전주시 완산구,202005,3030605.0
전주시 완산구,202006,2763025.0
전주시 완산구,202007,3013788.0
전주시 완산구,202008,2901653.0
전주시 완산구,202009,2553802.0
전주시 완산구,202010,3203041.0
전주시 완산구,202011,2834699.0
전주시 완산구,202012,2408649.0
전주시 완산구,202101,2503403.0
전주시 완산구,202102,2776155.0
전주시 완산구,202103,3131184.0
전주시 완산구,202104,2635888.0
전주시 완산구,202105,3138645.0
전주시 완산구,202106,2862739.0
전주시 완산구,202107,3095533.0
전주시 완산구,202108,2972210.0
전주시 완산구,202109,3058622.0
전주시 완산구,202110,3184246.0
전주시 완산구,202111,3086295.0
전주시 완산구,202112,3004157.0
전주시 완산구,202201,3059477.0
전주시 완산구,202202,2537490.0
전주시 완산구,202203,2964563.0
전주시 완산구,202204,2937073.0
전주시 완산구,202205,3128164.0
전주시 완산구,202206,3071807.0
전주시 완산구,202207,4261191.0
전주시 완산구,202208,3315466.0
전주시 완산구,202209,3439413.0
전주시 완산구,202210,3461758.0
전주시 완산구,202211,3172158.0
전주시 완산구,202212,3190878.0
전주시 완산구,202301,3425726.0
전주시 완산구,202302,3076943.0
전주시 완산구,202303,3591088.0
전주시 완산구,202304,3205660.0
전주시 완산구,202305,3405249.0
전주시 완산구,202306,3109295.0
전주시 완산구,202307,3269071.0
전주시 완산구,202308,3349430.0
전주시 완산구,202309,3414598.0
전주시 완산구,202310,3558692.0
전주시 완산구,202311,3159899.0
전주시 완산구,202312,3469461.0
전주시 완산구,202401,3185146.0
전주시 완산구,202402,3423764.0
전주시 완산구,202403,3710666.0
전주시 완산구,202404,3176415.0
전주시 완산구,202405,3564946.0
전주시 완산구,202406,3214894.0
전주시 완산구,202407,3275779.0
전주시 완산구,202408,3429810.0
전주시 완산구,202409,3595346.0
전주시 완산구,202410,3415481.0
전주시 완산구,202411,3379923.0
전주시 완산구,202412,3439655.0
전주시 완산구,202501,3544454.0
전주시 완산구,202502,3084199.0
전주시 완산구,202503,3766555.0
전주시 완산구,202504,3262227.0
전주시 완산구,202505,4072087.0
전주시 완산구,202506,3437485.0
전주시 완산구,202507,3524367.0
전주시 완산구,202508,3707591.0
전주시 완산구,202509,3490585.0
전주시 완산구,202510,4111313.0
전주시 완산구,202511,3602019.0
전주시 완산구,202512,3639485.0
전주시 완산구,202601,3450183.0
전주시 완산구,202602,3545895.0
전주시 완산구,202603,3815495.0
전주시 완산구,202604,3343516.0
전주시 완산구,202605,3860935.0
전주시 완산구,202606,3254030.0
전주시 완산구,202607,3446053.0
전주시 완산구,202608,3664983.0
정선군,201901,815614.0
정선군,201902,739523.0
정선군,201903,597848.0
정선군,201904,533018.0
정선군,201905,644756.0
정선군,201906,694154.0
정선군,201907,852164.0
정선군,201908,1217816.0
정선군,201909,716467.0
정선군,201910,740995.0
정선군,201911,679118.0
정선군,201912,749818.0
정선군,202001,926426.0
정선군,202002,545799.0
정선군,202003,308380.0
정선군,202004,334931.0
정선군,202005,523750.0
정선군,202006,502701.0
정선군,202007,622953.0
정선군,202008,790228.0
정선군,202009,434854.0
정선군,202010,719830.0
정선군,202011,501740.0
정선군,202012,306540.0
정선군,202101,313862.0
정선군,202102,450523.0
정선군,202103,414138.0
정선군,202104,425124.0
정선군,202105,564759.0
정선군,202106,612012.0
정선군,202107,766560.0
정선군,202108,825614.0
정선군,202109,686211.0
정선군,202110,743637.0
정선군,202111,555915.0
정선군,202112,574473.0
정선군,202201,722253.0
정선군,202202,562492.0
정선군,202203,401999.0
정선군,202204,546029.0
정선군,202205,738727.0
정선군,202206,804527.0
정선군,202207,1014710.0
정선군,202208,1127752.0
정선군,202209,806484.0
정선군,202210,911723.0
정선군,202211,631339.0
정선군,202212,731806.0
정선군,202301,925152.0
정선군,202302,794583.0
정선군,202303,606898.0
정선군,202304,649695.0
정선군,202305,814409.0
정선군,202306,780522.0
정선군,202307,970375.0
정선군,202308,1139479.0
정선군,202309,857786.0
정선군,202310,911188.0
정선군,202311,621637.0
정선군,202312,805377.0
정선군,202401,889924.0
정선군,202402,853086.0
정선군,202403,624790.0
정선군,202404,619815.0
정선군,202405,770259.0
정선군,202406,843063.0
정선군,202407,899760.0
정선군,202408,1226087.0
정선군,202409,868005.0
정선군,202410,882263.0
정선군,202411,697051.0
정선군,202412,742242.0
정선군,202501,1002622.0
정선군,202502,768836.0
정선군,202503,583935.0
정선군,202504,577813.0
정선군,202505,875127.0
정선군,202506,848727.0
정선군,202507,1040033.0
정선군,202508,1225612.0
정선군,202509,769196.0
정선군,202510,995036.0
정선군,202511,717231.0
정선군,202512,783177.0
정선군,202601,904960.0
정선군,202602,857819.0
정선군,202603,602596.0
정선군,202604,581600.0
정선군,202605,864674.0
정선군,202606,776430.0
정선군,202607,951646.0
정선군,202608,1157972.0
정읍시,201901,697429.0
정읍시,201902,893217.0
정읍시,201903,803193.0
정읍시,201904,780549.0
정읍시,201905,902093.0
정읍시,201906,861417.0
정읍시,201907,903425.0
정읍시,201908,1037293.0
정읍시,201909,1147319.0
정읍시,201910,1266207.0
정읍시,201911,1413909.0
정읍시,201912,894092.0
정읍시,202001,1063165.0
정읍시,202002,700770.0
정읍시,202003,728454.0
정읍시,202004,770318.0
정읍시,202005,895107.0
정읍시,202006,781004.0
정읍시,202007,819434.0
정읍시,202008,877696.0
정읍시,202009,802332.0
정읍시,202010,1060769.0
정읍시,202011,938655.0
정읍시,202012,697724.0
정읍시,202101,639041.0
정읍시,202102,766660.0
정읍시,202103,814178.0
정읍시,202104,798622.0
정읍시,202105,885777.0
정읍시,202106,822554.0
정읍시,202107,860603.0
정읍시,202108,860460.0
정읍시,202109,1020223.0
정읍시,202110,1084546.0
정읍시,202111,1167154.0
정읍시,202112,763896.0
정읍시,202201,873806.0
정읍시,202202,700946.0
정읍시,202203,763457.0
정읍시,202204,865063.0
정읍시,202205,877465.0
정읍시,202206,864175.0
정읍시,202207,1213822.0
정읍시,202208,960401.0
정읍시,202209,1073245.0
정읍시,202210,1258009.0
정읍시,202211,1232110.0
정읍시,202212,732605.0
정읍시,202301,953154.0
정읍시,202302,716055.0
정읍시,202303,891728.0
정읍시,202304,916526.0
정읍시,202305,943357.0
정읍시,202306,921839.0
정읍시,202307,881964.0
정읍시,202308,924691.0
정읍시,202309,1058260.0
정읍시,202310,1216063.0
정읍시,202311,1160738.0
정읍시,202312,795285.0
정읍시,202401,738413.0
정읍시,202402,945993.0
정읍시,202403,894086.0
정읍시,202404,883875.0
정읍시,202405,952426.0
정읍시,202406,856326.0
정읍시,202407,834436.0
정읍시,202408,933573.0
정읍시,202409,1072159.0
정읍시,202410,1069757.0
정읍시,202411,1267460.0
정읍시,202412,790920.0
정읍시,202501,941794.0
정읍시,202502,660684.0
정읍시,202503,912220.0
정읍시,202504,895478.0
정읍시,202505,1067816.0
정읍시,202506,890839.0
정읍시,202507,909076.0
정읍시,202508,979707.0
정읍시,202509,879833.0
정읍시,202510,1423960.0
정읍시,202511,1362902.0
정읍시,202512,848743.0
정읍시,202601,807345.0
정읍시,202602,951208.0
정읍시,202603,912718.0
정읍시,202604,911858.0
정읍시,202605,1032570.0
정읍시,202606,862866.0
정읍시,202607,885083.0
정읍시,202608,922269.0
제물포구,202607,2382976.0
제물포구,202608,2513993.0
제주시,201901,4087431.0
제주시,201902,3831637.0
제주시,201903,4439254.0
제주시,201904,4054535.0
제주시,201905,4219953.0
제주시,201906,4024861.0
제주시,201907,4456288.0
제주시,201908,4998578.0
제주시,201909,4100724.0
제주시,201910,4639792.0
제주시,201911,4245592.0
제주시,201912,4321627.0
제주시,202001,4431292.0
제주시,202002,3142961.0
제주시,202003,2882579.0
제주시,202004,2615452.0
제주시,202005,3425461.0
제주시,202006,3536815.0
제주시,202007,4293864.0
제주시,202008,4700863.0
제주시,202009,3413571.0
제주시,202010,4407052.0
제주시,202011,4259213.0
제주시,202012,3373155.0
제주시,202101,2964985.0
제주시,202102,3777168.0
제주시,202103,4672143.0
제주시,202104,4852782.0
제주시,202105,5093559.0
제주시,202106,4981106.0
제주시,202107,5235958.0
제주시,202108,4869401.0
제주시,202109,4394185.0
제주시,202110,5557857.0
제주시,202111,5391722.0
제주시,202112,4934944.0
제주시,202201,5574916.0
제주시,202202,4817306.0
제주시,202203,4676727.0
제주시,202204,5198265.0
제주시,202205,5189982.0
제주시,202206,5468356.0
제주시,202207,7256073.0
제주시,202208,6143830.0
제주시,202209,4983144.0
제주시,202210,5994443.0
제주시,202211,5191255.0
제주시,202212,4743630.0
제주시,202301,5199521.0
제주시,202302,4865815.0
제주시,202303,5339925.0
제주시,202304,5102967.0
제주시,202305,5246453.0
제주시,202306,5057846.0
제주시,202307,5140409.0
제주시,202308,5641037.0
제주시,202309,4712633.0
제주시,202310,5465749.0
제주시,202311,4577179.0
제주시,202312,4475417.0
제주시,202401,4875924.0
제주시,202402,4491852.0
제주시,202403,5043990.0
제주시,202404,4892671.0
제주시,202405,5084345.0
제주시,202406,4727349.0
제주시,202407,4960272.0
제주시,202408,5480959.0
제주시,202409,4852708.0
제주시,202410,5128198.0
제주시,202411,4557780.0
제주시,202412,4503062.0
제주시,202501,4686839.0
제주시,202502,3814261.0
제주시,202503,4567600.0
제주시,202504,4639435.0
제주시,202505,5355543.0
제주시,202506,4949963.0
제주시,202507,5360671.0
제주시,202508,5714738.0
제주시,202509,4997890.0
제주시,202510,5894317.0
제주시,202511,5172891.0
제주시,202512,4956928.0
제주시,202601,4981365.0
제주시,202602,4459966.0
제주시,202603,5021064.0
제주시,202604,4708233.0
제주시,202605,4889375.0
제주시,202606,4535913.0
제주시,202607,5107103.0
제주시,202608,5503900.0
제천시,201901,846267.0
제천시,201902,982783.0
제천시,201903,1139658.0
제천시,201904,1149841.0
제천시,201905,1181003.0
제천시,201906,1114695.0
제천시,201907,1177393.0
제천시,201908,1495843.0
제천시,201909,1309692.0
제천시,201910,1233512.0
제천시,201911,1105890.0
제천시,201912,939114.0
제천시,202001,1078715.0
제천시,202002,691160.0
제천시,202003,790140.0
제천시,202004,896366.0
제천시,202005,1093421.0
