시군,연월,체험문화,체험문화_유원제외,관광총소비,방문
함평군,201905,49912000.0,10020000.0,9063845000.0,590183.0
함평군,201906,16149000.0,8282000.0,8355218000.0,446972.0
함평군,201907,136244000.0,14658000.0,7857857000.0,423316.0
함평군,201908,218387000.0,31767000.0,9709059000.0,502450.0
함평군,201909,13215000.0,13215000.0,8717020000.0,573397.0
함평군,201910,42045000.0,13401000.0,8992198000.0,623505.0
함평군,201911,28690000.0,7886000.0,9316315000.0,493259.0
함평군,201912,18382000.0,18382000.0,10195914000.0,391526.0
함평군,202001,22977000.0,22977000.0,10209582000.0,473731.0
함평군,202002,10804000.0,10804000.0,6773542000.0,321621.0
함평군,202003,27393000.0,27393000.0,7563735000.0,398865.0
함평군,202004,22484000.0,22484000.0,7884343000.0,445580.0
함평군,202005,26257000.0,24945000.0,9115237000.0,528585.0
함평군,202006,27179000.0,26294000.0,8577691000.0,459794.0
함평군,202007,39629000.0,39629000.0,7544249000.0,405539.0
함평군,202008,22974000.0,22974000.0,9339561000.0,489045.0
함평군,202009,12343000.0,12343000.0,8734014000.0,477322.0
함평군,202010,19578000.0,19578000.0,9383335000.0,581461.0
함평군,202011,8667000.0,8667000.0,8595792000.0,379523.0
함평군,202012,8417000.0,8417000.0,7451721000.0,401260.0
함평군,202101,10432000.0,10432000.0,6988256000.0,344144.0
함평군,202102,49707000.0,49707000.0,7765409000.0,441115.0
함평군,202103,21965000.0,21965000.0,7935543000.0,493519.0
함평군,202104,63408000.0,63408000.0,9658701000.0,515261.0
함평군,202105,24495000.0,23631000.0,10634973000.0,543684.0
함평군,202106,38748000.0,38748000.0,10279791000.0,488204.0
함평군,202107,22421000.0,21941000.0,9685743000.0,463401.0
함평군,202108,25292000.0,24926000.0,9995936000.0,508323.0
함평군,202109,41558000.0,41558000.0,10678992000.0,631932.0
함평군,202110,35583000.0,35583000.0,9570380000.0,559559.0
함평군,202111,23943000.0,14331000.0,10598845000.0,543672.0
함평군,202112,6740000.0,6740000.0,9822637000.0,405419.0
함평군,202201,7818000.0,7818000.0,11418605000.0,447200.0
함평군,202202,8822000.0,8822000.0,8633591000.0,397426.0
함평군,202203,9868000.0,9868000.0,8876548000.0,467270.0
함평군,202204,46248000.0,42529000.0,11462835000.0,534775.0
함평군,202205,92667000.0,48801000.0,12638437000.0,630873.0
함평군,202206,22331000.0,22331000.0,11918847000.0,461128.0
함평군,202207,160422000.0,24714000.0,12373325000.0,606066.0
함평군,202208,177253000.0,30551000.0,12958100000.0,556384.0
함평군,202209,21690000.0,21690000.0,12879652000.0,673714.0
함평군,202210,64256000.0,41067000.0,14280429000.0,699643.0
함평군,202211,31825000.0,19810000.0,13595368000.0,564805.0
함평군,202212,11087000.0,11087000.0,11385705000.0,408901.0
함평군,202301,18450000.0,18450000.0,10946840000.0,492331.0
함평군,202302,11135000.0,11135000.0,9581568000.0,401632.0
함평군,202303,13696000.0,13696000.0,10055013000.0,527908.0
함평군,202304,29625000.0,20894000.0,10709861000.0,607322.0
함평군,202305,38445000.0,25538000.0,11516340000.0,649214.0
함평군,202306,20209000.0,20209000.0,10746409000.0,534686.0
함평군,202307,95477000.0,24166000.0,9821752000.0,495780.0
함평군,202308,153879000.0,31882000.0,11239930000.0,553664.0
함평군,202309,46115000.0,26009000.0,12941636000.0,591527.0
함평군,202310,54125000.0,20496000.0,13257322000.0,613778.0
함평군,202311,28762000.0,14017000.0,11934938000.0,482222.0
함평군,202312,21798000.0,11651000.0,10208299000.0,394271.0
함평군,202401,34905000.0,10170000.0,9542905000.0,370617.0
함평군,202402,17839000.0,16583000.0,10223464000.0,457505.0
함평군,202403,42637000.0,15095000.0,11474240000.0,461412.0
함평군,202404,48206000.0,23332000.0,12447000000.0,564181.0
함평군,202405,45012000.0,24874000.0,13095273000.0,606642.0
함평군,202406,18542000.0,15968000.0,11798794000.0,472175.0
함평군,202407,118554000.0,20438000.0,10379286000.0,427481.0
함평군,202408,161227000.0,20319000.0,11673816000.0,483202.0
함평군,202501,20955000.0,20002000.0,11050655000.0,447613.0
함평군,202502,31081000.0,31081000.0,8665824000.0,316964.0
함평군,202503,51181000.0,51181000.0,10556676000.0,480626.0
함평군,202504,32163000.0,30669000.0,10972475000.0,549909.0
함평군,202505,62869000.0,47505000.0,12916631000.0,658192.0
함평군,202506,35373000.0,35271000.0,10969742000.0,475482.0
함평군,202507,105101000.0,22466000.0,10478629000.0,439437.0
함평군,202508,108206000.0,29214000.0,11019858000.0,485258.0
함평군,202509,30702000.0,30702000.0,10335108000.0,475352.0
함평군,202510,84573000.0,84392000.0,14112671000.0,707189.0
함평군,202511,28812000.0,26805000.0,12434915000.0,562706.0
함평군,202512,36234000.0,36234000.0,12249772000.0,480708.0
함평군,202601,21945000.0,21945000.0,10250422000.0,379938.0
함평군,202602,28222000.0,28222000.0,11899471000.0,473765.0
함평군,202603,28163000.0,28163000.0,11760246000.0,478422.0
함평군,202604,32072000.0,29417000.0,11162946000.0,557560.0
함평군,202605,55147000.0,46961000.0,13697096000.0,654551.0
함평군,202606,26987000.0,26987000.0,11422215000.0,467011.0
함평군,202607,109697000.0,33558000.0,9736875000.0,446331.0
함평군,202608,168930000.0,45910000.0,10699458000.0,491765.0
합천군,201901,10267000.0,8696000.0,2370545000.0,365876.0
합천군,201902,26151000.0,23822000.0,2644245000.0,576838.0
합천군,201903,30159000.0,24995000.0,2974979000.0,472450.0
합천군,201904,20557000.0,16614000.0,3255619000.0,542527.0
합천군,201905,31835000.0,26587000.0,4109052000.0,735743.0
합천군,201906,26853000.0,22670000.0,3284931000.0,500751.0
합천군,201907,56275000.0,52872000.0,3199764000.0,504359.0
합천군,201908,146103000.0,138632000.0,4741616000.0,674658.0
합천군,201909,33987000.0,18485000.0,3252448000.0,642702.0
합천군,201910,66544000.0,13253000.0,3728722000.0,608458.0
합천군,201911,41924000.0,22355000.0,3618234000.0,612155.0
합천군,201912,24755000.0,18404000.0,2696477000.0,420099.0
합천군,202001,26202000.0,11735000.0,3206478000.0,590458.0
합천군,202002,10926000.0,4842000.0,2044571000.0,314746.0
합천군,202003,32361000.0,31821000.0,2337654000.0,377442.0
합천군,202004,27736000.0,22267000.0,3097388000.0,489085.0
합천군,202005,48011000.0,28435000.0,4402152000.0,683399.0
합천군,202006,29684000.0,15942000.0,3560194000.0,514744.0
합천군,202007,38562000.0,28683000.0,3303668000.0,482471.0
합천군,202008,73877000.0,55254000.0,4578546000.0,651895.0
합천군,202009,35441000.0,17273000.0,3892892000.0,546556.0
합천군,202010,50773000.0,14059000.0,4653289000.0,837299.0
합천군,202011,37030000.0,15899000.0,3976758000.0,575772.0
합천군,202012,28118000.0,21391000.0,2802258000.0,406705.0
합천군,202101,18898000.0,8421000.0,2771194000.0,373103.0
합천군,202102,41799000.0,15135000.0,3350722000.0,514494.0
합천군,202103,35170000.0,15579000.0,3462925000.0,481804.0
합천군,202104,68256000.0,46900000.0,4048835000.0,546423.0
합천군,202105,69732000.0,35597000.0,5080827000.0,741074.0
합천군,202106,49326000.0,28032000.0,3745494000.0,542218.0
합천군,202107,58840000.0,39839000.0,3989136000.0,530054.0
합천군,202108,91261000.0,59950000.0,4672942000.0,594845.0
합천군,202109,75260000.0,46851000.0,4956152000.0,710539.0
합천군,202110,84206000.0,30416000.0,5494615000.0,723017.0
합천군,202111,47316000.0,16337000.0,4437704000.0,607022.0
합천군,202112,28860000.0,17998000.0,3458286000.0,434046.0
합천군,202201,30199000.0,17132000.0,3950028000.0,503645.0
합천군,202202,18796000.0,7915000.0,2806446000.0,465738.0
합천군,202203,17498000.0,11888000.0,3479303000.0,431919.0
합천군,202204,28910000.0,19309000.0,4622675000.0,620929.0
합천군,202205,57165000.0,38913000.0,6009711000.0,832844.0
합천군,202206,76406000.0,67349000.0,4207805000.0,530129.0
합천군,202207,167640000.0,159425000.0,4470575000.0,567360.0
합천군,202208,283361000.0,269961000.0,5021484000.0,625676.0
합천군,202209,60769000.0,51590000.0,4455068000.0,692124.0
합천군,202210,50441000.0,32252000.0,6018724000.0,833211.0
합천군,202211,35443000.0,26113000.0,4366350000.0,590758.0
합천군,202212,31298000.0,26178000.0,3498948000.0,420318.0
합천군,202301,29169000.0,24607000.0,3498190000.0,557716.0
합천군,202302,18869000.0,11775000.0,2955421000.0,390995.0
합천군,202303,28658000.0,21976000.0,3675628000.0,529518.0
합천군,202304,26243000.0,16048000.0,4617987000.0,680220.0
합천군,202305,30911000.0,21268000.0,4940193000.0,726072.0
합천군,202306,60009000.0,50456000.0,3977346000.0,553861.0
합천군,202307,158086000.0,149990000.0,4228688000.0,523213.0
합천군,202308,268690000.0,256690000.0,4750382000.0,556840.0
합천군,202309,70816000.0,63008000.0,5280561000.0,692518.0
합천군,202310,40588000.0,25708000.0,5595991000.0,789392.0
합천군,202311,22015000.0,15232000.0,3776864000.0,513845.0
합천군,202312,35295000.0,30928000.0,3315823000.0,404509.0
합천군,202401,15157000.0,11402000.0,2916590000.0,394399.0
합천군,202402,16355000.0,11654000.0,3382380000.0,537979.0
합천군,202403,24081000.0,16711000.0,3826205000.0,511656.0
합천군,202404,22510000.0,16091000.0,4215914000.0,602451.0
합천군,202405,35087000.0,26457000.0,5517598000.0,755496.0
합천군,202406,81134000.0,74876000.0,4245516000.0,534924.0
합천군,202407,116056000.0,112238000.0,3789096000.0,476717.0
합천군,202408,254546000.0,246628000.0,4904255000.0,577424.0
합천군,202501,19669000.0,17060000.0,3684549000.0,550002.0
합천군,202502,8320000.0,5370000.0,2687881000.0,332096.0
합천군,202503,12030000.0,7594000.0,3404190000.0,485998.0
합천군,202504,22330000.0,18607000.0,4068383000.0,546465.0
합천군,202505,28919000.0,19419000.0,5942325000.0,850120.0
합천군,202506,39009000.0,31876000.0,3997374000.0,536386.0
합천군,202507,127078000.0,121708000.0,3848776000.0,515202.0
합천군,202508,275873000.0,267074000.0,5038946000.0,604025.0
합천군,202509,38127000.0,34194000.0,4028506000.0,523539.0
합천군,202510,36072000.0,24485000.0,6501101000.0,930333.0
합천군,202511,28793000.0,19457000.0,4990249000.0,636063.0
합천군,202512,17887000.0,14872000.0,3476687000.0,433879.0
합천군,202601,33182000.0,29774000.0,3392678000.0,417772.0
합천군,202602,21920000.0,18296000.0,3769802000.0,537002.0
합천군,202603,12944000.0,7832000.0,4031568000.0,487826.0
합천군,202604,20507000.0,15682000.0,4723838000.0,596147.0
합천군,202605,43033000.0,32754000.0,6722048000.0,853232.0
합천군,202606,41104000.0,36524000.0,4408000000.0,522188.0
합천군,202607,132481000.0,126367000.0,4557494000.0,521536.0
합천군,202608,227599000.0,219554000.0,5423447000.0,594489.0
해남군,201901,32372000.0,31790000.0,5874799000.0,536929.0
해남군,201902,53007000.0,52230000.0,5768447000.0,673931.0
해남군,201903,62471000.0,61658000.0,5521629000.0,643704.0
해남군,201904,48399000.0,47686000.0,4753411000.0,615999.0
해남군,201905,67325000.0,66099000.0,5629345000.0,650571.0
해남군,201906,91901000.0,90928000.0,5253649000.0,585117.0
해남군,201907,101128000.0,100344000.0,5099551000.0,617978.0
해남군,201908,152215000.0,150290000.0,7179668000.0,781928.0
해남군,201909,56726000.0,56200000.0,5961228000.0,785187.0
해남군,201910,72546000.0,71355000.0,5970003000.0,653394.0
해남군,201911,52136000.0,50783000.0,6507678000.0,685480.0
해남군,201912,55354000.0,54777000.0,6685389000.0,599094.0
해남군,202001,64885000.0,64574000.0,6727408000.0,704678.0
해남군,202002,36714000.0,36424000.0,5272938000.0,472733.0
해남군,202003,28004000.0,28004000.0,4879047000.0,535593.0
해남군,202004,34652000.0,34652000.0,4894771000.0,545857.0
해남군,202005,85602000.0,84774000.0,6205524000.0,697020.0
해남군,202006,99828000.0,99284000.0,5484928000.0,590199.0
해남군,202007,87582000.0,87153000.0,5226652000.0,613023.0
해남군,202008,123020000.0,121254000.0,7493487000.0,781517.0
해남군,202009,39694000.0,39694000.0,5564450000.0,606260.0
해남군,202010,101062000.0,100043000.0,6457136000.0,749458.0
해남군,202011,63665000.0,62774000.0,6425481000.0,584428.0
해남군,202012,26599000.0,26276000.0,6417333000.0,592822.0
해남군,202101,29496000.0,29033000.0,5234287000.0,492631.0
