관리번호,사업장명,업태구분명,인허가일자,소재지면적,시설총규모,남성종사자수,여성종사자수,전통업소주된음식,도로명주소,지번주소,전화번호,경도,위도,데이터갱신시점
5070000-101-2000-01492,남실네,식육(숯불구이),2000-12-04,217.53,217.53,0.0,0.0,,경상북도 안동시 광석1길 2 (광석동),경상북도 안동시 광석동 20-7 ,548544548.0,128.72106837059115,36.565483241020274,2026-05-07 22:03:35
5070000-101-2000-00769,닭사랑치킨,호프/통닭,2000-12-05,84.01,84.01,0.0,0.0,,"경상북도 안동시 풍산읍 풍산중앙길 154, 1층",경상북도 안동시 풍산읍 상리리 460-10 ,548594887.0,128.57731672153741,36.57788775179729,2026-05-07 22:03:03
5070000-101-2000-01621,부을래,한식,2000-12-06,93.11,93.11,0.0,0.0,,"경상북도 안동시 풍산읍 풍산중앙길 104, 1층",경상북도 안동시 풍산읍 안교리 123-23 ,,128.57204326525843,36.57950060835453,2026-05-07 22:03:41
5070000-101-2000-01198,땅땅치킨신안점,통닭(치킨),2000-12-14,39.4,39.4,0.0,0.0,,"경상북도 안동시 퇴계로 212 (신안동,shop 3)",경상북도 안동시 신안동 38-1 shop 3 ,,128.7340290832406,36.57588581090502,2026-05-07 22:03:19
5070000-101-2000-01633,간이역평화점,호프/통닭,2000-12-14,43.0,43.0,0.0,0.0,,경상북도 안동시 단원로 100 (평화동),경상북도 안동시 평화동 372-22 ,548589229.0,128.71462483250312,36.571065876914254,2026-05-07 22:03:41
5070000-101-2000-00004,지코바숯불양념치킨,통닭(치킨),2000-12-18,53.14,53.14,0.0,0.0,,"경상북도 안동시 경동로 405, 1층 104호 (태화동)",경상북도 안동시 태화동 702-9 ,548574954.0,128.70531370131982,36.570771022158254,2026-05-07 22:01:48
5070000-101-2000-00922,칠봉가든,식육(숯불구이),2000-12-19,70.4,70.4,0.0,0.0,,경상북도 안동시 강남14길 7-7 (정하동),경상북도 안동시 정하동 236-4 ,548597989.0,128.73662350042162,36.552821892323955,2026-05-07 22:03:12
5070000-101-2000-01638,BBQ치킨옥동송현점,통닭(치킨),2000-12-19,57.5,57.5,0.0,0.0,,경상북도 안동시 광명로 136-1 (옥동),경상북도 안동시 옥동 789-13 ,548439994.0,128.69957572260606,36.5603383081679,2026-05-07 22:03:41
5070000-101-2000-01399,미니펍&커피,호프/통닭,2000-12-22,47.02,47.02,0.0,0.0,,경상북도 안동시 전거리2길 107 (용상동),경상북도 안동시 용상동 1471-4 ,548217477.0,128.74886432873018,36.55777833672515,2026-05-07 22:03:27
5070000-101-2000-00676,간이역태화점,호프/통닭,2000-12-29,43.52,43.52,0.0,0.0,,"경상북도 안동시 안기천로 89-1 (태화동,,18)","경상북도 안동시 태화동 53-3 ,18 ",548419219.0,128.71729923398937,36.56554544912492,2026-05-07 22:03:00
5070000-101-2000-00660,시청구내식당,한식,2000-12-30,225.0,225.0,0.0,0.0,,경상북도 안동시 퇴계로 115 (명륜동),경상북도 안동시 명륜동 344 ,548578922.0,128.7291765512199,36.56833913820308,2026-05-07 22:03:00
5070000-101-2001-00433,소담촌 안동점,한식,2001-01-05,306.0,306.0,0.0,0.0,,경상북도 안동시 옥동2길 41-18 (옥동),경상북도 안동시 옥동 945-2 ,548587774.0,128.70129370932403,36.56076461879445,2026-05-07 22:04:12
5070000-101-2001-00309,대승보리밥,한식,2001-01-05,52.14,52.14,0.0,0.0,,경상북도 안동시 당북1길 50 (당북동),경상북도 안동시 당북동 48-28 ,548542276.0,128.71800798425403,36.56421000454624,2026-05-07 22:04:10
5070000-101-2001-00280,옥동돌문어,호프/통닭,2001-01-10,43.0,43.0,,,,"경상북도 안동시 복주1길 87, 104호 (옥동)",경상북도 안동시 옥동 773-11 104호,548570953.0,128.70126566926837,36.56344922426417,2026-05-07 22:04:08
5070000-101-2001-00444,은이집,한식,2001-01-16,39.62,39.62,,,,경상북도 안동시 중앙시장3길 10-11 (옥야동),경상북도 안동시 옥야동 300-21 ,548530133.0,128.72249926058328,36.56380958483645,2026-05-07 22:04:12
5070000-101-2001-00266,안동영가찜닭,통닭(치킨),2001-02-01,59.73,59.73,0.0,0.0,,경상북도 안동시 번영길 19 (서부동),경상북도 안동시 서부동 182-6 ,548543838.0,128.7281651791212,36.56556592479161,2026-05-07 22:04:07
5070000-101-2001-00245,월계관,한식,2001-02-08,40.0,40.0,,,,경상북도 안동시 풍산읍 풍산중앙길 118,경상북도 안동시 풍산읍 안교리 82-11 ,,128.573438187594,36.57903449790779,2026-05-07 22:04:06
5070000-101-2001-00288,대구식당,한식,2001-02-15,50.0,50.0,0.0,0.0,,경상북도 안동시 풍산읍 풍산중앙길 152,경상북도 안동시 풍산읍 상리리 460-13 ,548584212.0,128.57715353259746,36.57784406544779,2026-05-07 22:04:08
5070000-101-2001-00457,신대구막창 안기점,식육(숯불구이),2001-02-19,66.0,66.0,,,,경상북도 안동시 제비원로 262 (안기동),경상북도 안동시 안기동 223-46 ,548522829.0,128.71935114573682,36.57547413956636,2026-05-07 22:04:12
5070000-101-2001-00637,태영생막창,식육(숯불구이),2001-02-27,76.0,76.0,,,,경상북도 안동시 복주길 11 (옥동),경상북도 안동시 옥동 770-7 ,548578542.0,128.7004107129331,36.56259864901266,2026-05-07 22:04:14
5070000-101-2001-00404,이가칡냉면,한식,2001-02-27,166.0,166.0,0.0,0.0,,경상북도 안동시 옥명길 67 (태화동),경상북도 안동시 태화동 908 ,548542008.0,128.7046225999682,36.56449277566,2026-05-07 22:04:11
5070000-101-2001-00635,김대감찜닭,통닭(치킨),2001-02-27,110.98,110.98,0.0,0.0,,"경상북도 안동시 번영길 11, 2층 (서부동)",경상북도 안동시 서부동 178-15 ,548530449.0,128.72773560565022,36.56565875605474,2026-05-07 22:04:14
5070000-101-2001-00013,하늘식당,식육(숯불구이),2001-03-02,34.85,34.85,0.0,0.0,,경상북도 안동시 북후면 북평로 867,경상북도 안동시 북후면 옹천리 555-39 ,548539298.0,128.70207223073953,36.684156981933455,2026-05-07 22:03:44
5070000-101-2001-00469,위플러스푸드서비스(주) 율세관점,한식,2001-03-02,190.0,190.0,,,,"경상북도 안동시 상지길 45 (율세동,가톨릭상지대학까리따스학생회관)",경상북도 안동시 율세동 393-2 가톨릭상지대학까리따스학생회관 ,548579109.0,128.7343041656311,36.569377783975575,2026-05-07 22:04:12
5070000-101-2001-00470,종가 소반,한식,2001-03-03,165.0,165.0,0.0,0.0,,경상북도 안동시 도산면 가송길 162-57,경상북도 안동시 도산면 가송리 402 ,548523222.0,128.8918653740186,36.76090705510947,2026-05-07 22:04:12
5070000-101-2001-00474,맛있는녀석들,식육(숯불구이),2001-03-05,143.0,143.0,,,,경상북도 안동시 광명로 139 (옥동),경상북도 안동시 옥동 784-5 ,548553799.0,128.69936710175122,36.56077176468652,2026-05-07 22:04:12
5070000-101-2001-00476,엑스칼리비,호프/통닭,2001-03-07,155.0,155.0,,,,경상북도 안동시 송천1길 119 (송천동),경상북도 안동시 송천동 901-1 ,548230101.0,128.7932274670457,36.54454504779652,2026-05-07 22:04:12
5070000-101-2001-00475,귀빈식당,한식,2001-03-07,30.0,30.0,,,,경상북도 안동시 태화길 39 (태화동),경상북도 안동시 태화동 248-17 ,548584274.0,128.7134833584065,36.56229500033935,2026-05-07 22:04:12
5070000-101-2001-00479,해들목불고기식당,한식,2001-03-08,93.0,93.0,,,,경상북도 안동시 서후면 서후중앙길 9,경상북도 안동시 서후면 금계리 754-8 ,548520593.0,128.66362207560934,36.61572015791754,2026-05-07 22:04:12
5070000-101-2001-00313,바다회백화점,횟집,2001-03-08,316.8,316.8,0.0,0.0,,경상북도 안동시 경동로 960 (용상동),경상북도 안동시 용상동 1078-20 ,548217900.0,128.75882239425843,36.55390761217031,2026-05-07 22:04:10
5070000-101-2001-00071,맛50년 헛제사밥,한식,2001-03-13,193.0,193.0,0.0,0.0,,경상북도 안동시 석주로 201 (상아동),경상북도 안동시 상아동 513-2 ,548212944.0,128.7580668082444,36.577538362898494,2026-05-07 22:03:53
5070000-101-2001-00484,홍부용한식,한식,2001-03-20,76.38,76.38,,,,경상북도 안동시 태화10길 18-2 (태화동),경상북도 안동시 태화동 237-49 ,548567521.0,128.7106177680417,36.559937602609466,2026-05-07 22:04:12
5070000-101-2001-00485,청량분식,분식,2001-03-23,20.0,20.0,,,,경상북도 안동시 중앙시장4길 27 (옥야동),경상북도 안동시 옥야동 290-4 ,548555788.0,128.72276510455524,36.56478843778363,2026-05-07 22:04:12
5070000-101-2001-00490,두리원웨딩홀식당,뷔페식,2001-03-24,2540.2,2540.2,,,,"경상북도 안동시 육사로 267, 2-4층 (운흥동)",경상북도 안동시 운흥동 300-7 2-4층 ,548529800.0,128.73395648206971,36.560412265381494,2026-05-07 22:04:12
5070000-101-2001-00491,병천황토방순대,기타,2001-03-28,99.0,99.0,,,,"경상북도 안동시 광명로 197, A동 (옥동)",경상북도 안동시 옥동 616-5 A동 ,,128.7045053695287,36.56399488183756,2026-05-07 22:04:12
5070000-101-2001-00077,메차쿠차돈까스우동,일식,2001-03-30,95.49,95.49,0.0,0.0,,경상북도 안동시 중앙로 22 (서부동),경상북도 안동시 서부동 157-3 ,548413522.0,128.72897515585936,36.56583352510036,2026-05-07 22:03:54
5070000-101-2001-00319,간이역용상점,호프/통닭,2001-03-30,41.04,41.04,0.0,0.0,,경상북도 안동시 경동로 897 (용상동),경상북도 안동시 용상동 1209 ,548219233.0,128.7538637150078,36.557865476405034,2026-05-07 22:04:10
5070000-101-2001-00643,보헤미안,경양식,2001-04-06,176.94,176.94,,,,경상북도 안동시 전거리1길 61 (용상동),경상북도 안동시 용상동 1624-4 ,548216002.0,128.74790849071258,36.55990129161024,2026-05-07 22:04:14
5070000-101-2001-00494,내고향막창,호프/통닭,2001-04-06,35.0,35.0,,,,경상북도 안동시 번영1길 35 (남문동),경상북도 안동시 남문동 222-27 ,548539577.0,128.72764943520482,36.564910684425335,2026-05-07 22:04:12
5070000-101-2001-00498,남선진국설렁탕,한식,2001-04-09,101.36,101.36,,,,경상북도 안동시 충효로 4420 (정상동),경상북도 안동시 정상동 760-6 ,548236167.0,128.73713359125517,36.54869468156366,2026-05-07 22:04:12
5070000-101-2001-00006,금장가든,한식,2001-04-12,104.49,104.49,0.0,0.0,,경상북도 안동시 남선면 샘들윗길 54,경상북도 안동시 남선면 이천리 741 ,548220948.0,128.7962611522756,36.53260284211982,2026-05-07 22:03:44
5070000-101-2001-00052,옛추억집,호프/통닭,2001-04-16,74.8,74.8,0.0,0.0,,,경상북도 안동시 용상동 593-1 ,548218998.0,128.76158800090954,36.5549576376439,2026-05-07 22:03:47
5070000-101-2001-00025,누렁이막창구이점,식육(숯불구이),2001-04-25,37.05,37.05,0.0,0.0,,"경상북도 안동시 경북대로 442, 108호 (옥동)",경상북도 안동시 옥동 991-2 108호,548555710.0,128.69841418598554,36.56820821241132,2026-05-07 22:03:45
5070000-101-2001-00503,홍콩할매 푸드,정종/대포집/소주방,2001-04-28,37.35,37.35,,,,"경상북도 안동시 단원로 121, 1층 (안기동)",경상북도 안동시 안기동 109-14 ,548586970.0,128.71712810205378,36.57071887761453,2026-05-07 22:04:12
5070000-101-2001-00312,녹전돼지,식육(숯불구이),2001-05-07,115.3,115.3,,,,경상북도 안동시 경북대로 474-4 (송현동),경상북도 안동시 송현동 298-14 ,548438292.0,128.69786066022397,36.57060953456784,2026-05-07 22:04:10
5070000-101-2001-00294,목원식당,한식,2001-05-08,84.42,84.42,0.0,0.0,,경상북도 안동시 일직면 중앙통길 7,경상북도 안동시 일직면 운산리 94 ,548581737.0,128.66014126418182,36.474968499542236,2026-05-07 22:04:09
5070000-101-2001-00278,농민후계자식당,식육(숯불구이),2001-05-24,184.8,184.8,0.0,0.0,,경상북도 안동시 서동문로 38 (태화동),경상북도 안동시 태화동 75-8 ,548533507.0,128.7159747872233,36.56629733283037,2026-05-07 22:04:08
5070000-101-2001-00066,옛날촌동네,한식,2001-05-24,12.0,12.0,0.0,0.0,,경상북도 안동시 엄달골1길 41 (성곡동),경상북도 안동시 성곡동 789-6 ,,128.76807420950053,36.57906216066511,2026-05-07 22:03:51
5070000-101-2001-00646,동털실내포장,정종/대포집/소주방,2001-05-31,23.1,23.1,,,,"경상북도 안동시 경동로 606, 1층 (옥야동)",경상북도 안동시 옥야동 316-27 ,548594535.0,128.72401542528348,36.56316462508502,2026-05-07 22:04:14
5070000-101-2001-00544,옥동원조숯불아나고,호프/통닭,2001-06-02,98.0,98.0,,,,경상북도 안동시 광명로 140 (옥동),경상북도 안동시 옥동 789-4 ,548579255.0,128.6997660716239,36.56054226157293,2026-05-07 22:04:13
5070000-101-2001-00548,옛맛집,호프/통닭,2001-06-05,29.0,29.0,,,,경상북도 안동시 서동문로 231 (신세동),경상북도 안동시 신세동 168-12 ,548591161.0,128.73722224255263,36.56521008520982,2026-05-07 22:04:13
5070000-101-2001-00383,풍산행운식당소주방,호프/통닭,2001-06-05,56.58,56.58,,,,"경상북도 안동시 풍산읍 장터2길 7, 1층",경상북도 안동시 풍산읍 안교리 123-228 ,548594488.0,128.5733882383052,36.57836577579487,2026-05-07 22:04:11
5070000-101-2001-00292,사랑채,한식,2001-06-05,70.77,70.77,0.0,0.0,,경상북도 안동시 풍천면 섬마길 7-14,경상북도 안동시 풍천면 구담리 494-2 ,548533369.0,128.46411236341666,36.54204946247218,2026-05-07 22:04:09
5070000-101-2001-00268,영진식당,한식,2001-06-05,16.0,16.0,,,,경상북도 안동시 중앙시장1길 88 (안흥동),경상북도 안동시 안흥동 278-108 ,548533234.0,128.7257582009653,36.56418215670217,2026-05-07 22:04:08
5070000-101-2001-00203,간이역(영가점),호프/통닭,2001-06-05,42.0,42.0,,,,경상북도 안동시 태화중앙로 103-1 (태화동),경상북도 안동시 태화동 242-2 ,548538545.0,128.71369568509374,36.561572661137056,2026-05-07 22:04:00
5070000-101-2001-00263,안동(하)휴게소 한식당,한식,2001-06-05,397.47,397.47,0.0,0.0,,경상북도 안동시 풍산읍 풍산태사로 1913-40,경상북도 안동시 풍산읍 계평리 산 133-4 ,,128.6445939965547,36.55357361514958,2026-05-07 22:04:07
5070000-101-2001-00310,안동맛집 백두,식육(숯불구이),2001-06-05,116.64,116.64,0.0,0.0,,경상북도 안동시 길안면 충효로 2270,경상북도 안동시 길안면 천지리 401 ,548222035.0,128.89227703697347,36.45708703180293,2026-05-07 22:04:10
5070000-101-2001-00545,산너울,한식,2001-06-05,36.35,36.35,,,,경상북도 안동시 음식의길 86 (옥정동),경상북도 안동시 옥정동 9-7 ,,128.7328197036771,36.566984770956246,2026-05-07 22:04:13
5070000-101-2001-00262,안동(상)휴게소 한식당,한식,2001-06-05,347.25,347.25,0.0,0.0,,경상북도 안동시 풍산읍 풍산태사로 1903-27,경상북도 안동시 풍산읍 계평리 538-1 ,,128.6420452886466,36.552784818614434,2026-05-07 22:04:07
5070000-101-2001-00298,임하호기사님식당,한식,2001-06-05,58.24,58.24,0.0,0.0,,경상북도 안동시 임동면 선착장길 8,경상북도 안동시 임동면 중평리 1024 ,548224929.0,128.91950400284765,36.56674918250031,2026-05-07 22:04:09
5070000-101-2001-00639,천마산식당,중국식,2001-06-05,78.52,78.52,0.0,0.0,,경상북도 안동시 용상시장7길 18 (용상동),경상북도 안동시 용상동 1470-36 ,548211144.0,128.7488099968137,36.55838862942804,2026-05-07 22:04:14
5070000-101-2001-00638,왕비성,중국식,2001-06-05,59.11,59.11,,,,"경상북도 안동시 서부시장3길 20, 1층 (태화동)",경상북도 안동시 태화동 63-10 ,548526461.0,128.71461290322537,36.56467613167928,2026-05-07 22:04:14
5070000-101-2001-00551,신원식당,한식,2001-06-05,66.0,66.0,,,,경상북도 안동시 서부시장3길 39 (태화동),경상북도 안동시 태화동 175-21 ,548571566.0,128.71555250352884,36.56440794822359,2026-05-07 22:04:13
5070000-101-2001-00549,대가,중국식,2001-06-05,50.0,50.0,,,,경상북도 안동시 강남6길 38 (정하동),경상북도 안동시 정하동 291-1 ,548213663.0,128.73469593671746,36.550114808755986,2026-05-07 22:04:13
5070000-101-2001-00553,어소반,분식,2001-06-07,60.6,60.6,,,,"경상북도 안동시 합전길 43, 부성종합상가 나동 1층 112,115,116호 (송현동)",경상북도 안동시 송현동 265-3 부성종합상가 ,548527804.0,128.70029897801996,36.56925783396911,2026-05-07 22:04:13
5070000-101-2001-00563,레벤호프,경양식,2001-06-22,81.0,81.0,,,,경상북도 안동시 중앙시장길 66 (대석동),경상북도 안동시 대석동 213-1 ,548589815.0,128.72477357647375,36.56645755058185,2026-05-07 22:04:13
5070000-101-2001-00007,킴스케빈,경양식,2001-06-23,195.66,195.66,0.0,0.0,,경상북도 안동시 남선면 놉실로 492-6,경상북도 안동시 남선면 현내리 402 ,548529999.0,128.737006443572,36.523651855561475,2026-05-07 22:03:44
5070000-101-2001-00567,안동한우불고기,식육(숯불구이),2001-06-26,33.0,33.0,,,,경상북도 안동시 풍산읍 하리들길 2-1,경상북도 안동시 풍산읍 하리리 235-28 ,548584019.0,128.57649783006667,36.57771479183259,2026-05-07 22:04:13
5070000-101-2001-00070,만년닭강정,한식,2001-06-28,92.0,92.0,0.0,0.0,,경상북도 안동시 음식의길 52 (동부동),경상북도 안동시 동부동 81-3 ,548560090.0,128.73238519251683,36.56550503961553,2026-05-07 22:03:52
5070000-101-2001-00364,아카시아소주방,정종/대포집/소주방,2001-07-09,14.95,14.95,0.0,0.0,,경상북도 안동시 북후면 북평로 866-1,경상북도 안동시 북후면 옹천리 555-52 ,548581603.0,128.70229922086338,36.68396791926316,2026-05-07 22:04:11
5070000-101-2001-00053,홍초불닭안동중앙점,호프/통닭,2001-07-09,71.58,71.58,0.0,0.0,,경상북도 안동시 문화광장길 16-4 (남부동),경상북도 안동시 남부동 245 ,548577557.0,128.73050081405478,36.563735423984916,2026-05-07 22:03:47
5070000-101-2001-00388,바지락칼국수전문점,한식,2001-07-09,76.65,76.65,0.0,0.0,,경상북도 안동시 서동문로 166 (서부동),경상북도 안동시 서부동 98-18 ,548546006.0,128.73008830841312,36.566332178721254,2026-05-07 22:04:11
5070000-101-2001-00407,서연소주방,호프/통닭,2001-07-09,75.0,75.0,,,,경상북도 안동시 서부시장길 42 (태화동),경상북도 안동시 태화동 58-21 ,548579855.0,128.71566024639728,36.56566631956928,2026-05-07 22:04:11
5070000-101-2001-00419,간이역(옥동점),호프/통닭,2001-07-09,66.0,66.0,0.0,0.0,,경상북도 안동시 광명로 201 (옥동),경상북도 안동시 옥동 616-10 ,548529285.0,128.70477450400654,36.56405438711847,2026-05-07 22:04:12
