SGG_CD,SGG_NM,BASE_YM,TOU_NUM,PREV_TOU_NUM,TOU_NUM_PER
46130,전라남도 여수시,202007,2152218.0,2103227.0,2.3
46130,전라남도 여수시,202008,2701311.0,2639073.0,2.4
46130,전라남도 여수시,202009,1777368.0,1879668.0,-5.4
46130,전라남도 여수시,202010,2338916.0,2095215.0,11.6
46130,전라남도 여수시,202011,1840462.0,1974283.0,-6.8
46130,전라남도 여수시,202012,1754453.0,1959842.0,-10.5
46130,전라남도 여수시,202101,1644934.0,2139964.0,-23.1
46130,전라남도 여수시,202102,1876667.0,1564403.0,20.0
46130,전라남도 여수시,202103,1902493.0,1551003.0,22.7
46130,전라남도 여수시,202104,1845377.0,1631314.0,13.1
46130,전라남도 여수시,202105,2041328.0,2102249.0,-2.9
46130,전라남도 여수시,202106,1959053.0,1916555.0,2.2
46130,전라남도 여수시,202107,2207284.0,2152218.0,2.6
46130,전라남도 여수시,202108,2459410.0,2701311.0,-9.0
46130,전라남도 여수시,202109,2124355.0,1777368.0,19.5
46130,전라남도 여수시,202110,2285187.0,2338916.0,-2.3
46130,전라남도 여수시,202111,2107728.0,1840462.0,14.5
46130,전라남도 여수시,202112,2023314.0,1754453.0,15.3
46130,전라남도 여수시,202201,2192156.0,1644934.0,33.3
46130,전라남도 여수시,202202,1795667.0,1876667.0,-4.3
46130,전라남도 여수시,202203,1796951.0,1902493.0,-5.5
46130,전라남도 여수시,202204,1938951.0,1845377.0,5.1
46130,전라남도 여수시,202205,2196130.0,2041328.0,7.6
46130,전라남도 여수시,202206,2210632.0,1959053.0,12.8
46130,전라남도 여수시,202207,3160298.0,2207284.0,43.2
46130,전라남도 여수시,202208,3010775.0,2459410.0,22.4
46130,전라남도 여수시,202209,2307776.0,2124355.0,8.6
46130,전라남도 여수시,202210,2622126.0,2285187.0,14.7
46130,전라남도 여수시,202211,2150526.0,2107728.0,2.0
46130,전라남도 여수시,202212,2046412.0,2023314.0,1.1
46130,전라남도 여수시,202301,2302897.0,2192156.0,5.0
46130,전라남도 여수시,202302,2100668.0,1795667.0,17.0
46130,전라남도 여수시,202303,2281603.0,1796951.0,27.0
46130,전라남도 여수시,202304,2382360.0,1938951.0,22.9
46130,전라남도 여수시,202305,2467015.0,2196130.0,12.3
46130,전라남도 여수시,202306,2334128.0,2210632.0,5.6
46130,전라남도 여수시,202307,2579333.0,3160298.0,-18.4
46130,전라남도 여수시,202308,2896232.0,3010775.0,-3.8
46130,전라남도 여수시,202309,2428078.0,2307776.0,5.2
46130,전라남도 여수시,202310,2773630.0,2622126.0,5.8
46130,전라남도 여수시,202311,2164622.0,2150526.0,0.6
46130,전라남도 여수시,202312,2292463.0,2046412.0,12.0
46130,전라남도 여수시,202401,2159878.0,2302897.0,-6.2
46130,전라남도 여수시,202402,2298574.0,2100668.0,9.4
46130,전라남도 여수시,202403,2432152.0,2281603.0,6.6
46130,전라남도 여수시,202404,2333274.0,2382360.0,-2.1
46130,전라남도 여수시,202405,2574497.0,2467015.0,4.4
46130,전라남도 여수시,202406,2356013.0,2334128.0,0.9
46130,전라남도 여수시,202407,2475511.0,2579333.0,-4.0
46130,전라남도 여수시,202408,2998740.0,2896232.0,3.5
46130,전라남도 여수시,202409,2498346.0,2428078.0,2.9
46130,전라남도 여수시,202410,2410120.0,2773630.0,-13.1
46130,전라남도 여수시,202411,2219619.0,2164622.0,2.5
46130,전라남도 여수시,202412,2157645.0,2292463.0,-5.9
46130,전라남도 여수시,202501,2434377.0,2159878.0,12.7
46130,전라남도 여수시,202502,1891692.0,2298574.0,-17.7
46130,전라남도 여수시,202503,2325931.0,2432152.0,-4.4
46130,전라남도 여수시,202504,2148509.0,2333274.0,-7.9
46130,전라남도 여수시,202505,2719180.0,2574497.0,5.6
46130,전라남도 여수시,202506,2385969.0,2356013.0,1.3
46130,전라남도 여수시,202507,2658725.0,2475511.0,7.4
46130,전라남도 여수시,202508,3009119.0,2998740.0,0.3
46130,전라남도 여수시,202509,2175083.0,2498346.0,-12.9
46130,전라남도 여수시,202510,3010060.0,2410120.0,24.9
46130,전라남도 여수시,202511,2280242.0,2219619.0,2.7
46130,전라남도 여수시,202512,2245032.0,2157645.0,4.0
46130,전라남도 여수시,202601,2117905.0,2434377.0,-13.0
46130,전라남도 여수시,202602,2251293.0,1891692.0,19.0
46130,전라남도 여수시,202603,2230935.0,2325931.0,-4.1
46130,전라남도 여수시,202604,2135061.0,2148509.0,-0.6
46130,전라남도 여수시,202605,2616629.0,2719180.0,-3.8
46130,전라남도 여수시,202606,2163081.0,2385969.0,-9.3
46130,전라남도 여수시,202607,0.0,2658725.0,-100.0
46130,전라남도 여수시,202608,0.0,3009119.0,-100.0
46870,전라남도 영광군,201801,367276.0,0.0,
46870,전라남도 영광군,201802,480095.0,0.0,
46870,전라남도 영광군,201803,475083.0,0.0,
46870,전라남도 영광군,201804,522466.0,0.0,
46870,전라남도 영광군,201805,558974.0,0.0,
46870,전라남도 영광군,201806,510891.0,0.0,
46870,전라남도 영광군,201807,530834.0,0.0,
46870,전라남도 영광군,201808,562586.0,0.0,
46870,전라남도 영광군,201809,894400.0,0.0,
46870,전라남도 영광군,201810,553675.0,0.0,
46870,전라남도 영광군,201811,494644.0,0.0,
46870,전라남도 영광군,201812,434322.0,0.0,
46870,전라남도 영광군,201901,441332.0,367276.0,20.2
46870,전라남도 영광군,201902,524625.0,480095.0,9.3
46870,전라남도 영광군,201903,510125.0,475083.0,7.4
46870,전라남도 영광군,201904,529466.0,522466.0,1.3
46870,전라남도 영광군,201905,551953.0,558974.0,-1.2
46870,전라남도 영광군,201906,551393.0,510891.0,7.9
46870,전라남도 영광군,201907,524986.0,530834.0,-1.1
46870,전라남도 영광군,201908,640181.0,562586.0,13.8
46870,전라남도 영광군,201909,817180.0,894400.0,-8.6
46870,전라남도 영광군,201910,564791.0,553675.0,2.0
46870,전라남도 영광군,201911,537754.0,494644.0,8.7
46870,전라남도 영광군,201912,502411.0,434322.0,15.7
46870,전라남도 영광군,202001,606339.0,441332.0,37.4
46870,전라남도 영광군,202002,415822.0,524625.0,-20.7
46870,전라남도 영광군,202003,490284.0,510125.0,-3.9
46870,전라남도 영광군,202004,554942.0,529466.0,4.8
46870,전라남도 영광군,202005,647271.0,551953.0,17.3
46870,전라남도 영광군,202006,554059.0,551393.0,0.5
46870,전라남도 영광군,202007,546982.0,524986.0,4.2
46870,전라남도 영광군,202008,638547.0,640181.0,-0.2
46870,전라남도 영광군,202009,668110.0,817180.0,-18.2
46870,전라남도 영광군,202010,701049.0,564791.0,24.1
46870,전라남도 영광군,202011,485627.0,537754.0,-9.7
46870,전라남도 영광군,202012,485875.0,502411.0,-3.3
46870,전라남도 영광군,202101,453352.0,606339.0,-25.2
46870,전라남도 영광군,202102,556542.0,415822.0,33.8
46870,전라남도 영광군,202103,546432.0,490284.0,11.4
46870,전라남도 영광군,202104,576581.0,554942.0,3.9
46870,전라남도 영광군,202105,633784.0,647271.0,-2.1
46870,전라남도 영광군,202106,567166.0,554059.0,2.4
46870,전라남도 영광군,202107,595301.0,546982.0,8.8
46870,전라남도 영광군,202108,660308.0,638547.0,3.4
46870,전라남도 영광군,202109,850046.0,668110.0,27.2
46870,전라남도 영광군,202110,631865.0,701049.0,-9.9
46870,전라남도 영광군,202111,563875.0,485627.0,16.1
46870,전라남도 영광군,202112,488363.0,485875.0,0.5
46870,전라남도 영광군,202201,595118.0,453352.0,31.3
46870,전라남도 영광군,202202,462830.0,556542.0,-16.8
46870,전라남도 영광군,202203,500366.0,546432.0,-8.4
46870,전라남도 영광군,202204,591433.0,576581.0,2.6
46870,전라남도 영광군,202205,604171.0,633784.0,-4.7
46870,전라남도 영광군,202206,566071.0,567166.0,-0.2
46870,전라남도 영광군,202207,750371.0,595301.0,26.0
46870,전라남도 영광군,202208,664892.0,660308.0,0.7
46870,전라남도 영광군,202209,968214.0,850046.0,13.9
46870,전라남도 영광군,202210,704790.0,631865.0,11.5
46870,전라남도 영광군,202211,563588.0,563875.0,-0.0
46870,전라남도 영광군,202212,450845.0,488363.0,-7.7
46870,전라남도 영광군,202301,599802.0,595118.0,0.8
46870,전라남도 영광군,202302,469921.0,462830.0,1.5
46870,전라남도 영광군,202303,576836.0,500366.0,15.3
46870,전라남도 영광군,202304,658016.0,591433.0,11.2
46870,전라남도 영광군,202305,642442.0,604171.0,6.3
46870,전라남도 영광군,202306,609598.0,566071.0,7.7
46870,전라남도 영광군,202307,586169.0,750371.0,-21.9
46870,전라남도 영광군,202308,661822.0,664892.0,-0.5
46870,전라남도 영광군,202309,879873.0,968214.0,-9.1
46870,전라남도 영광군,202310,700091.0,704790.0,-0.7
46870,전라남도 영광군,202311,527685.0,563588.0,-6.4
46870,전라남도 영광군,202312,510827.0,450845.0,13.3
46870,전라남도 영광군,202401,510921.0,599802.0,-14.8
46870,전라남도 영광군,202402,570373.0,469921.0,21.4
46870,전라남도 영광군,202403,558616.0,576836.0,-3.2
46870,전라남도 영광군,202404,641591.0,658016.0,-2.5
46870,전라남도 영광군,202405,648701.0,642442.0,1.0
46870,전라남도 영광군,202406,580656.0,609598.0,-4.7
46870,전라남도 영광군,202407,571659.0,586169.0,-2.5
46870,전라남도 영광군,202408,652581.0,661822.0,-1.4
46870,전라남도 영광군,202409,854035.0,879873.0,-2.9
46870,전라남도 영광군,202410,644075.0,700091.0,-8.0
46870,전라남도 영광군,202411,553478.0,527685.0,4.9
46870,전라남도 영광군,202412,483540.0,510827.0,-5.3
46870,전라남도 영광군,202501,586784.0,510921.0,14.8
46870,전라남도 영광군,202502,373160.0,570373.0,-34.6
46870,전라남도 영광군,202503,565309.0,558616.0,1.2
46870,전라남도 영광군,202504,615097.0,641591.0,-4.1
46870,전라남도 영광군,202505,716305.0,648701.0,10.4
46870,전라남도 영광군,202506,598745.0,580656.0,3.1
46870,전라남도 영광군,202507,606246.0,571659.0,6.0
46870,전라남도 영광군,202508,666913.0,652581.0,2.2
46870,전라남도 영광군,202509,704527.0,854035.0,-17.5
46870,전라남도 영광군,202510,881663.0,644075.0,36.9
46870,전라남도 영광군,202511,611736.0,553478.0,10.5
46870,전라남도 영광군,202512,517773.0,483540.0,7.1
46870,전라남도 영광군,202601,481074.0,586784.0,-18.0
46870,전라남도 영광군,202602,584772.0,373160.0,56.7
46870,전라남도 영광군,202603,571526.0,565309.0,1.1
46870,전라남도 영광군,202604,606406.0,615097.0,-1.4
46870,전라남도 영광군,202605,717162.0,716305.0,0.1
46870,전라남도 영광군,202606,592974.0,598745.0,-1.0
46870,전라남도 영광군,202607,0.0,606246.0,-100.0
46870,전라남도 영광군,202608,0.0,666913.0,-100.0
46830,전라남도 영암군,201801,559916.0,0.0,
46830,전라남도 영암군,201802,653845.0,0.0,
46830,전라남도 영암군,201803,751397.0,0.0,
46830,전라남도 영암군,201804,773804.0,0.0,
46830,전라남도 영암군,201805,760231.0,0.0,
46830,전라남도 영암군,201806,684099.0,0.0,
46830,전라남도 영암군,201807,701232.0,0.0,
46830,전라남도 영암군,201808,793674.0,0.0,
46830,전라남도 영암군,201809,955066.0,0.0,
46830,전라남도 영암군,201810,803705.0,0.0,
46830,전라남도 영암군,201811,756294.0,0.0,
46830,전라남도 영암군,201812,649589.0,0.0,
46830,전라남도 영암군,201901,634777.0,559916.0,13.4
46830,전라남도 영암군,201902,683970.0,653845.0,4.6
46830,전라남도 영암군,201903,818464.0,751397.0,8.9
46830,전라남도 영암군,201904,824264.0,773804.0,6.5
46830,전라남도 영암군,201905,748121.0,760231.0,-1.6
46830,전라남도 영암군,201906,693707.0,684099.0,1.4
46830,전라남도 영암군,201907,712120.0,701232.0,1.6
46830,전라남도 영암군,201908,854766.0,793674.0,7.7
46830,전라남도 영암군,201909,886396.0,955066.0,-7.2
46830,전라남도 영암군,201910,866106.0,803705.0,7.8
46830,전라남도 영암군,201911,802914.0,756294.0,6.2
46830,전라남도 영암군,201912,718917.0,649589.0,10.7
46830,전라남도 영암군,202001,762509.0,634777.0,20.1
46830,전라남도 영암군,202002,614012.0,683970.0,-10.2
46830,전라남도 영암군,202003,703189.0,818464.0,-14.1
46830,전라남도 영암군,202004,747185.0,824264.0,-9.4
46830,전라남도 영암군,202005,816524.0,748121.0,9.1
46830,전라남도 영암군,202006,732815.0,693707.0,5.6
46830,전라남도 영암군,202007,708655.0,712120.0,-0.5
46830,전라남도 영암군,202008,793921.0,854766.0,-7.1
46830,전라남도 영암군,202009,829846.0,886396.0,-6.4
46830,전라남도 영암군,202010,884022.0,866106.0,2.1
46830,전라남도 영암군,202011,711174.0,802914.0,-11.4
46830,전라남도 영암군,202012,702743.0,718917.0,-2.2
46830,전라남도 영암군,202101,563689.0,762509.0,-26.1
46830,전라남도 영암군,202102,726418.0,614012.0,18.3
46830,전라남도 영암군,202103,880151.0,703189.0,25.2
46830,전라남도 영암군,202104,807048.0,747185.0,8.0
46830,전라남도 영암군,202105,855723.0,816524.0,4.8
46830,전라남도 영암군,202106,805039.0,732815.0,9.8
46830,전라남도 영암군,202107,810901.0,708655.0,14.4
46830,전라남도 영암군,202108,828511.0,793921.0,4.4
46830,전라남도 영암군,202109,980957.0,829846.0,18.2
46830,전라남도 영암군,202110,935973.0,884022.0,5.9
46830,전라남도 영암군,202111,848914.0,711174.0,19.4
46830,전라남도 영암군,202112,740167.0,702743.0,5.3
46830,전라남도 영암군,202201,756188.0,563689.0,34.1
46830,전라남도 영암군,202202,660158.0,726418.0,-9.1
46830,전라남도 영암군,202203,779534.0,880151.0,-11.4
46830,전라남도 영암군,202204,958973.0,807048.0,18.8
46830,전라남도 영암군,202205,826380.0,855723.0,-3.4
46830,전라남도 영암군,202206,801257.0,805039.0,-0.5
46830,전라남도 영암군,202207,1061250.0,810901.0,30.9
46830,전라남도 영암군,202208,903032.0,828511.0,9.0
46830,전라남도 영암군,202209,1006819.0,980957.0,2.6
46830,전라남도 영암군,202210,1013507.0,935973.0,8.3
46830,전라남도 영암군,202211,952757.0,848914.0,12.2
46830,전라남도 영암군,202212,740334.0,740167.0,0.0
46830,전라남도 영암군,202301,813761.0,756188.0,7.6
46830,전라남도 영암군,202302,726930.0,660158.0,10.1
46830,전라남도 영암군,202303,944879.0,779534.0,21.2
46830,전라남도 영암군,202304,987877.0,958973.0,3.0
46830,전라남도 영암군,202305,919049.0,826380.0,11.2
46830,전라남도 영암군,202306,868229.0,801257.0,8.4
46830,전라남도 영암군,202307,850816.0,1061250.0,-19.8
46830,전라남도 영암군,202308,952256.0,903032.0,5.4
46830,전라남도 영암군,202309,987031.0,1006819.0,-2.0
46830,전라남도 영암군,202310,1008609.0,1013507.0,-0.5
46830,전라남도 영암군,202311,895694.0,952757.0,-6.0
46830,전라남도 영암군,202312,766754.0,740334.0,3.6
46830,전라남도 영암군,202401,743328.0,813761.0,-8.6
46830,전라남도 영암군,202402,822759.0,726930.0,13.2
46830,전라남도 영암군,202403,989174.0,944879.0,4.7
46830,전라남도 영암군,202404,950757.0,987877.0,-3.8
46830,전라남도 영암군,202405,933698.0,919049.0,1.6
46830,전라남도 영암군,202406,837651.0,868229.0,-3.5
46830,전라남도 영암군,202407,847709.0,850816.0,-0.4
46830,전라남도 영암군,202408,905388.0,952256.0,-4.9
46830,전라남도 영암군,202409,991853.0,987031.0,0.5
46830,전라남도 영암군,202410,967789.0,1008609.0,-4.0
46830,전라남도 영암군,202411,927952.0,895694.0,3.6
46830,전라남도 영암군,202412,793984.0,766754.0,3.6
46830,전라남도 영암군,202501,818120.0,743328.0,10.1
46830,전라남도 영암군,202502,659481.0,822759.0,-19.8
46830,전라남도 영암군,202503,902066.0,989174.0,-8.8
46830,전라남도 영암군,202504,938731.0,950757.0,-1.3
46830,전라남도 영암군,202505,991863.0,933698.0,6.2
46830,전라남도 영암군,202506,868207.0,837651.0,3.6
46830,전라남도 영암군,202507,901175.0,847709.0,6.3
46830,전라남도 영암군,202508,950849.0,905388.0,5.0
46830,전라남도 영암군,202509,950853.0,991853.0,-4.1
46830,전라남도 영암군,202510,1110880.0,967789.0,14.8
46830,전라남도 영암군,202511,1001250.0,927952.0,7.9
46830,전라남도 영암군,202512,853498.0,793984.0,7.5
46830,전라남도 영암군,202601,736769.0,818120.0,-9.9
46830,전라남도 영암군,202602,829918.0,659481.0,25.8
46830,전라남도 영암군,202603,963851.0,902066.0,6.8
46830,전라남도 영암군,202604,997804.0,938731.0,6.3
46830,전라남도 영암군,202605,1022932.0,991863.0,3.1
46830,전라남도 영암군,202606,900640.0,868207.0,3.7
46830,전라남도 영암군,202607,0.0,901175.0,-100.0
46830,전라남도 영암군,202608,0.0,950849.0,-100.0
46890,전라남도 완도군,201801,327656.0,0.0,
46890,전라남도 완도군,201802,412335.0,0.0,
46890,전라남도 완도군,201803,375032.0,0.0,
46890,전라남도 완도군,201804,481432.0,0.0,
46890,전라남도 완도군,201805,525000.0,0.0,
46890,전라남도 완도군,201806,374829.0,0.0,
46890,전라남도 완도군,201807,496247.0,0.0,
46890,전라남도 완도군,201808,599312.0,0.0,
46890,전라남도 완도군,201809,555831.0,0.0,
46890,전라남도 완도군,201810,408296.0,0.0,
46890,전라남도 완도군,201811,398181.0,0.0,
46890,전라남도 완도군,201812,363142.0,0.0,
46890,전라남도 완도군,201901,371140.0,327656.0,13.3
46890,전라남도 완도군,201902,450992.0,412335.0,9.4
46890,전라남도 완도군,201903,434931.0,375032.0,16.0
46890,전라남도 완도군,201904,458580.0,481432.0,-4.7
46890,전라남도 완도군,201905,508529.0,525000.0,-3.1
46890,전라남도 완도군,201906,395293.0,374829.0,5.4
46890,전라남도 완도군,201907,472321.0,496247.0,-4.8
46890,전라남도 완도군,201908,663432.0,599312.0,10.7
46890,전라남도 완도군,201909,521860.0,555831.0,-6.1
46890,전라남도 완도군,201910,441913.0,408296.0,8.2
46890,전라남도 완도군,201911,419090.0,398181.0,5.2
46890,전라남도 완도군,201912,399528.0,363142.0,10.0
46890,전라남도 완도군,202001,501366.0,371140.0,35.1
46890,전라남도 완도군,202002,333674.0,450992.0,-26.0
46890,전라남도 완도군,202003,362304.0,434931.0,-16.7
46890,전라남도 완도군,202004,361547.0,458580.0,-21.2
46890,전라남도 완도군,202005,483243.0,508529.0,-5.0
46890,전라남도 완도군,202006,398084.0,395293.0,0.7
46890,전라남도 완도군,202007,446432.0,472321.0,-5.5
46890,전라남도 완도군,202008,657866.0,663432.0,-0.8
46890,전라남도 완도군,202009,394610.0,521860.0,-24.4
46890,전라남도 완도군,202010,512770.0,441913.0,16.0
46890,전라남도 완도군,202011,385244.0,419090.0,-8.1
46890,전라남도 완도군,202012,415398.0,399528.0,4.0
46890,전라남도 완도군,202101,354287.0,501366.0,-29.3
46890,전라남도 완도군,202102,418135.0,333674.0,25.3
46890,전라남도 완도군,202103,407205.0,362304.0,12.4
46890,전라남도 완도군,202104,421070.0,361547.0,16.5
46890,전라남도 완도군,202105,480253.0,483243.0,-0.6
46890,전라남도 완도군,202106,420445.0,398084.0,5.6
46890,전라남도 완도군,202107,469823.0,446432.0,5.2
46890,전라남도 완도군,202108,578909.0,657866.0,-12.0
46890,전라남도 완도군,202109,536606.0,394610.0,36.0
46890,전라남도 완도군,202110,502888.0,512770.0,-1.9
46890,전라남도 완도군,202111,450343.0,385244.0,16.9
46890,전라남도 완도군,202112,433593.0,415398.0,4.4
46890,전라남도 완도군,202201,527707.0,354287.0,48.9
46890,전라남도 완도군,202202,379740.0,418135.0,-9.2
46890,전라남도 완도군,202203,397836.0,407205.0,-2.3
46890,전라남도 완도군,202204,430628.0,421070.0,2.3
46890,전라남도 완도군,202205,463063.0,480253.0,-3.6
46890,전라남도 완도군,202206,451499.0,420445.0,7.4
46890,전라남도 완도군,202207,702601.0,469823.0,49.5
46890,전라남도 완도군,202208,646909.0,578909.0,11.7
46890,전라남도 완도군,202209,544484.0,536606.0,1.5
46890,전라남도 완도군,202210,563970.0,502888.0,12.1
46890,전라남도 완도군,202211,467237.0,450343.0,3.8
46890,전라남도 완도군,202212,418091.0,433593.0,-3.6
46890,전라남도 완도군,202301,544101.0,527707.0,3.1
46890,전라남도 완도군,202302,420014.0,379740.0,10.6
46890,전라남도 완도군,202303,506201.0,397836.0,27.2
46890,전라남도 완도군,202304,551964.0,430628.0,28.2
46890,전라남도 완도군,202305,614137.0,463063.0,32.6
46890,전라남도 완도군,202306,502458.0,451499.0,11.3
46890,전라남도 완도군,202307,541197.0,702601.0,-23.0
46890,전라남도 완도군,202308,652181.0,646909.0,0.8
46890,전라남도 완도군,202309,663455.0,544484.0,21.8
46890,전라남도 완도군,202310,666890.0,563970.0,18.2
46890,전라남도 완도군,202311,505980.0,467237.0,8.3
46890,전라남도 완도군,202312,558159.0,418091.0,33.5
46890,전라남도 완도군,202401,541668.0,544101.0,-0.4
46890,전라남도 완도군,202402,576011.0,420014.0,37.1
46890,전라남도 완도군,202403,561796.0,506201.0,11.0
46890,전라남도 완도군,202404,608747.0,551964.0,10.3
46890,전라남도 완도군,202405,658280.0,614137.0,7.2
46890,전라남도 완도군,202406,564506.0,502458.0,12.3
46890,전라남도 완도군,202407,613557.0,541197.0,13.4
46890,전라남도 완도군,202408,744820.0,652181.0,14.2
46890,전라남도 완도군,202409,682085.0,663455.0,2.8
46890,전라남도 완도군,202410,597575.0,666890.0,-10.4
46890,전라남도 완도군,202411,539725.0,505980.0,6.7
46890,전라남도 완도군,202412,521380.0,558159.0,-6.6
46890,전라남도 완도군,202501,674018.0,541668.0,24.4
46890,전라남도 완도군,202502,425107.0,576011.0,-26.2
46890,전라남도 완도군,202503,596779.0,561796.0,6.2
46890,전라남도 완도군,202504,629567.0,608747.0,3.4
46890,전라남도 완도군,202505,787877.0,658280.0,19.7
46890,전라남도 완도군,202506,613816.0,564506.0,8.7
46890,전라남도 완도군,202507,705519.0,613557.0,15.0
46890,전라남도 완도군,202508,819897.0,744820.0,10.1
46890,전라남도 완도군,202509,573700.0,682085.0,-15.9
46890,전라남도 완도군,202510,945541.0,597575.0,58.2
46890,전라남도 완도군,202511,600122.0,539725.0,11.2
46890,전라남도 완도군,202512,617502.0,521380.0,18.4
46890,전라남도 완도군,202601,565429.0,674018.0,-16.1
46890,전라남도 완도군,202602,628877.0,425107.0,47.9
46890,전라남도 완도군,202603,585813.0,596779.0,-1.8
46890,전라남도 완도군,202604,625526.0,629567.0,-0.6
46890,전라남도 완도군,202605,772950.0,787877.0,-1.9
46890,전라남도 완도군,202606,577150.0,613816.0,-6.0
46890,전라남도 완도군,202607,0.0,705519.0,-100.0
46890,전라남도 완도군,202608,0.0,819897.0,-100.0
46880,전라남도 장성군,201801,427833.0,0.0,
46880,전라남도 장성군,201802,532658.0,0.0,
46880,전라남도 장성군,201803,678314.0,0.0,
46880,전라남도 장성군,201804,619230.0,0.0,
46880,전라남도 장성군,201805,699734.0,0.0,
46880,전라남도 장성군,201806,647174.0,0.0,
46880,전라남도 장성군,201807,693115.0,0.0,
46880,전라남도 장성군,201808,638739.0,0.0,
46880,전라남도 장성군,201809,814033.0,0.0,
46880,전라남도 장성군,201810,926877.0,0.0,
46880,전라남도 장성군,201811,818093.0,0.0,
46880,전라남도 장성군,201812,544404.0,0.0,
46880,전라남도 장성군,201901,522252.0,427833.0,22.1
46880,전라남도 장성군,201902,616787.0,532658.0,15.8
46880,전라남도 장성군,201903,738881.0,678314.0,8.9
46880,전라남도 장성군,201904,640615.0,619230.0,3.4
46880,전라남도 장성군,201905,750666.0,699734.0,7.3
46880,전라남도 장성군,201906,703374.0,647174.0,8.7
46880,전라남도 장성군,201907,716376.0,693115.0,3.4
46880,전라남도 장성군,201908,770392.0,638739.0,20.6
46880,전라남도 장성군,201909,788830.0,814033.0,-3.1
46880,전라남도 장성군,201910,1062733.0,926877.0,14.6
46880,전라남도 장성군,201911,956886.0,818093.0,17.0
46880,전라남도 장성군,201912,637528.0,544404.0,17.1
46880,전라남도 장성군,202001,681439.0,522252.0,30.5
46880,전라남도 장성군,202002,515668.0,616787.0,-16.4
46880,전라남도 장성군,202003,740815.0,738881.0,0.3
46880,전라남도 장성군,202004,701144.0,640615.0,9.4
46880,전라남도 장성군,202005,817430.0,750666.0,8.9
46880,전라남도 장성군,202006,734467.0,703374.0,4.4
46880,전라남도 장성군,202007,689256.0,716376.0,-3.8
46880,전라남도 장성군,202008,730025.0,770392.0,-5.2
46880,전라남도 장성군,202009,667560.0,788830.0,-15.4
46880,전라남도 장성군,202010,933540.0,1062733.0,-12.2
46880,전라남도 장성군,202011,753930.0,956886.0,-21.2
46880,전라남도 장성군,202012,626486.0,637528.0,-1.7
46880,전라남도 장성군,202101,538215.0,681439.0,-21.0
46880,전라남도 장성군,202102,670850.0,515668.0,30.1
46880,전라남도 장성군,202103,853141.0,740815.0,15.2
46880,전라남도 장성군,202104,754438.0,701144.0,7.6
46880,전라남도 장성군,202105,888843.0,817430.0,8.7
46880,전라남도 장성군,202106,814303.0,734467.0,10.9
46880,전라남도 장성군,202107,804429.0,689256.0,16.7
46880,전라남도 장성군,202108,802240.0,730025.0,9.9
46880,전라남도 장성군,202109,932347.0,667560.0,39.7
46880,전라남도 장성군,202110,1054827.0,933540.0,13.0
46880,전라남도 장성군,202111,923576.0,753930.0,22.5
46880,전라남도 장성군,202112,681154.0,626486.0,8.7
46880,전라남도 장성군,202201,694684.0,538215.0,29.1
46880,전라남도 장성군,202202,614211.0,670850.0,-8.4
46880,전라남도 장성군,202203,772432.0,853141.0,-9.5
46880,전라남도 장성군,202204,807977.0,754438.0,7.1
46880,전라남도 장성군,202205,899791.0,888843.0,1.2
46880,전라남도 장성군,202206,749512.0,814303.0,-8.0
46880,전라남도 장성군,202207,976449.0,804429.0,21.4
46880,전라남도 장성군,202208,871348.0,802240.0,8.6
46880,전라남도 장성군,202209,944958.0,932347.0,1.4
46880,전라남도 장성군,202210,1246659.0,1054827.0,18.2
46880,전라남도 장성군,202211,1018757.0,923576.0,10.3
46880,전라남도 장성군,202212,693476.0,681154.0,1.8
46880,전라남도 장성군,202301,752505.0,694684.0,8.3
46880,전라남도 장성군,202302,670737.0,614211.0,9.2
46880,전라남도 장성군,202303,910131.0,772432.0,17.8
46880,전라남도 장성군,202304,874556.0,807977.0,8.2
46880,전라남도 장성군,202305,1000527.0,899791.0,11.2
46880,전라남도 장성군,202306,905587.0,749512.0,20.8
46880,전라남도 장성군,202307,845822.0,976449.0,-13.4
46880,전라남도 장성군,202308,926920.0,871348.0,6.4
46880,전라남도 장성군,202309,923233.0,944958.0,-2.3
46880,전라남도 장성군,202310,1213846.0,1246659.0,-2.6
46880,전라남도 장성군,202311,943359.0,1018757.0,-7.4
46880,전라남도 장성군,202312,696100.0,693476.0,0.4
46880,전라남도 장성군,202401,643785.0,752505.0,-14.4
46880,전라남도 장성군,202402,763777.0,670737.0,13.9
46880,전라남도 장성군,202403,852494.0,910131.0,-6.3
46880,전라남도 장성군,202404,845509.0,874556.0,-3.3
46880,전라남도 장성군,202405,972410.0,1000527.0,-2.8
46880,전라남도 장성군,202406,838091.0,905587.0,-7.4
46880,전라남도 장성군,202407,789450.0,845822.0,-6.7
46880,전라남도 장성군,202408,859538.0,926920.0,-7.3
46880,전라남도 장성군,202409,894076.0,923233.0,-3.2
46880,전라남도 장성군,202410,1060517.0,1213846.0,-12.6
46880,전라남도 장성군,202411,1029425.0,943359.0,9.1
46880,전라남도 장성군,202412,683951.0,696100.0,-1.7
46880,전라남도 장성군,202501,736229.0,643785.0,14.4
46880,전라남도 장성군,202502,568193.0,763777.0,-25.6
46880,전라남도 장성군,202503,898287.0,852494.0,5.4
46880,전라남도 장성군,202504,877406.0,845509.0,3.8
46880,전라남도 장성군,202505,1039662.0,972410.0,6.9
46880,전라남도 장성군,202506,874581.0,838091.0,4.4
