SGG_CD,SGG_NM,BASE_DATE,SGG_NM,COMPT_AMT,COMP_CNT
43113,충청북도 청주시 흥덕구,202606,충청북도 청주시 흥덕구,2048209,118919
43130,충청북도 충주시,202501,충청북도 충주시,4808947,205184
43130,충청북도 충주시,202502,충청북도 충주시,3869401,180683
43130,충청북도 충주시,202503,충청북도 충주시,5372988,252103
43130,충청북도 충주시,202504,충청북도 충주시,4934248,241969
43130,충청북도 충주시,202505,충청북도 충주시,5959344,281710
43130,충청북도 충주시,202506,충청북도 충주시,5585601,277426
43130,충청북도 충주시,202507,충청북도 충주시,6412396,293671
43130,충청북도 충주시,202508,충청북도 충주시,9215919,416822
43130,충청북도 충주시,202509,충청북도 충주시,8518398,393276
43130,충청북도 충주시,202510,충청북도 충주시,9163332,391056
43130,충청북도 충주시,202511,충청북도 충주시,7905549,343571
43130,충청북도 충주시,202512,충청북도 충주시,4137607,189703
43130,충청북도 충주시,202601,충청북도 충주시,1950565,88783
43130,충청북도 충주시,202602,충청북도 충주시,38299,1760
43130,충청북도 충주시,202603,충청북도 충주시,175709,5914
43130,충청북도 충주시,202604,충청북도 충주시,638265,27212
43130,충청북도 충주시,202605,충청북도 충주시,876114,36618
43130,충청북도 충주시,202606,충청북도 충주시,114623,4715
44150,충청남도 공주시,202501,충청남도 공주시,2848357,109675
44150,충청남도 공주시,202502,충청남도 공주시,2387936,98687
44150,충청남도 공주시,202503,충청남도 공주시,2718352,117175
44150,충청남도 공주시,202601,충청남도 공주시,19869,593
44150,충청남도 공주시,202602,충청남도 공주시,43081,1326
44150,충청남도 공주시,202603,충청남도 공주시,59229,3246
44150,충청남도 공주시,202604,충청남도 공주시,106901,5985
44150,충청남도 공주시,202605,충청남도 공주시,124281,5972
44150,충청남도 공주시,202606,충청남도 공주시,24194,749
44250,충청남도 계룡시,202501,충청남도 계룡시,483469,26755
44250,충청남도 계룡시,202502,충청남도 계룡시,364187,22221
44250,충청남도 계룡시,202503,충청남도 계룡시,364857,23020
44250,충청남도 계룡시,202504,충청남도 계룡시,338905,21851
44250,충청남도 계룡시,202505,충청남도 계룡시,335373,22334
44250,충청남도 계룡시,202506,충청남도 계룡시,320692,20880
44250,충청남도 계룡시,202507,충청남도 계룡시,368175,22749
44250,충청남도 계룡시,202508,충청남도 계룡시,378544,23070
44250,충청남도 계룡시,202509,충청남도 계룡시,365136,23215
44250,충청남도 계룡시,202510,충청남도 계룡시,359230,21225
44250,충청남도 계룡시,202511,충청남도 계룡시,363025,20806
44250,충청남도 계룡시,202512,충청남도 계룡시,328806,19114
44250,충청남도 계룡시,202601,충청남도 계룡시,362449,21434
44250,충청남도 계룡시,202602,충청남도 계룡시,453415,23131
44250,충청남도 계룡시,202603,충청남도 계룡시,375094,23936
44250,충청남도 계룡시,202604,충청남도 계룡시,519896,33280
44250,충청남도 계룡시,202605,충청남도 계룡시,485105,30548
44250,충청남도 계룡시,202606,충청남도 계룡시,1898,243
44710,충청남도 금산군,202501,충청남도 금산군,147778,8437
44710,충청남도 금산군,202502,충청남도 금산군,101199,6596
44710,충청남도 금산군,202503,충청남도 금산군,176917,8556
44710,충청남도 금산군,202504,충청남도 금산군,195385,9935
44710,충청남도 금산군,202505,충청남도 금산군,122501,7170
44710,충청남도 금산군,202506,충청남도 금산군,93820,5976
44710,충청남도 금산군,202507,충청남도 금산군,154490,8400
44710,충청남도 금산군,202508,충청남도 금산군,134913,8277
44710,충청남도 금산군,202509,충청남도 금산군,163728,8922
44710,충청남도 금산군,202510,충청남도 금산군,150201,7786
44710,충청남도 금산군,202511,충청남도 금산군,178840,8226
44710,충청남도 금산군,202512,충청남도 금산군,128968,7044
44710,충청남도 금산군,202601,충청남도 금산군,178996,9858
44710,충청남도 금산군,202602,충청남도 금산군,163806,9007
44710,충청남도 금산군,202603,충청남도 금산군,192245,11061
44710,충청남도 금산군,202604,충청남도 금산군,190579,11704
44710,충청남도 금산군,202605,충청남도 금산군,200071,11465
44710,충청남도 금산군,202606,충청남도 금산군,574,64
44230,충청남도 논산시,202501,충청남도 논산시,783490,41803
44230,충청남도 논산시,202502,충청남도 논산시,612194,36305
44230,충청남도 논산시,202503,충청남도 논산시,705067,41785
44230,충청남도 논산시,202504,충청남도 논산시,691795,41884
44230,충청남도 논산시,202505,충청남도 논산시,717609,43495
44230,충청남도 논산시,202506,충청남도 논산시,700353,43452
44230,충청남도 논산시,202507,충청남도 논산시,813493,48063
44230,충청남도 논산시,202508,충청남도 논산시,786000,48092
44230,충청남도 논산시,202509,충청남도 논산시,985242,53145
44230,충청남도 논산시,202510,충청남도 논산시,1394226,63032
44230,충청남도 논산시,202511,충청남도 논산시,937091,48102
44230,충청남도 논산시,202512,충청남도 논산시,667277,36275
44230,충청남도 논산시,202601,충청남도 논산시,773908,42050
44230,충청남도 논산시,202602,충청남도 논산시,919654,42929
44230,충청남도 논산시,202603,충청남도 논산시,721549,41249
44230,충청남도 논산시,202604,충청남도 논산시,907015,53073
44230,충청남도 논산시,202605,충청남도 논산시,954089,52148
44230,충청남도 논산시,202606,충청남도 논산시,125208,4924
44270,충청남도 당진시,202501,충청남도 당진시,339379,16999
44270,충청남도 당진시,202502,충청남도 당진시,307602,16407
44270,충청남도 당진시,202503,충청남도 당진시,334965,18597
44270,충청남도 당진시,202504,충청남도 당진시,307310,17161
44270,충청남도 당진시,202505,충청남도 당진시,298052,16942
44270,충청남도 당진시,202506,충청남도 당진시,291725,16898
44270,충청남도 당진시,202507,충청남도 당진시,397267,21067
44270,충청남도 당진시,202508,충청남도 당진시,512217,26500
44270,충청남도 당진시,202509,충청남도 당진시,495849,26237
44270,충청남도 당진시,202510,충청남도 당진시,655036,28634
44270,충청남도 당진시,202511,충청남도 당진시,641054,28603
44270,충청남도 당진시,202512,충청남도 당진시,651849,27234
44270,충청남도 당진시,202601,충청남도 당진시,659294,29865
44270,충청남도 당진시,202602,충청남도 당진시,635249,27628
44270,충청남도 당진시,202603,충청남도 당진시,579142,27901
44270,충청남도 당진시,202604,충청남도 당진시,559387,29389
44270,충청남도 당진시,202605,충청남도 당진시,488270,25154
44270,충청남도 당진시,202606,충청남도 당진시,14817,584
44180,충청남도 보령시,202501,충청남도 보령시,263606,12568
44180,충청남도 보령시,202502,충청남도 보령시,334314,16830
44180,충청남도 보령시,202503,충청남도 보령시,356190,17948
44180,충청남도 보령시,202504,충청남도 보령시,158893,9712
44180,충청남도 보령시,202505,충청남도 보령시,323597,16950
44180,충청남도 보령시,202506,충청남도 보령시,157534,10151
44180,충청남도 보령시,202507,충청남도 보령시,133550,7704
44180,충청남도 보령시,202508,충청남도 보령시,125671,7942
44180,충청남도 보령시,202509,충청남도 보령시,488472,24668
44180,충청남도 보령시,202510,충청남도 보령시,522713,24223
44180,충청남도 보령시,202511,충청남도 보령시,547946,24127
44180,충청남도 보령시,202512,충청남도 보령시,497582,22705
44180,충청남도 보령시,202601,충청남도 보령시,477021,23400
44180,충청남도 보령시,202602,충청남도 보령시,478981,23096
44180,충청남도 보령시,202603,충청남도 보령시,397285,21092
44180,충청남도 보령시,202604,충청남도 보령시,489651,24681
44180,충청남도 보령시,202605,충청남도 보령시,591947,31273
44180,충청남도 보령시,202606,충청남도 보령시,8818,628
44760,충청남도 부여군,202502,충청남도 부여군,300,4
44760,충청남도 부여군,202503,충청남도 부여군,335,4
44210,충청남도 서산시,202501,충청남도 서산시,644714,34886
44210,충청남도 서산시,202502,충청남도 서산시,536960,31285
44210,충청남도 서산시,202503,충청남도 서산시,550559,32842
44210,충청남도 서산시,202504,충청남도 서산시,524900,32614
44210,충청남도 서산시,202505,충청남도 서산시,514688,30692
44210,충청남도 서산시,202506,충청남도 서산시,478022,29647
44210,충청남도 서산시,202507,충청남도 서산시,658985,39667
44210,충청남도 서산시,202508,충청남도 서산시,738620,44491
44210,충청남도 서산시,202509,충청남도 서산시,778965,45737
44210,충청남도 서산시,202510,충청남도 서산시,909138,47928
44210,충청남도 서산시,202511,충청남도 서산시,784724,41939
44210,충청남도 서산시,202512,충청남도 서산시,705019,36658
44210,충청남도 서산시,202601,충청남도 서산시,690134,37499
44210,충청남도 서산시,202602,충청남도 서산시,857301,41527
44210,충청남도 서산시,202603,충청남도 서산시,744836,40877
44210,충청남도 서산시,202604,충청남도 서산시,961770,48792
44210,충청남도 서산시,202605,충청남도 서산시,907810,44852
44210,충청남도 서산시,202606,충청남도 서산시,10208,362
44200,충청남도 아산시,202501,충청남도 아산시,2407735,147748
44200,충청남도 아산시,202502,충청남도 아산시,2472962,151403
44200,충청남도 아산시,202503,충청남도 아산시,2513719,167668
44200,충청남도 아산시,202504,충청남도 아산시,2778491,186269
44200,충청남도 아산시,202505,충청남도 아산시,3099512,195810
44200,충청남도 아산시,202506,충청남도 아산시,3357020,211857
44200,충청남도 아산시,202507,충청남도 아산시,4082791,244752
44200,충청남도 아산시,202508,충청남도 아산시,3983387,246439
44200,충청남도 아산시,202509,충청남도 아산시,4888918,280536
44200,충청남도 아산시,202510,충청남도 아산시,4637372,253136
44200,충청남도 아산시,202511,충청남도 아산시,4136520,231565
44200,충청남도 아산시,202512,충청남도 아산시,4191090,218706
44200,충청남도 아산시,202601,충청남도 아산시,4286978,249245
44200,충청남도 아산시,202602,충청남도 아산시,4657283,228832
44200,충청남도 아산시,202603,충청남도 아산시,6186595,269248
44200,충청남도 아산시,202604,충청남도 아산시,8535066,404755
44200,충청남도 아산시,202605,충청남도 아산시,7107206,349548
44200,충청남도 아산시,202606,충청남도 아산시,237648,7500
44770,충청남도 서천군,202501,충청남도 서천군,248322,15260
44770,충청남도 서천군,202502,충청남도 서천군,223746,14411
44770,충청남도 서천군,202503,충청남도 서천군,178349,14103
44770,충청남도 서천군,202504,충청남도 서천군,167755,14189
44770,충청남도 서천군,202505,충청남도 서천군,169628,14016
44770,충청남도 서천군,202506,충청남도 서천군,166423,13959
44770,충청남도 서천군,202507,충청남도 서천군,240139,18184
44770,충청남도 서천군,202508,충청남도 서천군,245615,18998
44770,충청남도 서천군,202509,충청남도 서천군,261993,19589
44770,충청남도 서천군,202510,충청남도 서천군,231620,16854
44770,충청남도 서천군,202511,충청남도 서천군,220964,14711
44770,충청남도 서천군,202512,충청남도 서천군,179365,12725
44770,충청남도 서천군,202601,충청남도 서천군,205763,14821
44770,충청남도 서천군,202602,충청남도 서천군,216955,13899
44770,충청남도 서천군,202603,충청남도 서천군,226142,15484
44770,충청남도 서천군,202604,충청남도 서천군,280940,21192
44770,충청남도 서천군,202605,충청남도 서천군,415354,24810
44770,충청남도 서천군,202606,충청남도 서천군,2747,211
44810,충청남도 예산군,202501,충청남도 예산군,206359,11260
44810,충청남도 예산군,202502,충청남도 예산군,160371,9493
44810,충청남도 예산군,202503,충청남도 예산군,125110,8507
44810,충청남도 예산군,202504,충청남도 예산군,106559,7136
44810,충청남도 예산군,202505,충청남도 예산군,123268,8378
44810,충청남도 예산군,202506,충청남도 예산군,122740,8524
44810,충청남도 예산군,202507,충청남도 예산군,150561,9920
44810,충청남도 예산군,202508,충청남도 예산군,234798,13655
44810,충청남도 예산군,202509,충청남도 예산군,334942,17935
44810,충청남도 예산군,202510,충청남도 예산군,250327,14140
44810,충청남도 예산군,202511,충청남도 예산군,166593,10021
44810,충청남도 예산군,202512,충청남도 예산군,121209,7571
44810,충청남도 예산군,202601,충청남도 예산군,163402,9834
44810,충청남도 예산군,202602,충청남도 예산군,270020,13153
44810,충청남도 예산군,202603,충청남도 예산군,213376,12588
44810,충청남도 예산군,202604,충청남도 예산군,222026,13879
44810,충청남도 예산군,202605,충청남도 예산군,284101,16177
44810,충청남도 예산군,202606,충청남도 예산군,2667,77
44130,충청남도 천안시,202501,충청남도 천안시,114,17
44130,충청남도 천안시,202502,충청남도 천안시,10116008,510429
44130,충청남도 천안시,202503,충청남도 천안시,16886645,862241
44130,충청남도 천안시,202504,충청남도 천안시,16109680,859319
44130,충청남도 천안시,202505,충청남도 천안시,17009641,874302
44130,충청남도 천안시,202506,충청남도 천안시,16006787,860425
44130,충청남도 천안시,202507,충청남도 천안시,24167633,1148963
44130,충청남도 천안시,202508,충청남도 천안시,29297491,1408661
44130,충청남도 천안시,202509,충청남도 천안시,27464806,1376532
44130,충청남도 천안시,202510,충청남도 천안시,25147613,1202590
44130,충청남도 천안시,202511,충청남도 천안시,23100383,1100287
44130,충청남도 천안시,202512,충청남도 천안시,20063194,921116
44130,충청남도 천안시,202601,충청남도 천안시,21492117,972176
44130,충청남도 천안시,202602,충청남도 천안시,22346015,928858
44130,충청남도 천안시,202603,충청남도 천안시,18978094,914309
44130,충청남도 천안시,202604,충청남도 천안시,22768180,1137543
44130,충청남도 천안시,202605,충청남도 천안시,25276337,1191016
44130,충청남도 천안시,202606,충청남도 천안시,8772107,440229
44131,충청남도 천안시 동남구,202501,충청남도 천안시 동남구,41,5
44131,충청남도 천안시 동남구,202502,충청남도 천안시 동남구,3839392,193558
44131,충청남도 천안시 동남구,202503,충청남도 천안시 동남구,6637231,337739
44131,충청남도 천안시 동남구,202504,충청남도 천안시 동남구,6454069,342806
44131,충청남도 천안시 동남구,202505,충청남도 천안시 동남구,6814647,348812
44131,충청남도 천안시 동남구,202506,충청남도 천안시 동남구,6371260,338680
44131,충청남도 천안시 동남구,202507,충청남도 천안시 동남구,9671520,460322
44131,충청남도 천안시 동남구,202508,충청남도 천안시 동남구,12401166,590471
44131,충청남도 천안시 동남구,202509,충청남도 천안시 동남구,11217147,563444
44131,충청남도 천안시 동남구,202510,충청남도 천안시 동남구,10400392,503400
44131,충청남도 천안시 동남구,202511,충청남도 천안시 동남구,9127052,443622
44131,충청남도 천안시 동남구,202512,충청남도 천안시 동남구,8208344,373063
44131,충청남도 천안시 동남구,202601,충청남도 천안시 동남구,8653889,389651
44131,충청남도 천안시 동남구,202602,충청남도 천안시 동남구,9397601,384965
44131,충청남도 천안시 동남구,202603,충청남도 천안시 동남구,7940897,378024
44131,충청남도 천안시 동남구,202604,충청남도 천안시 동남구,9682581,477115
44131,충청남도 천안시 동남구,202605,충청남도 천안시 동남구,11115045,515997
44131,충청남도 천안시 동남구,202606,충청남도 천안시 동남구,3809401,179229
44133,충청남도 천안시 서북구,202501,충청남도 천안시 서북구,74,12
44133,충청남도 천안시 서북구,202502,충청남도 천안시 서북구,6276616,316871
44133,충청남도 천안시 서북구,202503,충청남도 천안시 서북구,10249414,524502
44133,충청남도 천안시 서북구,202504,충청남도 천안시 서북구,9655611,516513
44133,충청남도 천안시 서북구,202505,충청남도 천안시 서북구,10194993,525490
44133,충청남도 천안시 서북구,202506,충청남도 천안시 서북구,9635528,521745
44133,충청남도 천안시 서북구,202507,충청남도 천안시 서북구,14496113,688641
44133,충청남도 천안시 서북구,202508,충청남도 천안시 서북구,16896325,818190
44133,충청남도 천안시 서북구,202509,충청남도 천안시 서북구,16247659,813088
44133,충청남도 천안시 서북구,202510,충청남도 천안시 서북구,14747221,699190
44133,충청남도 천안시 서북구,202511,충청남도 천안시 서북구,13973331,656665
44133,충청남도 천안시 서북구,202512,충청남도 천안시 서북구,11854850,548053
44133,충청남도 천안시 서북구,202601,충청남도 천안시 서북구,12838228,582525
44133,충청남도 천안시 서북구,202602,충청남도 천안시 서북구,12948414,543893
44133,충청남도 천안시 서북구,202603,충청남도 천안시 서북구,11037197,536285
44133,충청남도 천안시 서북구,202604,충청남도 천안시 서북구,13085599,660428
44133,충청남도 천안시 서북구,202605,충청남도 천안시 서북구,14161291,675019
44133,충청남도 천안시 서북구,202606,충청남도 천안시 서북구,4962706,261000
44790,충청남도 청양군,202501,충청남도 청양군,142413,7894
44790,충청남도 청양군,202502,충청남도 청양군,111031,6153
44790,충청남도 청양군,202503,충청남도 청양군,71662,4580
44790,충청남도 청양군,202504,충청남도 청양군,69163,4558
44790,충청남도 청양군,202505,충청남도 청양군,59491,4106
44790,충청남도 청양군,202506,충청남도 청양군,55551,3692
44790,충청남도 청양군,202507,충청남도 청양군,140790,8339
44790,충청남도 청양군,202508,충청남도 청양군,122305,7810
44790,충청남도 청양군,202509,충청남도 청양군,116383,7373
44790,충청남도 청양군,202510,충청남도 청양군,135983,7749
44790,충청남도 청양군,202511,충청남도 청양군,189161,9043
44790,충청남도 청양군,202512,충청남도 청양군,220713,9137
44790,충청남도 청양군,202601,충청남도 청양군,191275,10655
44790,충청남도 청양군,202602,충청남도 청양군,229238,10463
44790,충청남도 청양군,202603,충청남도 청양군,561679,30361
44790,충청남도 청양군,202604,충청남도 청양군,1157569,54341
44790,충청남도 청양군,202605,충청남도 청양군,957103,48015
44790,충청남도 청양군,202606,충청남도 청양군,2349,122
44825,충청남도 태안군,202501,충청남도 태안군,196087,10731
44825,충청남도 태안군,202502,충청남도 태안군,164015,9650
44825,충청남도 태안군,202503,충청남도 태안군,195359,12377
44825,충청남도 태안군,202504,충청남도 태안군,198101,12904
44825,충청남도 태안군,202505,충청남도 태안군,215671,13316
44825,충청남도 태안군,202506,충청남도 태안군,224409,13775
44825,충청남도 태안군,202507,충청남도 태안군,255733,15140
44825,충청남도 태안군,202508,충청남도 태안군,248747,15302
44825,충청남도 태안군,202509,충청남도 태안군,299891,17683
44825,충청남도 태안군,202510,충청남도 태안군,318439,17182
44825,충청남도 태안군,202511,충청남도 태안군,306037,17482
44825,충청남도 태안군,202512,충청남도 태안군,281438,15527
44825,충청남도 태안군,202601,충청남도 태안군,319938,17146
44825,충청남도 태안군,202602,충청남도 태안군,286981,14701
44825,충청남도 태안군,202603,충청남도 태안군,281460,16204
44825,충청남도 태안군,202604,충청남도 태안군,355499,20712
44825,충청남도 태안군,202605,충청남도 태안군,338360,19390
44825,충청남도 태안군,202606,충청남도 태안군,437,30
44800,충청남도 홍성군,202501,충청남도 홍성군,296058,15112
44800,충청남도 홍성군,202502,충청남도 홍성군,275474,14785
44800,충청남도 홍성군,202503,충청남도 홍성군,307294,16267
44800,충청남도 홍성군,202504,충청남도 홍성군,333800,17465
44800,충청남도 홍성군,202505,충청남도 홍성군,369049,18964
44800,충청남도 홍성군,202506,충청남도 홍성군,265512,15680
44800,충청남도 홍성군,202507,충청남도 홍성군,463170,23601
44800,충청남도 홍성군,202508,충청남도 홍성군,370205,21043
44800,충청남도 홍성군,202509,충청남도 홍성군,531632,28505
44800,충청남도 홍성군,202510,충청남도 홍성군,437384,23087
44800,충청남도 홍성군,202511,충청남도 홍성군,514661,25149
44800,충청남도 홍성군,202512,충청남도 홍성군,430359,21023
44800,충청남도 홍성군,202601,충청남도 홍성군,299937,16475
44800,충청남도 홍성군,202602,충청남도 홍성군,476033,21459
44800,충청남도 홍성군,202603,충청남도 홍성군,328511,18615
44800,충청남도 홍성군,202604,충청남도 홍성군,452679,24483
44800,충청남도 홍성군,202605,충청남도 홍성군,487480,24237
44800,충청남도 홍성군,202606,충청남도 홍성군,36043,1224
46810,전라남도 강진군,202501,전라남도 강진군,623802,25414
46810,전라남도 강진군,202502,전라남도 강진군,547644,25212
46810,전라남도 강진군,202503,전라남도 강진군,629075,28672
46810,전라남도 강진군,202504,전라남도 강진군,595622,28016
46810,전라남도 강진군,202505,전라남도 강진군,593830,27879
46810,전라남도 강진군,202506,전라남도 강진군,498905,26814
46810,전라남도 강진군,202507,전라남도 강진군,640090,28982
46810,전라남도 강진군,202508,전라남도 강진군,695689,30088
46810,전라남도 강진군,202509,전라남도 강진군,534900,26499
46810,전라남도 강진군,202510,전라남도 강진군,602625,26130
46810,전라남도 강진군,202511,전라남도 강진군,487600,22719
46810,전라남도 강진군,202512,전라남도 강진군,395639,19019
46810,전라남도 강진군,202601,전라남도 강진군,431635,21234
46810,전라남도 강진군,202602,전라남도 강진군,639688,24413
46810,전라남도 강진군,202603,전라남도 강진군,489026,23273
46810,전라남도 강진군,202604,전라남도 강진군,617913,29055
46810,전라남도 강진군,202605,전라남도 강진군,642580,29149
46810,전라남도 강진군,202606,전라남도 강진군,230516,11343
46770,전라남도 고흥군,202501,전라남도 고흥군,148812,6360
46770,전라남도 고흥군,202502,전라남도 고흥군,83151,4825
46770,전라남도 고흥군,202503,전라남도 고흥군,87864,5094
46770,전라남도 고흥군,202504,전라남도 고흥군,81402,4683
46770,전라남도 고흥군,202505,전라남도 고흥군,84356,4896
46770,전라남도 고흥군,202506,전라남도 고흥군,78337,4836
46770,전라남도 고흥군,202507,전라남도 고흥군,89148,5302
46770,전라남도 고흥군,202508,전라남도 고흥군,137372,6827
46770,전라남도 고흥군,202509,전라남도 고흥군,136292,7175
46770,전라남도 고흥군,202510,전라남도 고흥군,126720,6575
46770,전라남도 고흥군,202511,전라남도 고흥군,150027,6624
46770,전라남도 고흥군,202512,전라남도 고흥군,114382,5553
46770,전라남도 고흥군,202601,전라남도 고흥군,172742,8237
46770,전라남도 고흥군,202602,전라남도 고흥군,205650,8867
46770,전라남도 고흥군,202603,전라남도 고흥군,149504,8510
46770,전라남도 고흥군,202604,전라남도 고흥군,231378,12357
46770,전라남도 고흥군,202605,전라남도 고흥군,221085,11854
46770,전라남도 고흥군,202606,전라남도 고흥군,2918,216
46720,전라남도 곡성군,202501,전라남도 곡성군,120555,9477
46720,전라남도 곡성군,202502,전라남도 곡성군,114346,9599
46720,전라남도 곡성군,202503,전라남도 곡성군,116640,10601
46720,전라남도 곡성군,202504,전라남도 곡성군,126307,11293
46720,전라남도 곡성군,202505,전라남도 곡성군,139004,12043
46720,전라남도 곡성군,202506,전라남도 곡성군,126002,11388
46720,전라남도 곡성군,202507,전라남도 곡성군,153139,13317
46720,전라남도 곡성군,202508,전라남도 곡성군,158255,13115
46720,전라남도 곡성군,202509,전라남도 곡성군,183881,13722
46720,전라남도 곡성군,202510,전라남도 곡성군,163464,11767
46720,전라남도 곡성군,202511,전라남도 곡성군,152891,10359
46720,전라남도 곡성군,202512,전라남도 곡성군,122336,8704
46720,전라남도 곡성군,202601,전라남도 곡성군,182719,11624
46720,전라남도 곡성군,202602,전라남도 곡성군,175172,11110
46720,전라남도 곡성군,202603,전라남도 곡성군,178123,12823
46720,전라남도 곡성군,202604,전라남도 곡성군,830470,49359
46720,전라남도 곡성군,202605,전라남도 곡성군,987189,54428
46720,전라남도 곡성군,202606,전라남도 곡성군,210695,11831
46730,전라남도 구례군,202501,전라남도 구례군,22173,1218
46730,전라남도 구례군,202502,전라남도 구례군,22936,1275
46730,전라남도 구례군,202503,전라남도 구례군,30285,1521
46730,전라남도 구례군,202504,전라남도 구례군,30712,1544
46730,전라남도 구례군,202505,전라남도 구례군,29921,1560
46730,전라남도 구례군,202506,전라남도 구례군,33151,1662
46730,전라남도 구례군,202507,전라남도 구례군,34743,1637
46730,전라남도 구례군,202508,전라남도 구례군,27921,1500
46730,전라남도 구례군,202509,전라남도 구례군,30915,1664
46730,전라남도 구례군,202510,전라남도 구례군,33061,1505
46730,전라남도 구례군,202511,전라남도 구례군,23652,1316
46730,전라남도 구례군,202512,전라남도 구례군,30812,1218
46730,전라남도 구례군,202601,전라남도 구례군,29676,1417
46730,전라남도 구례군,202602,전라남도 구례군,18981,1106
46730,전라남도 구례군,202603,전라남도 구례군,30623,1336
46730,전라남도 구례군,202604,전라남도 구례군,42614,2163
46730,전라남도 구례군,202605,전라남도 구례군,31437,1835
46730,전라남도 구례군,202606,전라남도 구례군,1870,118
46230,전라남도 광양시,202501,전라남도 광양시,1383546,74987
46230,전라남도 광양시,202502,전라남도 광양시,1643655,92466
46230,전라남도 광양시,202503,전라남도 광양시,1495968,104255
46230,전라남도 광양시,202504,전라남도 광양시,1546075,109428
46230,전라남도 광양시,202505,전라남도 광양시,1613133,111980
46230,전라남도 광양시,202506,전라남도 광양시,1644545,117964
46230,전라남도 광양시,202507,전라남도 광양시,1818902,125391
46230,전라남도 광양시,202508,전라남도 광양시,1686204,117741
46230,전라남도 광양시,202509,전라남도 광양시,2144233,133404
46230,전라남도 광양시,202510,전라남도 광양시,1658182,110885
46230,전라남도 광양시,202511,전라남도 광양시,1179134,79389
46230,전라남도 광양시,202512,전라남도 광양시,399046,32311
46230,전라남도 광양시,202601,전라남도 광양시,1093251,74234
46230,전라남도 광양시,202602,전라남도 광양시,1378177,84066
46230,전라남도 광양시,202603,전라남도 광양시,1227899,88466
46230,전라남도 광양시,202604,전라남도 광양시,1397924,102700
46230,전라남도 광양시,202605,전라남도 광양시,1295481,93971
46230,전라남도 광양시,202606,전라남도 광양시,565367,46820
46170,전라남도 나주시,202501,전라남도 나주시,1644627,63902
46170,전라남도 나주시,202502,전라남도 나주시,1881252,86936
46170,전라남도 나주시,202503,전라남도 나주시,1584097,85302
46170,전라남도 나주시,202504,전라남도 나주시,1375321,80780
46170,전라남도 나주시,202505,전라남도 나주시,1256342,75049
46170,전라남도 나주시,202506,전라남도 나주시,1138040,73720
46170,전라남도 나주시,202507,전라남도 나주시,1418899,83146
46170,전라남도 나주시,202508,전라남도 나주시,1415615,85710
46170,전라남도 나주시,202509,전라남도 나주시,1454183,85369
46170,전라남도 나주시,202510,전라남도 나주시,1345913,76521
46170,전라남도 나주시,202511,전라남도 나주시,1142166,65560
46170,전라남도 나주시,202512,전라남도 나주시,1120976,58609
46170,전라남도 나주시,202601,전라남도 나주시,967642,55868
46170,전라남도 나주시,202602,전라남도 나주시,1338837,62637
46170,전라남도 나주시,202603,전라남도 나주시,1256203,69825
46170,전라남도 나주시,202604,전라남도 나주시,1426960,85370
46170,전라남도 나주시,202605,전라남도 나주시,1265389,74035
46170,전라남도 나주시,202606,전라남도 나주시,69478,2935
46710,전라남도 담양군,202501,전라남도 담양군,338785,12926
46710,전라남도 담양군,202502,전라남도 담양군,270294,11396
46710,전라남도 담양군,202503,전라남도 담양군,674620,22017
46710,전라남도 담양군,202504,전라남도 담양군,669692,22891
46710,전라남도 담양군,202505,전라남도 담양군,561874,19116
46710,전라남도 담양군,202506,전라남도 담양군,412316,15745
46710,전라남도 담양군,202507,전라남도 담양군,405018,15916
46710,전라남도 담양군,202508,전라남도 담양군,324888,14657
46710,전라남도 담양군,202509,전라남도 담양군,413722,16534
46710,전라남도 담양군,202510,전라남도 담양군,428187,16067
46710,전라남도 담양군,202511,전라남도 담양군,335698,13499
46710,전라남도 담양군,202512,전라남도 담양군,306508,11983
46710,전라남도 담양군,202601,전라남도 담양군,343772,14338
46710,전라남도 담양군,202602,전라남도 담양군,497370,16540
46710,전라남도 담양군,202603,전라남도 담양군,394626,16605
46710,전라남도 담양군,202604,전라남도 담양군,502122,21210
46710,전라남도 담양군,202605,전라남도 담양군,1177507,36537
46710,전라남도 담양군,202606,전라남도 담양군,12238,369
46110,전라남도 목포시,202501,전라남도 목포시,23817,895
46110,전라남도 목포시,202502,전라남도 목포시,22301,927
46110,전라남도 목포시,202503,전라남도 목포시,21289,894
46110,전라남도 목포시,202504,전라남도 목포시,22798,1015
46110,전라남도 목포시,202505,전라남도 목포시,22621,980
46110,전라남도 목포시,202506,전라남도 목포시,24671,1020
46110,전라남도 목포시,202507,전라남도 목포시,26200,1196
46110,전라남도 목포시,202508,전라남도 목포시,22857,1050
46110,전라남도 목포시,202509,전라남도 목포시,22933,1136
46110,전라남도 목포시,202510,전라남도 목포시,21003,986
46110,전라남도 목포시,202511,전라남도 목포시,21156,1010
46110,전라남도 목포시,202512,전라남도 목포시,23156,1002
46110,전라남도 목포시,202601,전라남도 목포시,30396,1253
46110,전라남도 목포시,202602,전라남도 목포시,18796,869
46110,전라남도 목포시,202603,전라남도 목포시,20751,964
46110,전라남도 목포시,202604,전라남도 목포시,21740,1172
46110,전라남도 목포시,202605,전라남도 목포시,22191,1010
46840,전라남도 무안군,202501,전라남도 무안군,590829,27229
46840,전라남도 무안군,202502,전라남도 무안군,543895,26489
46840,전라남도 무안군,202503,전라남도 무안군,659992,33988
46840,전라남도 무안군,202504,전라남도 무안군,541338,31144
