SGG_CD,SGG_NM,BASE_YM,SIDO_NM,LODG_TOU_NUM_RATE,AVG_LODG_DAYS
11620,서울특별시 관악구,202502,관악구,7.6,3.56
11620,서울특별시 관악구,202503,관악구,7.6,3.57
11620,서울특별시 관악구,202504,관악구,6.9,3.4
11620,서울특별시 관악구,202505,관악구,7.4,3.48
11620,서울특별시 관악구,202506,관악구,6.7,3.6
11620,서울특별시 관악구,202507,관악구,6.8,3.55
11620,서울특별시 관악구,202508,관악구,7.4,3.45
11620,서울특별시 관악구,202509,관악구,6.6,3.56
11620,서울특별시 관악구,202510,관악구,7.7,3.49
11620,서울특별시 관악구,202511,관악구,6.6,3.45
11620,서울특별시 관악구,202512,관악구,7.3,3.51
11620,서울특별시 관악구,202601,관악구,7.0,3.45
11620,서울특별시 관악구,202602,관악구,7.5,3.56
11620,서울특별시 관악구,202603,관악구,6.8,3.53
11620,서울특별시 관악구,202604,관악구,6.4,3.38
11620,서울특별시 관악구,202605,관악구,7.0,3.34
11620,서울특별시 관악구,202606,관악구,6.0,3.39
11620,서울특별시 관악구,202607,관악구,6.7,3.43
11215,서울특별시 광진구,201801,광진구,6.6,3.1
11215,서울특별시 광진구,201802,광진구,7.7,3.23
11215,서울특별시 광진구,201803,광진구,6.0,3.23
11215,서울특별시 광진구,201804,광진구,5.8,3.01
11215,서울특별시 광진구,201805,광진구,6.8,3.18
11215,서울특별시 광진구,201806,광진구,7.2,3.09
11215,서울특별시 광진구,201807,광진구,6.7,3.18
11215,서울특별시 광진구,201808,광진구,7.2,3.37
11215,서울특별시 광진구,201809,광진구,6.8,3.43
11215,서울특별시 광진구,201810,광진구,6.3,3.11
11215,서울특별시 광진구,201811,광진구,6.7,3.09
11215,서울특별시 광진구,201812,광진구,7.5,3.25
11215,서울특별시 광진구,201901,광진구,5.8,3.29
11215,서울특별시 광진구,201902,광진구,6.9,3.26
11215,서울특별시 광진구,201903,광진구,5.9,3.06
11215,서울특별시 광진구,201904,광진구,5.1,3.02
11215,서울특별시 광진구,201905,광진구,5.9,2.94
11215,서울특별시 광진구,201906,광진구,6.1,2.96
11215,서울특별시 광진구,201907,광진구,6.4,3.08
11215,서울특별시 광진구,201908,광진구,6.8,3.25
11215,서울특별시 광진구,201909,광진구,6.4,3.3
11215,서울특별시 광진구,201910,광진구,6.0,3.11
11215,서울특별시 광진구,201911,광진구,6.1,3.23
11215,서울특별시 광진구,201912,광진구,5.9,3.31
11215,서울특별시 광진구,202001,광진구,6.2,3.33
11215,서울특별시 광진구,202002,광진구,6.1,3.4
11215,서울특별시 광진구,202003,광진구,6.1,3.74
11215,서울특별시 광진구,202004,광진구,5.7,4.0
11215,서울특별시 광진구,202005,광진구,5.5,4.05
11215,서울특별시 광진구,202006,광진구,5.0,3.97
11215,서울특별시 광진구,202007,광진구,5.8,4.07
11215,서울특별시 광진구,202008,광진구,6.2,4.4
11215,서울특별시 광진구,202009,광진구,5.6,4.45
11215,서울특별시 광진구,202010,광진구,5.5,4.1
11215,서울특별시 광진구,202011,광진구,5.5,4.48
11215,서울특별시 광진구,202012,광진구,6.4,4.18
11215,서울특별시 광진구,202101,광진구,5.9,4.18
11215,서울특별시 광진구,202102,광진구,5.9,4.41
11215,서울특별시 광진구,202103,광진구,5.2,4.07
11215,서울특별시 광진구,202104,광진구,4.8,4.21
11215,서울특별시 광진구,202105,광진구,5.0,4.12
11215,서울특별시 광진구,202106,광진구,4.8,4.19
11215,서울특별시 광진구,202107,광진구,5.6,4.25
11215,서울특별시 광진구,202108,광진구,5.2,4.14
11215,서울특별시 광진구,202109,광진구,5.1,4.32
11215,서울특별시 광진구,202110,광진구,4.9,4.05
11215,서울특별시 광진구,202111,광진구,5.3,4.72
11215,서울특별시 광진구,202112,광진구,6.2,4.22
11215,서울특별시 광진구,202201,광진구,6.0,4.49
11215,서울특별시 광진구,202202,광진구,5.9,4.21
11215,서울특별시 광진구,202203,광진구,5.4,4.23
11215,서울특별시 광진구,202204,광진구,5.0,3.8
11215,서울특별시 광진구,202205,광진구,5.1,3.75
11215,서울특별시 광진구,202206,광진구,5.3,3.64
11215,서울특별시 광진구,202207,광진구,5.7,3.47
11215,서울특별시 광진구,202208,광진구,5.8,3.75
11215,서울특별시 광진구,202209,광진구,5.5,3.86
11215,서울특별시 광진구,202210,광진구,5.6,3.47
11215,서울특별시 광진구,202211,광진구,5.4,3.59
11215,서울특별시 광진구,202212,광진구,6.5,3.5
11215,서울특별시 광진구,202301,광진구,6.5,3.49
11215,서울특별시 광진구,202302,광진구,6.2,3.63
11215,서울특별시 광진구,202303,광진구,5.5,3.8
11215,서울특별시 광진구,202304,광진구,5.1,3.23
11215,서울특별시 광진구,202305,광진구,5.3,3.31
11215,서울특별시 광진구,202306,광진구,5.5,3.39
11215,서울특별시 광진구,202307,광진구,6.1,3.4
11215,서울특별시 광진구,202308,광진구,6.4,3.4
11215,서울특별시 광진구,202309,광진구,5.8,3.53
11215,서울특별시 광진구,202310,광진구,5.5,3.24
11215,서울특별시 광진구,202311,광진구,5.4,3.26
11215,서울특별시 광진구,202312,광진구,6.5,3.35
11215,서울특별시 광진구,202401,광진구,5.7,3.26
11215,서울특별시 광진구,202402,광진구,6.5,3.33
11215,서울특별시 광진구,202403,광진구,5.4,3.4
11215,서울특별시 광진구,202404,광진구,4.8,3.25
11215,서울특별시 광진구,202405,광진구,5.1,3.32
11215,서울특별시 광진구,202406,광진구,5.0,3.32
11215,서울특별시 광진구,202407,광진구,5.3,3.5
11215,서울특별시 광진구,202408,광진구,5.6,3.53
11215,서울특별시 광진구,202409,광진구,5.2,3.63
11215,서울특별시 광진구,202410,광진구,4.8,3.3
11215,서울특별시 광진구,202411,광진구,5.0,3.37
11215,서울특별시 광진구,202412,광진구,5.5,3.43
11215,서울특별시 광진구,202501,광진구,5.7,3.51
11215,서울특별시 광진구,202502,광진구,5.0,3.61
11215,서울특별시 광진구,202503,광진구,4.8,3.66
11215,서울특별시 광진구,202504,광진구,4.4,3.49
11215,서울특별시 광진구,202505,광진구,5.0,3.46
11215,서울특별시 광진구,202506,광진구,4.3,3.53
11215,서울특별시 광진구,202507,광진구,4.8,3.55
11215,서울특별시 광진구,202508,광진구,4.9,3.66
11215,서울특별시 광진구,202509,광진구,4.2,3.67
11215,서울특별시 광진구,202510,광진구,5.1,3.59
11215,서울특별시 광진구,202511,광진구,4.3,3.5
11215,서울특별시 광진구,202512,광진구,5.0,3.6
11215,서울특별시 광진구,202601,광진구,4.9,3.48
11215,서울특별시 광진구,202602,광진구,5.1,3.69
11215,서울특별시 광진구,202603,광진구,4.7,3.6
11215,서울특별시 광진구,202604,광진구,3.9,3.46
11215,서울특별시 광진구,202605,광진구,4.5,3.47
11215,서울특별시 광진구,202606,광진구,4.3,3.42
11215,서울특별시 광진구,202607,광진구,5.0,3.41
11545,서울특별시 금천구,201801,금천구,6.7,3.21
11545,서울특별시 금천구,201802,금천구,7.4,3.38
11545,서울특별시 금천구,201803,금천구,5.7,3.0
11545,서울특별시 금천구,201804,금천구,5.9,2.98
11545,서울특별시 금천구,201805,금천구,6.6,3.09
11545,서울특별시 금천구,201806,금천구,6.7,3.07
11545,서울특별시 금천구,201807,금천구,6.1,3.17
11545,서울특별시 금천구,201808,금천구,6.6,3.13
11545,서울특별시 금천구,201809,금천구,7.4,3.15
11545,서울특별시 금천구,201810,금천구,5.8,3.14
11545,서울특별시 금천구,201811,금천구,6.2,3.17
11545,서울특별시 금천구,201812,금천구,7.4,3.12
11545,서울특별시 금천구,201901,금천구,6.1,3.31
11545,서울특별시 금천구,201902,금천구,9.0,3.27
11545,서울특별시 금천구,201903,금천구,6.6,2.97
11545,서울특별시 금천구,201904,금천구,6.4,2.92
11545,서울특별시 금천구,201905,금천구,7.0,2.99
11545,서울특별시 금천구,201906,금천구,7.3,2.99
11545,서울특별시 금천구,201907,금천구,6.9,3.09
11545,서울특별시 금천구,201908,금천구,7.6,3.08
11545,서울특별시 금천구,201909,금천구,8.1,2.98
11545,서울특별시 금천구,201910,금천구,7.3,3.02
11545,서울특별시 금천구,201911,금천구,7.3,3.06
11545,서울특별시 금천구,201912,금천구,6.9,3.07
11545,서울특별시 금천구,202001,금천구,7.7,3.33
11545,서울특별시 금천구,202002,금천구,6.3,3.59
11545,서울특별시 금천구,202003,금천구,6.6,4.15
11545,서울특별시 금천구,202004,금천구,6.4,3.79
11545,서울특별시 금천구,202005,금천구,6.7,3.63
11545,서울특별시 금천구,202006,금천구,5.9,3.89
11545,서울특별시 금천구,202007,금천구,6.5,3.59
11545,서울특별시 금천구,202008,금천구,7.6,3.81
11545,서울특별시 금천구,202009,금천구,7.1,3.77
11545,서울특별시 금천구,202010,금천구,6.5,3.78
11545,서울특별시 금천구,202011,금천구,6.1,4.1
11545,서울특별시 금천구,202012,금천구,7.2,3.91
11545,서울특별시 금천구,202101,금천구,6.6,4.13
11545,서울특별시 금천구,202102,금천구,6.9,3.63
11545,서울특별시 금천구,202103,금천구,5.8,3.61
11545,서울특별시 금천구,202104,금천구,5.7,3.48
11545,서울특별시 금천구,202105,금천구,6.5,3.83
11545,서울특별시 금천구,202106,금천구,5.3,3.61
11545,서울특별시 금천구,202107,금천구,6.5,3.65
11545,서울특별시 금천구,202108,금천구,6.1,3.53
11545,서울특별시 금천구,202109,금천구,6.3,3.74
11545,서울특별시 금천구,202110,금천구,6.1,3.74
11545,서울특별시 금천구,202111,금천구,6.0,4.39
11545,서울특별시 금천구,202112,금천구,7.1,4.24
11545,서울특별시 금천구,202201,금천구,7.4,4.4
11545,서울특별시 금천구,202202,금천구,6.8,4.19
11545,서울특별시 금천구,202203,금천구,6.4,4.07
11545,서울특별시 금천구,202204,금천구,6.5,3.55
11545,서울특별시 금천구,202205,금천구,6.3,3.95
11545,서울특별시 금천구,202206,금천구,6.6,3.6
11545,서울특별시 금천구,202207,금천구,6.7,3.54
11545,서울특별시 금천구,202208,금천구,6.7,3.5
11545,서울특별시 금천구,202209,금천구,7.1,3.38
11545,서울특별시 금천구,202210,금천구,7.0,3.61
11545,서울특별시 금천구,202211,금천구,6.3,3.46
11545,서울특별시 금천구,202212,금천구,7.6,3.69
11545,서울특별시 금천구,202301,금천구,7.9,3.76
11545,서울특별시 금천구,202302,금천구,7.2,3.7
11545,서울특별시 금천구,202303,금천구,6.9,3.47
11545,서울특별시 금천구,202304,금천구,7.5,3.32
11545,서울특별시 금천구,202305,금천구,7.3,3.43
11545,서울특별시 금천구,202306,금천구,7.1,3.48
11545,서울특별시 금천구,202307,금천구,7.3,3.49
11545,서울특별시 금천구,202308,금천구,7.3,3.37
11545,서울특별시 금천구,202309,금천구,8.2,3.29
11545,서울특별시 금천구,202310,금천구,7.6,3.22
11545,서울특별시 금천구,202311,금천구,6.9,3.18
11545,서울특별시 금천구,202312,금천구,8.7,3.31
11545,서울특별시 금천구,202401,금천구,6.6,3.34
11545,서울특별시 금천구,202402,금천구,8.4,3.34
11545,서울특별시 금천구,202403,금천구,6.7,3.33
11545,서울특별시 금천구,202404,금천구,5.9,3.3
11545,서울특별시 금천구,202405,금천구,6.4,3.33
11545,서울특별시 금천구,202406,금천구,6.7,3.38
11545,서울특별시 금천구,202407,금천구,6.2,3.45
11545,서울특별시 금천구,202408,금천구,6.8,3.36
11545,서울특별시 금천구,202409,금천구,7.2,3.34
11545,서울특별시 금천구,202410,금천구,6.1,3.36
11545,서울특별시 금천구,202411,금천구,6.6,3.28
11545,서울특별시 금천구,202412,금천구,7.0,3.31
11545,서울특별시 금천구,202501,금천구,7.6,3.55
11545,서울특별시 금천구,202502,금천구,5.8,3.61
11545,서울특별시 금천구,202503,금천구,6.4,3.33
11545,서울특별시 금천구,202504,금천구,5.9,3.46
11545,서울특별시 금천구,202505,금천구,6.5,3.4
11545,서울특별시 금천구,202506,금천구,5.8,3.48
11545,서울특별시 금천구,202507,금천구,5.9,3.48
11545,서울특별시 금천구,202508,금천구,6.5,3.54
11545,서울특별시 금천구,202509,금천구,5.6,3.32
11545,서울특별시 금천구,202510,금천구,7.0,3.45
11545,서울특별시 금천구,202511,금천구,5.4,3.25
11545,서울특별시 금천구,202512,금천구,6.2,3.35
11545,서울특별시 금천구,202601,금천구,6.0,3.41
11545,서울특별시 금천구,202602,금천구,6.6,3.54
11545,서울특별시 금천구,202603,금천구,5.5,3.27
11545,서울특별시 금천구,202604,금천구,5.3,3.28
11545,서울특별시 금천구,202605,금천구,5.8,3.22
11545,서울특별시 금천구,202606,금천구,5.0,3.18
11545,서울특별시 금천구,202607,금천구,5.7,3.29
11530,서울특별시 구로구,201801,구로구,6.4,3.12
11530,서울특별시 구로구,201802,구로구,7.6,3.06
11530,서울특별시 구로구,201803,구로구,5.5,2.97
11530,서울특별시 구로구,201804,구로구,5.7,2.96
11530,서울특별시 구로구,201805,구로구,6.6,3.01
11530,서울특별시 구로구,201806,구로구,6.2,3.0
11530,서울특별시 구로구,201807,구로구,6.3,3.07
11530,서울특별시 구로구,201808,구로구,6.6,3.14
11530,서울특별시 구로구,201809,구로구,7.6,3.22
11530,서울특별시 구로구,201810,구로구,6.1,3.14
11530,서울특별시 구로구,201811,구로구,6.4,3.14
11530,서울특별시 구로구,201812,구로구,7.0,3.16
11530,서울특별시 구로구,201901,구로구,5.5,3.2
11530,서울특별시 구로구,201902,구로구,7.7,3.23
11530,서울특별시 구로구,201903,구로구,5.6,2.91
11530,서울특별시 구로구,201904,구로구,5.5,2.95
11530,서울특별시 구로구,201905,구로구,6.0,2.93
11530,서울특별시 구로구,201906,구로구,6.0,3.02
11530,서울특별시 구로구,201907,구로구,6.2,3.09
11530,서울특별시 구로구,201908,구로구,6.4,3.06
11530,서울특별시 구로구,201909,구로구,6.6,3.02
11530,서울특별시 구로구,201910,구로구,5.8,3.05
11530,서울특별시 구로구,201911,구로구,5.8,3.1
11530,서울특별시 구로구,201912,구로구,5.6,3.08
11530,서울특별시 구로구,202001,구로구,6.2,3.36
11530,서울특별시 구로구,202002,구로구,5.3,3.49
11530,서울특별시 구로구,202003,구로구,6.1,3.91
11530,서울특별시 구로구,202004,구로구,5.4,4.27
11530,서울특별시 구로구,202005,구로구,5.4,4.25
11530,서울특별시 구로구,202006,구로구,5.2,3.94
11530,서울특별시 구로구,202007,구로구,5.8,3.78
11530,서울특별시 구로구,202008,구로구,6.4,3.89
11530,서울특별시 구로구,202009,구로구,6.2,4.14
11530,서울특별시 구로구,202010,구로구,5.6,4.62
11530,서울특별시 구로구,202011,구로구,5.2,3.85
11530,서울특별시 구로구,202012,구로구,6.7,4.0
11530,서울특별시 구로구,202101,구로구,5.9,4.03
11530,서울특별시 구로구,202102,구로구,6.2,3.96
11530,서울특별시 구로구,202103,구로구,5.2,3.62
11530,서울특별시 구로구,202104,구로구,5.1,3.72
11530,서울특별시 구로구,202105,구로구,5.7,3.83
11530,서울특별시 구로구,202106,구로구,4.8,3.98
