구분,BASE_YM,AREA_NM,TOU_NUM
안동_현지인,201912,옥동,944304.0
안동_현지인,201912,송하동,403400.0
안동_현지인,201912,강남동,459526.0
안동_현지인,202001,풍산읍,194824.0
안동_현지인,202001,와룡면,78456.0
안동_현지인,202001,북후면,49623.0
안동_현지인,202001,서후면,126084.0
안동_현지인,202001,풍천면,94378.0
안동_현지인,202001,일직면,43519.0
안동_현지인,202001,남후면,62486.0
안동_현지인,202001,남선면,49252.0
안동_현지인,202001,임하면,52692.0
안동_현지인,202001,길안면,48184.0
안동_현지인,202001,임동면,27398.0
안동_현지인,202001,예안면,20108.0
안동_현지인,202001,도산면,32106.0
안동_현지인,202001,녹전면,19985.0
안동_현지인,202001,중구동,680684.0
안동_현지인,202001,명륜동,221347.0
안동_현지인,202001,용상동,787108.0
안동_현지인,202001,서구동,582390.0
안동_현지인,202001,태화동,445067.0
안동_현지인,202001,평화동,171350.0
안동_현지인,202001,안기동,110960.0
안동_현지인,202001,옥동,894814.0
안동_현지인,202001,송하동,383341.0
안동_현지인,202001,강남동,422492.0
안동_현지인,202002,풍산읍,169712.0
안동_현지인,202002,와룡면,71376.0
안동_현지인,202002,북후면,48990.0
안동_현지인,202002,서후면,102910.0
안동_현지인,202002,풍천면,86485.0
안동_현지인,202002,일직면,41548.0
안동_현지인,202002,남후면,55881.0
안동_현지인,202002,남선면,43376.0
안동_현지인,202002,임하면,47932.0
안동_현지인,202002,길안면,42504.0
안동_현지인,202002,임동면,20636.0
안동_현지인,202002,예안면,18448.0
안동_현지인,202002,도산면,28570.0
안동_현지인,202002,녹전면,17171.0
안동_현지인,202002,중구동,553318.0
안동_현지인,202002,명륜동,214778.0
안동_현지인,202002,용상동,709793.0
안동_현지인,202002,서구동,449572.0
안동_현지인,202002,태화동,396820.0
안동_현지인,202002,평화동,149604.0
안동_현지인,202002,안기동,99768.0
안동_현지인,202002,옥동,730236.0
안동_현지인,202002,송하동,349626.0
안동_현지인,202002,강남동,373632.0
안동_현지인,202003,풍산읍,168672.0
안동_현지인,202003,와룡면,86261.0
안동_현지인,202003,북후면,56875.0
안동_현지인,202003,서후면,95844.0
안동_현지인,202003,풍천면,87059.0
안동_현지인,202003,일직면,51230.0
안동_현지인,202003,남후면,68400.0
안동_현지인,202003,남선면,39672.0
안동_현지인,202003,임하면,61408.0
안동_현지인,202003,길안면,55902.0
안동_현지인,202003,임동면,28522.0
안동_현지인,202003,예안면,23996.0
안동_현지인,202003,도산면,31976.0
