SGG_CD,SGG_NM,LODG_CD,LODG_NM,TOU_NUM,TOU_NUM_SUM,LODG_RAT
28290,인천광역시 검단구,5,4박,6089.0,1926220.0,0.3
28290,인천광역시 검단구,6,5박,3909.0,1926220.0,0.2
28290,인천광역시 검단구,7,6박,2469.0,1926220.0,0.1
28290,인천광역시 검단구,8,7박이상,11714.0,1926220.0,0.6
28245,인천광역시 계양구,1,무박,207815006.0,222289657.0,93.5
28245,인천광역시 계양구,2,1박,9543722.0,222289657.0,4.3
28245,인천광역시 계양구,3,2박,2120105.0,222289657.0,1.0
28245,인천광역시 계양구,4,3박,863784.0,222289657.0,0.4
28245,인천광역시 계양구,5,4박,465282.0,222289657.0,0.2
28245,인천광역시 계양구,6,5박,315139.0,222289657.0,0.1
28245,인천광역시 계양구,7,6박,211661.0,222289657.0,0.1
28245,인천광역시 계양구,8,7박이상,954957.0,222289657.0,0.4
28200,인천광역시 남동구,1,무박,380043498.0,408994692.0,92.9
28200,인천광역시 남동구,2,1박,19507735.0,408994692.0,4.8
28200,인천광역시 남동구,3,2박,4023376.0,408994692.0,1.0
28200,인천광역시 남동구,4,3박,1689401.0,408994692.0,0.4
28200,인천광역시 남동구,5,4박,922217.0,408994692.0,0.2
28200,인천광역시 남동구,6,5박,626052.0,408994692.0,0.2
28200,인천광역시 남동구,7,6박,416202.0,408994692.0,0.1
28200,인천광역시 남동구,8,7박이상,1766211.0,408994692.0,0.4
28177,인천광역시 미추홀구,1,무박,313487682.0,338998768.0,92.5
28177,인천광역시 미추홀구,2,1박,16788977.0,338998768.0,5.0
28177,인천광역시 미추홀구,3,2박,3703869.0,338998768.0,1.1
28177,인천광역시 미추홀구,4,3박,1555522.0,338998768.0,0.5
28177,인천광역시 미추홀구,5,4박,859582.0,338998768.0,0.3
28177,인천광역시 미추홀구,6,5박,586819.0,338998768.0,0.2
28177,인천광역시 미추홀구,7,6박,389769.0,338998768.0,0.1
28177,인천광역시 미추홀구,8,7박이상,1626548.0,338998768.0,0.5
28237,인천광역시 부평구,1,무박,338218609.0,366771755.0,92.2
28237,인천광역시 부평구,2,1박,19267705.0,366771755.0,5.3
28237,인천광역시 부평구,3,2박,3985679.0,366771755.0,1.1
28237,인천광역시 부평구,4,3박,1653194.0,366771755.0,0.5
28237,인천광역시 부평구,5,4박,898810.0,366771755.0,0.2
28237,인천광역시 부평구,6,5박,584900.0,366771755.0,0.2
28237,인천광역시 부평구,7,6박,399735.0,366771755.0,0.1
28237,인천광역시 부평구,8,7박이상,1763123.0,366771755.0,0.5
28275,인천광역시 서해구,1,무박,3275049.0,3496360.0,93.7
28275,인천광역시 서해구,2,1박,137830.0,3496360.0,3.9
28275,인천광역시 서해구,3,2박,35010.0,3496360.0,1.0
28275,인천광역시 서해구,4,3박,15701.0,3496360.0,0.4
28275,인천광역시 서해구,5,4박,8603.0,3496360.0,0.2
28275,인천광역시 서해구,6,5박,5362.0,3496360.0,0.2
28275,인천광역시 서해구,7,6박,3542.0,3496360.0,0.1
28275,인천광역시 서해구,8,7박이상,15262.0,3496360.0,0.4
28185,인천광역시 연수구,1,무박,313160768.0,338256544.0,92.6
28185,인천광역시 연수구,2,1박,16398351.0,338256544.0,4.8
28185,인천광역시 연수구,3,2박,3635897.0,338256544.0,1.1
28185,인천광역시 연수구,4,3박,1529972.0,338256544.0,0.5
28185,인천광역시 연수구,5,4박,884831.0,338256544.0,0.3
28185,인천광역시 연수구,6,5박,624846.0,338256544.0,0.2
28185,인천광역시 연수구,7,6박,385498.0,338256544.0,0.1
28185,인천광역시 연수구,8,7박이상,1636381.0,338256544.0,0.5
28155,인천광역시 영종구,1,무박,7070339.0,7572564.0,93.4
28155,인천광역시 영종구,2,1박,407568.0,7572564.0,5.4
28155,인천광역시 영종구,3,2박,59897.0,7572564.0,0.8
28155,인천광역시 영종구,4,3박,14366.0,7572564.0,0.2
28155,인천광역시 영종구,5,4박,6688.0,7572564.0,0.1
28155,인천광역시 영종구,6,5박,3863.0,7572564.0,0.1
28155,인천광역시 영종구,7,6박,2111.0,7572564.0,0.0
28155,인천광역시 영종구,8,7박이상,7731.0,7572564.0,0.1
28720,인천광역시 옹진군,1,무박,32753547.0,41472503.0,79.0
28720,인천광역시 옹진군,2,1박,6928336.0,41472503.0,16.7
28720,인천광역시 옹진군,3,2박,1130195.0,41472503.0,2.7
28720,인천광역시 옹진군,4,3박,256116.0,41472503.0,0.6
28720,인천광역시 옹진군,5,4박,121996.0,41472503.0,0.3
28720,인천광역시 옹진군,6,5박,75684.0,41472503.0,0.2
28720,인천광역시 옹진군,7,6박,43192.0,41472503.0,0.1
28720,인천광역시 옹진군,8,7박이상,163439.0,41472503.0,0.4
28140,인천광역시 동구,1,무박,69645733.0,73108812.0,95.3
28140,인천광역시 동구,2,1박,2292092.0,73108812.0,3.1
28140,인천광역시 동구,3,2박,521695.0,73108812.0,0.7
28140,인천광역시 동구,4,3박,208750.0,73108812.0,0.3
28140,인천광역시 동구,5,4박,113299.0,73108812.0,0.2
28140,인천광역시 동구,6,5박,85607.0,73108812.0,0.1
28140,인천광역시 동구,7,6박,49057.0,73108812.0,0.1
28140,인천광역시 동구,8,7박이상,192579.0,73108812.0,0.3
28125,인천광역시 제물포구,1,무박,2141707.0,2254341.0,95.0
28125,인천광역시 제물포구,2,1박,78540.0,2254341.0,3.5
28125,인천광역시 제물포구,3,2박,16489.0,2254341.0,0.7
28125,인천광역시 제물포구,4,3박,6728.0,2254341.0,0.3
28125,인천광역시 제물포구,5,4박,3489.0,2254341.0,0.2
28125,인천광역시 제물포구,6,5박,2083.0,2254341.0,0.1
28125,인천광역시 제물포구,7,6박,1100.0,2254341.0,0.0
28125,인천광역시 제물포구,8,7박이상,4206.0,2254341.0,0.2
28260,인천광역시 서구,1,무박,344504930.0,375650115.0,91.7
28260,인천광역시 서구,2,1박,19506163.0,375650115.0,5.2
28260,인천광역시 서구,3,2박,4808698.0,375650115.0,1.3
28260,인천광역시 서구,4,3박,2074315.0,375650115.0,0.6
28260,인천광역시 서구,5,4박,1170486.0,375650115.0,0.3
28260,인천광역시 서구,6,5박,791335.0,375650115.0,0.2
28260,인천광역시 서구,7,6박,520172.0,375650115.0,0.1
28260,인천광역시 서구,8,7박이상,2274015.0,375650115.0,0.6
28110,인천광역시 중구,1,무박,556786626.0,594073776.0,93.7
28110,인천광역시 중구,2,1박,30375349.0,594073776.0,5.1
28110,인천광역시 중구,3,2박,3795548.0,594073776.0,0.6
28110,인천광역시 중구,4,3박,1115686.0,594073776.0,0.2
28110,인천광역시 중구,5,4박,616718.0,594073776.0,0.1
28110,인천광역시 중구,6,5박,368609.0,594073776.0,0.1
28110,인천광역시 중구,7,6박,222296.0,594073776.0,0.0
28110,인천광역시 중구,8,7박이상,792944.0,594073776.0,0.1
29200,광주광역시 광산구,1,무박,292665511.0,320700734.0,91.3
29200,광주광역시 광산구,2,1박,18027065.0,320700734.0,5.6
29200,광주광역시 광산구,3,2박,4462500.0,320700734.0,1.4
29200,광주광역시 광산구,4,3박,1808431.0,320700734.0,0.6
29200,광주광역시 광산구,5,4박,977265.0,320700734.0,0.3
29200,광주광역시 광산구,6,5박,654740.0,320700734.0,0.2
29200,광주광역시 광산구,7,6박,400046.0,320700734.0,0.1
29200,광주광역시 광산구,8,7박이상,1705177.0,320700734.0,0.5
29155,광주광역시 남구,1,무박,136179150.0,149010236.0,91.4
29155,광주광역시 남구,2,1박,7777604.0,149010236.0,5.2
29155,광주광역시 남구,3,2박,2220046.0,149010236.0,1.5
29155,광주광역시 남구,4,3박,949520.0,149010236.0,0.6
29155,광주광역시 남구,5,4박,497832.0,149010236.0,0.3
29155,광주광역시 남구,6,5박,312105.0,149010236.0,0.2
29155,광주광역시 남구,7,6박,208159.0,149010236.0,0.1
29155,광주광역시 남구,8,7박이상,865821.0,149010236.0,0.6
29170,광주광역시 북구,1,무박,309883943.0,339024051.0,91.4
29170,광주광역시 북구,2,1박,18158603.0,339024051.0,5.4
29170,광주광역시 북구,3,2박,4831262.0,339024051.0,1.4
29170,광주광역시 북구,4,3박,2020908.0,339024051.0,0.6
29170,광주광역시 북구,5,4박,1084635.0,339024051.0,0.3
29170,광주광역시 북구,6,5박,711892.0,339024051.0,0.2
29170,광주광역시 북구,7,6박,455150.0,339024051.0,0.1
29170,광주광역시 북구,8,7박이상,1877658.0,339024051.0,0.6
29110,광주광역시 동구,1,무박,249445021.0,261748639.0,95.3
29110,광주광역시 동구,2,1박,8181019.0,261748639.0,3.1
29110,광주광역시 동구,3,2박,1853187.0,261748639.0,0.7
29110,광주광역시 동구,4,3박,741535.0,261748639.0,0.3
29110,광주광역시 동구,5,4박,412128.0,261748639.0,0.2
29110,광주광역시 동구,6,5박,273106.0,261748639.0,0.1
29110,광주광역시 동구,7,6박,176006.0,261748639.0,0.1
29110,광주광역시 동구,8,7박이상,666637.0,261748639.0,0.3
29140,광주광역시 서구,1,무박,351280105.0,378199451.0,92.9
29140,광주광역시 서구,2,1박,18500732.0,378199451.0,4.9
29140,광주광역시 서구,3,2박,4011284.0,378199451.0,1.1
29140,광주광역시 서구,4,3박,1524597.0,378199451.0,0.4
29140,광주광역시 서구,5,4박,792191.0,378199451.0,0.2
29140,광주광역시 서구,6,5박,484762.0,378199451.0,0.1
29140,광주광역시 서구,7,6박,320424.0,378199451.0,0.1
29140,광주광역시 서구,8,7박이상,1285356.0,378199451.0,0.3
30230,대전광역시 대덕구,1,무박,178435345.0,192813658.0,92.5
30230,대전광역시 대덕구,2,1박,9886954.0,192813658.0,5.1
30230,대전광역시 대덕구,3,2박,2110438.0,192813658.0,1.1
30230,대전광역시 대덕구,4,3박,812963.0,192813658.0,0.4
30230,대전광역시 대덕구,5,4박,448026.0,192813658.0,0.2
30230,대전광역시 대덕구,6,5박,319997.0,192813658.0,0.2
30230,대전광역시 대덕구,7,6박,177465.0,192813658.0,0.1
30230,대전광역시 대덕구,8,7박이상,622469.0,192813658.0,0.3
30110,대전광역시 동구,1,무박,263654727.0,281221351.0,93.8
30110,대전광역시 동구,2,1박,12023238.0,281221351.0,4.3
30110,대전광역시 동구,3,2박,2557754.0,281221351.0,0.9
30110,대전광역시 동구,4,3박,976423.0,281221351.0,0.3
30110,대전광역시 동구,5,4박,535936.0,281221351.0,0.2
30110,대전광역시 동구,6,5박,375312.0,281221351.0,0.1
30110,대전광역시 동구,7,6박,213785.0,281221351.0,0.1
30110,대전광역시 동구,8,7박이상,884175.0,281221351.0,0.3
30170,대전광역시 서구,1,무박,407626486.0,443169850.0,92.0
30170,대전광역시 서구,2,1박,23663679.0,443169850.0,5.3
30170,대전광역시 서구,3,2박,5443862.0,443169850.0,1.2
30170,대전광역시 서구,4,3박,2159412.0,443169850.0,0.5
30170,대전광역시 서구,5,4박,1164896.0,443169850.0,0.3
30170,대전광역시 서구,6,5박,758208.0,443169850.0,0.2
30170,대전광역시 서구,7,6박,460301.0,443169850.0,0.1
30170,대전광역시 서구,8,7박이상,1893007.0,443169850.0,0.4
30200,대전광역시 유성구,1,무박,393196623.0,427241943.0,92.0
30200,대전광역시 유성구,2,1박,22889330.0,427241943.0,5.4
30200,대전광역시 유성구,3,2박,4978747.0,427241943.0,1.2
30200,대전광역시 유성구,4,3박,1975082.0,427241943.0,0.5
30200,대전광역시 유성구,5,4박,1184324.0,427241943.0,0.3
30200,대전광역시 유성구,6,5박,839836.0,427241943.0,0.2
30200,대전광역시 유성구,7,6박,448771.0,427241943.0,0.1
30200,대전광역시 유성구,8,7박이상,1729230.0,427241943.0,0.4
30140,대전광역시 중구,1,무박,310056765.0,330647413.0,93.8
30140,대전광역시 중구,2,1박,14250292.0,330647413.0,4.3
30140,대전광역시 중구,3,2박,3034118.0,330647413.0,0.9
30140,대전광역시 중구,4,3박,1146113.0,330647413.0,0.3
30140,대전광역시 중구,5,4박,594069.0,330647413.0,0.2
30140,대전광역시 중구,6,5박,382966.0,330647413.0,0.1
30140,대전광역시 중구,7,6박,239838.0,330647413.0,0.1
30140,대전광역시 중구,8,7박이상,943252.0,330647413.0,0.3
31140,울산광역시 남구,1,무박,302998750.0,328534055.0,92.2
31140,울산광역시 남구,2,1박,16797052.0,328534055.0,5.1
31140,울산광역시 남구,3,2박,3959561.0,328534055.0,1.2
31140,울산광역시 남구,4,3박,1613545.0,328534055.0,0.5
31140,울산광역시 남구,5,4박,917986.0,328534055.0,0.3
31140,울산광역시 남구,6,5박,559892.0,328534055.0,0.2
31140,울산광역시 남구,7,6박,351316.0,328534055.0,0.1
31140,울산광역시 남구,8,7박이상,1335953.0,328534055.0,0.4
31200,울산광역시 북구,1,무박,160939937.0,173529416.0,92.7
31200,울산광역시 북구,2,1박,8156643.0,173529416.0,4.7
31200,울산광역시 북구,3,2박,1989485.0,173529416.0,1.1
31200,울산광역시 북구,4,3박,801539.0,173529416.0,0.5
31200,울산광역시 북구,5,4박,435456.0,173529416.0,0.3
31200,울산광역시 북구,6,5박,292223.0,173529416.0,0.2
31200,울산광역시 북구,7,6박,181834.0,173529416.0,0.1
31200,울산광역시 북구,8,7박이상,732300.0,173529416.0,0.4
31170,울산광역시 동구,1,무박,81877529.0,91799425.0,89.2
31170,울산광역시 동구,2,1박,6248051.0,91799425.0,6.8
31170,울산광역시 동구,3,2박,1610680.0,91799425.0,1.8
31170,울산광역시 동구,4,3박,666495.0,91799425.0,0.7
31170,울산광역시 동구,5,4박,365533.0,91799425.0,0.4
31170,울산광역시 동구,6,5박,251315.0,91799425.0,0.3
31170,울산광역시 동구,7,6박,153666.0,91799425.0,0.2
31170,울산광역시 동구,8,7박이상,626156.0,91799425.0,0.7
31710,울산광역시 울주군,1,무박,234434336.0,252826559.0,92.7
31710,울산광역시 울주군,2,1박,12376586.0,252826559.0,4.9
31710,울산광역시 울주군,3,2박,2758271.0,252826559.0,1.1
31710,울산광역시 울주군,4,3박,1056749.0,252826559.0,0.4
31710,울산광역시 울주군,5,4박,603575.0,252826559.0,0.2
31710,울산광역시 울주군,6,5박,424997.0,252826559.0,0.2
31710,울산광역시 울주군,7,6박,237640.0,252826559.0,0.1
31710,울산광역시 울주군,8,7박이상,934404.0,252826559.0,0.4
41281,경기도 고양시 덕양구,1,무박,452841935.0,478524148.0,94.6
41281,경기도 고양시 덕양구,2,1박,16399284.0,478524148.0,3.4
41281,경기도 고양시 덕양구,3,2박,3885388.0,478524148.0,0.8
41281,경기도 고양시 덕양구,4,3박,1650477.0,478524148.0,0.3
41281,경기도 고양시 덕양구,5,4박,916930.0,478524148.0,0.2
41281,경기도 고양시 덕양구,6,5박,607865.0,478524148.0,0.1
41281,경기도 고양시 덕양구,7,6박,402360.0,478524148.0,0.1
41281,경기도 고양시 덕양구,8,7박이상,1819909.0,478524148.0,0.4
41820,경기도 가평군,1,무박,138249220.0,175302736.0,78.9
41820,경기도 가평군,2,1박,30709399.0,175302736.0,17.5
41820,경기도 가평군,3,2박,4793291.0,175302736.0,2.7
41820,경기도 가평군,4,3박,669175.0,175302736.0,0.4
41820,경기도 가평군,5,4박,274468.0,175302736.0,0.2
41820,경기도 가평군,6,5박,164503.0,175302736.0,0.1
41820,경기도 가평군,7,6박,90429.0,175302736.0,0.1
41820,경기도 가평군,8,7박이상,352251.0,175302736.0,0.2
31110,울산광역시 중구,1,무박,171905488.0,184461806.0,93.2
31110,울산광역시 중구,2,1박,7711137.0,184461806.0,4.2
31110,울산광역시 중구,3,2박,2115648.0,184461806.0,1.1
31110,울산광역시 중구,4,3박,917663.0,184461806.0,0.5
31110,울산광역시 중구,5,4박,495921.0,184461806.0,0.3
31110,울산광역시 중구,6,5박,315451.0,184461806.0,0.2
31110,울산광역시 중구,7,6박,202536.0,184461806.0,0.1
31110,울산광역시 중구,8,7박이상,797963.0,184461806.0,0.4
41280,경기도 고양시,1,무박,970982879.0,1028681941.0,94.4
41280,경기도 고양시,2,1박,36921358.0,1028681941.0,3.6
41280,경기도 고양시,3,2박,8676581.0,1028681941.0,0.8
41280,경기도 고양시,4,3박,3735839.0,1028681941.0,0.4
41280,경기도 고양시,5,4박,2070975.0,1028681941.0,0.2
41280,경기도 고양시,6,5박,1349760.0,1028681941.0,0.1
41280,경기도 고양시,7,6박,896568.0,1028681941.0,0.1
41280,경기도 고양시,8,7박이상,4047982.0,1028681941.0,0.4
41287,경기도 고양시 일산서구,1,무박,306527333.0,323875350.0,94.6
41287,경기도 고양시 일산서구,2,1박,11219110.0,323875350.0,3.5
41287,경기도 고양시 일산서구,3,2박,2602882.0,323875350.0,0.8
41287,경기도 고양시 일산서구,4,3박,1138032.0,323875350.0,0.4
41287,경기도 고양시 일산서구,5,4박,607881.0,323875350.0,0.2
41287,경기도 고양시 일산서구,6,5박,381964.0,323875350.0,0.1
41287,경기도 고양시 일산서구,7,6박,259894.0,323875350.0,0.1
41287,경기도 고양시 일산서구,8,7박이상,1138255.0,323875350.0,0.4
41285,경기도 고양시 일산동구,1,무박,438587711.0,461640446.0,95.0
41285,경기도 고양시 일산동구,2,1박,14950115.0,461640446.0,3.2
41285,경기도 고양시 일산동구,3,2박,3374891.0,461640446.0,0.7
41285,경기도 고양시 일산동구,4,3박,1451971.0,461640446.0,0.3
41285,경기도 고양시 일산동구,5,4박,822313.0,461640446.0,0.2
41285,경기도 고양시 일산동구,6,5박,543079.0,461640446.0,0.1
41285,경기도 고양시 일산동구,7,6박,357895.0,461640446.0,0.1
41285,경기도 고양시 일산동구,8,7박이상,1552473.0,461640446.0,0.3
41210,경기도 광명시,1,무박,304706625.0,320454315.0,95.1
41210,경기도 광명시,2,1박,10446238.0,320454315.0,3.3
41210,경기도 광명시,3,2박,2253155.0,320454315.0,0.7
41210,경기도 광명시,4,3박,963951.0,320454315.0,0.3
41210,경기도 광명시,5,4박,519305.0,320454315.0,0.2
41210,경기도 광명시,6,5박,338902.0,320454315.0,0.1
41210,경기도 광명시,7,6박,229547.0,320454315.0,0.1
41210,경기도 광명시,8,7박이상,996593.0,320454315.0,0.3
41290,경기도 과천시,1,무박,155258424.0,159514771.0,97.3
41290,경기도 과천시,2,1박,2631936.0,159514771.0,1.6
41290,경기도 과천시,3,2박,650388.0,159514771.0,0.4
41290,경기도 과천시,4,3박,295861.0,159514771.0,0.2
41290,경기도 과천시,5,4박,164299.0,159514771.0,0.1
41290,경기도 과천시,6,5박,110010.0,159514771.0,0.1
41290,경기도 과천시,7,6박,75383.0,159514771.0,0.0
41290,경기도 과천시,8,7박이상,328469.0,159514771.0,0.2
41310,경기도 구리시,1,무박,336791068.0,352120005.0,95.6
41310,경기도 구리시,2,1박,10231437.0,352120005.0,2.9
41310,경기도 구리시,3,2박,2152768.0,352120005.0,0.6
41310,경기도 구리시,4,3박,923908.0,352120005.0,0.3
41310,경기도 구리시,5,4박,505485.0,352120005.0,0.1
41310,경기도 구리시,6,5박,335376.0,352120005.0,0.1
41310,경기도 구리시,7,6박,237047.0,352120005.0,0.1
41310,경기도 구리시,8,7박이상,942915.0,352120005.0,0.3
41610,경기도 광주시,1,무박,324537251.0,349549782.0,92.8
41610,경기도 광주시,2,1박,16514589.0,349549782.0,4.7
41610,경기도 광주시,3,2박,3632868.0,349549782.0,1.0
41610,경기도 광주시,4,3박,1424878.0,349549782.0,0.4
41610,경기도 광주시,5,4박,807355.0,349549782.0,0.2
41610,경기도 광주시,6,5박,568699.0,349549782.0,0.2
41610,경기도 광주시,7,6박,365173.0,349549782.0,0.1
41610,경기도 광주시,8,7박이상,1698970.0,349549782.0,0.5
41410,경기도 군포시,1,무박,179907412.0,193479191.0,93.0
41410,경기도 군포시,2,1박,8794267.0,193479191.0,4.5
41410,경기도 군포시,3,2박,1983792.0,193479191.0,1.0
41410,경기도 군포시,4,3박,862519.0,193479191.0,0.4
41410,경기도 군포시,5,4박,476014.0,193479191.0,0.2
41410,경기도 군포시,6,5박,330633.0,193479191.0,0.2
41410,경기도 군포시,7,6박,209332.0,193479191.0,0.1
41410,경기도 군포시,8,7박이상,915223.0,193479191.0,0.5
41570,경기도 김포시,1,무박,346966863.0,374962750.0,92.5
41570,경기도 김포시,2,1박,17956836.0,374962750.0,4.8
41570,경기도 김포시,3,2박,4244889.0,374962750.0,1.1
41570,경기도 김포시,4,3박,1759593.0,374962750.0,0.5
41570,경기도 김포시,5,4박,963881.0,374962750.0,0.3
41570,경기도 김포시,6,5박,656265.0,374962750.0,0.2
41570,경기도 김포시,7,6박,434936.0,374962750.0,0.1
41570,경기도 김포시,8,7박이상,1979487.0,374962750.0,0.5
41360,경기도 남양주시,1,무박,475518339.0,516362991.0,92.1
41360,경기도 남양주시,2,1박,26889699.0,516362991.0,5.2
41360,경기도 남양주시,3,2박,6089316.0,516362991.0,1.2
41360,경기도 남양주시,4,3박,2411081.0,516362991.0,0.5
41360,경기도 남양주시,5,4박,1298816.0,516362991.0,0.3
41360,경기도 남양주시,6,5박,862799.0,516362991.0,0.2
41360,경기도 남양주시,7,6박,584787.0,516362991.0,0.1
41360,경기도 남양주시,8,7박이상,2708153.0,516362991.0,0.5
41194,경기도 부천시 소사구,1,무박,64529727.0,68181909.0,94.6
41194,경기도 부천시 소사구,2,1박,2261646.0,68181909.0,3.3
41194,경기도 부천시 소사구,3,2박,568373.0,68181909.0,0.8
41194,경기도 부천시 소사구,4,3박,257933.0,68181909.0,0.4
41194,경기도 부천시 소사구,5,4박,139533.0,68181909.0,0.2
41194,경기도 부천시 소사구,6,5박,91369.0,68181909.0,0.1
41194,경기도 부천시 소사구,7,6박,61824.0,68181909.0,0.1
41194,경기도 부천시 소사구,8,7박이상,271505.0,68181909.0,0.4
41190,경기도 부천시,1,무박,575858518.0,618979924.0,93.0
41190,경기도 부천시,2,1박,27779783.0,618979924.0,4.5
41190,경기도 부천시,3,2박,6343145.0,618979924.0,1.0
41190,경기도 부천시,4,3박,2733037.0,618979924.0,0.4
41190,경기도 부천시,5,4박,1494970.0,618979924.0,0.2
41190,경기도 부천시,6,5박,1003598.0,618979924.0,0.2
41190,경기도 부천시,7,6박,685976.0,618979924.0,0.1
41190,경기도 부천시,8,7박이상,3080898.0,618979924.0,0.5
41250,경기도 동두천시,1,무박,64507228.0,70745990.0,91.2
41250,경기도 동두천시,2,1박,4168162.0,70745990.0,5.9
41250,경기도 동두천시,3,2박,924876.0,70745990.0,1.3
41250,경기도 동두천시,4,3박,356759.0,70745990.0,0.5
41250,경기도 동두천시,5,4박,200818.0,70745990.0,0.3
41250,경기도 동두천시,6,5박,136441.0,70745990.0,0.2
41250,경기도 동두천시,7,6박,84242.0,70745990.0,0.1
41250,경기도 동두천시,8,7박이상,367464.0,70745990.0,0.5
41196,경기도 부천시 오정구,1,무박,47171577.0,49323254.0,95.6
41196,경기도 부천시 오정구,2,1박,1371929.0,49323254.0,2.8
41196,경기도 부천시 오정구,3,2박,319269.0,49323254.0,0.6
41196,경기도 부천시 오정구,4,3박,140516.0,49323254.0,0.3
41196,경기도 부천시 오정구,5,4박,78887.0,49323254.0,0.2
41196,경기도 부천시 오정구,6,5박,55791.0,49323254.0,0.1
41196,경기도 부천시 오정구,7,6박,35041.0,49323254.0,0.1
41196,경기도 부천시 오정구,8,7박이상,150244.0,49323254.0,0.3
41192,경기도 부천시 원미구,1,무박,146485479.0,154271046.0,95.0
41192,경기도 부천시 원미구,2,1박,5042761.0,154271046.0,3.3
41192,경기도 부천시 원미구,3,2박,1145406.0,154271046.0,0.7
41192,경기도 부천시 원미구,4,3박,493639.0,154271046.0,0.3
41192,경기도 부천시 원미구,5,4박,275060.0,154271046.0,0.2
41192,경기도 부천시 원미구,6,5박,183144.0,154271046.0,0.1
41192,경기도 부천시 원미구,7,6박,123458.0,154271046.0,0.1
41192,경기도 부천시 원미구,8,7박이상,522098.0,154271046.0,0.3
41130,경기도 성남시,1,무박,1012044647.0,1069813770.0,94.6
41130,경기도 성남시,2,1박,37278609.0,1069813770.0,3.5
41130,경기도 성남시,3,2박,8359225.0,1069813770.0,0.8
41130,경기도 성남시,4,3박,3662565.0,1069813770.0,0.3
41130,경기도 성남시,5,4박,2067111.0,1069813770.0,0.2
41130,경기도 성남시,6,5박,1413855.0,1069813770.0,0.1
41130,경기도 성남시,7,6박,932056.0,1069813770.0,0.1
41130,경기도 성남시,8,7박이상,4055701.0,1069813770.0,0.4
41135,경기도 성남시 분당구,1,무박,645640483.0,675815246.0,95.5
41135,경기도 성남시 분당구,2,1박,18802685.0,675815246.0,2.8
41135,경기도 성남시 분당구,3,2박,4556747.0,675815246.0,0.7
41135,경기도 성남시 분당구,4,3박,2065834.0,675815246.0,0.3
41135,경기도 성남시 분당구,5,4박,1162057.0,675815246.0,0.2
41135,경기도 성남시 분당구,6,5박,794934.0,675815246.0,0.1
41135,경기도 성남시 분당구,7,6박,527043.0,675815246.0,0.1
41135,경기도 성남시 분당구,8,7박이상,2265464.0,675815246.0,0.3
41133,경기도 성남시 중원구,1,무박,186743282.0,201865704.0,92.5
41133,경기도 성남시 중원구,2,1박,10607511.0,201865704.0,5.3
41133,경기도 성남시 중원구,3,2박,1968186.0,201865704.0,1.0
41133,경기도 성남시 중원구,4,3박,802113.0,201865704.0,0.4
41133,경기도 성남시 중원구,5,4박,444586.0,201865704.0,0.2
41133,경기도 성남시 중원구,6,5박,302842.0,201865704.0,0.2
41133,경기도 성남시 중원구,7,6박,193969.0,201865704.0,0.1
41133,경기도 성남시 중원구,8,7박이상,803216.0,201865704.0,0.4
41131,경기도 성남시 수정구,1,무박,299857012.0,317233186.0,94.5
41131,경기도 성남시 수정구,2,1박,11378752.0,317233186.0,3.6
41131,경기도 성남시 수정구,3,2박,2470886.0,317233186.0,0.8
41131,경기도 성남시 수정구,4,3박,1068833.0,317233186.0,0.3
41131,경기도 성남시 수정구,5,4박,609555.0,317233186.0,0.2
41131,경기도 성남시 수정구,6,5박,413664.0,317233186.0,0.1
41131,경기도 성남시 수정구,7,6박,274332.0,317233186.0,0.1
41131,경기도 성남시 수정구,8,7박이상,1160151.0,317233186.0,0.4
41110,경기도 수원시,1,무박,1211114145.0,1293495819.0,93.6
41110,경기도 수원시,2,1박,55338792.0,1293495819.0,4.3
41110,경기도 수원시,3,2박,11542003.0,1293495819.0,0.9
41110,경기도 수원시,4,3박,4809633.0,1293495819.0,0.4
41110,경기도 수원시,5,4박,2668203.0,1293495819.0,0.2
41110,경기도 수원시,6,5박,1833597.0,1293495819.0,0.1
41110,경기도 수원시,7,6박,1178176.0,1293495819.0,0.1
41110,경기도 수원시,8,7박이상,5011269.0,1293495819.0,0.4
41113,경기도 수원시 권선구,1,무박,303963755.0,325526820.0,93.4
41113,경기도 수원시 권선구,2,1박,14337411.0,325526820.0,4.4
41113,경기도 수원시 권선구,3,2박,3074148.0,325526820.0,0.9
41113,경기도 수원시 권선구,4,3박,1278821.0,325526820.0,0.4
41113,경기도 수원시 권선구,5,4박,699868.0,325526820.0,0.2
41113,경기도 수원시 권선구,6,5박,477325.0,325526820.0,0.1
41113,경기도 수원시 권선구,7,6박,322372.0,325526820.0,0.1
41113,경기도 수원시 권선구,8,7박이상,1373119.0,325526820.0,0.4
41117,경기도 수원시 영통구,1,무박,411642158.0,435519831.0,94.5
41117,경기도 수원시 영통구,2,1박,15025069.0,435519831.0,3.4
41117,경기도 수원시 영통구,3,2박,3733285.0,435519831.0,0.9
41117,경기도 수원시 영통구,4,3박,1626064.0,435519831.0,0.4
41117,경기도 수원시 영통구,5,4박,915060.0,435519831.0,0.2
41117,경기도 수원시 영통구,6,5박,632005.0,435519831.0,0.1
41117,경기도 수원시 영통구,7,6박,399095.0,435519831.0,0.1
41117,경기도 수원시 영통구,8,7박이상,1547095.0,435519831.0,0.4
41111,경기도 수원시 장안구,1,무박,279831952.0,295603202.0,94.7
41111,경기도 수원시 장안구,2,1박,10184432.0,295603202.0,3.4
