SGG_CD,SGG_NM,BASE_YM,PRE_BASE_YM,TOU_NUM,PREV_TOU_NUM,TOU_NUM_PER
51800,강원특별자치도 양구군,202606,202506,236582.0,,
51800,강원특별자치도 양구군,202607,202507,268471.0,,
51800,강원특별자치도 양구군,202608,202508,309788.0,,
51210,강원특별자치도 속초시,201801,,1593994.0,,
51210,강원특별자치도 속초시,201802,,1357930.0,,
51210,강원특별자치도 속초시,201803,,1324750.0,,
51210,강원특별자치도 속초시,201804,,1424584.0,,
51210,강원특별자치도 속초시,201805,,1777937.0,,
51210,강원특별자치도 속초시,201806,,1720848.0,,
51210,강원특별자치도 속초시,201807,,2113916.0,,
51210,강원특별자치도 속초시,201808,,2628577.0,,
51210,강원특별자치도 속초시,201809,,1725210.0,,
51210,강원특별자치도 속초시,201810,,1959979.0,,
51210,강원특별자치도 속초시,201811,,1465835.0,,
51210,강원특별자치도 속초시,201812,,1673637.0,,
51210,강원특별자치도 속초시,201901,,1715525.0,,
51210,강원특별자치도 속초시,201902,,1672500.0,,
51210,강원특별자치도 속초시,201903,,1589038.0,,
51210,강원특별자치도 속초시,201904,,1192331.0,,
51210,강원특별자치도 속초시,201905,,1492460.0,,
51210,강원특별자치도 속초시,201906,,1626499.0,,
51210,강원특별자치도 속초시,201907,,1906692.0,,
51210,강원특별자치도 속초시,201908,,2881302.0,,
51210,강원특별자치도 속초시,201909,,1582242.0,,
51210,강원특별자치도 속초시,201910,,1920222.0,,
51210,강원특별자치도 속초시,201911,,1702099.0,,
51210,강원특별자치도 속초시,201912,,1779284.0,,
51210,강원특별자치도 속초시,202001,,1968316.0,,
51210,강원특별자치도 속초시,202002,,1301657.0,,
51210,강원특별자치도 속초시,202003,,1266212.0,,
51210,강원특별자치도 속초시,202004,,1344154.0,,
51210,강원특별자치도 속초시,202005,,1776061.0,,
51210,강원특별자치도 속초시,202006,,1780275.0,,
51210,강원특별자치도 속초시,202007,,2268910.0,,
51210,강원특별자치도 속초시,202008,,2706214.0,,
51210,강원특별자치도 속초시,202009,,1436295.0,,
51210,강원특별자치도 속초시,202010,,2198714.0,,
51210,강원특별자치도 속초시,202011,,1547091.0,,
51210,강원특별자치도 속초시,202012,,1342954.0,,
51210,강원특별자치도 속초시,202101,202001,1226802.0,,
51210,강원특별자치도 속초시,202102,202002,1555561.0,,
51210,강원특별자치도 속초시,202103,202003,1209278.0,,
51210,강원특별자치도 속초시,202104,202004,1783992.0,,
51210,강원특별자치도 속초시,202105,202005,1869007.0,,
51210,강원특별자치도 속초시,202106,202006,1801926.0,,
51210,강원특별자치도 속초시,202107,202007,2169926.0,,
51210,강원특별자치도 속초시,202108,202008,2293176.0,,
51210,강원특별자치도 속초시,202109,202009,1738356.0,,
51210,강원특별자치도 속초시,202110,202010,2159006.0,,
51210,강원특별자치도 속초시,202111,202011,1721696.0,,
51210,강원특별자치도 속초시,202112,202012,1677882.0,,
51210,강원특별자치도 속초시,202201,202101,1994433.0,,
51210,강원특별자치도 속초시,202202,202102,1560853.0,,
51210,강원특별자치도 속초시,202203,202103,1286054.0,,
51210,강원특별자치도 속초시,202204,202104,1829548.0,,
51210,강원특별자치도 속초시,202205,202105,2214944.0,,
51210,강원특별자치도 속초시,202206,202106,2185200.0,,
51210,강원특별자치도 속초시,202207,202107,2625458.0,,
51210,강원특별자치도 속초시,202208,202108,3002412.0,,
51210,강원특별자치도 속초시,202209,202109,2003610.0,,
51210,강원특별자치도 속초시,202210,202110,2522026.0,,
51210,강원특별자치도 속초시,202211,202111,1913720.0,,
51210,강원특별자치도 속초시,202212,202112,1891018.0,,
51210,강원특별자치도 속초시,202301,202201,1912694.0,,
51210,강원특별자치도 속초시,202302,202202,1912236.0,,
51210,강원특별자치도 속초시,202303,202203,1668566.0,,
51210,강원특별자치도 속초시,202304,202204,1925906.0,,
51210,강원특별자치도 속초시,202305,202205,2035176.0,,
51210,강원특별자치도 속초시,202306,202206,2072452.0,,
51210,강원특별자치도 속초시,202307,202207,2414878.0,,
51210,강원특별자치도 속초시,202308,202208,2855048.0,,
51210,강원특별자치도 속초시,202309,202209,2003995.0,,
51210,강원특별자치도 속초시,202310,202210,2452600.0,,
51210,강원특별자치도 속초시,202311,202211,1672436.0,,
51210,강원특별자치도 속초시,202312,202212,1934058.0,,
51210,강원특별자치도 속초시,202401,202301,1757724.0,,
51210,강원특별자치도 속초시,202402,202302,1749142.0,,
51210,강원특별자치도 속초시,202403,202303,1676560.0,,
51210,강원특별자치도 속초시,202404,202304,1699964.0,,
51210,강원특별자치도 속초시,202405,202305,2047423.0,,
51210,강원특별자치도 속초시,202406,202306,2183776.0,,
51210,강원특별자치도 속초시,202407,202307,2351758.0,,
51210,강원특별자치도 속초시,202408,202308,3163948.0,,
51210,강원특별자치도 속초시,202409,202309,2077957.0,,
51210,강원특별자치도 속초시,202410,202310,2328060.0,,
51210,강원특별자치도 속초시,202411,202311,1876672.0,,
51210,강원특별자치도 속초시,202412,202312,1866966.0,,
51210,강원특별자치도 속초시,202501,202401,2140722.0,,
51210,강원특별자치도 속초시,202502,202402,1633135.0,,
51210,강원특별자치도 속초시,202503,202403,1672052.0,,
51210,강원특별자치도 속초시,202504,202404,1653026.0,,
51210,강원특별자치도 속초시,202505,202405,2343593.0,,
51210,강원특별자치도 속초시,202506,202406,2224688.0,,
51210,강원특별자치도 속초시,202507,202407,2678571.0,,
51210,강원특별자치도 속초시,202508,202408,3261164.0,,
51210,강원특별자치도 속초시,202509,202409,1859816.0,,
51210,강원특별자치도 속초시,202510,202410,2570068.0,,
51210,강원특별자치도 속초시,202511,202411,2009630.0,,
51210,강원특별자치도 속초시,202512,202412,1958495.0,,
51210,강원특별자치도 속초시,202601,202501,2061420.0,,
51210,강원특별자치도 속초시,202602,202502,2037438.0,,
51210,강원특별자치도 속초시,202603,202503,1623601.0,,
51210,강원특별자치도 속초시,202604,202504,1765358.0,,
51210,강원특별자치도 속초시,202605,202505,2384036.0,,
51210,강원특별자치도 속초시,202606,202506,2129970.0,,
51210,강원특별자치도 속초시,202607,202507,2685774.0,,
51210,강원특별자치도 속초시,202608,202508,3285426.0,,
51830,강원특별자치도 양양군,201801,,871115.0,,
51830,강원특별자치도 양양군,201802,,728018.0,,
51830,강원특별자치도 양양군,201803,,775422.0,,
51830,강원특별자치도 양양군,201804,,924592.0,,
51830,강원특별자치도 양양군,201805,,1149362.0,,
51830,강원특별자치도 양양군,201806,,1131851.0,,
51830,강원특별자치도 양양군,201807,,1454016.0,,
51830,강원특별자치도 양양군,201808,,1929627.0,,
51830,강원특별자치도 양양군,201809,,1201022.0,,
51830,강원특별자치도 양양군,201810,,1308192.0,,
51830,강원특별자치도 양양군,201811,,856583.0,,
51830,강원특별자치도 양양군,201812,,896420.0,,
51830,강원특별자치도 양양군,201901,,974575.0,,
51830,강원특별자치도 양양군,201902,,911964.0,,
51830,강원특별자치도 양양군,201903,,995869.0,,
51830,강원특별자치도 양양군,201904,,824134.0,,
51830,강원특별자치도 양양군,201905,,1034775.0,,
51830,강원특별자치도 양양군,201906,,1121530.0,,
51830,강원특별자치도 양양군,201907,,1344710.0,,
51830,강원특별자치도 양양군,201908,,2122071.0,,
51830,강원특별자치도 양양군,201909,,1110274.0,,
51830,강원특별자치도 양양군,201910,,1297468.0,,
51830,강원특별자치도 양양군,201911,,1036756.0,,
51830,강원특별자치도 양양군,201912,,1031362.0,,
51830,강원특별자치도 양양군,202001,,1182146.0,,
51830,강원특별자치도 양양군,202002,,789516.0,,
51830,강원특별자치도 양양군,202003,,900546.0,,
51830,강원특별자치도 양양군,202004,,949662.0,,
51830,강원특별자치도 양양군,202005,,1299554.0,,
51830,강원특별자치도 양양군,202006,,1329464.0,,
51830,강원특별자치도 양양군,202007,,1704280.0,,
51830,강원특별자치도 양양군,202008,,2239086.0,,
51830,강원특별자치도 양양군,202009,,1134441.0,,
51830,강원특별자치도 양양군,202010,,1690098.0,,
51830,강원특별자치도 양양군,202011,,1062436.0,,
51830,강원특별자치도 양양군,202012,,945077.0,,
51830,강원특별자치도 양양군,202101,202001,819728.0,,
51830,강원특별자치도 양양군,202102,202002,986220.0,,
51830,강원특별자치도 양양군,202103,202003,827536.0,,
51830,강원특별자치도 양양군,202104,202004,990332.0,,
51830,강원특별자치도 양양군,202105,202005,1254806.0,,
51830,강원특별자치도 양양군,202106,202006,1286642.0,,
51830,강원특별자치도 양양군,202107,202007,1586039.0,,
51830,강원특별자치도 양양군,202108,202008,1710128.0,,
51830,강원특별자치도 양양군,202109,202009,1313322.0,,
51830,강원특별자치도 양양군,202110,202010,1534491.0,,
51830,강원특별자치도 양양군,202111,202011,1081262.0,,
51830,강원특별자치도 양양군,202112,202012,976112.0,,
51830,강원특별자치도 양양군,202201,202101,1237450.0,,
51830,강원특별자치도 양양군,202202,202102,1077286.0,,
51830,강원특별자치도 양양군,202203,202103,845565.0,,
51830,강원특별자치도 양양군,202204,202104,1235552.0,,
51830,강원특별자치도 양양군,202205,202105,1623594.0,,
51830,강원특별자치도 양양군,202206,202106,1549065.0,,
51830,강원특별자치도 양양군,202207,202107,1876486.0,,
51830,강원특별자치도 양양군,202208,202108,2189982.0,,
51830,강원특별자치도 양양군,202209,202109,1371370.0,,
51830,강원특별자치도 양양군,202210,202110,1748632.0,,
51830,강원특별자치도 양양군,202211,202111,1071049.0,,
51830,강원특별자치도 양양군,202212,202112,991392.0,,
51830,강원특별자치도 양양군,202301,202201,1037148.0,,
51830,강원특별자치도 양양군,202302,202202,982768.0,,
51830,강원특별자치도 양양군,202303,202203,1034680.0,,
51830,강원특별자치도 양양군,202304,202204,1211970.0,,
51830,강원특별자치도 양양군,202305,202205,1378164.0,,
51830,강원특별자치도 양양군,202306,202206,1431356.0,,
51830,강원특별자치도 양양군,202307,202207,1725304.0,,
51830,강원특별자치도 양양군,202308,202208,2028943.0,,
51830,강원특별자치도 양양군,202309,202209,1369000.0,,
51830,강원특별자치도 양양군,202310,202210,1660715.0,,
51830,강원특별자치도 양양군,202311,202211,953400.0,,
51830,강원특별자치도 양양군,202312,202212,990686.0,,
51830,강원특별자치도 양양군,202401,202301,927006.0,,
51830,강원특별자치도 양양군,202402,202302,943446.0,,
51830,강원특별자치도 양양군,202403,202303,988183.0,,
51830,강원특별자치도 양양군,202404,202304,1114113.0,,
51830,강원특별자치도 양양군,202405,202305,1363677.0,,
51830,강원특별자치도 양양군,202406,202306,1463672.0,,
51830,강원특별자치도 양양군,202407,202307,1534186.0,,
51830,강원특별자치도 양양군,202408,202308,2116264.0,,
51830,강원특별자치도 양양군,202409,202309,1276734.0,,
51830,강원특별자치도 양양군,202410,202310,1483783.0,,
51830,강원특별자치도 양양군,202411,202311,1048509.0,,
51830,강원특별자치도 양양군,202412,202312,940838.0,,
51830,강원특별자치도 양양군,202501,202401,1115611.0,,
51830,강원특별자치도 양양군,202502,202402,846136.0,,
51830,강원특별자치도 양양군,202503,202403,974491.0,,
51830,강원특별자치도 양양군,202504,202404,1051183.0,,
51830,강원특별자치도 양양군,202505,202405,1479940.0,,
51830,강원특별자치도 양양군,202506,202406,1414206.0,,
51830,강원특별자치도 양양군,202507,202407,1683258.0,,
51830,강원특별자치도 양양군,202508,202408,2113226.0,,
51830,강원특별자치도 양양군,202509,202409,1105170.0,,
51830,강원특별자치도 양양군,202510,202410,1585258.0,,
51830,강원특별자치도 양양군,202511,202411,1173298.0,,
51830,강원특별자치도 양양군,202512,202412,999842.0,,
51830,강원특별자치도 양양군,202601,202501,1085868.0,,
51830,강원특별자치도 양양군,202602,202502,1055852.0,,
51830,강원특별자치도 양양군,202603,202503,948220.0,,
51830,강원특별자치도 양양군,202604,202504,1106304.0,,
51830,강원특별자치도 양양군,202605,202505,1513827.0,,
51830,강원특별자치도 양양군,202606,202506,1309301.0,,
51830,강원특별자치도 양양군,202607,202507,1688782.0,,
51830,강원특별자치도 양양군,202608,202508,2018597.0,,
51750,강원특별자치도 영월군,201801,,339000.0,,
51750,강원특별자치도 영월군,201802,,354154.0,,
51750,강원특별자치도 영월군,201803,,380012.0,,
51750,강원특별자치도 영월군,201804,,421071.0,,
51750,강원특별자치도 영월군,201805,,537446.0,,
51750,강원특별자치도 영월군,201806,,571028.0,,
51750,강원특별자치도 영월군,201807,,768222.0,,
51750,강원특별자치도 영월군,201808,,958898.0,,
51750,강원특별자치도 영월군,201809,,600012.0,,
51750,강원특별자치도 영월군,201810,,478877.0,,
51750,강원특별자치도 영월군,201811,,402206.0,,
51750,강원특별자치도 영월군,201812,,337050.0,,
51750,강원특별자치도 영월군,201901,,360426.0,,
51750,강원특별자치도 영월군,201902,,414862.0,,
51750,강원특별자치도 영월군,201903,,426612.0,,
51750,강원특별자치도 영월군,201904,,405097.0,,
51750,강원특별자치도 영월군,201905,,492324.0,,
51750,강원특별자치도 영월군,201906,,532546.0,,
51750,강원특별자치도 영월군,201907,,659316.0,,
51750,강원특별자치도 영월군,201908,,1008928.0,,
51750,강원특별자치도 영월군,201909,,550459.0,,
51750,강원특별자치도 영월군,201910,,492768.0,,
51750,강원특별자치도 영월군,201911,,445308.0,,
51750,강원특별자치도 영월군,201912,,369264.0,,
51750,강원특별자치도 영월군,202001,,486514.0,,
51750,강원특별자치도 영월군,202002,,326480.0,,
51750,강원특별자치도 영월군,202003,,354543.0,,
51750,강원특별자치도 영월군,202004,,395045.0,,
51750,강원특별자치도 영월군,202005,,579198.0,,
51750,강원특별자치도 영월군,202006,,581035.0,,
51750,강원특별자치도 영월군,202007,,676424.0,,
51750,강원특별자치도 영월군,202008,,791686.0,,
51750,강원특별자치도 영월군,202009,,517573.0,,
51750,강원특별자치도 영월군,202010,,679486.0,,
51750,강원특별자치도 영월군,202011,,444885.0,,
51750,강원특별자치도 영월군,202012,,300216.0,,
51750,강원특별자치도 영월군,202101,202001,307160.0,,
51750,강원특별자치도 영월군,202102,202002,385024.0,,
51750,강원특별자치도 영월군,202103,202003,410918.0,,
51750,강원특별자치도 영월군,202104,202004,468993.0,,
51750,강원특별자치도 영월군,202105,202005,572271.0,,
51750,강원특별자치도 영월군,202106,202006,580856.0,,
51750,강원특별자치도 영월군,202107,202007,753134.0,,
51750,강원특별자치도 영월군,202108,202008,893613.0,,
51750,강원특별자치도 영월군,202109,202009,670162.0,,
51750,강원특별자치도 영월군,202110,202010,701578.0,,
51750,강원특별자치도 영월군,202111,202011,492527.0,,
51750,강원특별자치도 영월군,202112,202012,375056.0,,
51750,강원특별자치도 영월군,202201,202101,426178.0,,
51750,강원특별자치도 영월군,202202,202102,356594.0,,
51750,강원특별자치도 영월군,202203,202103,372498.0,,
51750,강원특별자치도 영월군,202204,202104,503164.0,,
51750,강원특별자치도 영월군,202205,202105,652438.0,,
51750,강원특별자치도 영월군,202206,202106,662414.0,,
51750,강원특별자치도 영월군,202207,202107,830816.0,,
51750,강원특별자치도 영월군,202208,202108,904782.0,,
51750,강원특별자치도 영월군,202209,202109,651612.0,,
51750,강원특별자치도 영월군,202210,202110,731440.0,,
51750,강원특별자치도 영월군,202211,202111,487442.0,,
51750,강원특별자치도 영월군,202212,202112,371091.0,,
51750,강원특별자치도 영월군,202301,202201,442274.0,,
51750,강원특별자치도 영월군,202302,202202,393970.0,,
51750,강원특별자치도 영월군,202303,202203,483046.0,,
51750,강원특별자치도 영월군,202304,202204,550764.0,,
51750,강원특별자치도 영월군,202305,202205,663061.0,,
51750,강원특별자치도 영월군,202306,202206,658444.0,,
51750,강원특별자치도 영월군,202307,202207,742511.0,,
51750,강원특별자치도 영월군,202308,202208,931382.0,,
51750,강원특별자치도 영월군,202309,202209,711448.0,,
51750,강원특별자치도 영월군,202310,202210,737804.0,,
51750,강원특별자치도 영월군,202311,202211,491502.0,,
51750,강원특별자치도 영월군,202312,202212,442092.0,,
51750,강원특별자치도 영월군,202401,202301,396914.0,,
51750,강원특별자치도 영월군,202402,202302,466840.0,,
51750,강원특별자치도 영월군,202403,202303,478954.0,,
51750,강원특별자치도 영월군,202404,202304,526120.0,,
51750,강원특별자치도 영월군,202405,202305,636542.0,,
51750,강원특별자치도 영월군,202406,202306,668398.0,,
51750,강원특별자치도 영월군,202407,202307,686672.0,,
51750,강원특별자치도 영월군,202408,202308,981722.0,,
51750,강원특별자치도 영월군,202409,202309,661868.0,,
51750,강원특별자치도 영월군,202410,202310,652376.0,,
51750,강원특별자치도 영월군,202411,202311,518728.0,,
51750,강원특별자치도 영월군,202412,202312,387338.0,,
51750,강원특별자치도 영월군,202501,202401,470508.0,,
51750,강원특별자치도 영월군,202502,202402,370580.0,,
51750,강원특별자치도 영월군,202503,202403,467834.0,,
51750,강원특별자치도 영월군,202504,202404,512270.0,,
51750,강원특별자치도 영월군,202505,202405,704214.0,,
51750,강원특별자치도 영월군,202506,202406,664762.0,,
51750,강원특별자치도 영월군,202507,202407,796226.0,,
51750,강원특별자치도 영월군,202508,202408,970200.0,,
51750,강원특별자치도 영월군,202509,202409,583940.0,,
51750,강원특별자치도 영월군,202510,202410,810348.0,,
51750,강원특별자치도 영월군,202511,202411,532777.0,,
51750,강원특별자치도 영월군,202512,202412,403368.0,,
51750,강원특별자치도 영월군,202601,202501,406644.0,,
51750,강원특별자치도 영월군,202602,202502,528262.0,,
51750,강원특별자치도 영월군,202603,202503,596670.0,,
51750,강원특별자치도 영월군,202604,202504,668546.0,,
51750,강원특별자치도 영월군,202605,202505,864812.0,,
51750,강원특별자치도 영월군,202606,202506,696370.0,,
51750,강원특별자치도 영월군,202607,202507,796187.0,,
51750,강원특별자치도 영월군,202608,202508,1013800.0,,
51810,강원특별자치도 인제군,201801,,567584.0,,
51810,강원특별자치도 인제군,201802,,462402.0,,
51810,강원특별자치도 인제군,201803,,444402.0,,
51810,강원특별자치도 인제군,201804,,528280.0,,
51810,강원특별자치도 인제군,201805,,779247.0,,
51810,강원특별자치도 인제군,201806,,740670.0,,
51810,강원특별자치도 인제군,201807,,990605.0,,
51810,강원특별자치도 인제군,201808,,1311114.0,,
51810,강원특별자치도 인제군,201809,,806516.0,,
51810,강원특별자치도 인제군,201810,,1035576.0,,
51810,강원특별자치도 인제군,201811,,532525.0,,
51810,강원특별자치도 인제군,201812,,524744.0,,
51810,강원특별자치도 인제군,201901,,690004.0,,
51810,강원특별자치도 인제군,201902,,583548.0,,
51810,강원특별자치도 인제군,201903,,619776.0,,
51810,강원특별자치도 인제군,201904,,550361.0,,
51810,강원특별자치도 인제군,201905,,755510.0,,
51810,강원특별자치도 인제군,201906,,786810.0,,
51810,강원특별자치도 인제군,201907,,953992.0,,
51810,강원특별자치도 인제군,201908,,1427419.0,,
51810,강원특별자치도 인제군,201909,,753658.0,,
51810,강원특별자치도 인제군,201910,,1060388.0,,
51810,강원특별자치도 인제군,201911,,713388.0,,
51810,강원특별자치도 인제군,201912,,607814.0,,
51810,강원특별자치도 인제군,202001,,709292.0,,
51810,강원특별자치도 인제군,202002,,478961.0,,
51810,강원특별자치도 인제군,202003,,485562.0,,
51810,강원특별자치도 인제군,202004,,534272.0,,
51810,강원특별자치도 인제군,202005,,750687.0,,
51810,강원특별자치도 인제군,202006,,812266.0,,
51810,강원특별자치도 인제군,202007,,1008648.0,,
51810,강원특별자치도 인제군,202008,,1120161.0,,
51810,강원특별자치도 인제군,202009,,624925.0,,
51810,강원특별자치도 인제군,202010,,1080110.0,,
51810,강원특별자치도 인제군,202011,,565565.0,,
51810,강원특별자치도 인제군,202012,,521710.0,,
51810,강원특별자치도 인제군,202101,202001,427287.0,,
51810,강원특별자치도 인제군,202102,202002,528238.0,,
51810,강원특별자치도 인제군,202103,202003,515011.0,,
51810,강원특별자치도 인제군,202104,202004,601822.0,,
51810,강원특별자치도 인제군,202105,202005,798774.0,,
51810,강원특별자치도 인제군,202106,202006,748202.0,,
51810,강원특별자치도 인제군,202107,202007,967603.0,,
51810,강원특별자치도 인제군,202108,202008,1071602.0,,
51810,강원특별자치도 인제군,202109,202009,777080.0,,
51810,강원특별자치도 인제군,202110,202010,1021965.0,,
51810,강원특별자치도 인제군,202111,202011,610547.0,,
51810,강원특별자치도 인제군,202112,202012,547869.0,,
51810,강원특별자치도 인제군,202201,202101,637262.0,,
51810,강원특별자치도 인제군,202202,202102,504200.0,,
51810,강원특별자치도 인제군,202203,202103,449673.0,,
51810,강원특별자치도 인제군,202204,202104,627578.0,,
51810,강원특별자치도 인제군,202205,202105,839702.0,,
51810,강원특별자치도 인제군,202206,202106,850745.0,,
51810,강원특별자치도 인제군,202207,202107,1025602.0,,
51810,강원특별자치도 인제군,202208,202108,1156152.0,,
51810,강원특별자치도 인제군,202209,202109,817898.0,,
51810,강원특별자치도 인제군,202210,202110,1225102.0,,
51810,강원특별자치도 인제군,202211,202111,611356.0,,
51810,강원특별자치도 인제군,202212,202112,531545.0,,
51810,강원특별자치도 인제군,202301,202201,638746.0,,
51810,강원특별자치도 인제군,202302,202202,516369.0,,
51810,강원특별자치도 인제군,202303,202203,543893.0,,
51810,강원특별자치도 인제군,202304,202204,603936.0,,
51810,강원특별자치도 인제군,202305,202205,799614.0,,
51810,강원특별자치도 인제군,202306,202206,817103.0,,
51810,강원특별자치도 인제군,202307,202207,948336.0,,
51810,강원특별자치도 인제군,202308,202208,1170536.0,,
51810,강원특별자치도 인제군,202309,202209,885426.0,,
51810,강원특별자치도 인제군,202310,202210,1205712.0,,
51810,강원특별자치도 인제군,202311,202211,581903.0,,
51810,강원특별자치도 인제군,202312,202212,584244.0,,
51810,강원특별자치도 인제군,202401,202301,494487.0,,
51810,강원특별자치도 인제군,202402,202302,540687.0,,
51810,강원특별자치도 인제군,202403,202303,534604.0,,
51810,강원특별자치도 인제군,202404,202304,570986.0,,
51810,강원특별자치도 인제군,202405,202305,789012.0,,
51810,강원특별자치도 인제군,202406,202306,830837.0,,
51810,강원특별자치도 인제군,202407,202307,805130.0,,
51810,강원특별자치도 인제군,202408,202308,1243266.0,,
51810,강원특별자치도 인제군,202409,202309,780647.0,,
51810,강원특별자치도 인제군,202410,202310,1115468.0,,
51810,강원특별자치도 인제군,202411,202311,652124.0,,
51810,강원특별자치도 인제군,202412,202312,482069.0,,
51810,강원특별자치도 인제군,202501,202401,573178.0,,
51810,강원특별자치도 인제군,202502,202402,428200.0,,
51810,강원특별자치도 인제군,202503,202403,572215.0,,
51810,강원특별자치도 인제군,202504,202404,543382.0,,
51810,강원특별자치도 인제군,202505,202405,878878.0,,
51810,강원특별자치도 인제군,202506,202406,788802.0,,
51810,강원특별자치도 인제군,202507,202407,957800.0,,
51810,강원특별자치도 인제군,202508,202408,1283824.0,,
51810,강원특별자치도 인제군,202509,202409,688338.0,,
51810,강원특별자치도 인제군,202510,202410,1469328.0,,
51810,강원특별자치도 인제군,202511,202411,944738.0,,
51810,강원특별자치도 인제군,202512,202412,752563.0,,
51810,강원특별자치도 인제군,202601,202501,812259.0,,
51810,강원특별자치도 인제군,202602,202502,822322.0,,
51810,강원특별자치도 인제군,202603,202503,671542.0,,
51810,강원특별자치도 인제군,202604,202504,752080.0,,
51810,강원특별자치도 인제군,202605,202505,1144682.0,,
51810,강원특별자치도 인제군,202606,202506,997626.0,,
51810,강원특별자치도 인제군,202607,202507,1247778.0,,
51810,강원특별자치도 인제군,202608,202508,1587180.0,,
51130,강원특별자치도 원주시,201801,,2148930.0,,
51130,강원특별자치도 원주시,201802,,2379622.0,,
51130,강원특별자치도 원주시,201803,,2848598.0,,
51130,강원특별자치도 원주시,201804,,2267349.0,,
51130,강원특별자치도 원주시,201805,,2556274.0,,
51130,강원특별자치도 원주시,201806,,2285294.0,,
51130,강원특별자치도 원주시,201807,,2683810.0,,
51130,강원특별자치도 원주시,201808,,2696813.0,,
51130,강원특별자치도 원주시,201809,,2874522.0,,
51130,강원특별자치도 원주시,201810,,2482988.0,,
51130,강원특별자치도 원주시,201811,,2159266.0,,
51130,강원특별자치도 원주시,201812,,2206438.0,,
51130,강원특별자치도 원주시,201901,,2167109.0,,
51130,강원특별자치도 원주시,201902,,2201654.0,,
51130,강원특별자치도 원주시,201903,,2742856.0,,
51130,강원특별자치도 원주시,201904,,2023332.0,,
51130,강원특별자치도 원주시,201905,,2210758.0,,
51130,강원특별자치도 원주시,201906,,2410874.0,,
51130,강원특별자치도 원주시,201907,,2733826.0,,
51130,강원특별자치도 원주시,201908,,3412822.0,,
51130,강원특별자치도 원주시,201909,,2864670.0,,
51130,강원특별자치도 원주시,201910,,2550233.0,,
51130,강원특별자치도 원주시,201911,,2652514.0,,
51130,강원특별자치도 원주시,201912,,2495661.0,,
51130,강원특별자치도 원주시,202001,,2975270.0,,
51130,강원특별자치도 원주시,202002,,1837255.0,,
51130,강원특별자치도 원주시,202003,,1754658.0,,
51130,강원특별자치도 원주시,202004,,2046912.0,,
51130,강원특별자치도 원주시,202005,,2542946.0,,
51130,강원특별자치도 원주시,202006,,2477430.0,,
51130,강원특별자치도 원주시,202007,,2825718.0,,
51130,강원특별자치도 원주시,202008,,2431380.0,,
51130,강원특별자치도 원주시,202009,,2022934.0,,
51130,강원특별자치도 원주시,202010,,2602803.0,,
51130,강원특별자치도 원주시,202011,,1971900.0,,
51130,강원특별자치도 원주시,202012,,1871628.0,,
51130,강원특별자치도 원주시,202101,202001,1745604.0,,
51130,강원특별자치도 원주시,202102,202002,1926526.0,,
51130,강원특별자치도 원주시,202103,202003,2224852.0,,
51130,강원특별자치도 원주시,202104,202004,2051994.0,,
51130,강원특별자치도 원주시,202105,202005,2313766.0,,
51130,강원특별자치도 원주시,202106,202006,2197349.0,,
51130,강원특별자치도 원주시,202107,202007,2421216.0,,
51130,강원특별자치도 원주시,202108,202008,2494114.0,,
51130,강원특별자치도 원주시,202109,202009,2520234.0,,
51130,강원특별자치도 원주시,202110,202010,2625886.0,,
51130,강원특별자치도 원주시,202111,202011,2267150.0,,
51130,강원특별자치도 원주시,202112,202012,2382863.0,,
51130,강원특별자치도 원주시,202201,202101,2277286.0,,
51130,강원특별자치도 원주시,202202,202102,1981469.0,,
51130,강원특별자치도 원주시,202203,202103,2790876.0,,
51130,강원특별자치도 원주시,202204,202104,2555458.0,,
51130,강원특별자치도 원주시,202205,202105,2860809.0,,
51130,강원특별자치도 원주시,202206,202106,2470790.0,,
51130,강원특별자치도 원주시,202207,202107,2877336.0,,
51130,강원특별자치도 원주시,202208,202108,2920554.0,,
51130,강원특별자치도 원주시,202209,202109,2943892.0,,
51130,강원특별자치도 원주시,202210,202110,3041300.0,,
51130,강원특별자치도 원주시,202211,202111,2615354.0,,
51130,강원특별자치도 원주시,202212,202112,2252208.0,,
51130,강원특별자치도 원주시,202301,202201,2551605.0,,
51130,강원특별자치도 원주시,202302,202202,2380504.0,,
51130,강원특별자치도 원주시,202303,202203,3247976.0,,
51130,강원특별자치도 원주시,202304,202204,2452191.0,,
51130,강원특별자치도 원주시,202305,202205,2742820.0,,
51130,강원특별자치도 원주시,202306,202206,2579626.0,,
51130,강원특별자치도 원주시,202307,202207,2793315.0,,
51130,강원특별자치도 원주시,202308,202208,2909826.0,,
51130,강원특별자치도 원주시,202309,202209,3181234.0,,
51130,강원특별자치도 원주시,202310,202210,3085694.0,,
51130,강원특별자치도 원주시,202311,202211,2636207.0,,
51130,강원특별자치도 원주시,202312,202212,2644523.0,,
51130,강원특별자치도 원주시,202401,202301,2511750.0,,
51130,강원특별자치도 원주시,202402,202302,2728705.0,,
51130,강원특별자치도 원주시,202403,202303,3024200.0,,
51130,강원특별자치도 원주시,202404,202304,2594358.0,,
51130,강원특별자치도 원주시,202405,202305,2964566.0,,
51130,강원특별자치도 원주시,202406,202306,2836470.0,,
51130,강원특별자치도 원주시,202407,202307,2753905.0,,
51130,강원특별자치도 원주시,202408,202308,3143749.0,,
51130,강원특별자치도 원주시,202409,202309,3061611.0,,
