BASE_DATE,SIDO_NM,KTO_TOB_MCLS_NM,KTO_TOB_MCLS_CD,CNSM_AMT,SPPY_CNSM_AMT
201903,전국,캠핑장/펜션,13,787088.0,986141.0
201903,전국,기타숙박,14,31545879.0,25198861.0
201903,전국,여행업,21,2099555.0,1896896.0
201903,전국,육상운송,31,14144051.0,7883722.0
201903,전국,수상운송,32,40514.0,42366.0
201903,전국,항공운송,33,27491381.0,25645983.0
201903,전국,렌터카,34,1064276.0,836804.0
201903,전국,면세점,41,94935712.0,82748502.0
201903,전국,레저용품쇼핑,43,5876952.0,5490457.0
201903,전국,기타관광쇼핑,44,73472802.0,65809760.0
201903,전국,관광유원시설,52,365923.0,318105.0
201903,전국,골프장,53,1188534.0,2154060.0
201903,전국,기타레저,55,1390691.0,899587.0
201903,전국,문화서비스,56,1501128.0,974710.0
201903,전국,의료관광,61,29209449.0,24230516.0
201903,전국,뷰티,62,22129027.0,18650121.0
201903,전국,일반외식업,71,48088333.0,35458015.0
201903,전국,제과음료업,72,7543494.0,5830072.0
201903,전국,대형쇼핑몰,42,130603813.0,123191103.0
201903,전국,카지노,51,34417926.0,24225179.0
201903,전국,스키장,54,2900.0,3386.0
201904,전국,호텔,11,165869621.0,143663620.0
201904,전국,콘도,12,4494757.0,9794473.0
201904,전국,캠핑장/펜션,13,1410847.0,958617.0
201904,전국,기타숙박,14,37283594.0,28113571.0
201904,전국,여행업,21,2489420.0,1613318.0
201904,전국,육상운송,31,16157390.0,12018994.0
201904,전국,수상운송,32,74870.0,76386.0
201904,전국,항공운송,33,28372182.0,24371472.0
201904,전국,렌터카,34,1189860.0,917369.0
201904,전국,면세점,41,103011082.0,88871369.0
201904,전국,레저용품쇼핑,43,7483428.0,5663505.0
201904,전국,기타관광쇼핑,44,88226386.0,69550140.0
201904,전국,관광유원시설,52,676209.0,508991.0
201904,전국,골프장,53,1891665.0,1802827.0
201904,전국,기타레저,55,1548792.0,985446.0
201904,전국,문화서비스,56,2097852.0,1337843.0
201904,전국,의료관광,61,37646036.0,26302353.0
201904,전국,뷰티,62,25504683.0,21234115.0
201904,전국,일반외식업,71,56942572.0,38945198.0
201904,전국,제과음료업,72,8740439.0,6222338.0
201904,전국,대형쇼핑몰,42,146925691.0,145802503.0
201904,전국,카지노,51,31553813.0,25008441.0
201905,전국,호텔,11,164874710.0,139264029.0
201905,전국,콘도,12,2829251.0,8320167.0
201905,전국,캠핑장/펜션,13,1459880.0,894388.0
201905,전국,기타숙박,14,36355578.0,29093509.0
201905,전국,여행업,21,2219692.0,2146637.0
201905,전국,육상운송,31,15924979.0,12250003.0
201905,전국,수상운송,32,103004.0,86015.0
201905,전국,항공운송,33,28109821.0,28638894.0
201905,전국,렌터카,34,1285075.0,940632.0
201905,전국,면세점,41,109605980.0,93661900.0
201905,전국,레저용품쇼핑,43,7695446.0,6806277.0
201905,전국,기타관광쇼핑,44,84852812.0,63092675.0
201905,전국,관광유원시설,52,724503.0,441657.0
201905,전국,골프장,53,2316156.0,2133251.0
201905,전국,기타레저,55,1865492.0,1126245.0
201905,전국,문화서비스,56,1747046.0,1664894.0
201905,전국,의료관광,61,35188952.0,25909527.0
201905,전국,뷰티,62,22765325.0,19626068.0
201905,전국,일반외식업,71,61707418.0,42308911.0
201905,전국,제과음료업,72,8957856.0,6306703.0
201905,전국,대형쇼핑몰,42,164377183.0,158931824.0
201905,전국,카지노,51,33848686.0,32161374.0
201905,전국,스키장,54,110.0,40.0
201906,전국,호텔,11,160715047.0,134838468.0
201906,전국,콘도,12,4652288.0,10659595.0
201906,전국,캠핑장/펜션,13,1495511.0,1150517.0
201906,전국,기타숙박,14,35850314.0,27994293.0
201906,전국,여행업,21,1817204.0,2267185.0
201906,전국,육상운송,31,15531905.0,11196822.0
201906,전국,수상운송,32,127334.0,97740.0
201906,전국,항공운송,33,28696031.0,27422047.0
201906,전국,렌터카,34,1265716.0,964136.0
201906,전국,면세점,41,100256622.0,88057182.0
201906,전국,레저용품쇼핑,43,6780205.0,5690914.0
201906,전국,기타관광쇼핑,44,80410511.0,61816614.0
201906,전국,관광유원시설,52,794171.0,540717.0
201906,전국,골프장,53,2251960.0,2214465.0
201906,전국,기타레저,55,1860474.0,1112433.0
201906,전국,문화서비스,56,1884931.0,1372292.0
201906,전국,의료관광,61,29284119.0,24738539.0
201906,전국,뷰티,62,22728353.0,19751066.0
201906,전국,일반외식업,71,61054350.0,42424802.0
201906,전국,제과음료업,72,8676587.0,6262958.0
201906,전국,대형쇼핑몰,42,129677408.0,117960723.0
201906,전국,카지노,51,35589561.0,30730411.0
201907,전국,호텔,11,157294307.0,137587299.0
201907,전국,콘도,12,8119061.0,7877981.0
201907,전국,캠핑장/펜션,13,1704041.0,1939881.0
201907,전국,기타숙박,14,37952853.0,30324859.0
201907,전국,여행업,21,1799286.0,2412337.0
201907,전국,육상운송,31,15285408.0,12485676.0
201907,전국,수상운송,32,108878.0,126066.0
201907,전국,항공운송,33,33124675.0,26957144.0
201907,전국,렌터카,34,1254850.0,952922.0
201907,전국,면세점,41,86228410.0,82805464.0
201907,전국,레저용품쇼핑,43,7332070.0,5606352.0
201907,전국,기타관광쇼핑,44,74721315.0,57877369.0
201907,전국,관광유원시설,52,977296.0,676139.0
201907,전국,골프장,53,1737407.0,1730957.0
201907,전국,기타레저,55,2022359.0,1372460.0
201907,전국,문화서비스,56,2035751.0,1586010.0
201907,전국,의료관광,61,31908089.0,25121248.0
201907,전국,뷰티,62,22524413.0,18787879.0
201907,전국,일반외식업,71,60375176.0,43013605.0
201907,전국,제과음료업,72,9060750.0,6428011.0
201907,전국,대형쇼핑몰,42,117958855.0,118823488.0
201907,전국,카지노,51,35315847.0,31702785.0
201907,전국,스키장,54,50.0,0.0
201908,전국,호텔,11,164764277.0,131835753.0
201908,전국,콘도,12,8899215.0,14800960.0
201908,전국,캠핑장/펜션,13,1429963.0,1527494.0
201908,전국,기타숙박,14,41923460.0,31746799.0
201908,전국,여행업,21,1768483.0,2386930.0
201908,전국,육상운송,31,15424091.0,12457777.0
201908,전국,수상운송,32,164520.0,96254.0
201908,전국,항공운송,33,28448491.0,24770120.0
201908,전국,렌터카,34,1146952.0,867834.0
201908,전국,면세점,41,101693790.0,80049063.0
201908,전국,레저용품쇼핑,43,7246478.0,5359141.0
201908,전국,기타관광쇼핑,44,71704965.0,58933596.0
201908,전국,관광유원시설,52,816495.0,586935.0
201908,전국,골프장,53,1872399.0,1674121.0
201908,전국,기타레저,55,1868574.0,1252898.0
201908,전국,문화서비스,56,1995176.0,1509370.0
201908,전국,의료관광,61,27451326.0,22845942.0
201908,전국,뷰티,62,20977395.0,18184585.0
201908,전국,일반외식업,71,59364516.0,42558840.0
