조회_SGG_CD,조회_지역,조회기간,DPTR_REGN_NM,DPTR_REGN_DTL_NM,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE
47280,경상북도 문경시,202501-202512,문화관광,랜드마크관광,79801,282.0,10.6,41,6.0,0.1
47280,경상북도 문경시,202501-202512,문화관광,도시/지역문화관광,79801,282.0,10.6,19,4.0,0.0
47280,경상북도 문경시,202501-202512,문화관광,복합관광시설,79801,282.0,10.6,22,5.0,0.0
47280,경상북도 문경시,202501-202512,문화관광,공연시설,79801,282.0,10.6,1276,36.0,1.6
47280,경상북도 문경시,202501-202512,문화관광,테마공원,79801,282.0,10.6,26850,164.0,33.6
47280,경상북도 문경시,202501-202512,문화관광,레저스포츠시설,79801,282.0,10.6,6499,81.0,8.1
47280,경상북도 문경시,202501-202512,문화관광,도시공원,79801,282.0,10.6,11521,107.0,14.4
47280,경상북도 문경시,202501-202512,문화관광,기타문화관광지,79801,282.0,10.6,20557,143.0,25.8
47280,경상북도 문경시,202501-202512,문화관광,전시시설,79801,282.0,10.6,13016,114.0,16.3
47280,경상북도 문경시,202501-202512,레저스포츠,항공레저스포츠,33045,182.0,4.4,1427,38.0,4.3
47280,경상북도 문경시,202501-202512,레저스포츠,기타레저스포츠,33045,182.0,4.4,4696,69.0,14.2
47280,경상북도 문경시,202501-202512,레저스포츠,수상레저스포츠,33045,182.0,4.4,689,26.0,2.1
47280,경상북도 문경시,202501-202512,레저스포츠,육상레저스포츠,33045,182.0,4.4,26233,162.0,79.4
47280,경상북도 문경시,202501-202512,쇼핑,시장,18974,138.0,2.5,18974,138.0,100.0
47280,경상북도 문경시,202501-202512,음식,간이음식,225245,475.0,29.8,18452,136.0,8.2
47280,경상북도 문경시,202501-202512,음식,외국식,225245,475.0,29.8,13875,118.0,6.2
47280,경상북도 문경시,202501-202512,음식,음식점기타,225245,475.0,29.8,1378,37.0,0.6
47280,경상북도 문경시,202501-202512,음식,전문음식,225245,475.0,29.8,24123,155.0,10.7
47280,경상북도 문경시,202501-202512,음식,한식,225245,475.0,29.8,119033,345.0,52.8
47280,경상북도 문경시,202501-202512,음식,카페/찻집,225245,475.0,29.8,48384,220.0,21.5
47280,경상북도 문경시,202501-202512,숙박,호스텔,123883,352.0,16.4,2784,53.0,2.2
47280,경상북도 문경시,202501-202512,숙박,캠핑,123883,352.0,16.4,11362,107.0,9.2
47280,경상북도 문경시,202501-202512,숙박,호텔,123883,352.0,16.4,7646,87.0,6.2
47280,경상북도 문경시,202501-202512,숙박,펜션/민박,123883,352.0,16.4,24810,158.0,20.0
47280,경상북도 문경시,202501-202512,숙박,콘도미니엄,123883,352.0,16.4,40583,201.0,32.8
47280,경상북도 문경시,202501-202512,숙박,모텔,123883,352.0,16.4,35756,189.0,28.9
47280,경상북도 문경시,202501-202512,숙박,기타숙박,123883,352.0,16.4,942,31.0,0.8
47280,경상북도 문경시,202501-202512,기타관광,교통시설,128289,358.0,17.0,79452,282.0,61.9
47280,경상북도 문경시,202501-202512,기타관광,기타관광,128289,358.0,17.0,48837,221.0,38.1
52190,전북특별자치도 남원시,202501-202512,자연관광,자연경관(산),17261,131.0,2.6,15011,123.0,87.0
52190,전북특별자치도 남원시,202501-202512,자연관광,자연경관(하천/해양),17261,131.0,2.6,782,28.0,4.5
52190,전북특별자치도 남원시,202501-202512,자연관광,자연공원,17261,131.0,2.6,1468,38.0,8.5
52190,전북특별자치도 남원시,202501-202512,역사관광,역사유적지,21579,147.0,3.3,12244,111.0,56.7
52190,전북특별자치도 남원시,202501-202512,역사관광,종교성지,21579,147.0,3.3,9315,97.0,43.2
52190,전북특별자치도 남원시,202501-202512,역사관광,역사유물,21579,147.0,3.3,20,4.0,0.1
52190,전북특별자치도 남원시,202501-202512,체험관광,공예체험,917,30.0,0.1,20,4.0,2.2
52190,전북특별자치도 남원시,202501-202512,체험관광,농/산/어촌체험,917,30.0,0.1,429,21.0,46.8
52190,전북특별자치도 남원시,202501-202512,체험관광,체험관광기타,917,30.0,0.1,468,22.0,51.0
52190,전북특별자치도 남원시,202501-202512,문화관광,테마공원,72905,270.0,11.1,4013,63.0,5.5
52190,전북특별자치도 남원시,202501-202512,문화관광,레저스포츠시설,72905,270.0,11.1,704,27.0,1.0
52190,전북특별자치도 남원시,202501-202512,문화관광,공연시설,72905,270.0,11.1,6813,83.0,9.3
52190,전북특별자치도 남원시,202501-202512,문화관광,기타문화관광지,72905,270.0,11.1,9346,97.0,12.8
52190,전북특별자치도 남원시,202501-202512,문화관광,전시시설,72905,270.0,11.1,13977,118.0,19.2
52190,전북특별자치도 남원시,202501-202512,문화관광,복합관광시설,72905,270.0,11.1,22932,151.0,31.5
52190,전북특별자치도 남원시,202501-202512,문화관광,랜드마크관광,72905,270.0,11.1,4706,69.0,6.5
