조회_SGG_CD,조회_지역,조회기간,BASE_YM,D1,D2,D3,D4,D5,D6,D7,DA,PRE1,PRE2,PRE3,PRE4,PRE5,PRE6,PRE7,PREA,LYD1,LYD2,LYD3,LYD4,LYD5,LYD6,LYD7,LYDA
47280,경상북도 문경시,201801-202608,201912,78.3,12.1,3.3,1.8,1.1,0.7,2.7,100.0,77.0,12.7,4.1,1.6,1.0,0.7,2.8,100.0,1.3,-0.6,-0.8,0.2,0.1,0.0,-0.1,0.0
47280,경상북도 문경시,201801-202608,202001,68.5,19.2,6.1,2.5,1.0,0.6,2.2,100.0,72.2,12.8,5.1,2.8,1.7,1.2,4.2,100.0,-3.7,6.4,1.0,-0.3,-0.7,-0.6,-2.0,0.0
47280,경상북도 문경시,201801-202608,202002,72.5,12.6,4.0,2.3,2.3,1.2,5.1,100.0,65.6,20.1,7.2,3.1,1.5,0.7,2.0,100.0,6.9,-7.5,-3.2,-0.8,0.8,0.5,3.1,0.0
47280,경상북도 문경시,201801-202608,202003,65.0,15.6,5.6,3.1,1.6,1.2,7.7,100.0,74.4,14.1,3.0,1.9,2.1,0.8,3.6,100.0,-9.4,1.5,2.6,1.2,-0.5,0.4,4.1,0.0
47280,경상북도 문경시,201801-202608,202004,72.7,14.9,4.1,2.1,1.2,0.9,4.0,100.0,75.7,14.6,4.3,1.5,1.0,0.6,2.3,100.0,-3.0,0.3,-0.2,0.6,0.2,0.3,1.7,0.0
47280,경상북도 문경시,201801-202608,202005,72.7,16.9,4.2,1.8,1.0,0.8,2.7,100.0,75.9,15.3,3.8,1.6,1.0,0.5,2.0,100.0,-3.2,1.6,0.4,0.2,0.0,0.3,0.7,0.0
47280,경상북도 문경시,201801-202608,202006,75.4,14.7,3.5,2.0,1.0,0.7,2.8,100.0,78.3,12.5,3.3,1.5,1.7,0.6,2.0,100.0,-2.9,2.2,0.2,0.5,-0.7,0.1,0.8,0.0
47280,경상북도 문경시,201801-202608,202007,75.2,15.4,3.5,1.6,1.2,0.6,2.5,100.0,71.9,16.6,4.4,2.0,1.2,0.7,3.1,100.0,3.3,-1.2,-0.9,-0.4,0.0,-0.1,-0.6,0.0
47280,경상북도 문경시,201801-202608,202008,70.7,19.3,4.6,1.8,1.0,0.5,2.2,100.0,71.7,19.0,4.6,1.5,1.0,0.5,1.7,100.0,-1.0,0.3,0.0,0.3,0.0,0.0,0.5,0.0
47280,경상북도 문경시,201801-202608,202009,74.9,15.7,3.3,1.6,1.1,0.8,2.6,100.0,68.9,19.2,5.8,2.6,1.1,0.6,1.8,100.0,6.0,-3.5,-2.5,-1.0,0.0,0.2,0.8,0.0
47280,경상북도 문경시,201801-202608,202010,73.6,17.2,4.6,1.4,0.8,0.5,1.9,100.0,79.0,12.7,3.4,1.6,0.8,0.5,2.0,100.0,-5.4,4.5,1.2,-0.2,0.0,0.0,-0.1,0.0
47280,경상북도 문경시,201801-202608,202011,75.3,15.3,3.4,1.6,1.3,0.6,2.4,100.0,79.9,13.1,2.8,1.1,0.8,0.5,1.9,100.0,-4.6,2.2,0.6,0.5,0.5,0.1,0.5,0.0
47280,경상북도 문경시,201801-202608,202012,68.9,16.4,5.6,2.3,1.3,1.0,4.5,100.0,78.3,12.1,3.3,1.8,1.1,0.7,2.7,100.0,-9.4,4.3,2.3,0.5,0.2,0.3,1.8,0.0
47280,경상북도 문경시,201801-202608,202101,68.9,16.6,4.6,2.5,1.7,0.9,4.7,100.0,68.5,19.2,6.1,2.5,1.0,0.6,2.2,100.0,0.4,-2.6,-1.5,0.0,0.7,0.3,2.5,0.0
47280,경상북도 문경시,201801-202608,202102,67.1,19.3,6.2,2.8,1.2,0.7,2.8,100.0,72.5,12.6,4.0,2.3,2.3,1.2,5.1,100.0,-5.4,6.7,2.2,0.5,-1.1,-0.5,-2.3,0.0
47280,경상북도 문경시,201801-202608,202103,69.8,14.1,4.9,3.0,2.7,1.0,4.5,100.0,65.0,15.6,5.6,3.1,1.6,1.2,7.7,100.0,4.8,-1.5,-0.7,-0.1,1.1,-0.2,-3.2,0.0
47280,경상북도 문경시,201801-202608,202104,73.3,15.9,3.8,1.9,1.3,0.7,3.1,100.0,72.7,14.9,4.1,2.1,1.2,0.9,4.0,100.0,0.6,1.0,-0.3,-0.2,0.1,-0.2,-0.9,0.0
47280,경상북도 문경시,201801-202608,202105,77.3,14.1,3.1,1.8,0.9,0.5,2.3,100.0,72.7,16.9,4.2,1.8,1.0,0.8,2.7,100.0,4.6,-2.8,-1.1,0.0,-0.1,-0.3,-0.4,0.0
47280,경상북도 문경시,201801-202608,202106,73.8,16.2,3.7,1.9,1.1,0.6,2.7,100.0,75.4,14.7,3.5,2.0,1.0,0.7,2.8,100.0,-1.6,1.5,0.2,-0.1,0.1,-0.1,-0.1,0.0
47280,경상북도 문경시,201801-202608,202107,72.0,18.2,4.1,1.5,1.1,0.6,2.5,100.0,75.2,15.4,3.5,1.6,1.2,0.6,2.5,100.0,-3.2,2.8,0.6,-0.1,-0.1,0.0,0.0,0.0
47280,경상북도 문경시,201801-202608,202108,68.9,20.7,4.8,1.8,1.0,0.5,2.3,100.0,70.7,19.3,4.6,1.8,1.0,0.5,2.2,100.0,-1.8,1.4,0.2,0.0,0.0,0.0,0.1,0.0
47280,경상북도 문경시,201801-202608,202109,66.4,19.9,6.6,3.0,1.3,0.6,2.2,100.0,74.9,15.7,3.3,1.6,1.1,0.8,2.6,100.0,-8.5,4.2,3.3,1.4,0.2,-0.2,-0.4,0.0
47280,경상북도 문경시,201801-202608,202110,72.8,17.0,3.9,1.8,1.2,0.8,2.6,100.0,73.6,17.2,4.6,1.4,0.8,0.5,1.9,100.0,-0.8,-0.2,-0.7,0.4,0.4,0.3,0.7,0.0
47280,경상북도 문경시,201801-202608,202111,74.6,16.4,3.4,1.6,0.9,0.6,2.5,100.0,75.3,15.3,3.4,1.6,1.3,0.6,2.4,100.0,-0.7,1.1,0.0,0.0,-0.4,0.0,0.1,0.0
47280,경상북도 문경시,201801-202608,202112,71.1,15.5,4.3,2.2,1.5,0.9,4.4,100.0,68.9,16.4,5.6,2.3,1.3,1.0,4.5,100.0,2.2,-0.9,-1.3,-0.1,0.2,-0.1,-0.1,0.0
47280,경상북도 문경시,201801-202608,202201,68.6,19.3,5.6,1.5,1.1,0.6,3.3,100.0,68.9,16.6,4.6,2.5,1.7,0.9,4.7,100.0,-0.3,2.7,1.0,-1.0,-0.6,-0.3,-1.4,0.0
47280,경상북도 문경시,201801-202608,202202,75.1,13.1,3.9,2.1,1.4,1.0,3.5,100.0,67.1,19.3,6.2,2.8,1.2,0.7,2.8,100.0,8.0,-6.2,-2.3,-0.7,0.2,0.3,0.7,0.0
47280,경상북도 문경시,201801-202608,202203,66.2,15.9,5.3,3.3,2.7,1.4,5.2,100.0,69.8,14.1,4.9,3.0,2.7,1.0,4.5,100.0,-3.6,1.8,0.4,0.3,0.0,0.4,0.7,0.0
47280,경상북도 문경시,201801-202608,202204,73.1,17.2,3.5,1.6,1.1,1.0,2.5,100.0,73.3,15.9,3.8,1.9,1.3,0.7,3.1,100.0,-0.2,1.3,-0.3,-0.3,-0.2,0.3,-0.6,0.0
47280,경상북도 문경시,201801-202608,202205,73.8,16.3,4.0,2.0,1.0,0.7,2.2,100.0,77.3,14.1,3.1,1.8,0.9,0.5,2.3,100.0,-3.5,2.2,0.9,0.2,0.1,0.2,-0.1,0.0
47280,경상북도 문경시,201801-202608,202206,74.0,15.9,3.8,1.9,1.1,0.6,2.7,100.0,73.8,16.2,3.7,1.9,1.1,0.6,2.7,100.0,0.2,-0.3,0.1,0.0,0.0,0.0,0.0,0.0
47280,경상북도 문경시,201801-202608,202207,70.5,18.6,3.6,1.7,1.0,0.7,3.9,100.0,72.0,18.2,4.1,1.5,1.1,0.6,2.5,100.0,-1.5,0.4,-0.5,0.2,-0.1,0.1,1.4,0.0
47280,경상북도 문경시,201801-202608,202208,70.8,19.5,4.7,1.8,0.9,0.5,1.8,100.0,68.9,20.7,4.8,1.8,1.0,0.5,2.3,100.0,1.9,-1.2,-0.1,0.0,-0.1,0.0,-0.5,0.0
47280,경상북도 문경시,201801-202608,202209,69.7,19.1,6.0,2.2,0.9,0.5,1.7,100.0,66.4,19.9,6.6,3.0,1.3,0.6,2.2,100.0,3.3,-0.8,-0.6,-0.8,-0.4,-0.1,-0.5,0.0
47280,경상북도 문경시,201801-202608,202210,75.8,16.7,3.1,1.3,0.8,0.6,1.6,100.0,72.8,17.0,3.9,1.8,1.2,0.8,2.6,100.0,3.0,-0.3,-0.8,-0.5,-0.4,-0.2,-1.0,0.0
47280,경상북도 문경시,201801-202608,202211,76.5,15.4,3.3,1.4,0.9,0.5,2.0,100.0,74.6,16.4,3.4,1.6,0.9,0.6,2.5,100.0,1.9,-1.0,-0.1,-0.2,0.0,-0.1,-0.5,0.0
47280,경상북도 문경시,201801-202608,202212,75.8,14.6,3.5,1.7,1.1,0.7,2.6,100.0,71.1,15.5,4.3,2.2,1.5,0.9,4.4,100.0,4.7,-0.9,-0.8,-0.5,-0.4,-0.2,-1.8,0.0
47280,경상북도 문경시,201801-202608,202301,67.0,20.3,6.1,2.3,1.1,0.8,2.5,100.0,68.6,19.3,5.6,1.5,1.1,0.6,3.3,100.0,-1.6,1.0,0.5,0.8,0.0,0.2,-0.8,0.0
47280,경상북도 문경시,201801-202608,202302,75.1,14.3,3.4,1.8,1.4,0.8,3.2,100.0,75.1,13.1,3.9,2.1,1.4,1.0,3.5,100.0,0.0,1.2,-0.5,-0.3,0.0,-0.2,-0.3,0.0
47280,경상북도 문경시,201801-202608,202303,71.2,15.5,4.2,2.4,2.3,0.8,3.5,100.0,66.2,15.9,5.3,3.3,2.7,1.4,5.2,100.0,5.0,-0.4,-1.1,-0.9,-0.4,-0.6,-1.7,0.0
47280,경상북도 문경시,201801-202608,202304,76.5,15.6,3.2,1.5,0.9,0.5,1.7,100.0,73.1,17.2,3.5,1.6,1.1,1.0,2.5,100.0,3.4,-1.6,-0.3,-0.1,-0.2,-0.5,-0.8,0.0
47280,경상북도 문경시,201801-202608,202305,70.7,19.4,4.9,1.7,0.9,0.6,1.9,100.0,73.8,16.3,4.0,2.0,1.0,0.7,2.2,100.0,-3.1,3.1,0.9,-0.3,-0.1,-0.1,-0.3,0.0
47280,경상북도 문경시,201801-202608,202306,75.5,15.6,3.6,1.6,0.9,0.6,2.2,100.0,74.0,15.9,3.8,1.9,1.1,0.6,2.7,100.0,1.5,-0.3,-0.2,-0.3,-0.2,0.0,-0.5,0.0
47280,경상북도 문경시,201801-202608,202307,72.0,17.3,4.5,1.9,1.1,0.6,2.6,100.0,70.5,18.6,3.6,1.7,1.0,0.7,3.9,100.0,1.5,-1.3,0.9,0.2,0.1,-0.1,-1.3,0.0
47280,경상북도 문경시,201801-202608,202308,71.4,18.9,4.5,1.8,0.9,0.4,1.9,100.0,70.8,19.5,4.7,1.8,0.9,0.5,1.8,100.0,0.6,-0.6,-0.2,0.0,0.0,-0.1,0.1,0.0
47280,경상북도 문경시,201801-202608,202309,68.5,20.2,6.5,1.9,0.8,0.4,1.7,100.0,69.7,19.1,6.0,2.2,0.9,0.5,1.7,100.0,-1.2,1.1,0.5,-0.3,-0.1,-0.1,0.0,0.0
47280,경상북도 문경시,201801-202608,202310,76.1,16.2,3.5,1.3,0.8,0.4,1.8,100.0,75.8,16.7,3.1,1.3,0.8,0.6,1.6,100.0,0.3,-0.5,0.4,0.0,0.0,-0.2,0.2,0.0
47280,경상북도 문경시,201801-202608,202311,76.2,16.0,3.3,1.5,0.8,0.4,1.9,100.0,76.5,15.4,3.3,1.4,0.9,0.5,2.0,100.0,-0.3,0.6,0.0,0.1,-0.1,-0.1,-0.1,0.0
47280,경상북도 문경시,201801-202608,202312,73.0,17.6,4.0,1.6,0.9,0.5,2.5,100.0,75.8,14.6,3.5,1.7,1.1,0.7,2.6,100.0,-2.8,3.0,0.5,-0.1,-0.2,-0.2,-0.1,0.0
47280,경상북도 문경시,201801-202608,202401,73.0,13.9,4.6,2.6,1.4,1.2,3.3,100.0,67.0,20.3,6.1,2.3,1.1,0.8,2.5,100.0,6.0,-6.4,-1.5,0.3,0.3,0.4,0.8,0.0
47280,경상북도 문경시,201801-202608,202402,66.9,21.4,5.8,2.4,0.9,0.5,2.1,100.0,75.1,14.3,3.4,1.8,1.4,0.8,3.2,100.0,-8.2,7.1,2.4,0.6,-0.5,-0.3,-1.1,0.0
47280,경상북도 문경시,201801-202608,202403,71.8,16.6,3.2,2.1,2.3,0.9,3.2,100.0,71.2,15.5,4.2,2.4,2.3,0.8,3.5,100.0,0.6,1.1,-1.0,-0.3,0.0,0.1,-0.3,0.0
47280,경상북도 문경시,201801-202608,202404,76.1,15.4,3.2,1.5,1.2,0.6,2.0,100.0,76.5,15.6,3.2,1.5,0.9,0.5,1.7,100.0,-0.4,-0.2,0.0,0.0,0.3,0.1,0.3,0.0
47280,경상북도 문경시,201801-202608,202405,75.1,16.2,4.0,1.5,0.9,0.4,1.8,100.0,70.7,19.4,4.9,1.7,0.9,0.6,1.9,100.0,4.4,-3.2,-0.9,-0.2,0.0,-0.2,-0.1,0.0
47280,경상북도 문경시,201801-202608,202406,76.5,14.5,3.7,1.7,0.9,0.5,2.2,100.0,75.5,15.6,3.6,1.6,0.9,0.6,2.2,100.0,1.0,-1.1,0.1,0.1,0.0,-0.1,0.0,0.0
47280,경상북도 문경시,201801-202608,202407,72.4,16.7,4.1,2.5,1.2,0.6,2.4,100.0,72.0,17.3,4.5,1.9,1.1,0.6,2.6,100.0,0.4,-0.6,-0.4,0.6,0.1,0.0,-0.2,0.0
47280,경상북도 문경시,201801-202608,202408,71.6,19.5,4.3,1.5,0.9,0.5,1.7,100.0,71.4,18.9,4.5,1.8,0.9,0.4,1.9,100.0,0.2,0.6,-0.2,-0.3,0.0,0.1,-0.2,0.0
47280,경상북도 문경시,201801-202608,202409,67.0,20.0,7.1,2.5,1.1,0.5,1.8,100.0,68.5,20.2,6.5,1.9,0.8,0.4,1.7,100.0,-1.5,-0.2,0.6,0.6,0.3,0.1,0.1,0.0
47280,경상북도 문경시,201801-202608,202410,76.3,15.6,3.5,1.7,0.8,0.5,1.6,100.0,76.1,16.2,3.5,1.3,0.8,0.4,1.8,100.0,0.2,-0.6,0.0,0.4,0.0,0.1,-0.2,0.0
47280,경상북도 문경시,201801-202608,202411,77.5,15.6,2.7,1.3,0.7,0.5,1.7,100.0,76.2,16.0,3.3,1.5,0.8,0.4,1.9,100.0,1.3,-0.4,-0.6,-0.2,-0.1,0.1,-0.2,0.0
47280,경상북도 문경시,201801-202608,202412,76.6,13.9,3.6,1.7,1.0,0.7,2.5,100.0,73.0,17.6,4.0,1.6,0.9,0.5,2.5,100.0,3.6,-3.7,-0.4,0.1,0.1,0.2,0.0,0.0
47280,경상북도 문경시,201801-202608,202501,65.0,20.5,7.0,3.1,1.5,0.8,2.2,100.0,73.0,13.9,4.6,2.6,1.4,1.2,3.3,100.0,-8.0,6.6,2.4,0.5,0.1,-0.4,-1.1,0.0
47280,경상북도 문경시,201801-202608,202502,74.6,12.6,4.1,2.4,1.7,1.1,3.4,100.0,66.9,21.4,5.8,2.4,0.9,0.5,2.1,100.0,7.7,-8.8,-1.7,0.0,0.8,0.6,1.3,0.0
47280,경상북도 문경시,201801-202608,202503,72.1,16.3,3.5,2.3,1.7,0.7,3.5,100.0,71.8,16.6,3.2,2.1,2.3,0.9,3.2,100.0,0.3,-0.3,0.3,0.2,-0.6,-0.2,0.3,0.0
47280,경상북도 문경시,201801-202608,202504,75.4,15.6,3.6,1.6,1.0,0.4,2.6,100.0,76.1,15.4,3.2,1.5,1.2,0.6,2.0,100.0,-0.7,0.2,0.4,0.1,-0.2,-0.2,0.6,0.0
47280,경상북도 문경시,201801-202608,202505,71.6,17.3,4.8,2.1,1.1,0.7,2.5,100.0,75.1,16.2,4.0,1.5,0.9,0.4,1.8,100.0,-3.5,1.1,0.8,0.6,0.2,0.3,0.7,0.0
47280,경상북도 문경시,201801-202608,202506,74.2,16.1,4.1,1.9,1.0,0.6,2.3,100.0,76.5,14.5,3.7,1.7,0.9,0.5,2.2,100.0,-2.3,1.6,0.4,0.2,0.1,0.1,0.1,0.0
47280,경상북도 문경시,201801-202608,202507,71.5,17.8,4.4,1.8,1.5,0.6,2.3,100.0,72.4,16.7,4.1,2.5,1.2,0.6,2.4,100.0,-0.9,1.1,0.3,-0.7,0.3,0.0,-0.1,0.0
47280,경상북도 문경시,201801-202608,202508,69.9,21.5,4.2,1.5,0.8,0.5,1.7,100.0,71.6,19.5,4.3,1.5,0.9,0.5,1.7,100.0,-1.7,2.0,-0.1,0.0,-0.1,0.0,0.0,0.0
47280,경상북도 문경시,201801-202608,202509,74.1,14.9,4.1,2.7,1.2,0.6,2.4,100.0,67.0,20.0,7.1,2.5,1.1,0.5,1.8,100.0,7.1,-5.1,-3.0,0.2,0.1,0.1,0.6,0.0
47280,경상북도 문경시,201801-202608,202510,66.5,20.7,6.3,2.5,1.4,0.8,1.9,100.0,76.3,15.6,3.5,1.7,0.8,0.5,1.6,100.0,-9.8,5.1,2.8,0.8,0.6,0.3,0.3,0.0
47280,경상북도 문경시,201801-202608,202511,80.6,12.7,2.6,1.3,0.7,0.5,1.6,100.0,77.5,15.6,2.7,1.3,0.7,0.5,1.7,100.0,3.1,-2.9,-0.1,0.0,0.0,0.0,-0.1,0.0
47280,경상북도 문경시,201801-202608,202512,75.2,14.9,3.7,1.8,1.3,0.6,2.5,100.0,76.6,13.9,3.6,1.7,1.0,0.7,2.5,100.0,-1.4,1.0,0.1,0.1,0.3,-0.1,0.0,0.0
47280,경상북도 문경시,201801-202608,202601,72.0,16.1,4.2,2.0,1.3,0.9,3.6,100.0,65.0,20.5,7.0,3.1,1.5,0.8,2.2,100.0,7.0,-4.4,-2.8,-1.1,-0.2,0.1,1.4,0.0
47280,경상북도 문경시,201801-202608,202602,65.9,21.5,6.1,2.7,1.2,0.7,2.0,100.0,74.6,12.6,4.1,2.4,1.7,1.1,3.4,100.0,-8.7,8.9,2.0,0.3,-0.5,-0.4,-1.4,0.0
47280,경상북도 문경시,201801-202608,202603,72.8,14.4,3.6,2.6,2.2,0.9,3.6,100.0,72.1,16.3,3.5,2.3,1.7,0.7,3.5,100.0,0.7,-1.9,0.1,0.3,0.5,0.2,0.1,0.0
47280,경상북도 문경시,201801-202608,202604,76.3,14.6,3.6,1.6,1.0,0.6,2.2,100.0,75.4,15.6,3.6,1.6,1.0,0.4,2.6,100.0,0.9,-1.0,0.0,0.0,0.0,0.2,-0.4,0.0
47280,경상북도 문경시,201801-202608,202605,72.0,19.5,4.1,1.6,0.8,0.5,1.7,100.0,71.6,17.3,4.8,2.1,1.1,0.7,2.5,100.0,0.4,2.2,-0.7,-0.5,-0.3,-0.2,-0.8,0.0
47280,경상북도 문경시,201801-202608,202606,76.9,14.1,3.6,1.8,1.1,0.5,2.1,100.0,74.2,16.1,4.1,1.9,1.0,0.6,2.3,100.0,2.7,-2.0,-0.5,-0.1,0.1,-0.1,-0.2,0.0
47280,경상북도 문경시,201801-202608,202607,71.4,18.0,4.3,1.8,1.7,0.6,2.2,100.0,71.5,17.8,4.4,1.8,1.5,0.6,2.3,100.0,-0.1,0.2,-0.1,0.0,0.2,0.0,-0.1,0.0
47280,경상북도 문경시,201801-202608,202608,72.4,19.1,4.1,1.5,0.8,0.5,1.7,100.0,69.9,21.5,4.2,1.5,0.8,0.5,1.7,100.0,2.5,-2.4,-0.1,0.0,0.0,0.0,0.0,0.0
52190,전북특별자치도 남원시,201801-202608,201801,64.6,20.7,6.5,2.9,1.3,0.8,3.1,100.0,,,,,,,,,,,,,,,,
52190,전북특별자치도 남원시,201801-202608,201802,61.7,23.7,7.4,3.0,1.1,0.6,2.4,100.0,,,,,,,,,,,,,,,,
52190,전북특별자치도 남원시,201801-202608,201803,74.8,15.8,2.7,1.6,1.6,0.7,2.9,100.0,,,,,,,,,,,,,,,,
52190,전북특별자치도 남원시,201801-202608,201804,72.5,17.7,3.9,1.7,0.9,0.5,2.7,100.0,,,,,,,,,,,,,,,,
52190,전북특별자치도 남원시,201801-202608,201805,70.7,19.3,4.8,1.6,0.9,0.5,2.2,100.0,,,,,,,,,,,,,,,,
52190,전북특별자치도 남원시,201801-202608,201806,76.7,14.6,3.1,1.5,1.0,0.6,2.5,100.0,,,,,,,,,,,,,,,,
52190,전북특별자치도 남원시,201801-202608,201807,69.4,19.4,4.9,2.1,1.0,0.5,2.7,100.0,,,,,,,,,,,,,,,,
52190,전북특별자치도 남원시,201801-202608,201808,66.5,23.0,4.9,2.0,1.0,0.5,2.0,100.0,,,,,,,,,,,,,,,,
52190,전북특별자치도 남원시,201801-202608,201809,63.5,22.3,7.2,3.0,1.5,0.6,2.0,100.0,,,,,,,,,,,,,,,,
52190,전북특별자치도 남원시,201801-202608,201810,72.7,15.5,4.0,2.2,1.6,1.2,2.8,100.0,,,,,,,,,,,,,,,,
52190,전북특별자치도 남원시,201801-202608,201811,73.5,16.7,4.2,1.6,1.0,0.6,2.4,100.0,,,,,,,,,,,,,,,,
52190,전북특별자치도 남원시,201801-202608,201812,72.9,14.2,5.3,2.3,1.3,0.7,3.4,100.0,,,,,,,,,,,,,,,,
52190,전북특별자치도 남원시,201801-202608,201901,69.7,15.3,4.9,2.7,1.7,1.0,4.6,100.0,64.6,20.7,6.5,2.9,1.3,0.8,3.1,100.0,5.1,-5.4,-1.6,-0.2,0.4,0.2,1.5,0.0
52190,전북특별자치도 남원시,201801-202608,201902,59.9,22.5,9.0,4.0,1.6,0.7,2.4,100.0,61.7,23.7,7.4,3.0,1.1,0.6,2.4,100.0,-1.8,-1.2,1.6,1.0,0.5,0.1,0.0,0.0
52190,전북특별자치도 남원시,201801-202608,201903,75.0,14.6,2.9,1.8,1.6,0.9,3.2,100.0,74.8,15.8,2.7,1.6,1.6,0.7,2.9,100.0,0.2,-1.2,0.2,0.2,0.0,0.2,0.3,0.0
52190,전북특별자치도 남원시,201801-202608,201904,71.0,17.6,4.1,2.1,1.2,0.8,3.2,100.0,72.5,17.7,3.9,1.7,0.9,0.5,2.7,100.0,-1.5,-0.1,0.2,0.4,0.3,0.3,0.5,0.0
52190,전북특별자치도 남원시,201801-202608,201905,69.9,18.9,4.8,2.2,1.2,0.6,2.3,100.0,70.7,19.3,4.8,1.6,0.9,0.5,2.2,100.0,-0.8,-0.4,0.0,0.6,0.3,0.1,0.1,0.0
52190,전북특별자치도 남원시,201801-202608,201906,74.7,15.1,3.8,1.8,1.2,0.6,2.7,100.0,76.7,14.6,3.1,1.5,1.0,0.6,2.5,100.0,-2.0,0.5,0.7,0.3,0.2,0.0,0.2,0.0
52190,전북특별자치도 남원시,201801-202608,201907,69.3,18.2,5.2,2.3,1.5,0.7,2.9,100.0,69.4,19.4,4.9,2.1,1.0,0.5,2.7,100.0,-0.1,-1.2,0.3,0.2,0.5,0.2,0.2,0.0
52190,전북특별자치도 남원시,201801-202608,201908,68.3,21.5,4.9,1.8,0.9,0.5,2.1,100.0,66.5,23.0,4.9,2.0,1.0,0.5,2.0,100.0,1.8,-1.5,0.0,-0.2,-0.1,0.0,0.1,0.0
52190,전북특별자치도 남원시,201801-202608,201909,65.8,21.4,6.4,2.3,1.1,0.6,2.4,100.0,63.5,22.3,7.2,3.0,1.5,0.6,2.0,100.0,2.3,-0.9,-0.8,-0.7,-0.4,0.0,0.4,0.0
52190,전북특별자치도 남원시,201801-202608,201910,74.2,15.4,4.1,2.1,1.1,0.6,2.6,100.0,72.7,15.5,4.0,2.2,1.6,1.2,2.8,100.0,1.5,-0.1,0.1,-0.1,-0.5,-0.6,-0.2,0.0
52190,전북특별자치도 남원시,201801-202608,201911,73.8,17.0,3.7,1.5,1.1,0.5,2.3,100.0,73.5,16.7,4.2,1.6,1.0,0.6,2.4,100.0,0.3,0.3,-0.5,-0.1,0.1,-0.1,-0.1,0.0
52190,전북특별자치도 남원시,201801-202608,201912,72.0,14.4,4.4,2.5,1.5,1.1,4.1,100.0,72.9,14.2,5.3,2.3,1.3,0.7,3.4,100.0,-0.9,0.2,-0.9,0.2,0.2,0.4,0.7,0.0
52190,전북특별자치도 남원시,201801-202608,202001,63.8,21.6,7.0,3.0,1.4,0.7,2.6,100.0,69.7,15.3,4.9,2.7,1.7,1.0,4.6,100.0,-5.9,6.3,2.1,0.3,-0.3,-0.3,-2.0,0.0
52190,전북특별자치도 남원시,201801-202608,202002,68.0,14.4,5.0,3.4,2.0,1.2,5.9,100.0,59.9,22.5,9.0,4.0,1.6,0.7,2.4,100.0,8.1,-8.1,-4.0,-0.6,0.4,0.5,3.5,0.0
52190,전북특별자치도 남원시,201801-202608,202003,66.2,16.2,5.6,3.0,1.8,1.2,6.0,100.0,75.0,14.6,2.9,1.8,1.6,0.9,3.2,100.0,-8.8,1.6,2.7,1.2,0.2,0.3,2.8,0.0
52190,전북특별자치도 남원시,201801-202608,202004,72.6,15.5,4.1,2.1,1.1,0.8,3.7,100.0,71.0,17.6,4.1,2.1,1.2,0.8,3.2,100.0,1.6,-2.1,0.0,0.0,-0.1,0.0,0.5,0.0
52190,전북특별자치도 남원시,201801-202608,202005,70.8,18.0,4.6,2.2,1.0,0.7,2.7,100.0,69.9,18.9,4.8,2.2,1.2,0.6,2.3,100.0,0.9,-0.9,-0.2,0.0,-0.2,0.1,0.4,0.0
52190,전북특별자치도 남원시,201801-202608,202006,72.3,15.8,4.0,2.1,1.5,0.8,3.5,100.0,74.7,15.1,3.8,1.8,1.2,0.6,2.7,100.0,-2.4,0.7,0.2,0.3,0.3,0.2,0.8,0.0
52190,전북특별자치도 남원시,201801-202608,202007,70.8,17.2,4.3,2.1,1.4,0.8,3.5,100.0,69.3,18.2,5.2,2.3,1.5,0.7,2.9,100.0,1.5,-1.0,-0.9,-0.2,-0.1,0.1,0.6,0.0
52190,전북특별자치도 남원시,201801-202608,202008,67.5,21.2,5.3,1.9,1.0,0.6,2.5,100.0,68.3,21.5,4.9,1.8,0.9,0.5,2.1,100.0,-0.8,-0.3,0.4,0.1,0.1,0.1,0.4,0.0
52190,전북특별자치도 남원시,201801-202608,202009,72.5,16.8,3.8,2.1,1.3,0.7,2.8,100.0,65.8,21.4,6.4,2.3,1.1,0.6,2.4,100.0,6.7,-4.6,-2.6,-0.2,0.2,0.1,0.4,0.0
52190,전북특별자치도 남원시,201801-202608,202010,69.2,18.5,5.1,1.9,1.1,0.7,3.3,100.0,74.2,15.4,4.1,2.1,1.1,0.6,2.6,100.0,-5.0,3.1,1.0,-0.2,0.0,0.1,0.7,0.0
52190,전북특별자치도 남원시,201801-202608,202011,70.5,18.0,4.3,2.1,1.2,0.8,3.2,100.0,73.8,17.0,3.7,1.5,1.1,0.5,2.3,100.0,-3.3,1.0,0.6,0.6,0.1,0.3,0.9,0.0
52190,전북특별자치도 남원시,201801-202608,202012,64.8,17.2,6.5,2.8,1.6,1.2,5.9,100.0,72.0,14.4,4.4,2.5,1.5,1.1,4.1,100.0,-7.2,2.8,2.1,0.3,0.1,0.1,1.8,0.0
52190,전북특별자치도 남원시,201801-202608,202101,65.1,17.6,5.0,2.7,2.0,1.4,6.2,100.0,63.8,21.6,7.0,3.0,1.4,0.7,2.6,100.0,1.3,-4.0,-2.0,-0.3,0.6,0.7,3.6,0.0
52190,전북특별자치도 남원시,201801-202608,202102,62.3,21.1,7.4,3.5,1.5,0.9,3.3,100.0,68.0,14.4,5.0,3.4,2.0,1.2,5.9,100.0,-5.7,6.7,2.4,0.1,-0.5,-0.3,-2.6,0.0
