조회_SGG_CD,조회_지역,조회기간,DPTR_REGN_NM,DPTR_REGN_DTL_NM,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE
52190,전북특별자치도 남원시,202401-202408,문화관광,복합관광시설,39052,198.0,9.8,11853,109.0,30.4
52190,전북특별자치도 남원시,202401-202408,문화관광,레저스포츠시설,39052,198.0,9.8,258,16.0,0.7
52190,전북특별자치도 남원시,202401-202408,문화관광,공연시설,39052,198.0,9.8,4288,65.0,11.0
52190,전북특별자치도 남원시,202401-202408,문화관광,테마공원,39052,198.0,9.8,2908,54.0,7.4
52190,전북특별자치도 남원시,202401-202408,문화관광,랜드마크관광,39052,198.0,9.8,1772,42.0,4.5
52190,전북특별자치도 남원시,202401-202408,문화관광,도시공원,39052,198.0,9.8,3641,60.0,9.3
52190,전북특별자치도 남원시,202401-202408,레저스포츠,수상레저스포츠,19484,140.0,4.9,82,9.0,0.4
52190,전북특별자치도 남원시,202401-202408,레저스포츠,육상레저스포츠,19484,140.0,4.9,18876,137.0,96.9
52190,전북특별자치도 남원시,202401-202408,레저스포츠,기타레저스포츠,19484,140.0,4.9,526,23.0,2.7
52190,전북특별자치도 남원시,202401-202408,쇼핑,시장,10060,100.0,2.5,10060,100.0,100.0
52190,전북특별자치도 남원시,202401-202408,음식,한식,145497,381.0,36.4,81756,286.0,56.2
52190,전북특별자치도 남원시,202401-202408,음식,카페/찻집,145497,381.0,36.4,28906,170.0,19.9
52190,전북특별자치도 남원시,202401-202408,음식,음식점기타,145497,381.0,36.4,1515,39.0,1.0
52190,전북특별자치도 남원시,202401-202408,음식,간이음식,145497,381.0,36.4,16278,128.0,11.2
52190,전북특별자치도 남원시,202401-202408,음식,외국식,145497,381.0,36.4,9115,95.0,6.3
52190,전북특별자치도 남원시,202401-202408,음식,전문음식,145497,381.0,36.4,7927,89.0,5.4
52190,전북특별자치도 남원시,202401-202408,숙박,기타숙박,65649,256.0,16.4,852,29.0,1.3
52190,전북특별자치도 남원시,202401-202408,숙박,캠핑,65649,256.0,16.4,7103,84.0,10.8
52190,전북특별자치도 남원시,202401-202408,숙박,호텔,65649,256.0,16.4,21727,147.0,33.1
52190,전북특별자치도 남원시,202401-202408,숙박,콘도미니엄,65649,256.0,16.4,11690,108.0,17.8
52190,전북특별자치도 남원시,202401-202408,숙박,호스텔,65649,256.0,16.4,1651,41.0,2.5
52190,전북특별자치도 남원시,202401-202408,숙박,펜션/민박,65649,256.0,16.4,7233,85.0,11.0
52190,전북특별자치도 남원시,202401-202408,숙박,모텔,65649,256.0,16.4,15393,124.0,23.4
52190,전북특별자치도 남원시,202401-202408,기타관광,교통시설,93911,306.0,23.5,33751,184.0,35.9
52190,전북특별자치도 남원시,202401-202408,기타관광,기타관광,93911,306.0,23.5,60160,245.0,64.1
43130,충청북도 충주시,202401-202408,자연관광,자연경관(산),92146,304.0,5.1,17855,134.0,19.4
43130,충청북도 충주시,202401-202408,자연관광,자연경관(하천/해양),92146,304.0,5.1,9491,97.0,10.3
43130,충청북도 충주시,202401-202408,자연관광,자연공원,92146,304.0,5.1,9067,95.0,9.8
43130,충청북도 충주시,202401-202408,자연관광,자연생태,92146,304.0,5.1,55733,236.0,60.5
43130,충청북도 충주시,202401-202408,역사관광,역사유물,17097,131.0,1.0,407,20.0,2.4
43130,충청북도 충주시,202401-202408,역사관광,역사유적지,17097,131.0,1.0,8367,91.0,48.9
43130,충청북도 충주시,202401-202408,역사관광,종교성지,17097,131.0,1.0,8323,91.0,48.7
43130,충청북도 충주시,202401-202408,체험관광,공예체험,43529,209.0,2.4,139,12.0,0.3
43130,충청북도 충주시,202401-202408,체험관광,농/산/어촌체험,43529,209.0,2.4,5168,72.0,11.9
43130,충청북도 충주시,202401-202408,체험관광,웰니스관광,43529,209.0,2.4,38222,196.0,87.8
43130,충청북도 충주시,202401-202408,문화관광,랜드마크관광,126464,356.0,7.1,10587,103.0,8.4
43130,충청북도 충주시,202401-202408,문화관광,복합관광시설,126464,356.0,7.1,5983,77.0,4.7
43130,충청북도 충주시,202401-202408,문화관광,레저스포츠시설,126464,356.0,7.1,3353,58.0,2.7
43130,충청북도 충주시,202401-202408,문화관광,테마공원,126464,356.0,7.1,12453,112.0,9.8
43130,충청북도 충주시,202401-202408,문화관광,공연시설,126464,356.0,7.1,15504,125.0,12.3
43130,충청북도 충주시,202401-202408,문화관광,기타문화관광지,126464,356.0,7.1,7861,89.0,6.2
43130,충청북도 충주시,202401-202408,문화관광,전시시설,126464,356.0,7.1,16670,129.0,13.2
43130,충청북도 충주시,202401-202408,문화관광,도시공원,126464,356.0,7.1,54029,232.0,42.7
43130,충청북도 충주시,202401-202408,문화관광,도시/지역문화관광,126464,356.0,7.1,24,5.0,0.0
43130,충청북도 충주시,202401-202408,레저스포츠,항공레저스포츠,380137,617.0,21.2,464,22.0,0.1
43130,충청북도 충주시,202401-202408,레저스포츠,육상레저스포츠,380137,617.0,21.2,355195,596.0,93.4
43130,충청북도 충주시,202401-202408,레저스포츠,수상레저스포츠,380137,617.0,21.2,16749,129.0,4.4
43130,충청북도 충주시,202401-202408,레저스포츠,기타레저스포츠,380137,617.0,21.2,7729,88.0,2.0
43130,충청북도 충주시,202401-202408,쇼핑,쇼핑몰,41325,203.0,2.3,10521,103.0,25.5
43130,충청북도 충주시,202401-202408,쇼핑,시장,41325,203.0,2.3,30804,176.0,74.5
43130,충청북도 충주시,202401-202408,음식,한식,731287,855.0,40.9,386245,621.0,52.8
43130,충청북도 충주시,202401-202408,음식,카페/찻집,731287,855.0,40.9,141900,377.0,19.4
43130,충청북도 충주시,202401-202408,음식,간이음식,731287,855.0,40.9,66432,258.0,9.1
43130,충청북도 충주시,202401-202408,음식,외국식,731287,855.0,40.9,48984,221.0,6.7
43130,충청북도 충주시,202401-202408,음식,음식점기타,731287,855.0,40.9,901,30.0,0.1
43130,충청북도 충주시,202401-202408,음식,전문음식,731287,855.0,40.9,86825,295.0,11.9
43130,충청북도 충주시,202401-202408,숙박,콘도미니엄,215926,465.0,12.1,15496,124.0,7.2
43130,충청북도 충주시,202401-202408,숙박,캠핑,215926,465.0,12.1,47805,219.0,22.1
43130,충청북도 충주시,202401-202408,숙박,호텔,215926,465.0,12.1,63844,253.0,29.6
43130,충청북도 충주시,202401-202408,숙박,호스텔,215926,465.0,12.1,1488,39.0,0.7
43130,충청북도 충주시,202401-202408,숙박,펜션/민박,215926,465.0,12.1,20610,144.0,9.5
43130,충청북도 충주시,202401-202408,숙박,모텔,215926,465.0,12.1,66520,258.0,30.8
43130,충청북도 충주시,202401-202408,숙박,기타숙박,215926,465.0,12.1,163,13.0,0.1
43130,충청북도 충주시,202401-202408,기타관광,교통시설,141530,376.0,7.9,118679,344.0,83.9
43130,충청북도 충주시,202401-202408,기타관광,데이트코스,141530,376.0,7.9,2218,47.0,1.6
43130,충청북도 충주시,202401-202408,기타관광,기타관광,141530,376.0,7.9,20633,144.0,14.6
