BASE_DATE,CTNN_NM,C_RATE,NAT_NM,PRE_QTY,QTY,R_LEV,SEX_CD,SRT_NO
202411,아시아,-58.4,GCC,190.0,79.0,3,승무원,16
202411,아시아,26.9,GCC,3119.0,3957.0,3,전체,16
202411,아시아,3.7,카자흐스탄,1444.0,1498.0,3,남성,17
202411,아시아,18.1,카자흐스탄,1961.0,2315.0,3,여성,17
202411,아시아,7.4,카자흐스탄,282.0,303.0,3,승무원,17
202411,아시아,11.6,카자흐스탄,3687.0,4116.0,3,전체,17
202411,아시아,14.7,튀르키예,1118.0,1282.0,3,남성,18
202411,아시아,37.7,튀르키예,788.0,1085.0,3,여성,18
202411,아시아,-0.8,튀르키예,962.0,954.0,3,승무원,18
202411,아시아,15.8,튀르키예,2868.0,3321.0,3,전체,18
202411,아시아,18.8,캄보디아,1779.0,2114.0,3,남성,19
202411,아시아,15.4,캄보디아,1179.0,1360.0,3,여성,19
202411,아시아,70.7,캄보디아,58.0,99.0,3,승무원,19
202411,아시아,18.5,캄보디아,3016.0,3573.0,3,전체,19
202411,아시아,80.3,스리랑카,680.0,1226.0,3,남성,20
202411,아시아,80.1,스리랑카,141.0,254.0,3,여성,20
202411,아시아,13.5,스리랑카,444.0,504.0,3,승무원,20
202411,아시아,56.8,스리랑카,1265.0,1984.0,3,전체,20
202411,아시아,37.3,방글라데시,1035.0,1421.0,3,남성,21
202411,아시아,-28.5,방글라데시,235.0,168.0,3,여성,21
202411,아시아,10.6,방글라데시,132.0,146.0,3,승무원,21
202411,아시아,23.8,방글라데시,1402.0,1735.0,3,전체,21
202411,아시아,25.4,파키스탄,721.0,904.0,3,남성,22
202411,아시아,7.7,파키스탄,142.0,153.0,3,여성,22
202411,아시아,22.4,파키스탄,67.0,82.0,3,승무원,22
202411,아시아,22.5,파키스탄,930.0,1139.0,3,전체,22
202411,아시아,197.3,이스라엘,256.0,761.0,3,남성,23
202411,아시아,331.2,이스라엘,138.0,595.0,3,여성,23
202411,아시아,0.0,이스라엘,0.0,7.0,3,승무원,23
202411,아시아,245.9,이스라엘,394.0,1363.0,3,전체,23
202411,아시아,12.0,이란,150.0,168.0,3,남성,24
202411,아시아,10.4,이란,96.0,106.0,3,여성,24
202411,아시아,550.0,이란,2.0,13.0,3,승무원,24
202411,아시아,15.7,이란,248.0,287.0,3,전체,24
202411,아시아,33.9,기타,4096.0,5483.0,3,남성,25
202411,아시아,33.8,기타,1544.0,2066.0,3,여성,25
202411,아시아,44.6,기타,693.0,1002.0,3,승무원,25
202411,아시아,35.0,기타,6333.0,8551.0,3,전체,25
202411,아메리카,17.2,연도대륙,56184.0,65849.0,2,남성,0
202411,아메리카,20.6,연도대륙,53974.0,65115.0,2,여성,0
202411,아메리카,23.7,연도대륙,10156.0,12567.0,2,승무원,0
202411,아메리카,19.3,연도대륙,120314.0,143531.0,2,전체,0
202411,아메리카,14.6,미국,43851.0,50234.0,3,남성,1
202411,아메리카,17.4,미국,41678.0,48925.0,3,여성,1
202411,아메리카,23.3,미국,7969.0,9823.0,3,승무원,1
202411,아메리카,16.6,미국,93498.0,108982.0,3,전체,1
202411,아메리카,-2.2,캐나다,9078.0,8878.0,3,남성,2
202411,아메리카,-3.5,캐나다,9205.0,8881.0,3,여성,2
202411,아메리카,9.1,캐나다,1105.0,1206.0,3,승무원,2
202411,아메리카,-2.2,캐나다,19388.0,18965.0,3,전체,2
202411,아메리카,51.4,브라질,950.0,1438.0,3,남성,3
202411,아메리카,50.7,브라질,904.0,1362.0,3,여성,3
202411,아메리카,1.0,브라질,304.0,307.0,3,승무원,3
202411,아메리카,44.0,브라질,2158.0,3107.0,3,전체,3
202411,아메리카,304.1,멕시코,850.0,3435.0,3,남성,4
202411,아메리카,330.2,멕시코,906.0,3898.0,3,여성,4
202411,아메리카,195.7,멕시코,230.0,680.0,3,승무원,4
202411,아메리카,303.5,멕시코,1986.0,8013.0,3,전체,4
202411,아메리카,28.1,기타,1455.0,1864.0,3,남성,5
202411,아메리카,60.0,기타,1281.0,2049.0,3,여성,5
202411,아메리카,0.5,기타,548.0,551.0,3,승무원,5
202411,아메리카,35.9,기타,3284.0,4464.0,3,전체,5
202411,유럽,15.2,연도대륙,37106.0,42759.0,2,남성,0
202411,유럽,25.8,연도대륙,25746.0,32399.0,2,여성,0
202411,유럽,-4.7,연도대륙,12379.0,11798.0,2,승무원,0
202411,유럽,15.6,연도대륙,75231.0,86956.0,2,전체,0
202411,유럽,23.1,러시아,4183.0,5151.0,3,남성,1
202411,유럽,42.8,러시아,4096.0,5850.0,3,여성,1
202411,유럽,-15.0,러시아,4558.0,3875.0,3,승무원,1
202411,유럽,15.9,러시아,12837.0,14876.0,3,전체,1
202411,유럽,8.1,영국,5745.0,6210.0,3,남성,2
202411,유럽,12.8,영국,3856.0,4351.0,3,여성,2
202411,유럽,-6.7,영국,389.0,363.0,3,승무원,2
202411,유럽,9.3,영국,9990.0,10924.0,3,전체,2
202411,유럽,5.1,독일,5876.0,6176.0,3,남성,3
202411,유럽,20.3,독일,2935.0,3530.0,3,여성,3
202411,유럽,-5.1,독일,961.0,912.0,3,승무원,3
202411,유럽,8.7,독일,9772.0,10618.0,3,전체,3
202411,유럽,13.7,프랑스,5606.0,6373.0,3,남성,4
202411,유럽,17.3,프랑스,4507.0,5287.0,3,여성,4
202411,유럽,-14.9,프랑스,1138.0,968.0,3,승무원,4
202411,유럽,12.2,프랑스,11251.0,12628.0,3,전체,4
202411,유럽,23.4,이탈리아,2402.0,2965.0,3,남성,5
202411,유럽,37.8,이탈리아,1406.0,1938.0,3,여성,5
202411,유럽,13.1,이탈리아,442.0,500.0,3,승무원,5
202411,유럽,27.1,이탈리아,4250.0,5403.0,3,전체,5
202411,유럽,16.7,네덜란드,1768.0,2063.0,3,남성,6
202411,유럽,24.0,네덜란드,1054.0,1307.0,3,여성,6
202411,유럽,17.1,네덜란드,849.0,994.0,3,승무원,6
202411,유럽,18.9,네덜란드,3671.0,4364.0,3,전체,6
202411,유럽,37.5,우크라이나,384.0,528.0,3,남성,7
202411,유럽,3.9,우크라이나,231.0,240.0,3,여성,7
202411,유럽,5.5,우크라이나,1005.0,1060.0,3,승무원,7
202411,유럽,12.8,우크라이나,1620.0,1828.0,3,전체,7
202411,유럽,23.3,스페인,1775.0,2188.0,3,남성,8
202411,유럽,33.4,스페인,1385.0,1847.0,3,여성,8
202411,유럽,-9.2,스페인,119.0,108.0,3,승무원,8
202411,유럽,26.3,스페인,3279.0,4143.0,3,전체,8
202411,유럽,4.8,루마니아,395.0,414.0,3,남성,9
202411,유럽,-14.0,루마니아,378.0,325.0,3,여성,9
202411,유럽,0.0,루마니아,337.0,337.0,3,승무원,9
202411,유럽,-3.1,루마니아,1110.0,1076.0,3,전체,9
202411,유럽,11.3,노르웨이,506.0,563.0,3,남성,10
202411,유럽,49.4,노르웨이,231.0,345.0,3,여성,10
202411,유럽,-50.0,노르웨이,20.0,10.0,3,승무원,10
202411,유럽,21.3,노르웨이,757.0,918.0,3,전체,10
202411,유럽,12.0,스웨덴,833.0,933.0,3,남성,11
202411,유럽,17.0,스웨덴,564.0,660.0,3,여성,11
202411,유럽,137.5,스웨덴,24.0,57.0,3,승무원,11
202411,유럽,16.1,스웨덴,1421.0,1650.0,3,전체,11
202411,유럽,30.7,폴란드,1207.0,1577.0,3,남성,12
202411,유럽,40.8,폴란드,1027.0,1446.0,3,여성,12
202411,유럽,2.7,폴란드,659.0,677.0,3,승무원,12
202411,유럽,27.9,폴란드,2893.0,3700.0,3,전체,12
202411,유럽,26.5,스위스,731.0,925.0,3,남성,13
202411,유럽,58.0,스위스,417.0,659.0,3,여성,13
202411,유럽,-25.6,스위스,39.0,29.0,3,승무원,13
202411,유럽,35.9,스위스,1187.0,1613.0,3,전체,13
202411,유럽,43.5,포르투갈,398.0,571.0,3,남성,14
202411,유럽,56.1,포르투갈,367.0,573.0,3,여성,14
202411,유럽,43.6,포르투갈,78.0,112.0,3,승무원,14
202411,유럽,49.0,포르투갈,843.0,1256.0,3,전체,14
202411,유럽,-0.5,오스트리아,666.0,663.0,3,남성,15
202411,유럽,46.1,오스트리아,280.0,409.0,3,여성,15
202411,유럽,9.1,오스트리아,77.0,84.0,3,승무원,15
202411,유럽,13.0,오스트리아,1023.0,1156.0,3,전체,15
202411,유럽,9.9,핀란드,476.0,523.0,3,남성,16
202411,유럽,6.2,핀란드,323.0,343.0,3,여성,16
202411,유럽,-4.3,핀란드,302.0,289.0,3,승무원,16
202411,유럽,4.9,핀란드,1101.0,1155.0,3,전체,16
202411,유럽,3.2,벨기에,726.0,749.0,3,남성,17
202411,유럽,27.9,벨기에,462.0,591.0,3,여성,17
202411,유럽,32.7,벨기에,107.0,142.0,3,승무원,17
202411,유럽,14.4,벨기에,1295.0,1482.0,3,전체,17
202411,유럽,32.0,크로아티아,147.0,194.0,3,남성,18
202411,유럽,37.3,크로아티아,59.0,81.0,3,여성,18
202411,유럽,-18.4,크로아티아,201.0,164.0,3,승무원,18
202411,유럽,7.9,크로아티아,407.0,439.0,3,전체,18
202411,유럽,56.1,그리스,367.0,573.0,3,남성,19
202411,유럽,88.4,그리스,138.0,260.0,3,여성,19
202411,유럽,-29.6,그리스,270.0,190.0,3,승무원,19
202411,유럽,32.0,그리스,775.0,1023.0,3,전체,19
202411,유럽,4.6,불가리아,174.0,182.0,3,남성,20
202411,유럽,9.2,불가리아,109.0,119.0,3,여성,20
202411,유럽,60.9,불가리아,87.0,140.0,3,승무원,20
202411,유럽,19.2,불가리아,370.0,441.0,3,전체,20
202411,유럽,11.3,덴마크,683.0,760.0,3,남성,21
202411,유럽,23.2,덴마크,384.0,473.0,3,여성,21
202411,유럽,-24.3,덴마크,70.0,53.0,3,승무원,21
202411,유럽,13.1,덴마크,1137.0,1286.0,3,전체,21
202411,유럽,27.5,아일랜드,432.0,551.0,3,남성,22
202411,유럽,60.3,아일랜드,247.0,396.0,3,여성,22
202411,유럽,27.0,아일랜드,37.0,47.0,3,승무원,22
202411,유럽,38.8,아일랜드,716.0,994.0,3,전체,22
202411,유럽,18.5,기타,1626.0,1927.0,3,남성,23
202411,유럽,6.1,기타,1290.0,1369.0,3,여성,23
202411,유럽,12.6,기타,610.0,687.0,3,승무원,23
202411,유럽,13.0,기타,3526.0,3983.0,3,전체,23
202411,오세아니아,7.9,연도대륙,10458.0,11280.0,2,남성,0
202411,오세아니아,13.2,연도대륙,10916.0,12357.0,2,여성,0
202411,오세아니아,6.9,연도대륙,1003.0,1072.0,2,승무원,0
202411,오세아니아,10.4,연도대륙,22377.0,24709.0,2,전체,0
202411,오세아니아,7.3,호주,8687.0,9320.0,3,남성,1
202411,오세아니아,13.6,호주,9209.0,10457.0,3,여성,1
202411,오세아니아,6.5,호주,713.0,759.0,3,승무원,1
202411,오세아니아,10.4,호주,18609.0,20536.0,3,전체,1
202411,오세아니아,7.4,뉴질랜드,1682.0,1806.0,3,남성,2
202411,오세아니아,7.1,뉴질랜드,1653.0,1771.0,3,여성,2
202411,오세아니아,-3.9,뉴질랜드,256.0,246.0,3,승무원,2
202411,오세아니아,6.5,뉴질랜드,3591.0,3823.0,3,전체,2
202411,오세아니아,73.0,기타,89.0,154.0,3,남성,3
202411,오세아니아,138.9,기타,54.0,129.0,3,여성,3
202411,오세아니아,97.1,기타,34.0,67.0,3,승무원,3
202411,오세아니아,97.7,기타,177.0,350.0,3,전체,3
202411,아프리카,39.5,연도대륙,1637.0,2284.0,2,남성,0
202411,아프리카,21.0,연도대륙,924.0,1118.0,2,여성,0
202411,아프리카,-7.1,연도대륙,2209.0,2053.0,2,승무원,0
202411,아프리카,14.4,연도대륙,4770.0,5455.0,2,전체,0
202411,아프리카,13.3,남아프리카공화국,264.0,299.0,3,남성,1
202411,아프리카,13.1,남아프리카공화국,274.0,310.0,3,여성,1
202411,아프리카,3.6,남아프리카공화국,337.0,349.0,3,승무원,1
202411,아프리카,9.5,남아프리카공화국,875.0,958.0,3,전체,1
202411,아프리카,44.6,기타,1373.0,1985.0,3,남성,2
202411,아프리카,24.3,기타,650.0,808.0,3,여성,2
202411,아프리카,-9.0,기타,1872.0,1704.0,3,승무원,2
202411,아프리카,15.5,기타,3895.0,4497.0,3,전체,2
202411,기타,-7.7,연도대륙,13.0,12.0,2,남성,0
202411,기타,-42.9,연도대륙,7.0,4.0,2,여성,0
202411,기타,-66.7,연도대륙,3.0,1.0,2,승무원,0
202411,기타,-26.1,연도대륙,23.0,17.0,2,전체,0
202411,기타,-7.7,기타,13.0,12.0,3,남성,1
202411,기타,-42.9,기타,7.0,4.0,3,여성,1
202411,기타,-66.7,기타,3.0,1.0,3,승무원,1
202411,기타,-26.1,기타,23.0,17.0,3,전체,1
202411,교포,-20.2,연도대륙,1477.0,1178.0,2,남성,0
202411,교포,-21.7,연도대륙,2142.0,1678.0,2,여성,0
202411,교포,0.0,연도대륙,0.0,0.0,2,승무원,0
202411,교포,-21.1,연도대륙,3619.0,2856.0,2,전체,0
202411,교포,-20.2,교포,1477.0,1178.0,3,남성,1
202411,교포,-21.7,교포,2142.0,1678.0,3,여성,1
202411,교포,0.0,교포,0.0,0.0,3,승무원,1
202411,교포,-21.1,교포,3619.0,2856.0,3,전체,1
202412,대륙전체,20.7,연도,395338.0,477015.0,1,남성,0
202412,대륙전체,23.1,연도,575882.0,709002.0,1,여성,0
202412,대륙전체,29.7,연도,65405.0,84846.0,1,승무원,0
202412,대륙전체,22.6,연도,1036625.0,1270863.0,1,전체,0
202412,아시아,20.1,연도대륙,308661.0,370709.0,2,남성,0
202412,아시아,23.1,연도대륙,498683.0,614120.0,2,여성,0
202412,아시아,37.4,연도대륙,43628.0,59953.0,2,승무원,0
202412,아시아,22.8,연도대륙,850972.0,1044782.0,2,전체,0
202412,아시아,13.8,중국,88638.0,100910.0,3,남성,1
202412,아시아,22.4,중국,157483.0,192727.0,3,여성,1
202412,아시아,74.1,중국,7554.0,13150.0,3,승무원,1
202412,아시아,20.9,중국,253675.0,306787.0,3,전체,1
202412,아시아,34.1,일본,63860.0,85631.0,3,남성,2
202412,아시아,24.4,일본,131001.0,163027.0,3,여성,2
202412,아시아,87.3,일본,1008.0,1888.0,3,승무원,2
202412,아시아,27.9,일본,195869.0,250546.0,3,전체,2
202412,아시아,47.2,대만,26430.0,38901.0,3,남성,3
202412,아시아,47.3,대만,53894.0,79411.0,3,여성,3
202412,아시아,24.3,대만,309.0,384.0,3,승무원,3
202412,아시아,47.2,대만,80633.0,118696.0,3,전체,3
202412,아시아,34.4,홍콩,14957.0,20107.0,3,남성,4
202412,아시아,39.1,홍콩,27623.0,38417.0,3,여성,4
202412,아시아,-25.9,홍콩,197.0,146.0,3,승무원,4
202412,아시아,37.2,홍콩,42777.0,58670.0,3,전체,4
202412,아시아,19.2,마카오,1586.0,1890.0,3,남성,5
202412,아시아,19.6,마카오,3160.0,3778.0,3,여성,5
202412,아시아,0.0,마카오,0.0,84.0,3,승무원,5
202412,아시아,21.2,마카오,4746.0,5752.0,3,전체,5
202412,아시아,48.8,필리핀,12208.0,18169.0,3,남성,6
202412,아시아,37.2,필리핀,14324.0,19654.0,3,여성,6
202412,아시아,33.1,필리핀,8714.0,11601.0,3,승무원,6
202412,아시아,40.2,필리핀,35246.0,49424.0,3,전체,6
202412,아시아,16.0,인도네시아,11085.0,12861.0,3,남성,7
202412,아시아,23.3,인도네시아,11116.0,13710.0,3,여성,7
202412,아시아,30.2,인도네시아,5507.0,7172.0,3,승무원,7
202412,아시아,21.8,인도네시아,27708.0,33743.0,3,전체,7
202412,아시아,-3.1,태국,11054.0,10709.0,3,남성,8
202412,아시아,-5.5,태국,20055.0,18943.0,3,여성,8
202412,아시아,32.1,태국,2340.0,3090.0,3,승무원,8
202412,아시아,-2.1,태국,33449.0,32742.0,3,전체,8
202412,아시아,6.7,베트남,12101.0,12907.0,3,남성,9
202412,아시아,10.8,베트남,14767.0,16356.0,3,여성,9
202412,아시아,42.1,베트남,4860.0,6906.0,3,승무원,9
202412,아시아,14.0,베트남,31728.0,36169.0,3,전체,9
202412,아시아,16.7,인도,4016.0,4688.0,3,남성,10
202412,아시아,2.3,인도,1293.0,1323.0,3,여성,10
202412,아시아,19.5,인도,3898.0,4659.0,3,승무원,10
202412,아시아,15.9,인도,9207.0,10670.0,3,전체,10
202412,아시아,-5.8,말레이시아,13186.0,12419.0,3,남성,11
202412,아시아,-6.4,말레이시아,17956.0,16799.0,3,여성,11
202412,아시아,10.8,말레이시아,1964.0,2176.0,3,승무원,11
202412,아시아,-5.2,말레이시아,33106.0,31394.0,3,전체,11
202412,아시아,9.7,싱가포르,24662.0,27047.0,3,남성,12
202412,아시아,9.1,싱가포르,30259.0,33015.0,3,여성,12
202412,아시아,0.7,싱가포르,1476.0,1486.0,3,승무원,12
202412,아시아,9.1,싱가포르,56397.0,61548.0,3,전체,12
202412,아시아,10.8,몽골,4838.0,5362.0,3,남성,13
202412,아시아,11.7,몽골,6222.0,6950.0,3,여성,13
202412,아시아,6.2,몽골,16.0,17.0,3,승무원,13
202412,아시아,11.3,몽골,11076.0,12329.0,3,전체,13
202412,아시아,-2.0,우즈베키스탄,2450.0,2401.0,3,남성,14
202412,아시아,3.5,우즈베키스탄,971.0,1005.0,3,여성,14
202412,아시아,42.9,우즈베키스탄,266.0,380.0,3,승무원,14
202412,아시아,2.7,우즈베키스탄,3687.0,3786.0,3,전체,14
202412,아시아,-16.2,미얀마,2655.0,2226.0,3,남성,15
202412,아시아,45.3,미얀마,645.0,937.0,3,여성,15
202412,아시아,35.9,미얀마,2516.0,3419.0,3,승무원,15
202412,아시아,13.2,미얀마,5816.0,6582.0,3,전체,15
202412,아시아,5.0,GCC,1128.0,1184.0,3,남성,16
202412,아시아,22.9,GCC,983.0,1208.0,3,여성,16
202412,아시아,-54.6,GCC,194.0,88.0,3,승무원,16
202412,아시아,7.6,GCC,2305.0,2480.0,3,전체,16
202412,아시아,-3.4,카자흐스탄,1199.0,1158.0,3,남성,17
202412,아시아,-2.5,카자흐스탄,1766.0,1721.0,3,여성,17
202412,아시아,14.6,카자흐스탄,288.0,330.0,3,승무원,17
202412,아시아,-1.4,카자흐스탄,3253.0,3209.0,3,전체,17
202412,아시아,18.9,튀르키예,816.0,970.0,3,남성,18
202412,아시아,9.6,튀르키예,491.0,538.0,3,여성,18
202412,아시아,5.4,튀르키예,1005.0,1059.0,3,승무원,18
202412,아시아,11.0,튀르키예,2312.0,2567.0,3,전체,18
202412,아시아,-8.3,캄보디아,2371.0,2174.0,3,남성,19
202412,아시아,-4.0,캄보디아,1588.0,1524.0,3,여성,19
202412,아시아,51.0,캄보디아,96.0,145.0,3,승무원,19
202412,아시아,-5.2,캄보디아,4055.0,3843.0,3,전체,19
202412,아시아,-33.6,스리랑카,1617.0,1074.0,3,남성,20
202412,아시아,114.8,스리랑카,122.0,262.0,3,여성,20
202412,아시아,4.5,스리랑카,465.0,486.0,3,승무원,20
202412,아시아,-17.3,스리랑카,2204.0,1822.0,3,전체,20
202412,아시아,-3.8,방글라데시,1380.0,1328.0,3,남성,21
202412,아시아,-49.8,방글라데시,245.0,123.0,3,여성,21
202412,아시아,90.0,방글라데시,130.0,247.0,3,승무원,21
202412,아시아,-3.2,방글라데시,1755.0,1698.0,3,전체,21
202412,아시아,-6.0,파키스탄,881.0,828.0,3,남성,22
202412,아시아,-25.5,파키스탄,165.0,123.0,3,여성,22
202412,아시아,-62.3,파키스탄,122.0,46.0,3,승무원,22
202412,아시아,-14.6,파키스탄,1168.0,997.0,3,전체,22
202412,아시아,75.6,이스라엘,217.0,381.0,3,남성,23
202412,아시아,85.0,이스라엘,100.0,185.0,3,여성,23
202412,아시아,300.0,이스라엘,1.0,4.0,3,승무원,23
202412,아시아,79.2,이스라엘,318.0,570.0,3,전체,23
202412,아시아,-15.0,이란,140.0,119.0,3,남성,24
202412,아시아,-18.6,이란,86.0,70.0,3,여성,24
202412,아시아,-33.3,이란,3.0,2.0,3,승무원,24
202412,아시아,-16.6,이란,229.0,191.0,3,전체,24
202412,아시아,1.5,기타,5186.0,5265.0,3,남성,25
202412,아시아,-2.3,기타,2368.0,2314.0,3,여성,25
202412,아시아,41.3,기타,699.0,988.0,3,승무원,25
202412,아시아,3.8,기타,8253.0,8567.0,3,전체,25
202412,아메리카,25.2,연도대륙,46140.0,57780.0,2,남성,0
202412,아메리카,26.1,연도대륙,42706.0,53866.0,2,여성,0
202412,아메리카,28.9,연도대륙,9143.0,11787.0,2,승무원,0
202412,아메리카,26.0,연도대륙,97989.0,123433.0,2,전체,0
202412,아메리카,22.2,미국,37131.0,45362.0,3,남성,1
202412,아메리카,22.1,미국,33672.0,41116.0,3,여성,1
202412,아메리카,25.7,미국,7488.0,9411.0,3,승무원,1
202412,아메리카,22.5,미국,78291.0,95889.0,3,전체,1
202412,아메리카,14.5,캐나다,6858.0,7853.0,3,남성,2
202412,아메리카,16.4,캐나다,6609.0,7693.0,3,여성,2
202412,아메리카,3.9,캐나다,1087.0,1129.0,3,승무원,2
202412,아메리카,14.6,캐나다,14554.0,16675.0,3,전체,2
202412,아메리카,67.5,브라질,699.0,1171.0,3,남성,3
202412,아메리카,63.4,브라질,743.0,1214.0,3,여성,3
202412,아메리카,-12.1,브라질,239.0,210.0,3,승무원,3
202412,아메리카,54.4,브라질,1681.0,2595.0,3,전체,3
202412,아메리카,254.6,멕시코,637.0,2259.0,3,남성,4
202412,아메리카,240.7,멕시코,752.0,2562.0,3,여성,4
202412,아메리카,408.4,멕시코,131.0,666.0,3,승무원,4
202412,아메리카,261.0,멕시코,1520.0,5487.0,3,전체,4
202412,아메리카,39.3,기타,815.0,1135.0,3,남성,5
202412,아메리카,37.7,기타,930.0,1281.0,3,여성,5
202412,아메리카,87.4,기타,198.0,371.0,3,승무원,5
202412,아메리카,43.4,기타,1943.0,2787.0,3,전체,5
202412,유럽,23.9,연도대륙,24688.0,30595.0,2,남성,0
202412,유럽,25.2,연도대륙,18672.0,23384.0,2,여성,0
202412,유럽,1.9,연도대륙,10438.0,10637.0,2,승무원,0
202412,유럽,20.1,연도대륙,53798.0,64616.0,2,전체,0
202412,유럽,13.4,러시아,3778.0,4283.0,3,남성,1
202412,유럽,16.4,러시아,3813.0,4437.0,3,여성,1
202412,유럽,-8.9,러시아,4134.0,3767.0,3,승무원,1
202412,유럽,6.5,러시아,11725.0,12487.0,3,전체,1
202412,유럽,17.5,영국,4014.0,4718.0,3,남성,2
202412,유럽,19.5,영국,2715.0,3244.0,3,여성,2
202412,유럽,25.5,영국,204.0,256.0,3,승무원,2
202412,유럽,18.5,영국,6933.0,8218.0,3,전체,2
202412,유럽,17.1,독일,3775.0,4422.0,3,남성,3
202412,유럽,23.8,독일,2369.0,2933.0,3,여성,3
202412,유럽,-10.8,독일,916.0,817.0,3,승무원,3
202412,유럽,15.8,독일,7060.0,8172.0,3,전체,3
202412,유럽,24.1,프랑스,3632.0,4508.0,3,남성,4
202412,유럽,22.2,프랑스,2988.0,3652.0,3,여성,4
202412,유럽,-1.9,프랑스,915.0,898.0,3,승무원,4
202412,유럽,20.2,프랑스,7535.0,9058.0,3,전체,4
202412,유럽,33.5,이탈리아,1509.0,2014.0,3,남성,5
202412,유럽,39.2,이탈리아,1054.0,1467.0,3,여성,5
202412,유럽,33.3,이탈리아,237.0,316.0,3,승무원,5
202412,유럽,35.6,이탈리아,2800.0,3797.0,3,전체,5
202412,유럽,19.0,네덜란드,1165.0,1386.0,3,남성,6
202412,유럽,21.8,네덜란드,758.0,923.0,3,여성,6
202412,유럽,43.5,네덜란드,649.0,931.0,3,승무원,6
202412,유럽,26.0,네덜란드,2572.0,3240.0,3,전체,6
202412,유럽,59.8,우크라이나,291.0,465.0,3,남성,7
202412,유럽,25.3,우크라이나,158.0,198.0,3,여성,7
202412,유럽,12.2,우크라이나,843.0,946.0,3,승무원,7
202412,유럽,24.5,우크라이나,1292.0,1609.0,3,전체,7
202412,유럽,35.4,스페인,921.0,1247.0,3,남성,8
202412,유럽,33.7,스페인,807.0,1079.0,3,여성,8
202412,유럽,11.9,스페인,109.0,122.0,3,승무원,8
202412,유럽,33.3,스페인,1837.0,2448.0,3,전체,8
202412,유럽,56.8,루마니아,213.0,334.0,3,남성,9
202412,유럽,39.3,루마니아,168.0,234.0,3,여성,9
202412,유럽,-19.3,루마니아,321.0,259.0,3,승무원,9
202412,유럽,17.8,루마니아,702.0,827.0,3,전체,9
202412,유럽,45.9,노르웨이,290.0,423.0,3,남성,10
202412,유럽,68.5,노르웨이,178.0,300.0,3,여성,10
202412,유럽,15.0,노르웨이,20.0,23.0,3,승무원,10
202412,유럽,52.9,노르웨이,488.0,746.0,3,전체,10
202412,유럽,40.4,스웨덴,617.0,866.0,3,남성,11
202412,유럽,44.2,스웨덴,389.0,561.0,3,여성,11
202412,유럽,2.6,스웨덴,39.0,40.0,3,승무원,11
202412,유럽,40.4,스웨덴,1045.0,1467.0,3,전체,11
202412,유럽,21.4,폴란드,588.0,714.0,3,남성,12
202412,유럽,33.1,폴란드,487.0,648.0,3,여성,12
202412,유럽,-3.8,폴란드,599.0,576.0,3,승무원,12
202412,유럽,15.8,폴란드,1674.0,1938.0,3,전체,12
202412,유럽,24.8,스위스,513.0,640.0,3,남성,13
202412,유럽,42.1,스위스,328.0,466.0,3,여성,13
202412,유럽,-16.7,스위스,42.0,35.0,3,승무원,13
202412,유럽,29.2,스위스,883.0,1141.0,3,전체,13
202412,유럽,58.5,포르투갈,275.0,436.0,3,남성,14
202412,유럽,53.9,포르투갈,293.0,451.0,3,여성,14
202412,유럽,47.5,포르투갈,61.0,90.0,3,승무원,14
202412,유럽,55.3,포르투갈,629.0,977.0,3,전체,14
202412,유럽,25.2,오스트리아,330.0,413.0,3,남성,15
202412,유럽,42.4,오스트리아,229.0,326.0,3,여성,15
202412,유럽,-14.5,오스트리아,69.0,59.0,3,승무원,15
202412,유럽,27.1,오스트리아,628.0,798.0,3,전체,15
202412,유럽,50.2,핀란드,279.0,419.0,3,남성,16
202412,유럽,18.4,핀란드,266.0,315.0,3,여성,16
202412,유럽,-24.0,핀란드,263.0,200.0,3,승무원,16
202412,유럽,15.6,핀란드,808.0,934.0,3,전체,16
202412,유럽,19.3,벨기에,456.0,544.0,3,남성,17
202412,유럽,7.6,벨기에,304.0,327.0,3,여성,17
202412,유럽,9.9,벨기에,121.0,133.0,3,승무원,17
202412,유럽,14.0,벨기에,881.0,1004.0,3,전체,17
202412,유럽,43.3,크로아티아,97.0,139.0,3,남성,18
202412,유럽,4.9,크로아티아,41.0,43.0,3,여성,18
202412,유럽,27.5,크로아티아,149.0,190.0,3,승무원,18
202412,유럽,29.6,크로아티아,287.0,372.0,3,전체,18
202412,유럽,30.0,그리스,237.0,308.0,3,남성,19
202412,유럽,19.6,그리스,102.0,122.0,3,여성,19
202412,유럽,42.6,그리스,129.0,184.0,3,승무원,19
202412,유럽,31.2,그리스,468.0,614.0,3,전체,19
202412,유럽,62.6,불가리아,91.0,148.0,3,남성,20
202412,유럽,50.0,불가리아,42.0,63.0,3,여성,20
202412,유럽,42.6,불가리아,101.0,144.0,3,승무원,20
202412,유럽,51.7,불가리아,234.0,355.0,3,전체,20
202412,유럽,36.7,덴마크,354.0,484.0,3,남성,21
202412,유럽,40.0,덴마크,225.0,315.0,3,여성,21
202412,유럽,6.0,덴마크,50.0,53.0,3,승무원,21
202412,유럽,35.5,덴마크,629.0,852.0,3,전체,21
202412,유럽,26.6,아일랜드,286.0,362.0,3,남성,22
202412,유럽,35.8,아일랜드,173.0,235.0,3,여성,22
202412,유럽,6.2,아일랜드,32.0,34.0,3,승무원,22
202412,유럽,28.5,아일랜드,491.0,631.0,3,전체,22
