업체이용률_1만,c_자연완주율,월영야행_β,체험가격,팝업객단가
0.07823302695080049,0.15449361637158096,-0.010653437389004561,10000,2641.9358544440147
0.1589499598856141,0.1560357393653932,-0.010817878733819777,5000,9357.594394504782
0.3198999136092226,0.15534454142265847,-0.010486544900370168,12000,8094.365808845958
0.3965352901233879,0.14717305477267678,-0.00460959698301866,22000,9815.38693042659
0.03096723983469186,0.16738595120849506,-0.005322434757956876,12000,9362.142291789198
0.30466658438973576,0.16650629074793677,-0.00972856609234101,4000,10868.15254697223
0.3198999136092226,0.14624445856015206,-0.007822153402365726,8000,12625.18983357999
0.16426813223584644,0.15947963310867538,-0.031680624433938966,12000,2641.9358544440147
0.1589499598856141,0.16525523711539972,0.0015251627165250104,10000,9968.772979815913
0.07823302695080049,0.1429944752927844,-0.005873543082877764,15000,16949.69186366355
0.03096723983469186,0.1711736714764432,-0.013180809930929483,20000,10124.162225871132
0.3198999136092226,0.1483273890526813,-0.002448444943995987,7000,9367.701460379212
0.06045829535513537,0.14764023806388638,-0.020813897630212227,5000,6379.779727401703
0.0567270438764676,0.15060645378825185,-0.01303671563446396,15000,13439.594459895283
0.3965352901233879,0.16963682438569247,-0.00990489021922508,25000,8980.724685620986
0.030709161363584057,0.14909628907516528,-0.005027517126530243,20000,10124.162225871132
0.30466658438973576,0.1585951349406637,-0.0013920005049386757,25000,9362.142291789198
0.07498632668291193,0.16123743095677123,-0.004812604303077483,25000,2149.416136534133
0.030709161363584057,0.1499990907709664,-0.0157039154094669,20000,14929.56671203167
0.06045829535513537,0.1647106120812446,-0.015146139396818472,15000,2955.6355296040556
0.3965352901233879,0.15557557834996755,-0.009821998898247811,5000,6111.439449623881
0.2764675808695338,0.15486707773225133,-0.002512789561787151,5000,4635.668443078176
0.0567270438764676,0.15268917491881998,0.0035228650961056512,25000,6029.591590125569
0.2764675808695338,0.1412359504597614,-0.024227417731163797,12000,9357.594394504782
0.030709161363584057,0.13774425253389344,-0.010471908832429724,25000,2149.416136534133
0.2764675808695338,0.18493164172724005,-0.012174586409049873,6000,2149.416136534133
0.07823302695080049,0.16706891516754258,-0.010454465910104493,20000,8867.27474861856
0.07498632668291193,0.14439948084319607,-0.011668845998157141,15000,6490.025297937499
0.2764675808695338,0.1430337119889928,-0.02875672089358084,12000,14552.421047816675
0.06045829535513537,0.1687471233295384,0.007306718772430382,25000,8266.360338630808
0.4722332058040905,0.14913269982651275,0.005666421377849177,6000,3180.534231222965
0.3965352901233879,0.16368028055984687,-0.01830283108043262,6000,2641.9358544440147
0.030709161363584057,0.15800889650589953,-0.010661379357463148,20000,15674.647469510692
0.3965352901233879,0.13928311912697716,-0.01482273129625751,22000,1932.7685273621282
0.1896930846842057,0.1475826799358067,-0.006869318334933896,8000,3982.1550627694223
0.06045829535513537,0.16542826902358787,-0.01016128152143971,5000,4635.668443078176
0.07823302695080049,0.1570028318652869,-0.01383879989908412,25000,16949.69186366355
0.3198999136092226,0.14323269856513832,-0.017500724745535344,12000,8371.635549928305
0.03096723983469186,0.1348230004738049,-0.012228498234194817,25000,10124.162225871132
0.3198999136092226,0.1399857125020442,0.00036655361208091545,39000,14929.56671203167
0.1589499598856141,0.16103390012648472,-0.0013793890920751123,10000,13439.594459895283
0.0567270438764676,0.15461953860597813,-0.007038251547806121,15000,12625.18983357999
