식당인증,체험결제,체험추가소비,지표1_원,지표1_증가율,이동인원,팝업구매,팝업추가소비,지표2_강남동증가율,추가소비합,팝업총지출,주민증월이용_증가율
3424.906288182568,875.294294044225,4748827.24925876,153.07172683527938,0.002652653056364418,483.46460320484636,3282.6383820897076,22350692.508116186,0.0020409654744281513,27099519.757374946,41196347.21045021,0.48238116734965747
3379.806807416815,245.51393872662698,496553.12820586935,152.7091001099242,0.00027737020195628403,525.7393698912375,5723.675508336,32617403.894042194,0.002978475731302043,33113957.022248063,80636158.00788407,0.4760291278051852
1560.799501770119,640.1452421355707,1631807.094257921,152.80591264280343,0.0009115130639161251,237.7931862715037,3707.8047339992913,4566957.8490227675,0.0004170342055235825,6198764.9432806885,7166328.295478137,0.21983091574227026
3039.656286523742,445.8570911823349,1019291.5495951065,152.75367835595665,0.0005693672779487624,463.3548008006854,3067.292637207314,10965314.844138898,0.0010013036063645556,11984606.393734004,23982163.79920098,0.4281206037357383
1785.6083009705226,1003.3628129845644,5194707.630622398,153.10975075800664,0.0029017179084460665,283.7685060305172,4152.736685478051,39897780.69001571,0.003643287243339715,45092488.320638105,53944065.03321402,0.2514941268972567
2792.132509376041,178.16478756610258,163138.1530685985,152.68066704630309,9.112753478546232e-05,424.1923535375312,4795.281450157984,8425393.972291423,0.0007693693696361983,8588532.125360021,27604367.813386057,0.39325809991211846
1943.3853987368839,441.9679253617273,1137881.5484749093,152.7637915099372,0.0006356106063478695,307.5344025626755,2994.396408549548,13539680.363499131,0.0012363831745553213,14677561.91197404,26294935.74413374,0.2737162533432231
1069.2690470742712,269.95488125142367,2876229.781091362,152.9120348990451,0.0016066366113465236,173.03166998980387,3475.5701951658716,15305333.433911674,0.0013976147317082584,18181563.215003036,28730315.615446497,0.15060127423581285
1726.7253038444437,289.907786973153,1453315.5707991833,152.79069118839743,0.0008118092717195324,245.124114696236,3128.730808535217,7987861.235913568,0.0007294158331381678,9441176.806712752,19121048.890535746,0.2432007470203442
2242.5447692939315,817.4065692646027,7074613.39868145,153.2700659336611,0.003951816705385358,353.0650866286211,2561.550234481672,3670471.031396504,0.0003351710309310837,10745084.430077953,11874497.587346187,0.3158513759568918
3432.595845752632,1520.6680440948958,5056444.769231173,153.0979599356755,0.002824485492398665,499.092757275915,4999.2055245197935,37996322.58700796,0.0034696545767947647,43052767.35623913,57134801.41499643,0.4834642036271313
2673.1488423219607,1162.8493078013908,3401432.6294941036,152.95682330723366,0.0019000102945530006,420.62999428824213,2295.1625261384042,10415914.58920013,0.0009511348274077126,13817347.218694232,21365360.522171307,0.37649983694675504
1509.0586982937261,461.48580255392255,5590771.419229997,153.1435264061906,0.003122955650781023,257.4698095955667,3100.756079497539,8869484.870344661,0.0008099217681851613,14460256.289574658,28552859.781126603,0.21254347863291917
2002.2644601985903,245.36951677575775,822475.8539305076,152.736894247222,0.0004594277646245981,297.67770895156696,3159.5487503637837,19183687.234689597,0.001751768689225707,20006163.088620104,34338457.79854908,0.2820090789012099
3412.7716825290026,812.4035030860834,6036322.49093556,153.1815222459487,0.0033718365533892403,572.636135476803,2915.9429517008593,16939977.235199433,0.0015468831071827462,22976299.726134993,22798809.81962175,0.4806720679618314
994.8572045432902,49.97614802804101,742444.6724313995,152.73006932379346,0.0004147230518469769,155.91306072524753,3013.0093783332295,26055357.863672353,0.0023792589784103913,26797802.53610375,43846581.09452553,0.14012073303426623
3060.4054647080543,2044.351988542585,36500125.83239194,155.77942372950608,0.02038864866311929,557.1563003605102,5361.925153652743,47762450.49922239,0.004361453785273013,84262576.33161433,66878715.09274279,0.4310430231983175
