_조회_시도,_조회_시군구,_조회_SGG_CD,DPTR_REGN_NM,DPTR_REGN_DTL_NM,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE
서울특별시,중구,11140,중림동,중림동,1817426.0,1348.0,1.4,1817426.0,1348.0,100.0
서울특별시,중랑구,11260,면목2동,면목2동,129001.0,359.0,6.4,129001.0,359.0,100.0
서울특별시,중랑구,11260,면목4동,면목4동,111925.0,335.0,5.6,111925.0,335.0,100.0
서울특별시,중랑구,11260,면목5동,면목5동,61612.0,248.0,3.1,61612.0,248.0,100.0
서울특별시,중랑구,11260,면목본동,면목본동,154837.0,393.0,7.7,154837.0,393.0,100.0
서울특별시,중랑구,11260,면목7동,면목7동,107143.0,327.0,5.3,107143.0,327.0,100.0
서울특별시,중랑구,11260,면목제3.8동,면목제3.8동,133200.0,365.0,6.6,59369.0,244.0,44.6
서울특별시,중랑구,11260,면목3.8동,면목3.8동,133200.0,365.0,6.6,73831.0,272.0,55.4
서울특별시,중랑구,11260,상봉1동,상봉1동,168383.0,410.0,8.4,168383.0,410.0,100.0
서울특별시,중랑구,11260,상봉2동,상봉2동,288885.0,537.0,14.4,288885.0,537.0,100.0
서울특별시,중랑구,11260,중화1동,중화1동,61944.0,249.0,3.1,61944.0,249.0,100.0
서울특별시,중랑구,11260,중화2동,중화2동,121258.0,348.0,6.0,121258.0,348.0,100.0
서울특별시,중랑구,11260,묵1동,묵1동,96763.0,311.0,4.8,96763.0,311.0,100.0
서울특별시,중랑구,11260,묵2동,묵2동,115683.0,340.0,5.8,115683.0,340.0,100.0
서울특별시,중랑구,11260,망우본동,망우본동,187343.0,433.0,9.3,187343.0,433.0,100.0
서울특별시,중랑구,11260,망우3동,망우3동,64873.0,255.0,3.2,64873.0,255.0,100.0
서울특별시,중랑구,11260,신내1동,신내1동,145910.0,382.0,7.3,145910.0,382.0,100.0
서울특별시,중랑구,11260,신내2동,신내2동,57901.0,241.0,2.9,57901.0,241.0,100.0
부산광역시,강서구,26440,대저1동,대저1동,316392.0,562.0,1.7,316392.0,562.0,100.0
부산광역시,강서구,26440,대저2동,대저2동,10217482.0,3196.0,54.7,10217482.0,3196.0,100.0
부산광역시,강서구,26440,강동동,강동동,172025.0,415.0,0.9,172025.0,415.0,100.0
부산광역시,강서구,26440,명지1동,명지1동,401485.0,634.0,2.1,401485.0,634.0,100.0
부산광역시,강서구,26440,명지2동,명지2동,104799.0,324.0,0.6,104799.0,324.0,100.0
부산광역시,강서구,26440,가락동,가락동,98704.0,314.0,0.5,98704.0,314.0,100.0
부산광역시,강서구,26440,녹산동,녹산동,1161682.0,1078.0,6.2,1161682.0,1078.0,100.0
부산광역시,강서구,26440,가덕도동,가덕도동,6164122.0,2483.0,33.0,6164122.0,2483.0,100.0
부산광역시,강서구,26440,신호동,신호동,38254.0,196.0,0.2,38254.0,196.0,100.0
부산광역시,금정구,26410,서1동,서1동,3970.0,63.0,0.2,3970.0,63.0,100.0
부산광역시,금정구,26410,서2동,서2동,12261.0,111.0,0.5,12261.0,111.0,100.0
부산광역시,금정구,26410,서3동,서3동,19772.0,141.0,0.9,19772.0,141.0,100.0
부산광역시,금정구,26410,금사회동동,금사회동동,57952.0,241.0,2.5,57952.0,241.0,100.0
부산광역시,금정구,26410,부곡1동,부곡1동,22963.0,152.0,1.0,22963.0,152.0,100.0
부산광역시,금정구,26410,부곡2동,부곡2동,49776.0,223.0,2.2,49776.0,223.0,100.0
부산광역시,금정구,26410,부곡3동,부곡3동,86410.0,294.0,3.8,86410.0,294.0,100.0
부산광역시,금정구,26410,부곡4동,부곡4동,48847.0,221.0,2.1,48847.0,221.0,100.0
부산광역시,금정구,26410,장전1동,장전1동,330461.0,575.0,14.5,330461.0,575.0,100.0
부산광역시,금정구,26410,장전2동,장전2동,309145.0,556.0,13.6,309145.0,556.0,100.0
부산광역시,금정구,26410,장전3동,장전3동,64191.0,253.0,2.8,64191.0,253.0,100.0
부산광역시,금정구,26410,선두구동,선두구동,141332.0,376.0,6.2,141332.0,376.0,100.0
부산광역시,금정구,26410,청룡노포동,청룡노포동,524813.0,724.0,23.1,524813.0,724.0,100.0
부산광역시,금정구,26410,남산동,남산동,281852.0,531.0,12.4,281852.0,531.0,100.0
부산광역시,금정구,26410,구서1동,구서1동,197001.0,444.0,8.7,197001.0,444.0,100.0
부산광역시,금정구,26410,구서2동,구서2동,107860.0,328.0,4.7,107860.0,328.0,100.0
부산광역시,금정구,26410,금성동,금성동,17012.0,130.0,0.7,17012.0,130.0,100.0
부산광역시,기장군,26710,기장읍,기장읍,4941221.0,2223.0,74.0,4941221.0,2223.0,100.0
부산광역시,기장군,26710,장안읍,장안읍,415172.0,644.0,6.2,415172.0,644.0,100.0
부산광역시,기장군,26710,정관읍,정관읍,275455.0,525.0,4.1,275455.0,525.0,100.0
부산광역시,기장군,26710,일광읍,일광읍,320160.0,566.0,4.8,320160.0,566.0,100.0
부산광역시,기장군,26710,일광면,일광면,603521.0,777.0,9.0,603521.0,777.0,100.0
부산광역시,기장군,26710,철마면,철마면,124124.0,352.0,1.9,124124.0,352.0,100.0
부산광역시,남구,26290,대연1동,대연1동,551925.0,743.0,6.4,551925.0,743.0,100.0
부산광역시,남구,26290,대연3동,대연3동,1015200.0,1008.0,11.8,1015200.0,1008.0,100.0
부산광역시,남구,26290,대연4동,대연4동,150983.0,389.0,1.8,150983.0,389.0,100.0
부산광역시,남구,26290,대연5동,대연5동,366890.0,606.0,4.3,366890.0,606.0,100.0
부산광역시,남구,26290,대연6동,대연6동,102071.0,319.0,1.2,102071.0,319.0,100.0
부산광역시,남구,26290,용호1동,용호1동,365338.0,604.0,4.3,365338.0,604.0,100.0
부산광역시,남구,26290,용호2동,용호2동,2016943.0,1420.0,23.5,2016943.0,1420.0,100.0
부산광역시,남구,26290,용호3동,용호3동,613843.0,783.0,7.2,613843.0,783.0,100.0
부산광역시,남구,26290,용호4동,용호4동,513834.0,717.0,6.0,513834.0,717.0,100.0
부산광역시,남구,26290,용당동,용당동,692102.0,832.0,8.1,692102.0,832.0,100.0
부산광역시,남구,26290,감만1동,감만1동,1076561.0,1038.0,12.6,1076561.0,1038.0,100.0
부산광역시,남구,26290,감만2동,감만2동,66528.0,258.0,0.8,66528.0,258.0,100.0
부산광역시,남구,26290,우암동,우암동,198809.0,446.0,2.3,198809.0,446.0,100.0
부산광역시,남구,26290,문현1동,문현1동,29100.0,171.0,0.3,29100.0,171.0,100.0
부산광역시,남구,26290,문현2동,문현2동,531965.0,729.0,6.2,531965.0,729.0,100.0
부산광역시,남구,26290,문현3동,문현3동,129686.0,360.0,1.5,129686.0,360.0,100.0
부산광역시,남구,26290,문현4동,문현4동,145639.0,382.0,1.7,145639.0,382.0,100.0
부산광역시,동구,26170,초량1동,초량1동,2104084.0,1451.0,19.0,2104084.0,1451.0,100.0
부산광역시,동구,26170,초량2동,초량2동,1527570.0,1236.0,13.8,1527570.0,1236.0,100.0
부산광역시,동구,26170,초량3동,초량3동,4921946.0,2219.0,44.4,4921946.0,2219.0,100.0
부산광역시,동구,26170,초량6동,초량6동,48530.0,220.0,0.4,48530.0,220.0,100.0
부산광역시,동구,26170,수정1동,수정1동,277880.0,527.0,2.5,277880.0,527.0,100.0
부산광역시,동구,26170,수정2동,수정2동,807757.0,899.0,7.3,807757.0,899.0,100.0
부산광역시,동구,26170,수정4동,수정4동,16753.0,129.0,0.2,16753.0,129.0,100.0
부산광역시,동구,26170,수정5동,수정5동,17539.0,132.0,0.2,17539.0,132.0,100.0
부산광역시,동구,26170,좌천동,좌천동,239271.0,489.0,2.2,239271.0,489.0,100.0
부산광역시,동구,26170,범일1동,범일1동,177525.0,421.0,1.6,177525.0,421.0,100.0
부산광역시,동구,26170,범일2동,범일2동,660432.0,813.0,6.0,660432.0,813.0,100.0
부산광역시,동구,26170,범일5동,범일5동,283679.0,533.0,2.6,283679.0,533.0,100.0
부산광역시,동래구,26260,수민동,수민동,99352.0,315.0,7.9,99352.0,315.0,100.0
부산광역시,동래구,26260,복산동,복산동,34584.0,186.0,2.8,34584.0,186.0,100.0
부산광역시,동래구,26260,명륜동,명륜동,141847.0,377.0,11.3,141847.0,377.0,100.0
부산광역시,동래구,26260,온천1동,온천1동,257749.0,508.0,20.6,257749.0,508.0,100.0
부산광역시,동래구,26260,온천2동,온천2동,105807.0,325.0,8.4,105807.0,325.0,100.0
부산광역시,동래구,26260,온천3동,온천3동,153746.0,392.0,12.3,153746.0,392.0,100.0
부산광역시,동래구,26260,사직1동,사직1동,70970.0,266.0,5.7,70970.0,266.0,100.0
부산광역시,동래구,26260,사직2동,사직2동,119453.0,346.0,9.5,119453.0,346.0,100.0
부산광역시,동래구,26260,사직3동,사직3동,40765.0,202.0,3.3,40765.0,202.0,100.0
부산광역시,동래구,26260,안락1동,안락1동,76146.0,276.0,6.1,76146.0,276.0,100.0
부산광역시,동래구,26260,안락2동,안락2동,118307.0,344.0,9.4,118307.0,344.0,100.0
부산광역시,동래구,26260,명장1동,명장1동,22148.0,149.0,1.8,22148.0,149.0,100.0
부산광역시,동래구,26260,명장2동,명장2동,13156.0,115.0,1.0,13156.0,115.0,100.0
부산광역시,부산진구,26230,부전1동,부전1동,2248374.0,1499.0,15.4,2248374.0,1499.0,100.0
부산광역시,부산진구,26230,부전2동,부전2동,6517205.0,2553.0,44.8,6517205.0,2553.0,100.0
부산광역시,부산진구,26230,연지동,연지동,64624.0,254.0,0.4,64624.0,254.0,100.0
부산광역시,부산진구,26230,초읍동,초읍동,88716.0,298.0,0.6,88716.0,298.0,100.0
부산광역시,부산진구,26230,양정1동,양정1동,165707.0,407.0,1.1,165707.0,407.0,100.0
부산광역시,부산진구,26230,양정2동,양정2동,120321.0,347.0,0.8,120321.0,347.0,100.0
부산광역시,부산진구,26230,전포1동,전포1동,1574909.0,1255.0,10.8,1574909.0,1255.0,100.0
부산광역시,부산진구,26230,전포2동,전포2동,737786.0,859.0,5.1,737786.0,859.0,100.0
부산광역시,부산진구,26230,부암1동,부암1동,559502.0,748.0,3.8,559502.0,748.0,100.0
부산광역시,부산진구,26230,부암3동,부암3동,65920.0,257.0,0.5,65920.0,257.0,100.0
부산광역시,부산진구,26230,당감1동,당감1동,117718.0,343.0,0.8,117718.0,343.0,100.0
부산광역시,부산진구,26230,당감2동,당감2동,54377.0,233.0,0.4,54377.0,233.0,100.0
부산광역시,부산진구,26230,당감4동,당감4동,78962.0,281.0,0.5,78962.0,281.0,100.0
부산광역시,부산진구,26230,가야1동,가야1동,192795.0,439.0,1.3,192795.0,439.0,100.0
부산광역시,부산진구,26230,가야2동,가야2동,224455.0,474.0,1.5,224455.0,474.0,100.0
부산광역시,부산진구,26230,개금1동,개금1동,289936.0,538.0,2.0,289936.0,538.0,100.0
부산광역시,부산진구,26230,개금2동,개금2동,69818.0,264.0,0.5,69818.0,264.0,100.0
부산광역시,부산진구,26230,개금3동,개금3동,235831.0,486.0,1.6,235831.0,486.0,100.0
부산광역시,부산진구,26230,범천1동,범천1동,941486.0,970.0,6.5,941486.0,970.0,100.0
부산광역시,부산진구,26230,범천2동,범천2동,207994.0,456.0,1.4,207994.0,456.0,100.0
부산광역시,북구,26320,구포1동,구포1동,83685.0,289.0,7.7,83685.0,289.0,100.0
부산광역시,북구,26320,구포2동,구포2동,195072.0,442.0,18.0,195072.0,442.0,100.0
부산광역시,북구,26320,구포3동,구포3동,59537.0,244.0,5.5,59537.0,244.0,100.0
부산광역시,북구,26320,금곡동,금곡동,75323.0,274.0,7.0,75323.0,274.0,100.0
부산광역시,북구,26320,화명1동,화명1동,63381.0,252.0,5.9,63381.0,252.0,100.0
부산광역시,북구,26320,화명2동,화명2동,44871.0,212.0,4.1,44871.0,212.0,100.0
부산광역시,북구,26320,화명3동,화명3동,122620.0,350.0,11.3,122620.0,350.0,100.0
부산광역시,북구,26320,덕천1동,덕천1동,39067.0,198.0,3.6,39067.0,198.0,100.0
부산광역시,북구,26320,덕천2동,덕천2동,245180.0,495.0,22.6,245180.0,495.0,100.0
부산광역시,북구,26320,덕천3동,덕천3동,11656.0,108.0,1.1,11656.0,108.0,100.0
부산광역시,북구,26320,만덕1동,만덕1동,55083.0,235.0,5.1,55083.0,235.0,100.0
부산광역시,북구,26320,만덕2동,만덕2동,65686.0,256.0,6.1,65686.0,256.0,100.0
부산광역시,북구,26320,만덕3동,만덕3동,21950.0,148.0,2.0,21950.0,148.0,100.0
부산광역시,사상구,26530,삼락동,삼락동,74908.0,274.0,2.6,74908.0,274.0,100.0
부산광역시,사상구,26530,모라1동,모라1동,83088.0,288.0,2.9,83088.0,288.0,100.0
부산광역시,사상구,26530,모라3동,모라3동,74678.0,273.0,2.6,74678.0,273.0,100.0
부산광역시,사상구,26530,덕포1동,덕포1동,51814.0,228.0,1.8,51814.0,228.0,100.0
부산광역시,사상구,26530,덕포2동,덕포2동,54199.0,233.0,1.9,54199.0,233.0,100.0
부산광역시,사상구,26530,괘법동,괘법동,872714.0,934.0,30.9,872714.0,934.0,100.0
부산광역시,사상구,26530,감전동,감전동,228515.0,478.0,8.1,228515.0,478.0,100.0
부산광역시,사상구,26530,주례1동,주례1동,56529.0,238.0,2.0,56529.0,238.0,100.0
부산광역시,사상구,26530,주례2동,주례2동,486099.0,697.0,17.2,486099.0,697.0,100.0
부산광역시,사상구,26530,주례3동,주례3동,246271.0,496.0,8.7,246271.0,496.0,100.0
부산광역시,사상구,26530,학장동,학장동,502587.0,709.0,17.8,502587.0,709.0,100.0
부산광역시,사상구,26530,엄궁동,엄궁동,96287.0,310.0,3.4,96287.0,310.0,100.0
부산광역시,사하구,26380,괴정1동,괴정1동,48179.0,219.0,0.8,48179.0,219.0,100.0
부산광역시,사하구,26380,괴정2동,괴정2동,133089.0,365.0,2.2,133089.0,365.0,100.0
부산광역시,사하구,26380,괴정3동,괴정3동,45535.0,213.0,0.8,45535.0,213.0,100.0
부산광역시,사하구,26380,괴정4동,괴정4동,22055.0,149.0,0.4,22055.0,149.0,100.0
부산광역시,사하구,26380,당리동,당리동,46821.0,216.0,0.8,46821.0,216.0,100.0
부산광역시,사하구,26380,하단1동,하단1동,156810.0,396.0,2.6,156810.0,396.0,100.0
부산광역시,사하구,26380,하단2동,하단2동,489803.0,700.0,8.1,489803.0,700.0,100.0
부산광역시,사하구,26380,신평1동,신평1동,413985.0,643.0,6.9,413985.0,643.0,100.0
부산광역시,사하구,26380,신평2동,신평2동,140936.0,375.0,2.3,140936.0,375.0,100.0
부산광역시,사하구,26380,장림1동,장림1동,127052.0,356.0,2.1,127052.0,356.0,100.0
부산광역시,사하구,26380,장림2동,장림2동,85303.0,292.0,1.4,85303.0,292.0,100.0
부산광역시,사하구,26380,다대1동,다대1동,303186.0,551.0,5.0,303186.0,551.0,100.0
부산광역시,사하구,26380,다대2동,다대2동,166877.0,409.0,2.8,166877.0,409.0,100.0
부산광역시,사하구,26380,구평동,구평동,1009675.0,1005.0,16.7,1009675.0,1005.0,100.0
부산광역시,사하구,26380,감천1동,감천1동,520806.0,722.0,8.6,520806.0,722.0,100.0
부산광역시,사하구,26380,감천2동,감천2동,2333398.0,1528.0,38.6,2333398.0,1528.0,100.0
부산광역시,서구,26140,동대신1동,동대신1동,46152.0,215.0,0.6,46152.0,215.0,100.0
부산광역시,서구,26140,동대신2동,동대신2동,85254.0,292.0,1.0,85254.0,292.0,100.0
부산광역시,서구,26140,동대신3동,동대신3동,78613.0,280.0,0.9,78613.0,280.0,100.0
부산광역시,서구,26140,서대신1동,서대신1동,154783.0,393.0,1.9,154783.0,393.0,100.0
부산광역시,서구,26140,서대신3동,서대신3동,33126.0,182.0,0.4,33126.0,182.0,100.0
부산광역시,서구,26140,서대신4동,서대신4동,216828.0,466.0,2.6,216828.0,466.0,100.0
부산광역시,서구,26140,부민동,부민동,1227907.0,1108.0,14.7,1227907.0,1108.0,100.0
부산광역시,서구,26140,아미동,아미동,1233042.0,1110.0,14.8,1233042.0,1110.0,100.0
부산광역시,서구,26140,초장동,초장동,70791.0,266.0,0.8,70791.0,266.0,100.0
부산광역시,서구,26140,충무동,충무동,423106.0,650.0,5.1,423106.0,650.0,100.0
부산광역시,서구,26140,남부민1동,남부민1동,142817.0,378.0,1.7,142817.0,378.0,100.0
부산광역시,서구,26140,남부민2동,남부민2동,266115.0,516.0,3.2,266115.0,516.0,100.0
부산광역시,서구,26140,암남동,암남동,4380061.0,2093.0,52.4,4380061.0,2093.0,100.0
부산광역시,수영구,26500,남천1동,남천1동,1223801.0,1106.0,15.7,1223801.0,1106.0,100.0
부산광역시,수영구,26500,남천2동,남천2동,950060.0,975.0,12.2,950060.0,975.0,100.0
부산광역시,수영구,26500,수영동,수영동,159900.0,400.0,2.0,159900.0,400.0,100.0
부산광역시,수영구,26500,망미1동,망미1동,89396.0,299.0,1.1,89396.0,299.0,100.0
부산광역시,수영구,26500,망미2동,망미2동,171792.0,414.0,2.2,171792.0,414.0,100.0
부산광역시,수영구,26500,광안1동,광안1동,131514.0,363.0,1.7,131514.0,363.0,100.0
부산광역시,수영구,26500,광안2동,광안2동,1931504.0,1390.0,24.7,1931504.0,1390.0,100.0
부산광역시,수영구,26500,광안3동,광안3동,296541.0,545.0,3.8,296541.0,545.0,100.0
부산광역시,수영구,26500,광안4동,광안4동,234278.0,484.0,3.0,234278.0,484.0,100.0
부산광역시,수영구,26500,민락동,민락동,2616300.0,1617.0,33.5,2616300.0,1617.0,100.0
부산광역시,연제구,26470,거제1동,거제1동,220053.0,469.0,11.6,220053.0,469.0,100.0
부산광역시,연제구,26470,거제2동,거제2동,178090.0,422.0,9.4,178090.0,422.0,100.0
부산광역시,연제구,26470,거제3동,거제3동,66047.0,257.0,3.5,66047.0,257.0,100.0
부산광역시,연제구,26470,거제4동,거제4동,21956.0,148.0,1.2,21956.0,148.0,100.0
부산광역시,연제구,26470,연산1동,연산1동,69259.0,263.0,3.7,69259.0,263.0,100.0
부산광역시,연제구,26470,연산2동,연산2동,126760.0,356.0,6.7,126760.0,356.0,100.0
부산광역시,연제구,26470,연산3동,연산3동,19838.0,141.0,1.0,19838.0,141.0,100.0
부산광역시,연제구,26470,연산4동,연산4동,446945.0,669.0,23.6,446945.0,669.0,100.0
부산광역시,연제구,26470,연산5동,연산5동,331466.0,576.0,17.5,331466.0,576.0,100.0
부산광역시,연제구,26470,연산6동,연산6동,165296.0,407.0,8.7,165296.0,407.0,100.0
부산광역시,연제구,26470,연산8동,연산8동,27927.0,167.0,1.5,27927.0,167.0,100.0
부산광역시,연제구,26470,연산9동,연산9동,216390.0,465.0,11.4,216390.0,465.0,100.0
부산광역시,영도구,26200,남항동,남항동,1146244.0,1071.0,10.6,1146244.0,1071.0,100.0
부산광역시,영도구,26200,영선1동,영선1동,83115.0,288.0,0.8,83115.0,288.0,100.0
부산광역시,영도구,26200,영선2동,영선2동,1018428.0,1009.0,9.4,1018428.0,1009.0,100.0
부산광역시,영도구,26200,신선동,신선동,276537.0,526.0,2.6,276537.0,526.0,100.0
부산광역시,영도구,26200,봉래1동,봉래1동,560771.0,749.0,5.2,560771.0,749.0,100.0
부산광역시,영도구,26200,봉래2동,봉래2동,290496.0,539.0,2.7,290496.0,539.0,100.0
