BASE_DATE,SIDO_NM,TOU_DIV_NM,TOU_NUM,SPPY_TOU_NUM,DTL_TOU_NUM_RATE
201807,대구광역시,전체방문자(a+b),44127968.0,0.0,0.0
201807,부산광역시,전체방문자(a+b),52507560.0,0.0,0.0
201807,서울특별시,전체방문자(a+b),195330499.0,0.0,0.0
201807,전북특별자치도,전체방문자(a+b),34174396.0,0.0,0.0
201807,세종특별자치시,전체방문자(a+b),5011150.0,0.0,0.0
201807,충청남도,현지인방문자(a),28043890.0,0.0,0.0
201807,광주광역시,현지인방문자(a),22389860.0,0.0,0.0
201807,인천광역시,현지인방문자(a),32353811.0,0.0,0.0
201807,대전광역시,현지인방문자(a),22128502.0,0.0,0.0
201807,대구광역시,현지인방문자(a),35427424.0,0.0,0.0
201807,전북특별자치도,현지인방문자(a),26750990.0,0.0,0.0
201807,부산광역시,현지인방문자(a),40252884.0,0.0,0.0
201807,울산광역시,현지인방문자(a),15425428.0,0.0,0.0
201807,서울특별시,현지인방문자(a),143658084.0,0.0,0.0
201807,강원특별자치도,현지인방문자(a),25933106.0,0.0,0.0
201807,제주특별자치도,현지인방문자(a),14241174.0,0.0,0.0
201807,세종특별자치시,현지인방문자(a),3138093.0,0.0,0.0
201807,경상남도,현지인방문자(a),44141752.0,0.0,0.0
201807,경상북도,현지인방문자(a),39604856.0,0.0,0.0
201807,경기도,현지인방문자(a),158634651.0,0.0,0.0
201807,전라남도,현지인방문자(a),24066385.0,0.0,0.0
201807,충청북도,현지인방문자(a),21928498.0,0.0,0.0
201808,부산광역시,외지인방문자(b),13347096.0,0.0,0.0
201808,서울특별시,외지인방문자(b),49125265.0,0.0,0.0
201808,경기도,외지인방문자(b),50964739.0,0.0,0.0
201808,경상남도,외지인방문자(b),13763376.0,0.0,0.0
201808,대구광역시,외지인방문자(b),8688326.0,0.0,0.0
201808,제주특별자치도,외지인방문자(b),5145578.0,0.0,0.0
201808,전라남도,외지인방문자(b),10566350.0,0.0,0.0
201808,강원특별자치도,외지인방문자(b),16743716.0,0.0,0.0
201808,인천광역시,외지인방문자(b),12911325.0,0.0,0.0
201808,전북특별자치도,외지인방문자(b),8352026.0,0.0,0.0
201808,충청북도,외지인방문자(b),9401707.0,0.0,0.0
201808,광주광역시,외지인방문자(b),5380540.0,0.0,0.0
201808,충청남도,외지인방문자(b),13492514.0,0.0,0.0
201808,대전광역시,외지인방문자(b),6906742.0,0.0,0.0
201808,경상북도,외지인방문자(b),15543378.0,0.0,0.0
201808,울산광역시,외지인방문자(b),4090653.0,0.0,0.0
201808,세종특별자치시,외지인방문자(b),1838571.0,0.0,0.0
201808,충청북도,전체방문자(a+b),30687758.0,0.0,0.0
201808,광주광역시,전체방문자(a+b),27315012.0,0.0,0.0
201808,충청남도,전체방문자(a+b),40965442.0,0.0,0.0
201808,전라남도,전체방문자(a+b),34245704.0,0.0,0.0
201808,경상북도,전체방문자(a+b),53855004.0,0.0,0.0
201808,경상남도,전체방문자(a+b),56746669.0,0.0,0.0
201808,제주특별자치도,전체방문자(a+b),19215560.0,0.0,0.0
201808,강원특별자치도,전체방문자(a+b),42113043.0,0.0,0.0
201808,전북특별자치도,전체방문자(a+b),34848639.0,0.0,0.0
201808,경기도,전체방문자(a+b),207076502.0,0.0,0.0
201808,세종특별자치시,전체방문자(a+b),4906440.0,0.0,0.0
201808,울산광역시,전체방문자(a+b),18737796.0,0.0,0.0
201808,대전광역시,전체방문자(a+b),28226404.0,0.0,0.0
201808,인천광역시,전체방문자(a+b),44481276.0,0.0,0.0
201808,대구광역시,전체방문자(a+b),43491602.0,0.0,0.0
201808,부산광역시,전체방문자(a+b),53963032.0,0.0,0.0
201808,서울특별시,전체방문자(a+b),188454752.0,0.0,0.0
201808,전라남도,현지인방문자(a),23679355.0,0.0,0.0
201808,충청남도,현지인방문자(a),27472928.0,0.0,0.0
201808,울산광역시,현지인방문자(a),14647143.0,0.0,0.0
201808,경상북도,현지인방문자(a),38311626.0,0.0,0.0
201808,충청북도,현지인방문자(a),21286052.0,0.0,0.0
201808,경기도,현지인방문자(a),156111764.0,0.0,0.0
201808,세종특별자치시,현지인방문자(a),3067869.0,0.0,0.0
201808,대전광역시,현지인방문자(a),21319662.0,0.0,0.0
201808,광주광역시,현지인방문자(a),21934472.0,0.0,0.0
201808,인천광역시,현지인방문자(a),31569951.0,0.0,0.0
201808,대구광역시,현지인방문자(a),34803276.0,0.0,0.0
201808,서울특별시,현지인방문자(a),139329488.0,0.0,0.0
201808,경상남도,현지인방문자(a),42983294.0,0.0,0.0
201808,제주특별자치도,현지인방문자(a),14069982.0,0.0,0.0
201808,강원특별자치도,현지인방문자(a),25369326.0,0.0,0.0
201808,전북특별자치도,현지인방문자(a),26496614.0,0.0,0.0
201808,부산광역시,현지인방문자(a),40615936.0,0.0,0.0
201809,전북특별자치도,외지인방문자(b),9659356.0,0.0,0.0
201809,충청남도,외지인방문자(b),15669440.0,0.0,0.0
201809,전라남도,외지인방문자(b),11921497.0,0.0,0.0
201809,충청북도,외지인방문자(b),10499646.0,0.0,0.0
201809,경기도,외지인방문자(b),55791834.0,0.0,0.0
201809,경상북도,외지인방문자(b),17805266.0,0.0,0.0
201809,세종특별자치시,외지인방문자(b),2405448.0,0.0,0.0
201809,울산광역시,외지인방문자(b),4072852.0,0.0,0.0
201809,경상남도,외지인방문자(b),14193060.0,0.0,0.0
201809,대전광역시,외지인방문자(b),7951209.0,0.0,0.0
201809,광주광역시,외지인방문자(b),6227970.0,0.0,0.0
201809,제주특별자치도,외지인방문자(b),4249438.0,0.0,0.0
201809,인천광역시,외지인방문자(b),15653078.0,0.0,0.0
201809,대구광역시,외지인방문자(b),10041927.0,0.0,0.0
