R:기초단체,R:광역단체,R:기준연월,C:숙박일수,C:방문자유형별,V:관광객수,V:숙박자수,V:숙박체류시간
부산진구,부산광역시,202608,5박,외지인(b),6448.0,2.79,4500362.22
부산진구,부산광역시,202608,6박,외국인(c),374.0,3.28,167519.11
부산진구,부산광역시,202608,6박,외지인(b),4176.0,2.79,4071606.48
부산진구,부산광역시,202608,7박이상,외국인(c),266.0,3.28,228499.39
부산진구,부산광역시,202608,7박이상,외지인(b),16817.0,2.79,29380557.32
부산진구,부산광역시,202608,무박,외국인(c),98729.0,0.0,456587.51
부산진구,부산광역시,202608,무박,외지인(b),5295498.0,0.0,13881419.15
부안군,전북특별자치도,202608,1박,외국인(c),137.0,2.88,3159.47
부안군,전북특별자치도,202608,1박,외지인(b),118766.0,2.47,3135765.26
부안군,전북특별자치도,202608,2박,외국인(c),31.0,2.88,1409.3
부안군,전북특별자치도,202608,2박,외지인(b),39459.0,2.47,1833820.68
부안군,전북특별자치도,202608,3박,외국인(c),17.0,2.88,3589.63
부안군,전북특별자치도,202608,3박,외지인(b),6450.0,2.47,1143685.13
부안군,전북특별자치도,202608,4박,외국인(c),7.0,2.88,1815.71
부안군,전북특별자치도,202608,4박,외지인(b),2119.0,2.47,863426.02
부안군,전북특별자치도,202608,5박,외국인(c),3.0,2.88,1684.65
부안군,전북특별자치도,202608,5박,외지인(b),883.0,2.47,637455.02
부안군,전북특별자치도,202608,6박,외국인(c),3.0,2.88,2394.42
부안군,전북특별자치도,202608,6박,외지인(b),565.0,2.47,671206.99
부안군,전북특별자치도,202608,7박이상,외국인(c),12.0,2.88,15373.23
부안군,전북특별자치도,202608,7박이상,외지인(b),2648.0,2.47,5694108.86
부안군,전북특별자치도,202608,무박,외국인(c),2509.0,0.0,6863.28
부안군,전북특별자치도,202608,무박,외지인(b),671448.0,0.0,2915496.11
부여군,충청남도,202608,1박,외국인(c),104.0,3.82,3084.88
부여군,충청남도,202608,1박,외지인(b),65205.0,2.58,2169522.29
부여군,충청남도,202608,2박,외국인(c),44.0,3.82,2487.66
부여군,충청남도,202608,2박,외지인(b),19552.0,2.58,1126873.23
부여군,충청남도,202608,3박,외국인(c),23.0,3.82,3156.86
부여군,충청남도,202608,3박,외지인(b),4205.0,2.58,951180.65
부여군,충청남도,202608,4박,외국인(c),20.0,3.82,6217.9
부여군,충청남도,202608,4박,외지인(b),1617.0,2.58,855238.21
부여군,충청남도,202608,5박,외국인(c),11.0,3.82,5494.34
부여군,충청남도,202608,5박,외지인(b),952.0,2.58,764137.92
부여군,충청남도,202608,6박,외국인(c),16.0,3.82,11122.42
부여군,충청남도,202608,6박,외지인(b),524.0,2.58,616356.28
부여군,충청남도,202608,7박이상,외국인(c),30.0,3.82,36934.69
부여군,충청남도,202608,7박이상,외지인(b),2673.0,2.58,6280713.44
부여군,충청남도,202608,무박,외국인(c),1588.0,0.0,6286.52
부여군,충청남도,202608,무박,외지인(b),701164.0,0.0,2354591.1
부천시,경기도,202608,1박,외국인(c),2234.0,3.72,90319.38
부천시,경기도,202608,1박,외지인(b),266464.0,3.07,17679117.94
부천시,경기도,202608,2박,외국인(c),1023.0,3.72,65897.75
부천시,경기도,202608,2박,외지인(b),61692.0,3.07,7111392.91
부천시,경기도,202608,3박,외국인(c),614.0,3.72,98266.97
부천시,경기도,202608,3박,외지인(b),28832.0,3.07,8646096.31
부천시,경기도,202608,4박,외국인(c),411.0,3.72,119941.24
부천시,경기도,202608,4박,외지인(b),15896.0,3.07,8593303.31
부천시,경기도,202608,5박,외국인(c),306.0,3.72,137286.27
부천시,경기도,202608,5박,외지인(b),10445.0,3.07,8333260.94
부천시,경기도,202608,6박,외국인(c),219.0,3.72,138668.42
부천시,경기도,202608,6박,외지인(b),7438.0,3.07,8159695.09
부천시,경기도,202608,7박이상,외국인(c),579.0,3.72,739084.5
부천시,경기도,202608,7박이상,외지인(b),34880.0,3.07,69656251.6
부천시,경기도,202608,무박,외국인(c),15475.0,0.0,115769.97
부천시,경기도,202608,무박,외지인(b),7517520.0,0.0,18539448.31
부천시 소사구,경기도,202608,1박,외국인(c),796.0,3.69,33631.45
부천시 소사구,경기도,202608,1박,외지인(b),67729.0,3.12,4532927.94
부천시 소사구,경기도,202608,2박,외국인(c),329.0,3.69,22298.63
부천시 소사구,경기도,202608,2박,외지인(b),16846.0,3.12,1872566.53
부천시 소사구,경기도,202608,3박,외국인(c),210.0,3.69,34633.43
부천시 소사구,경기도,202608,3박,외지인(b),7975.0,3.12,2278732.54
부천시 소사구,경기도,202608,4박,외국인(c),118.0,3.69,34466.41
부천시 소사구,경기도,202608,4박,외지인(b),4400.0,3.12,2325413.12
부천시 소사구,경기도,202608,5박,외국인(c),89.0,3.69,36115.22
부천시 소사구,경기도,202608,5박,외지인(b),2689.0,3.12,2101527.39
부천시 소사구,경기도,202608,6박,외국인(c),52.0,3.69,31167.15
부천시 소사구,경기도,202608,6박,외지인(b),2152.0,3.12,2287686.9
부천시 소사구,경기도,202608,7박이상,외국인(c),225.0,3.69,266120.57
부천시 소사구,경기도,202608,7박이상,외지인(b),9458.0,3.12,17806707.65
부천시 소사구,경기도,202608,무박,외국인(c),6112.0,0.0,36414.58
부천시 소사구,경기도,202608,무박,외지인(b),2108024.0,0.0,4447508.37
부천시 오정구,경기도,202608,1박,외국인(c),183.0,3.43,6838.78
부천시 오정구,경기도,202608,1박,외지인(b),40939.0,3.02,2765131.39
부천시 오정구,경기도,202608,2박,외국인(c),63.0,3.43,3437.36
부천시 오정구,경기도,202608,2박,외지인(b),8855.0,3.02,1037370.28
부천시 오정구,경기도,202608,3박,외국인(c),41.0,3.43,6457.92
부천시 오정구,경기도,202608,3박,외지인(b),4089.0,3.02,1214101.17
부천시 오정구,경기도,202608,4박,외국인(c),26.0,3.43,7601.17
부천시 오정구,경기도,202608,4박,외지인(b),2403.0,3.02,1304380.4
부천시 오정구,경기도,202608,5박,외국인(c),18.0,3.43,8200.8
부천시 오정구,경기도,202608,5박,외지인(b),1592.0,3.02,1296023.08
부천시 오정구,경기도,202608,6박,외국인(c),12.0,3.43,6982.63
부천시 오정구,경기도,202608,6박,외지인(b),1063.0,3.02,1188469.87
부천시 오정구,경기도,202608,7박이상,외국인(c),30.0,3.43,37142.46
부천시 오정구,경기도,202608,7박이상,외지인(b),4887.0,3.02,9688134.36
부천시 오정구,경기도,202608,무박,외국인(c),2198.0,0.0,13582.05
부천시 오정구,경기도,202608,무박,외지인(b),1353669.0,0.0,2941030.32
부천시 원미구,경기도,202608,1박,외국인(c),1439.0,3.64,54254.81
부천시 원미구,경기도,202608,1박,외지인(b),162988.0,3.03,10151502.54
부천시 원미구,경기도,202608,2박,외국인(c),680.0,3.64,42172.38
부천시 원미구,경기도,202608,2박,외지인(b),37062.0,3.03,4152595.31
부천시 원미구,경기도,202608,3박,외국인(c),362.0,3.64,52158.96
부천시 원미구,경기도,202608,3박,외지인(b),16959.0,3.03,5003924.2
부천시 원미구,경기도,202608,4박,외국인(c),259.0,3.64,71613.87
부천시 원미구,경기도,202608,4박,외지인(b),9242.0,3.03,4813203.54
부천시 원미구,경기도,202608,5박,외국인(c),193.0,3.64,84645.88
부천시 원미구,경기도,202608,5박,외지인(b),6236.0,3.03,4855092.93
부천시 원미구,경기도,202608,6박,외국인(c),148.0,3.64,93503.77
부천시 원미구,경기도,202608,6박,외지인(b),4247.0,3.03,4517469.37
부천시 원미구,경기도,202608,7박이상,외국인(c),311.0,3.64,388295.06
부천시 원미구,경기도,202608,7박이상,외지인(b),19742.0,3.03,38529292.34
부천시 원미구,경기도,202608,무박,외국인(c),11761.0,0.0,74103.6
부천시 원미구,경기도,202608,무박,외지인(b),4867584.0,0.0,11736077.41
부평구,인천광역시,202608,1박,외국인(c),2365.0,3.33,78045.6
부평구,인천광역시,202608,1박,외지인(b),175041.0,2.92,10094177.72
부평구,인천광역시,202608,2박,외국인(c),975.0,3.33,51379.02
부평구,인천광역시,202608,2박,외지인(b),38652.0,2.92,4060120.21
부평구,인천광역시,202608,3박,외국인(c),530.0,3.33,77860.71
부평구,인천광역시,202608,3박,외지인(b),16395.0,2.92,4787210.29
부평구,인천광역시,202608,4박,외국인(c),289.0,3.33,78374.36
부평구,인천광역시,202608,4박,외지인(b),8664.0,2.92,4468256.08
부평구,인천광역시,202608,5박,외국인(c),217.0,3.33,99713.31
부평구,인천광역시,202608,5박,외지인(b),5640.0,2.92,4460916.32
부평구,인천광역시,202608,6박,외국인(c),125.0,3.33,89248.0
부평구,인천광역시,202608,6박,외지인(b),3713.0,2.92,4017932.88
부평구,인천광역시,202608,7박이상,외국인(c),341.0,3.33,438972.3
부평구,인천광역시,202608,7박이상,외지인(b),17451.0,2.92,34008753.52
부평구,인천광역시,202608,무박,외국인(c),14857.0,0.0,94815.27
부평구,인천광역시,202608,무박,외지인(b),3388655.0,0.0,9750403.66
북구,대구광역시,202608,1박,외국인(c),671.0,3.61,21720.07
북구,대구광역시,202608,1박,외지인(b),157528.0,2.97,9297544.25
북구,대구광역시,202608,2박,외국인(c),333.0,3.61,17608.87
북구,대구광역시,202608,2박,외지인(b),44722.0,2.97,4293077.21
북구,대구광역시,202608,3박,외국인(c),199.0,3.61,24966.01
북구,대구광역시,202608,3박,외지인(b),20161.0,2.97,5246059.41
북구,대구광역시,202608,4박,외국인(c),100.0,3.61,26963.05
북구,대구광역시,202608,4박,외지인(b),9394.0,2.97,4759911.42
북구,대구광역시,202608,5박,외국인(c),57.0,3.61,23999.73
북구,대구광역시,202608,5박,외지인(b),5574.0,2.97,4517112.1
북구,대구광역시,202608,6박,외국인(c),57.0,3.61,37057.47
북구,대구광역시,202608,6박,외지인(b),3952.0,2.97,4426049.48
북구,대구광역시,202608,7박이상,외국인(c),169.0,3.61,183634.51
북구,대구광역시,202608,7박이상,외지인(b),15818.0,2.97,31202543.17
북구,대구광역시,202608,무박,외국인(c),7446.0,0.0,37857.18
북구,대구광역시,202608,무박,외지인(b),3819089.0,0.0,10698248.37
북구,부산광역시,202608,1박,외국인(c),585.0,3.12,12965.41
북구,부산광역시,202608,1박,외지인(b),75680.0,3.02,4000748.56
북구,부산광역시,202608,2박,외국인(c),471.0,3.12,15547.06
북구,부산광역시,202608,2박,외지인(b),21863.0,3.02,1948305.75
북구,부산광역시,202608,3박,외국인(c),218.0,3.12,20494.62
북구,부산광역시,202608,3박,외지인(b),9255.0,3.02,2232545.53
북구,부산광역시,202608,4박,외국인(c),131.0,3.12,25700.32
북구,부산광역시,202608,4박,외지인(b),4794.0,3.02,2241785.26
북구,부산광역시,202608,5박,외국인(c),22.0,3.12,11066.25
북구,부산광역시,202608,5박,외지인(b),2799.0,3.02,2057157.18
북구,부산광역시,202608,6박,외국인(c),17.0,3.12,11181.99
북구,부산광역시,202608,6박,외지인(b),1620.0,3.02,1696995.1
북구,부산광역시,202608,7박이상,외국인(c),29.0,3.12,36505.45
북구,부산광역시,202608,7박이상,외지인(b),8889.0,3.02,16918266.21
북구,부산광역시,202608,무박,외국인(c),4645.0,0.0,21389.7
북구,부산광역시,202608,무박,외지인(b),1657929.0,0.0,3892353.14
북구,울산광역시,202608,1박,외국인(c),1294.0,2.52,33615.34
북구,울산광역시,202608,1박,외지인(b),90987.0,2.87,4144346.56
북구,울산광역시,202608,2박,외국인(c),199.0,2.52,11280.78
북구,울산광역시,202608,2박,외지인(b),21897.0,2.87,1705436.62
북구,울산광역시,202608,3박,외국인(c),77.0,2.52,12079.71
북구,울산광역시,202608,3박,외지인(b),8333.0,2.87,1955927.46
북구,울산광역시,202608,4박,외국인(c),43.0,2.52,13574.07
북구,울산광역시,202608,4박,외지인(b),4352.0,2.87,2057821.72
북구,울산광역시,202608,5박,외국인(c),28.0,2.52,12733.34
북구,울산광역시,202608,5박,외지인(b),2991.0,2.87,2098358.64
북구,울산광역시,202608,6박,외국인(c),9.0,2.52,6294.57
북구,울산광역시,202608,6박,외지인(b),1761.0,2.87,1796869.59
북구,울산광역시,202608,7박이상,외국인(c),39.0,2.52,55333.66
북구,울산광역시,202608,7박이상,외지인(b),7869.0,2.87,14489037.6
북구,울산광역시,202608,무박,외국인(c),29523.0,0.0,133866.6
북구,울산광역시,202608,무박,외지인(b),1880341.0,0.0,5118513.66
북구,전남광주통합특별시,202608,1박,외국인(c),292.0,3.74,11866.25
북구,전남광주통합특별시,202608,1박,외지인(b),179991.0,3.01,10074985.1
북구,전남광주통합특별시,202608,2박,외국인(c),143.0,3.74,8383.01
북구,전남광주통합특별시,202608,2박,외지인(b),51259.0,3.01,4686563.81
북구,전남광주통합특별시,202608,3박,외국인(c),85.0,3.74,12660.23
북구,전남광주통합특별시,202608,3박,외지인(b),21772.0,3.01,5527990.82
북구,전남광주통합특별시,202608,4박,외국인(c),60.0,3.74,14429.67
북구,전남광주통합특별시,202608,4박,외지인(b),11051.0,3.01,5355366.14
북구,전남광주통합특별시,202608,5박,외국인(c),44.0,3.74,20990.88
북구,전남광주통합특별시,202608,5박,외지인(b),6863.0,3.01,5164583.39
북구,전남광주통합특별시,202608,6박,외국인(c),30.0,3.74,20705.32
북구,전남광주통합특별시,202608,6박,외지인(b),4850.0,3.01,5027763.84
북구,전남광주통합특별시,202608,7박이상,외국인(c),75.0,3.74,82376.47
북구,전남광주통합특별시,202608,7박이상,외지인(b),19765.0,3.01,36540949.81
북구,전남광주통합특별시,202608,무박,외국인(c),2735.0,0.0,19433.75
북구,전남광주통합특별시,202608,무박,외지인(b),3449002.0,0.0,9476172.42
사상구,부산광역시,202608,1박,외국인(c),1853.0,2.99,31221.45
사상구,부산광역시,202608,1박,외지인(b),91609.0,2.87,4091577.16
사상구,부산광역시,202608,2박,외국인(c),750.0,2.99,24301.91
사상구,부산광역시,202608,2박,외지인(b),22687.0,2.87,1744581.66
사상구,부산광역시,202608,3박,외국인(c),366.0,2.99,34926.47
사상구,부산광역시,202608,3박,외지인(b),9024.0,2.87,2070375.66
사상구,부산광역시,202608,4박,외국인(c),216.0,2.99,41524.99
사상구,부산광역시,202608,4박,외지인(b),4390.0,2.87,1959471.47
사상구,부산광역시,202608,5박,외국인(c),78.0,2.99,29360.57
사상구,부산광역시,202608,5박,외지인(b),2788.0,2.87,1876901.88
사상구,부산광역시,202608,6박,외국인(c),72.0,2.99,44037.96
사상구,부산광역시,202608,6박,외지인(b),1896.0,2.87,1952828.43
사상구,부산광역시,202608,7박이상,외국인(c),96.0,2.99,101816.54
사상구,부산광역시,202608,7박이상,외지인(b),7920.0,2.87,14140173.98
사상구,부산광역시,202608,무박,외국인(c),11368.0,0.0,47043.77
사상구,부산광역시,202608,무박,외지인(b),2068149.0,0.0,4787325.67
사천시,경상남도,202608,1박,외국인(c),120.0,3.8,4699.83
사천시,경상남도,202608,1박,외지인(b),93919.0,2.6,3031405.82
사천시,경상남도,202608,2박,외국인(c),61.0,3.8,4762.27
사천시,경상남도,202608,2박,외지인(b),20478.0,2.6,1326261.14
사천시,경상남도,202608,3박,외국인(c),31.0,3.8,4634.28
사천시,경상남도,202608,3박,외지인(b),6068.0,2.6,1298389.32
사천시,경상남도,202608,4박,외국인(c),30.0,3.8,9133.19
사천시,경상남도,202608,4박,외지인(b),2861.0,2.6,1290407.63
사천시,경상남도,202608,5박,외국인(c),11.0,3.8,7148.31
사천시,경상남도,202608,5박,외지인(b),1739.0,2.6,1355458.38
사천시,경상남도,202608,6박,외국인(c),9.0,3.8,5913.09
사천시,경상남도,202608,6박,외지인(b),999.0,2.6,1087962.88
사천시,경상남도,202608,7박이상,외국인(c),40.0,3.8,50116.74
사천시,경상남도,202608,7박이상,외지인(b),4238.0,2.6,9000066.08
사천시,경상남도,202608,무박,외국인(c),1215.0,0.0,6394.88
사천시,경상남도,202608,무박,외지인(b),1034846.0,0.0,3282561.46
사하구,부산광역시,202608,1박,외국인(c),1711.0,3.11,38465.34
사하구,부산광역시,202608,1박,외지인(b),84448.0,3.05,4524002.82
사하구,부산광역시,202608,2박,외국인(c),1056.0,3.11,33253.17
사하구,부산광역시,202608,2박,외지인(b),24013.0,3.05,2115457.97
사하구,부산광역시,202608,3박,외국인(c),346.0,3.11,35952.92
사하구,부산광역시,202608,3박,외지인(b),10328.0,3.05,2373555.66
